timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.06211885 -0.08600258  0.00671155  0.05830335]
 [ 0.00353512  0.00288799  0.          0.        ]]",[ 1.50078177  2.91626   ],-0.210308381841,[ 0.07411119 -0.08658786],-0.925013,"[ 1.16872453  2.55416821  0.07925109 -1.16838513  0.05790583  0.51001299
  0.54591894 -0.36511893  1.33400315 -0.54621566  0.        ]",[ 3.51432473  3.00050786]
1,"[[ 0.10186396 -0.04623296  0.00671155  0.05830335]
 [ 3.95781218  3.96088823  0.          0.        ]]",[ 0.99119914  3.03456402],-0.206912685446,[ 0.07411119 -0.08658786],-0.918074,"[ 1.16422318  2.55816445  0.13806639 -1.00982948  0.05790581  0.51001282
  0.68234194  0.1396729   1.33050369 -0.43332332  0.        ]",[ 3.14746251  3.25067633]
2,"[[  2.19910124e-01   7.19107251e-02   6.71154543e-03   5.83033514e-02]
 [  7.83391422e+00   7.84055233e+00   0.00000000e+00   0.00000000e+00]]",[ 0.03307313  3.11269855],-0.19629078299,[ 0.07411119 -0.08658786],-0.971872,"[ 1.13808993  2.5558508   0.3109888  -0.53806014  0.0579058   0.51001265
  0.81606782  0.63447389  1.2824701  -0.1028293   0.        ]",[ 1.28108027  3.50659926]
3,"[[  4.14711161e-01   2.66876904e-01   6.71154543e-03   5.83033514e-02]
 [  1.16336237e+01   1.16433786e+01   0.00000000e+00   0.00000000e+00]]",[-1.22171378  2.93430042],-0.177795687864,[ 0.07411119 -0.08658786],-0.898165,"[ 1.05417949  2.50586956  0.58537382  0.22862628  0.05790578  0.51001248
  0.94715803  1.11947485  1.08644883  0.39621418  0.        ]",[-1.81506779  3.67359726]
4,"[[  6.05375666e-01   5.37173730e-01   6.71154543e-03   5.83033514e-02]
 [  7.44685029e+00   1.53738556e+01   0.00000000e+00   0.00000000e+00]]",[-1.65966153  2.74123883],-0.156284080094,[ 0.07411119 -0.08658786],-0.891761,"[ 0.92566235  2.34528827  0.83208279  1.21955128  0.05790577  0.51001232
  0.80271322  1.59524775  0.71662005  0.81745391  0.        ]",[-2.89589605  3.33205889]
5,"[[  7.13140478e-01   8.81338072e-01   6.71154543e-03   5.83033514e-02]
 [  3.34336483e+00   1.90303691e+01   0.00000000e+00   0.00000000e+00]]",[-1.51990867  2.66172791],-0.134562790758,[ 0.07411119 -0.08658786],-0.999722,"[ 0.83443337  2.00561693  0.9585084   2.25798895  0.05790575  0.51001215
  0.66114194  2.061586    0.3027356   0.98117618  0.        ]",[-1.26886399  2.8178443 ]
6,"[[  7.39653150e-01   1.29790449e+00   6.71154543e-03   5.83033514e-02]
 [ -6.78696015e-01   2.26142770e+01   0.00000000e+00   0.00000000e+00]]",[-1.50897384  2.51911879],-0.108777080313,[ 0.07411119 -0.08658786],-0.898142,"[ 0.81008502  1.44731409  0.98793796  3.02280203  0.05790573  0.51001198
  0.52237988  2.51866195 -0.06418629  0.89446294  0.        ]",[-0.75681636  3.22694987]
7,"[[  6.96177909e-01   1.78543153e+00   6.71154543e-03   5.83033514e-02]
 [ -3.65892894e+00   2.61266573e+01   0.00000000e+00   0.00000000e+00]]",[-1.21269667  2.34654737],-0.0751880730003,[ 0.07411119 -0.08658786],-0.753546,"[ 0.84962575  0.71249715  0.93931884  3.07896938  0.05790572  0.51001181
  0.41956111  2.96661209 -0.32466201  0.59161553  0.        ]",[-1.50480751  4.15965256]
8,"[[  5.84027343e-01   2.34250521e+00   6.71154543e-03   5.83033514e-02]
 [ -7.54338892e+00   2.95691470e+01   0.00000000e+00   0.00000000e+00]]",[-0.65466118  2.31152177],-0.0368555584726,[ 0.07411119 -0.08658786],-0.665853,"[ 0.9421988  -0.02515469  0.80582376  2.03871995  0.0579057   0.51001164
  0.28554635  3.40564409 -0.42926592  0.12083033  0.        ]",[-1.04987993  1.3215316 ]
9,"[[  3.94945868e-01   2.96774035e+00   6.71154543e-03   5.83033514e-02]
 [ -1.13522947e+01   3.29430948e+01   0.00000000e+00   0.00000000e+00]]",[ 0.16449469  2.81213307],-0.0490287453557,[ 0.07411119 -0.08658786],-0.642035,"[ 1.06494099 -0.4630897   0.55839466 -0.13397037  0.05790569  0.51001147
  0.15413823  3.83592873 -0.36123811 -0.4504414   0.        ]",[ 0.15720956  3.74679949]
