timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.07506466 -0.00899301 -0.14549343 -0.07876348]
 [-0.00127001 -0.00090598  0.          0.        ]]",[-1.35172927  4.58159447],-0.367085832045,[ 0.08036573 -0.07772351],-1.49415,"[ 1.16529711  2.54024811  0.09277984 -0.84844223 -1.26332703 -0.67578851
  0.57603388 -0.35734077  2.48883536  0.76998556  0.        ]",[-0.04890348  4.1072272 ]
1,"[[ 0.07308307  0.03071765 -0.14549343 -0.07876348]
 [-0.19623502  3.95877491  0.          0.        ]]",[-1.50072861  4.65183067],-0.367783072144,[ 0.08036573 -0.07772351],-1.32805,"[ 1.16549949  2.53958991  0.08984671 -0.69249464 -1.26332626 -0.67578828
  0.56952503  0.13753752  2.48627657  0.80516197  0.        ]",[-2.86692114  4.9549471 ]
2,"[[ 0.02949167  0.14885002 -0.14549343 -0.07876348]
 [-4.14973753  7.8415136   0.          0.        ]]",[-1.64177036  4.6966238 ],-0.367905441307,[ 0.08036573 -0.07772351],-1.3302,"[ 1.16859241  2.52354064  0.02523666 -0.23065764 -1.26332548 -0.67578804
  0.43754211  0.62279957  2.47923189  0.83882523  0.        ]",[-2.65015806  5.41664388]
3,"[[ -0.09238526   0.34386515  -0.14549343  -0.07876348]
 [ -8.02506575  11.64728997   0.           0.        ]]",[-1.89545202  4.65473175],-0.364718333599,[ 0.08036573 -0.07772351],-1.49282,"[ 1.16328987  2.45156704 -0.15545704  0.51097767 -1.26332471 -0.67578781
  0.30816896  1.09844261  2.46333381  0.8002512   0.        ]",[-0.99115477  4.99277244]
4,"[[ -0.29065008   0.61423751  -0.14549343  -0.07876348]
 [-11.78893674  15.37745059   0.           0.        ]]",[-2.43513441  4.53820467],-0.355910494543,[ 0.08036573 -0.07772351],-1.52786,"[ 1.11112677  2.2632487  -0.44387701  1.45048217 -1.26332393 -0.67578758
  0.18251669  1.56463452  2.41775377  0.69453743  0.        ]",[-2.28535835  4.63095715]
5,"[[ -0.5638007    0.95846733  -0.14549343  -0.07876348]
 [-15.51383392  19.03322553   0.           0.        ]]",[-2.77040172  4.36687326],-0.338386026188,[ 0.08036573 -0.07772351],-1.55512,"[ 0.95492338  1.89579085 -0.81171311  2.40085882 -1.26332316 -0.67578735
  0.0581655   2.02152843  2.31146974  0.53844267  0.        ]",[-2.27113187  4.22477561]
6,"[[ -0.91071783   1.37507804  -0.14549343  -0.07876348]
 [-19.16588374  22.61573251   0.           0.        ]]",[-2.962497    4.09748936],-0.309078660055,[ 0.08036573 -0.07772351],-1.44613,"[ 0.63366248  1.3193764  -1.19099861  3.03946231 -1.26332238 -0.67578711
 -0.06375376  2.46926333  2.11150345  0.37232475  0.        ]",[-1.37502485  4.79075679]
7,"[[ -1.32996124   1.8626167   -0.14549343  -0.07876348]
 [-22.74669191  26.12626777   0.           0.        ]]",[-3.00178933  3.74317098],-0.26675747173,[ 0.08036573 -0.07772351],-1.01264,"[ 0.11496152  0.58857157 -1.45993521  2.94838901 -1.2633216  -0.67578688
 -0.1832947   2.90800037  1.80047721  0.26933305  0.        ]",[-4.56411441  4.16697024]
8,"[[ -1.82011761   2.41966089  -0.14549343  -0.07876348]
 [-26.25728456  29.5666529    0.           0.        ]]",[-2.63080931  3.56877923],-0.21614561102,[ 0.08036573 -0.07772351],-1.07148,"[-0.55685116 -0.11293106 -1.45687805  1.78234904 -1.26332083 -0.67578665
 -0.30049158  3.33796627  1.40298592  0.32665928  0.        ]",[-1.92739479  3.31021532]
9,"[[ -2.3797859    3.04483238  -0.14549343  -0.07876348]
 [-29.69811171  26.99840795   0.           0.        ]]",[-2.19366741  3.46678662],-0.177557721097,[ 0.08036573 -0.07772351],-0.813248,"[-1.21701174 -0.48395376 -1.04299596 -0.43368389 -1.26332005 -0.67578641
 -0.4153594   3.01698345  1.00950345  0.62782431  0.        ]",[-3.68946269  0.8544496 ]
