timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.01186937 -0.00899332  0.05153452 -0.09225126]
 [ 0.00377146  0.00306363  0.          0.        ]]",[-2.62299991  2.22581744],-0.181608193939,[-0.079684   -0.23636129],-0.442343,"[ 1.18465727  2.47391235 -0.02338002 -0.81796384  0.4465231  -0.79547012
  0.34299836 -0.37082537  0.98263267  0.7160564   0.        ]",[-1.89261084  3.39845706]
1,"[[-0.05150063  0.03081063  0.05153452 -0.09225126]
 [-3.95371633  3.9641248   0.          0.        ]]",[-2.62144876  2.25295115],-0.179604849898,[-0.079684   -0.23636129],-0.310644,"[ 1.18293004  2.47325777 -0.08231213 -0.66467045  0.44652283 -0.79546948
  0.17028211  0.15028052  0.98169809  0.68204005  0.        ]",[-3.42206547  3.4269712 ]
2,"[[-0.16949609  0.14904856  0.05153452 -0.09225126]
 [-7.83291505  7.84671673  0.          0.        ]]",[-2.49308014  2.22700143],-0.173207450696,[-0.079684   -0.23636129],-0.410546,"[  1.16505176e+00   2.45746045e+00  -2.56700383e-01  -2.11359751e-01
   4.46522571e-01  -7.95468840e-01   9.82629360e-04   6.61063065e-01
   9.71994556e-01   5.81084485e-01   0.00000000e+00]",[-3.80806364  2.14426132]
3,"[[ -0.36430623   0.34416595   0.05153452  -0.09225126]
 [-11.63546634  11.65230089   0.           0.        ]]",[-2.17683482  2.1342299 ],-0.161331806891,[-0.079684   -0.23636129],-0.469052,"[ 1.09453023  2.38670213 -0.53584505  0.51627844  0.44652231 -0.7954682
 -0.16497174  1.16171395  0.93370475  0.41940733  0.        ]",[-2.62284997  2.41234835]
4,"[[ -0.63441532   0.61463594   0.05153452  -0.09225126]
 [-15.3631083   15.38218081   0.           0.        ]]",[-1.66911757  1.95466542],-0.142359865321,[-0.079684   -0.23636129],-0.470421,"[ 0.91725801  2.2016602  -0.88758208  1.4377902   0.44652204 -0.79546756
 -0.32765682  1.65240362  0.83744494  0.21565983  0.        ]",[-3.04817582  1.70417114]
5,"[[ -0.97834339   0.95895616   0.05153452  -0.09225126]
 [-19.01767353  19.03750517   0.           0.        ]]",[-1.31524348  1.71178913],-0.114510026834,[-0.079684   -0.23636129],-0.726695,"[ 0.57767816  1.84071873 -1.24000458  2.36962557  0.44652178 -0.79546693
 -0.48715258  2.13328177  0.65304381  0.01154237  0.        ]",[-0.67853242  0.67881593]
6,"[[ -1.38188083   1.36288378   0.05153452  -0.09225126]
 [-21.32851359  21.34741586   0.           0.        ]]",[-1.25944495  1.46273708],-0.0776453057775,[-0.079684   -0.23636129],-0.185837,"[ 0.06820892  1.2932951  -1.46710144  2.98538407  0.44652152 -0.79546629
 -0.58800413  2.43715814  0.37637887 -0.1198621   0.        ]",[-3.49132496  1.90466216]
7,"[[ -1.84395184   1.82530414   0.05153452  -0.09225126]
 [-24.86697104  24.88266399   0.           0.        ]]",[-1.33654559  1.33906388],-0.0320549850264,[-0.079684   -0.23636129],-0.25112,"[-0.56080594  0.61163471 -1.43840737  2.94424743  0.44652126 -0.79546565
 -0.74243243  2.90222984  0.03479954 -0.10288748  0.        ]",[-2.23680994  0.95335967]
8,"[[ -2.37609739   2.355866     0.05153452  -0.09225126]
 [-28.33606635  28.1625523    0.           0.        ]]",[-1.3100847   1.47242785],-0.0248305988131,[-0.079684   -0.23636129],-0.267211,"[-1.18116336 -0.06544083 -1.03664027  1.94108819  0.44652099 -0.79546501
 -0.89383338  3.3336993  -0.30211595  0.12872067  0.        ]",[-0.73649024  2.41851001]
9,"[[ -2.96646571   2.95323031   0.05153452  -0.09225126]
 [-30.69263963  31.56280807   0.           0.        ]]",[-1.52921093  1.87283325],-0.0835727960287,[-0.079684   -0.23636129],-0.218997,"[-1.54362161 -0.47521874 -0.26494734 -0.06210609  0.44652073 -0.79546437
 -0.99668034  3.78099304 -0.49886111  0.583118    0.        ]",[-4.09053786  1.6450105 ]
10,"[[ -3.61396446   3.23938579   0.05153452  -0.09225126]
 [-34.04578536   0.83028782   0.           0.        ]]",[-1.15371478  1.56515467],-0.105945502916,[-0.079684   -0.23636129],-0.424541,"[-1.41410515 -0.49442489  0.67126019 -1.15939074  0.44652047 -0.79546373
 -1.14302041 -0.26201073 -0.48098612  0.80473126  0.        ]",[-1.97926338  1.81956121]
11,"[[ -4.32784655   3.18305183   0.05153452  -0.09225126]
 [-37.3313922   -4.31176891   0.           0.        ]]",[-0.86146039  1.48480201],-0.0953128465972,[-0.079684   -0.23636129],-0.498032,"[-0.70564407 -0.50025446  1.37348282 -0.94296596  0.4465202  -0.7954631
 -1.28641247 -0.9384713  -0.52293985  0.6829968   0.        ]",[ 0.12589045  2.43306043]
12,"[[ -5.06205833   3.10396875   0.05153452  -0.09225126]
 [-36.09387767  -3.28740008   0.           0.        ]]",[-0.78580099  1.41209698],-0.102779420563,[-0.079684   -0.23636129],-0.566388,"[ 0.28100851 -0.50047972  1.39210261 -0.63844571  0.44651994 -0.79546246
 -1.23240211 -0.80371017 -0.63882809  0.67767263  0.        ]",[ 1.37209025  1.32094118]
13,"[[ -5.73704061   3.05336466   0.05153452  -0.09225126]
 [-31.41992958  -1.83678163   0.           0.        ]]",[-0.69907081  1.3045609 ],-0.11543845085,[-0.079684   -0.23636129],-0.545009,"[ 0.98478021 -0.49574563  0.76706967 -0.44394305  0.44651968 -0.79546182
 -1.02841608 -0.61287412 -0.68352972  0.77474725  0.        ]",[-0.66579478  1.23196221]
14,"[[ -6.3856462    3.02681157   0.05153452  -0.09225126]
 [-33.4339249   -0.90734625   0.           0.        ]]",[-0.54408342  1.32515979],-0.121321055887,[-0.079684   -0.23636129],-0.546311,"[ 1.17754235 -0.49174249 -0.15789793 -0.34219921  0.44651941 -0.79546118
 -1.11631159 -0.49060221 -0.64410752  0.86260296  0.        ]",[-1.26222086  1.63931202]
