timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[-0.04141804  0.05221694 -0.13088415 -0.07957861]
 [ 0.00435277 -0.00279387  0.          0.        ]]",[-1.28612971  4.18402719],-0.349300289678,[ 0.072882   -0.09020273],-1.47024,"[ 1.17023758  2.55677704 -0.0745132  -0.61642079 -1.13464498 -0.68380161
  0.54793008 -0.36540754  2.37316817  0.62126067  0.        ]",[-1.0643896   3.27237502]
1,"[[-0.08103782  0.09190488 -0.13088415 -0.07957861]
 [-3.95314978  3.95838006  0.          0.        ]]",[-1.23488665  4.29608059],-0.348219073747,[ 0.072882   -0.09020273],-1.45149,"[ 1.16688479  2.55242163 -0.13322831 -0.45836725 -1.13464431 -0.68380135
  0.4116939   0.13923758  2.37133607  0.58618072  0.        ]",[-1.49375468  3.26250128]
2,"[[-0.19902218  0.21002894 -0.13088415 -0.07957861]
 [-7.83237502  7.84107043  0.          0.        ]]",[-1.16356671  4.30864763],-0.344353359924,[ 0.072882   -0.09020273],-1.43115,"[ 1.14412659  2.5253839  -0.30660134  0.00766969 -1.13464363 -0.68380109
  0.27815242  0.63388399  2.35891888  0.48249368  0.        ]",[-1.40424891  3.95730652]
3,"[[ -0.39382196   0.40503419  -0.13088415  -0.07957861]
 [-11.6349747   11.64672868   0.           0.        ]]",[-1.2290405   4.20936012],-0.335914693214,[ 0.072882   -0.09020273],-1.46039,"[ 1.06556899  2.43564585 -0.58279679  0.74862385 -1.13464295 -0.68380083
  0.14724877  1.11871632  2.31606575  0.31729602  0.        ]",[-1.23424951  4.53874202]
4,"[[ -0.66392193   0.67539323  -0.13088415  -0.07957861]
 [-15.36269188  15.37665338   0.           0.        ]]",[-1.49194157  3.97494578],-0.320213397406,[ 0.072882   -0.09020273],-1.58182,"[ 0.87769417  2.22457327 -0.92800787  1.67162742 -1.13464228 -0.68380057
  0.01892293  1.59389951  2.21358498  0.1108202   0.        ]",[-1.81500993  2.60594617]
5,"[[ -1.0078426    1.01960314  -0.13088415  -0.07957861]
 [-19.01735273  19.03199977   0.           0.        ]]",[-1.88125157  3.58538675],-0.294269669501,[ 0.072882   -0.09020273],-1.59079,"[ 0.52661418  1.83364345 -1.26873757  2.57682575 -1.1346416  -0.68380031
 -0.10688796  2.05958005  2.02208296 -0.09294428  0.        ]",[ 0.86429205  4.28171529]
6,"[[ -1.35012295   1.43616815  -0.13088415  -0.07957861]
 [-15.22306116  22.61268252   0.           0.        ]]",[-2.44480944  3.28685665],-0.26250381279,[ 0.072882   -0.09020273],-1.01675,"[ 0.09131691  1.24063345 -1.46186703  3.1320509  -1.13464093 -0.68380005
  0.02372974  2.51574623  1.7816143  -0.13608359  0.        ]",[-3.42761986  4.54900969]
7,"[[ -1.69128516   1.9236523   -0.13088415  -0.07957861]
 [-18.88111991  26.12388588   0.           0.        ]]",[-2.32049751  3.17860174],-0.225979792802,[ 0.072882   -0.09020273],-1.02426,"[-0.37756036  0.5101085  -1.48710774  2.92216397 -1.13464025 -0.68379979
 -0.10219819  2.96305753  1.50665282 -0.00998585  0.        ]",[-2.29550619  3.01970344]
8,"[[ -2.10488966   2.48065597  -0.13088415  -0.07957861]
 [-22.4674381   29.5649701    0.           0.        ]]",[-2.02782106  3.36619616],-0.185424494415,[ 0.072882   -0.09020273],-0.876534,"[-0.91527076 -0.16566104 -1.29107844  1.62630035 -1.13463958 -0.68379952
 -0.22565646  3.40143134  1.17776231  0.24111012  0.        ]",[-2.84295162  1.40960483]
9,"[[ -2.58950786   3.10579928  -0.13088415  -0.07957861]
 [-25.98279377  26.74336163   0.           0.        ]]",[-1.85197055  3.68970871],-0.163176078635,[ 0.072882   -0.09020273],-0.595823,"[-1.38869363 -0.48530965 -0.79177379 -0.68193829 -1.1346389  -0.68379926
 -0.34667185  3.04195883  0.86927245  0.66401004  0.        ]",[-3.32808986  2.26877929]
