timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.00317028 -0.066661   -0.07402361 -0.04133535]
 [-0.00115408 -0.00499469  0.          0.        ]]",[-0.7287457   3.99719262],-0.285911695684,[ 0.0759741  -0.06695166],-1.16283,"[ 1.16892008  2.53449881 -0.01458668 -1.07115304 -0.6442629  -0.35156654
  0.57965666 -0.35658034  1.95053884  0.24322868  0.        ]",[-0.81494427  5.0602474 ]
1,"[[-0.02921357 -0.02701948 -0.07402361 -0.04133535]
 [-3.2264863   3.95594207  0.          0.        ]]",[-0.62212074  4.14937973],-0.285631635614,[ 0.0759741  -0.06695166],-1.37906,"[ 1.16833554  2.53730588 -0.06264086 -0.91610094 -0.64426268 -0.35156645
  0.47237722  0.13692334  1.9505792   0.22139667  0.        ]",[-0.79600053  1.65458463]
2,"[[-0.12471181  0.09105342 -0.07402361 -0.04133535]
 [-6.31305783  7.83840252  0.          0.        ]]",[-0.58930957  4.21884966],-0.284303459552,[ 0.0759741  -0.06695166],-1.18495,"[ 1.15817124  2.5315794  -0.20389503 -0.45424476 -0.64426247 -0.35156636
  0.36971318  0.6206494   1.94586185  0.15843074  0.        ]",[-0.93071526  5.60753114]
3,"[[ -0.28667598   0.2860057   -0.07402361  -0.04133535]
 [ -9.87152714  11.64411544   0.           0.        ]]",[-0.74414158  4.24597454],-0.280243965284,[ 0.0759741  -0.06695166],-1.162,"[ 1.11241262  2.47631734 -0.4389393   0.29445448 -0.64426226 -0.35156627
  0.25135313  1.09481298  1.92129497  0.04919     0.        ]",[-3.22442981  4.22917699]
4,"[[ -0.52185507   0.55631498  -0.07402361  -0.04133535]
 [-13.63391531  15.37430986   0.           0.        ]]",[-1.14242089  4.1479063 ],-0.270689872526,[ 0.0759741  -0.06695166],-1.47465,"[ 0.98461003  2.30942797 -0.75909138  1.25752213 -0.64426204 -0.35156618
  0.12621043  1.55956679  1.85086804 -0.10925646  0.        ]",[ 0.40444564  4.63501922]
5,"[[ -0.77578991   0.90046416  -0.07402361  -0.04133535]
 [-11.76570328  19.02843955   0.           0.        ]]",[-1.90589404  3.84083915],-0.254998964001,[ 0.0759741  -0.06695166],-1.44039,"[ 0.77270578  1.96411575 -1.05856597  2.25824599 -0.64426183 -0.35156608
  0.18834993  2.01484221  1.7289308  -0.20136662  0.        ]",[-1.58453628  2.31340297]
6,"[[ -1.04848208   1.31698518  -0.07402361  -0.04133535]
 [-15.49124029  22.61157652   0.           0.        ]]",[-2.59973955  3.50453162],-0.230538545226,[ 0.0759741  -0.06695166],-1.05937,"[ 0.47501263  1.40341702 -1.3054973   2.98012313 -0.64426162 -0.35156599
  0.06443292  2.46127046  1.54264882 -0.21149285  0.        ]",[-2.97847446  3.3724777 ]
7,"[[ -1.39495416   1.80444801  -0.07402361  -0.04133535]
 [-19.14395891  26.12284583   0.           0.        ]]",[-2.59567451  3.24737501],-0.192885200305,[ 0.0759741  -0.06695166],-0.863302,"[ 0.02642587  0.67234465 -1.48048854  2.99916655 -0.6442614  -0.3515659
 -0.05706203  2.89874171  1.25813706 -0.18623928  0.        ]",[-2.32330132  4.66125799]
8,"[[ -1.8137638    2.36143053  -0.07402361  -0.04133535]
 [-22.72515515  29.56386671   0.           0.        ]]",[-2.29280043  3.06926513],-0.143886561363,[ 0.0759741  -0.06695166],-0.663794,"[-0.54896385 -0.05364041 -1.45978265  1.94409806 -0.64426119 -0.35156581
 -0.17617805  3.32745677  0.89029011 -0.05314553  0.        ]",[-2.59888245  3.01006998]
9,"[[ -2.30348734   2.98654964  -0.07402361  -0.04133535]
 [-26.23537176  32.93695468   0.           0.        ]]",[-1.82417941  3.34252334],-0.0993747310655,[ 0.0759741  -0.06695166],-0.376327,"[-1.1420324  -0.47354526 -1.12252218 -0.20560942 -0.64426098 -0.35156571
 -0.29293316  3.74770315  0.50066649  0.2589092   0.        ]",[-2.49348665  3.26725309]
10,"[[ -2.86272567   3.27677774  -0.07402361  -0.04133535]
 [-29.67674283   0.21170858   0.           0.        ]]",[-2.90731144  2.45753813],-0.0981070793881,[ 0.0759741  -0.06695166],-0.257392,"[-1.54706193 -0.47789483 -0.42780659 -1.33806615 -0.64426077 -0.35156562
 -0.40739836 -0.32958598  0.39007812  0.46701854  0.        ]",[-3.51151779  2.68953741]
11,"[[ -3.49009505   3.20599449  -0.07402361  -0.04133535]
 [-33.04887482  -4.99785327   0.           0.        ]]",[-2.78941965  2.56562304],-0.0968551655394,[ 0.0759741  -0.06695166],-0.179473,"[-1.5173127  -0.48857467  0.487513   -1.06232368 -0.64426055 -0.35156553
 -0.51956053 -0.97865307  0.44976648  0.33606941  0.        ]",[-3.44550926  4.27402372]
12,"[[ -4.18423325   3.11579896  -0.07402361  -0.04133535]
 [-36.35389508  -3.7088329    0.           0.        ]]",[-2.072227    2.57401681],-0.0828062988457,[ 0.0759741  -0.06695166],-0.669768,"[-0.91364274 -0.49121091  1.26257149 -0.70931425 -0.64426034 -0.35156544
 -0.62949044 -0.81805167  0.38088556  0.21332348  0.        ]",[-1.06640307  0.63384837]
13,"[[ -4.94381409   3.05858053  -0.07402361  -0.04133535]
 [-39.59339082  -2.08103247   0.           0.        ]]",[-1.70568883  2.47891212],-0.0715606984157,[ 0.0759741  -0.06695166],-0.820197,"[ 0.10179647 -0.48649846  1.42522996 -0.48561571 -0.64426013 -0.35156535
 -0.73724085 -0.61524123  0.27694423  0.23778429  0.        ]",[ 0.51416053  1.36696881]
14,"[[ -5.70739163   3.02885413  -0.07402361  -0.04133535]
 [-36.77376959  -1.00328918   0.           0.        ]]",[-1.12048626  2.09621048],-0.0755981172166,[ 0.0759741  -0.06695166],-0.765051,"[ 0.94565141 -0.48209829  0.78879526 -0.36977202 -0.64425991 -0.35156525
 -0.64345563 -0.48096332  0.25075077  0.35053081  0.        ]",[-0.04871409  1.44202876]
15,"[[ -6.43749745   3.01490959  -0.07402361  -0.04133535]
 [-36.2386017   -0.45696414   0.           0.        ]]",[-0.67544949  1.79329205],-0.0877462415104,[ 0.0759741  -0.06695166],-0.801227,"[ 1.15247176 -0.47957556 -0.24739395 -0.31555802 -0.6442597  -0.35156516
 -0.6256549  -0.41289568  0.30891775  0.43833979  0.        ]",[ 1.75519531  2.58599959]
16,"[[ -7.11534649   3.00866707  -0.07402361  -0.04133535]
 [-31.56189137  -0.2006164    0.           0.        ]]",[-0.93864691  1.99127626],-0.0976856184662,[ 0.0759741  -0.06695166],-0.667855,"[ 0.7165021  -0.47835144 -1.11660349 -0.29131867 -0.64425949 -0.35156507
 -0.47010004 -0.38095679  0.39663047  0.45042467  0.        ]",[-0.97201828  2.61691124]
17,"[[ -7.77892852   3.0059587   -0.07402361  -0.04133535]
 [-34.78557031  -0.08584955   0.           0.        ]]",[-1.50506735  2.28470564],-0.102078132587,[ 0.0759741  -0.06695166],-0.566188,"[-0.11198428 -0.47780206 -1.49919437 -0.28080842 -0.64425927 -0.35156498
 -0.5773245  -0.3666577   0.4682798   0.39302552  0.        ]",[-1.27813995  2.80003768]
18,"[[ -8.50745546e+00   3.00480965e+00  -7.40236074e-02  -4.13353511e-02]
 [ -3.80562248e+01  -3.60510215e-02   0.00000000e+00   0.00000000e+00]]",[-2.1423912   2.28319955],-0.0994960762057,[ 0.0759741  -0.06695166],-0.365283,"[-1.05766683 -0.47756558 -1.19761572 -0.27635049 -0.64425906 -0.35156488
 -0.68611141 -0.36045312  0.49255939  0.28498504  0.        ]",[-2.14480137  3.26444312]
