timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.09779322  0.03266825  0.08375757  0.18289848]
 [-0.0018969  -0.00438966  0.          0.        ]]",[ 3.31608796  2.06028056],-0.202009312863,[ 0.07756713 -0.06412043],-1.3931,"[ 1.1623647   2.5342259   0.12499056 -0.67934629  0.72376268  1.59097259
  0.58494392 -0.35490156  0.74576005 -1.49121569  0.        ]",[ 3.59358399  0.60736894]
1,"[[ 0.1374368   0.05669534  0.08375757  0.18289848]
 [ 3.95309084  2.39909331  0.          0.        ]]",[ 2.72338319  2.13684201],-0.192575303139,[ 0.07756713 -0.06412043],-1.34965,"[ 1.1559211   2.53259703  0.18340145 -0.58569411  0.72376243  1.5909713
  0.71580279 -0.05662234  0.73365793 -1.39407416  0.        ]",[ 3.08875929  1.23168415]
2,"[[ 0.25538965  0.14391328  0.08375757  0.18289848]
 [ 7.82930951  6.309668    0.          0.        ]]",[ 1.70365882  2.15283751],-0.162085563225,[ 0.07756713 -0.06412043],-1.19263,"[ 1.12405557  2.51937625  0.35494937 -0.24720878  0.72376217  1.59097001
  0.84405534  0.42869131  0.66626851 -1.09747497  0.        ]",[ 3.24432266  1.71627651]
3,"[[  0.45009983   0.30856573   0.08375757   0.18289848]
 [ 11.62913624  10.14278877   0.           0.        ]]",[ 0.21778968  1.90421343],-0.107130583161,[ 0.07756713 -0.06412043],-1.03314,"[ 1.03102989  2.46352618  0.62563408  0.37814659  0.72376192  1.59096872
  0.96978021  0.90439253  0.4522083  -0.63918784  0.        ]",[ 0.14962961  1.90445031]
4,"[[  0.68630622   0.54913099   0.08375757   0.18289848]
 [ 11.99044462  13.90118853   0.           0.        ]]",[-1.22663951  1.47556722],-0.033668319154,[ 0.07756713 -0.06412043],-0.808193,"[ 0.85538243  2.31246201  0.9203489   1.22971897  0.72376167  1.59096743
  0.98173442  1.37082014  0.025174   -0.2085874   0.        ]",[-0.91070903  2.58884836]
5,"[[  0.88758741   0.86413158   0.08375757   0.18289848]
 [  8.15056703  17.58657353   0.           0.        ]]",[-1.77010071  1.14918494],-0.0405247114587,[ 0.07756713 -0.06412043],-0.89016,"[ 0.65827245  2.00414079  1.1308434   2.16061866  0.72376142  1.59096614
  0.85468361  1.82818539 -0.50738296 -0.04265853  0.        ]",[-0.6008811   1.09096659]
6,"[[  1.02513916   1.252103     0.08375757   0.18289848]
 [  5.61319015  21.19851189   0.           0.        ]]",[-1.88792598  1.02046657],-0.104175627149,[ 0.07756713 -0.06412043],-0.950171,"[ 0.5027184   1.49555486  1.24840826  2.89848836  0.72376116  1.59096485
  0.77072884  2.27643405 -0.98391899 -0.19144152  0.        ]",[-2.47566309  1.80826667]
7,"[[  1.09660579   1.71159793   0.08375757   0.18289848]
 [  1.54696489  24.73913149   0.           0.        ]]",[-1.62325048  0.94739115],-0.153401187932,[ 0.07756713 -0.06412043],-1.16344,"[ 0.41634123  0.80881884  1.30015503  3.05633866  0.72376091  1.59096356
  0.63618895  2.71582944 -1.27796035 -0.58733711  0.        ]",[-1.93633486  0.04137225]
8,"[[  1.08755087   2.20311427   0.08375757   0.18289848]
 [ -2.43953106  24.41351866   0.           0.        ]]",[-1.22922635  0.70267785],-0.18327346508,[ 0.07756713 -0.06412043],-1.27352,"[ 0.42747318  0.12659931  1.29396543  2.34058425  0.72376066  1.59096227
  0.50428711  2.67541505 -1.30853959 -1.05995489  0.        ]",[-0.93360287  0.29608298]
9,"[[  1.00217493   2.69829813   0.08375757   0.18289848]
 [ -6.08616725  25.10252128   0.           0.        ]]",[-0.77108955  1.0111326 ],-0.199520782318,[ 0.07756713 -0.06412043],-1.33339,"[ 0.52971501 -0.34618881  1.23038984  0.86673528  0.7237604   1.59096098
  0.38363028  2.76091646 -1.13489425 -1.47451212  0.        ]",[-0.20550679  0.63479552]
10,"[[ 0.87349799  3.14624862  0.08375757  0.18289848]
 [-6.77978599  9.75925333  0.          0.        ]]",[ 0.03515571  0.66021073],-0.208766820636,[ 0.07756713 -0.06412043],-1.27435,"[ 0.67331966 -0.49248691  1.11752897 -0.8249546   0.72376015  1.59095969
  0.36068033  0.85678283 -0.92780115 -1.72979225  0.        ]",[-1.48158353  0.04829443]
11,"[[  0.69951657   3.17904619   0.08375757   0.18289848]
 [-10.60543517  -2.66131895   0.           0.        ]]",[ 1.24807763 -0.05402949],-0.212159407819,[ 0.07756713 -0.06412043],-1.28725,"[ 0.84369333 -0.49144157  0.93542509 -0.95288755  0.7237599   1.59095841
  0.23410047 -0.68463737 -0.87000187 -1.79682592  0.        ]",[ 2.64913543 -0.44309547]
12,"[[ 0.52923837  3.1048127   0.08375757  0.18289848]
 [-6.4362662  -4.56829671  0.          0.        ]]",[ 1.16822147 -0.46191207],-0.207160315889,[ 0.07756713 -0.06412043],-1.28792,"[ 0.97948611 -0.49147927  0.72922552 -0.66331438  0.72375964  1.59095712
  0.37204629 -0.92129715 -0.91644226 -1.7205058   0.        ]",[ 2.62763283 -0.55714341]
13,"[[ 0.44151569  2.99222188  0.08375757  0.18289848]
 [-2.34961587 -6.68373671  0.          0.        ]]",[ 0.95195436 -0.78741598],-0.198168895223,[ 0.07756713 -0.06412043],-1.28577,"[ 1.0361546  -0.47564706  0.61413719 -0.22614712  0.72375939  1.59095583
  0.50726179 -1.18382731 -0.94919063 -1.60789165  0.        ]",[ 1.45733226 -1.61602654]
14,"[[  0.43471381   2.8201486    0.08375757   0.18289848]
 [  1.6560827  -10.51084279   0.           0.        ]]",[ 0.73147523 -1.13264334],-0.184260246644,[ 0.07756713 -0.06412043],-1.25319,"[ 1.04015093 -0.41496828  0.60499792  0.42591507  0.72375914  1.59095454
  0.63979879 -1.65877822 -0.97699916 -1.44097532  0.        ]",[ 2.67319332 -0.88871756]
15,"[[  0.5072303    2.57671372   0.08375757   0.18289848]
 [  5.58246269 -13.82163702   0.           0.        ]]",[ 0.36682346 -1.39353681],-0.166286959341,[ 0.07756713 -0.06412043],-1.21197,"[ 0.99458425 -0.25734527  0.70085873  1.28186413  0.72375889  1.59095325
  0.7697113  -2.06965244 -1.00590403 -1.21492191  0.        ]",[-0.64974945 -2.80460644]
16,"[[  0.59196441   2.26329811   0.08375757   0.18289848]
 [  2.90005424 -17.50761258   0.           0.        ]]",[ 0.65681839 -1.51692605],-0.143252423584,[ 0.07756713 -0.06412043],-1.1356,"[ 0.93329703  0.0547751   0.80803579  2.19618476  0.72375863  1.59095196
  0.68095776 -2.52708536 -1.00689913 -0.92865862  0.        ]",[ 2.4928614  -1.61638102]
17,"[[  0.68911557   1.87689287   0.08375757   0.18289848]
 [  6.80200507 -21.12094311   0.           0.        ]]",[ 0.13038209 -1.514112  ],-0.115345539956,[ 0.07756713 -0.06412043],-1.05808,"[ 0.85290879  0.56510269  0.92356398  2.91357444  0.72375838  1.59095067
  0.81006199 -2.97549988 -0.95044804 -0.60080328  0.        ]",[ 1.57255592 -2.44050444]
18,"[[  0.86352627   1.41893351   0.08375757   0.18289848]
 [ 10.62620564 -24.66329801   0.           0.        ]]",[-0.59032488 -1.30451322],-0.0936393781275,[ 0.07756713 -0.06412043],-0.94284,"[ 0.68385996  1.25025854  1.10796936  3.05002581  0.72375813  1.59094938
  0.93659359 -3.4151022  -0.88802863 -0.2795939   0.        ]",[-1.30873938 -2.28948042]
19,"[[  1.03425471   0.89084529   0.08375757   0.18289848]
 [  6.46090076 -28.13383088   0.           0.        ]]",[-0.44990969 -0.74845874],-0.0710813208557,[ 0.07756713 -0.06412043],-0.892755,"[ 0.49189217  1.9730396   1.25536896  2.22719897  0.72375787  1.59094809
  0.7987751  -3.84578622 -0.73779399 -0.0125956   0.        ]",[-0.574317  -1.5094726]
20,"[[  1.13941881   0.29403649   0.08375757   0.18289848]
 [  4.06350339 -31.53566496   0.           0.        ]]",[-0.14656852  0.1614162 ],-0.0317617019389,[ 0.07756713 -0.06412043],-0.782856,"[ 0.3630163   2.47004364  1.32793686  0.32399775  0.72375762  1.5909468
  0.71945173 -4.26793841 -0.40474061  0.08316265  0.        ]",[-0.14096318 -0.35658239]
21,"[[  1.21429315  -0.34457643   0.08375757   0.18289848]
 [  3.42569152 -32.32299757   0.           0.        ]]",[ 0.06877193  1.31769562],-0.0226840434742,[ 0.07756713 -0.06412043],-0.577704,"[ 0.26727353  2.44602666  1.37056749 -2.12477886  0.72375737  1.59094552
  0.69834809 -4.3656267  -0.03327749 -0.11425081  0.        ]",[-0.9785483   1.92960714]
22,"[[  1.24325061  -0.94487379   0.08375757   0.18289848]
 [ -0.5171238  -27.72213124   0.           0.        ]]",[ 0.50767505  2.21836996],-0.0773967975872,[ 0.07756713 -0.06412043],-0.603303,"[ 0.22948892  1.90807579  1.38497651 -3.96881084  0.72375711  1.59094423
  0.56789124 -3.79464581  0.20526025 -0.56890786  0.        ]",[ 3.09969825  1.32162566]
23,"[[  1.27267415  -1.45409237   0.08375757   0.18289848]
 [  3.44669649 -23.21466904   0.           0.        ]]",[ 0.13467804  2.55304122],-0.119912241742,[ 0.07756713 -0.06412043],-0.740385,"[ 0.19071359  1.1975093   1.39841084 -4.6819188   0.72375686  1.59094294
  0.6990427  -3.23526299  0.20721621 -1.02834565  0.        ]",[ 0.79659478  3.46970956]
24,"[[  1.37253573  -1.87405079   0.08375757   0.18289848]
 [  6.52955482 -18.79583049   0.           0.        ]]",[-0.53312266  2.44337726],-0.14150118791,[ 0.07756713 -0.06412043],-0.888589,"[ 0.05668883  0.56919928  1.43479271 -4.53040136  0.72375661  1.59094165
  0.80104554 -2.68688296  0.04479922 -1.30234001  0.        ]",[ 1.23712629  2.71165435]
25,"[[  1.54154002  -2.20650674   0.08375757   0.18289848]
 [ 10.35837557 -14.464126     0.           0.        ]]",[-1.48664796  2.23579025],-0.150926680051,[ 0.07756713 -0.06412043],-0.970051,"[-0.17561016  0.12245734  1.46322236 -3.94623083  0.72375635  1.59094036
  0.9277301  -2.14931928 -0.15738695 -1.4194712   0.        ]",[-3.1002352   1.46537495]
