timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.08274255 -0.04296385  0.11602071  0.1909613 ]
 [-0.00236229  0.00236463  0.          0.        ]]",[ 3.80037355  1.69761384],-0.201371201733,[ 0.1151685  -0.07430381],-1.43442,"[ 1.16277096  2.48294195  0.08856003 -0.93093517  1.00199867  1.66053983
  0.62566447 -0.3353197   0.50602806 -1.6950187   0.        ]",[ 2.87677586  1.99202775]
1,"[[  1.22370831e-01  -3.20462057e-03   1.16020709e-01   1.90961303e-01]
 [  3.95202871e+00   3.96037232e+00   0.00000000e+00   0.00000000e+00]]",[ 2.8892355   1.76086509],-0.189731751276,[ 0.1151685  -0.07430381],-1.39271,"[ 1.15713371  2.48431003  0.14693283 -0.78224564  1.00199828  1.66053862
  0.75090125  0.13612031  0.49764058 -1.58046452  0.        ]",[ 4.36066822  1.52886424]
2,"[[ 0.24030264  0.1149288   0.11602071  0.1909613 ]
 [ 7.82826834  7.84004087  0.          0.        ]]",[ 1.5338614   1.50589085],-0.153992039917,[ 0.1151685  -0.07430381],-1.28815,"[ 1.12759871  2.47445428  0.31861333 -0.34125599  1.00199789  1.6605374
  0.8736629   0.59822927  0.43491668 -1.24716265  0.        ]",[ 0.75730482  0.97280654]
3,"[[  0.42536009   0.30880818   0.11602071   0.1909613 ]
 [ 10.66810724  11.53556912   0.           0.        ]]",[-0.02487183  1.03527832],-0.0948427731159,[ 0.1151685  -0.07430381],-1.08191,"[ 1.04370829  2.41361092  0.5772534   0.36671612  1.0019975   1.66053618
  0.96360129  1.03840498  0.22482813 -0.7676729   0.        ]",[-1.80159521 -0.31682236]
4,"[[  0.59692407   0.52465571   0.11602071   0.1909613 ]
 [  6.50212913  10.05411198   0.           0.        ]]",[-0.22141029  0.22599305],-0.0384788423141,[ 0.1151685  -0.07430381],-0.931225,"[ 0.92724072  2.28327865  0.79857517  1.10365883  1.00199711  1.66053497
  0.83166294  0.86194763 -0.09811581 -0.40205129  0.        ]",[-1.26496943  0.05130327]
5,"[[  0.68598764   0.72579275   0.11602071   0.1909613 ]
 [  2.41778172  10.05956514   0.           0.        ]]",[-0.193426   -0.33470252],-0.0284901805109,[ 0.1151685  -0.07430381],-0.946246,"[ 0.85321716  2.10762622  0.90421605  1.71274094  1.00199672  1.66053375
  0.70230992  0.86259686 -0.37061529 -0.25107306  0.        ]",[ 0.52972434  0.30292958]
6,"[[  0.75489329   0.9370136    0.11602071   0.1909613 ]
 [  4.46604987  11.05919318   0.           0.        ]]",[-1.06483173 -0.83923399],-0.0580066262646,[ 0.1151685  -0.07430381],-0.935818,"[ 0.79006694  1.87480085  0.98088625  2.24419974  1.00199633  1.66053254
  0.76717911  0.98166267 -0.63983223 -0.19889268  0.        ]",[-1.11742421 -0.22168708]
7,"[[ 0.80363904  1.14720481  0.11602071  0.1909613 ]
 [ 0.4218727   9.96356029  0.          0.        ]]",[-0.93001008 -1.19938695],-0.0890246585124,[ 0.1151685  -0.07430381],-0.995219,"[ 0.74247333  1.60403792  1.03223668  2.64008669  1.00199594  1.66053132
  0.63909831  0.85116102 -0.87620143 -0.23129177  0.        ]",[-0.89345519 -1.27403187]
8,"[[ 0.77653406  1.30477783  0.11602071  0.1909613 ]
 [-3.12070921  5.80756365  0.          0.        ]]",[-0.36180064 -1.55850828],-0.101541128904,[ 0.1151685  -0.07430381],-0.925115,"[ 0.76922746  1.38261932  1.00398768  2.83912668  1.00199554  1.66053011
  0.52690325  0.35613812 -0.96035544 -0.30457268  0.        ]",[-2.85686578 -1.82857347]
9,"[[ 0.67504402  1.38005547  0.11602071  0.1909613 ]
 [-7.01537111  1.73373603  0.          0.        ]]",[ 0.61355877 -1.69247901],-0.0944459279597,[ 0.1151685  -0.07430381],-1.00613,"[ 0.86278351  1.27305591  0.89161832  2.90286305  1.00199515  1.66052889
  0.40355771 -0.12909756 -0.88957517 -0.36087324  0.        ]",[-0.77638648 -2.84911435]
10,"[[ 0.50531155  1.37466145  0.11602071  0.1909613 ]
 [-9.94805746 -2.25986567  0.          0.        ]]",[ 1.89488757 -1.60080349],-0.0725914492047,[ 0.1151685  -0.07430381],-1.0019,"[ 0.99387113  1.28096679  0.68303276  2.89897869  1.00199476  1.66052768
  0.31067832 -0.60477745 -0.6819787  -0.42114654  0.        ]",[ 5.07289012 -1.14165683]
11,"[[ 0.34804099  1.29017293  0.11602071  0.1909613 ]
 [-5.79281402 -6.17589724  0.          0.        ]]",[ 2.23028326 -1.51184571],-0.0555425495825,[ 0.1151685  -0.07430381],-1.00746,"[ 1.0842122   1.40363519  0.47123142  2.82436338  1.00199437  1.66052646
  0.44227643 -1.07121769 -0.4332437  -0.50578131  0.        ]",[ 1.37266537 -1.96220679]
12,"[[  0.2730511    1.1281432    0.11602071   0.1909613 ]
 [ -1.71975557 -10.01428151   0.           0.        ]]",[ 2.39959621 -1.31273711],-0.0555862298288,[ 0.1151685  -0.07430381],-0.994455,"[ 1.11604426  1.62989206  0.36551645  2.61013511  1.00199398  1.66052524
  0.57127168 -1.52840875 -0.21733616 -0.58252032  0.        ]",[ 1.37508002  0.361175  ]
13,"[[ 0.27869594  0.94418436  0.11602071  0.1909613 ]
 [ 2.27082675 -8.38704571  0.          0.        ]]",[ 2.00963259 -1.04171491],-0.0625781169835,[ 0.1151685  -0.07430381],-0.956722,"[ 1.11390735  1.86613485  0.37355965  2.25998109  1.00199359  1.66052403
  0.69765485 -1.33458713 -0.07385901 -0.62303347  0.        ]",[-0.73512398 -0.83942665]
14,"[[  0.29449168   0.74476993   0.11602071   0.1909613 ]
 [ -0.68132066 -11.54386029   0.           0.        ]]",[ 2.8667531  -0.65744925],-0.0758863330901,[ 0.1151685  -0.07430381],-1.05622,"[ 1.10770264  2.0885889   0.39599696  1.76536534  1.0019932   1.66052281
  0.60415897 -1.71059559  0.06208474 -0.6870725   0.        ]",[ 0.92884316 -0.63453979]
15,"[[  0.3178817    0.49096419   0.11602071   0.1909613 ]
 [  3.00797032 -13.82911666   0.           0.        ]]",[ 2.81860018 -0.25341323],-0.0971317791133,[ 0.1151685  -0.07430381],-1.14016,"[ 1.09790621  2.30774612  0.42902309  0.993509    1.00199281  1.6605216
  0.72100013 -1.98279161  0.21087934 -0.80501916  0.        ]",[ 2.23426199 -1.16571595]
16,"[[  0.41715136   0.17738617   0.11602071   0.1909613 ]
 [  6.90596794 -17.51640935   0.           0.        ]]",[ 2.52158451  0.41285029],-0.110984370009,[ 0.1151685  -0.07430381],-1.1424,"[ 1.04836743  2.46083367  0.56615718 -0.11014201  1.00199241  1.66052038
  0.84445106 -2.42198323  0.29965093 -0.88395608  0.        ]",[ 2.30687595  0.23976631]
17,"[[  0.59358592  -0.15995217   0.11602071   0.1909613 ]
 [ 10.72477541 -16.221716     0.           0.        ]]",[ 1.45120096  1.15162826],-0.111066291134,[ 0.1151685  -0.07430381],-1.07027,"[ 0.92983673  2.46520438  0.79447947 -1.366084    1.00199202  1.66051917
  0.96539393 -2.26776924  0.30090814 -0.883765    0.        ]",[ 3.183235    0.81536865]
18,"[[  0.84563217  -0.44878402   0.11602071   0.1909613 ]
 [ 14.46748386 -12.67322551   0.           0.        ]]",[-0.15400949  1.64696026],-0.0899854774858,[ 0.1151685  -0.07430381],-0.952741,"[ 0.69962734  2.33627846  1.07444617 -2.39334273  1.00199163  1.66051795
  1.08392661 -1.84510632  0.186834   -0.74598153  0.        ]",[ 0.04342247 -0.12831478]
19,"[[  1.13383958  -0.70482379   0.11602071   0.1909613 ]
 [ 14.35366474 -12.92986616   0.           0.        ]]",[-0.89270222  2.23783374],-0.0606160380728,[ 0.1151685  -0.07430381],-0.663724,"[ 0.3660527   2.12815477  1.30791231 -3.19400776  1.00199124  1.66051673
  1.08032146 -1.87567316 -0.00739594 -0.57368394  0.        ]",[-1.39730071  2.40140583]
20,"[[  1.37835974  -0.92110594   0.11602071   0.1909613 ]
 [ 10.112416    -8.71247099   0.           0.        ]]",[-1.40013027  2.4571135 ],-0.0442801202165,[ 0.1151685  -0.07430381],-0.605145,"[ 0.04378993  1.89382236  1.41971478 -3.74904547  1.00199085  1.66051552
  0.94599899 -1.37333818 -0.19472757 -0.47982484  0.        ]",[ 0.16440108  1.91158111]
21,"[[  1.58511848  -1.05389442   0.11602071   0.1909613 ]
 [ 10.5619749   -4.58013632   0.           0.        ]]",[-2.38095069  2.45644498],-0.041877421862,[ 0.1151685  -0.07430381],-0.579398,"[-0.24184613  1.72829403  1.44689753 -4.02243131  1.00199046  1.6605143
  0.96023635 -0.88113531 -0.38119187 -0.39830178  0.        ]",[-1.40020765  1.88971393]
22,"[[ 1.75455261 -1.10484479  0.11602071  0.1909613 ]
 [ 6.39526753 -0.52845823  0.          0.        ]]",[-2.65017653  2.44388747],-0.0535041005856,[ 0.1151685  -0.07430381],-0.600805,"[-0.47583506  1.66116171  1.42211673 -4.1123489   1.00199007  1.66051309
  0.82827471 -0.39853965 -0.56522743 -0.31538781  0.        ]",[-2.4495807   1.76576968]
23,"[[ 1.84147751 -1.07556906  0.11602071  0.1909613 ]
 [ 2.31081046  3.44277273  0.          0.        ]]",[-2.53754663  2.41770458],-0.0660778786883,[ 0.1151685  -0.07430381],-0.642539,"[-0.59347257  1.69995775  1.39312713 -4.0617066   1.00198968  1.66051187
  0.69891804  0.07447393 -0.69333092 -0.24516046  0.        ]",[-2.65898334  1.56605233]
24,"[[ 1.84752382 -0.9676583   0.11602071  0.1909613 ]
 [-1.69282807  7.33533875  0.          0.        ]]",[-2.19740605  2.36119986],-0.0739239784219,[ 0.1151685  -0.07430381],-0.678587,"[-0.60156082  1.83745536  1.3907061  -3.85107845  1.00198928  1.66051066
  0.57212096  0.53811769 -0.76792893 -0.16941585  0.        ]",[-2.4176335  1.6655391]
25,"[[  1.77429366  -0.78266844   0.11602071   0.1909613 ]
 [ -5.61707622  11.15096122   0.           0.        ]]",[-1.5791918   2.30778575],-0.0760317129792,[ 0.1151685  -0.07430381],-0.690491,"[-0.50275109  2.04939295  1.41648916 -3.40820262  1.00198889  1.66050944
  0.44783824  0.99259651 -0.78916463 -0.0875724   0.        ]",[ 0.77473608  1.89265584]
26,"[[  1.69380603  -0.52214654   0.11602071   0.1909613 ]
 [ -2.44236821  14.88874344   0.           0.        ]]",[-1.8091644  1.91889  ],-0.0860788587434,[ 0.1151685  -0.07430381],-0.750685,"[-0.39243295  2.28511089  1.43585544 -2.63596123  1.0019885   1.66050823
  0.54838247  1.4378033  -0.86181767  0.00849713  0.        ]",[ 0.10632476  3.25244961]
27,"[[  1.64964684  -0.18760296   0.11602071   0.1909613 ]
 [ -1.975105    18.55339778   0.           0.        ]]",[-2.09340572  1.38933575],-0.113406465071,[ 0.1151685  -0.07430381],-0.765431,"[-0.33139239  2.45803635  1.44244314 -1.46792012  1.00198811  1.66050701
  0.56318076  1.87429893 -1.06359785  0.08501217  0.        ]",[-4.74581485  3.02591159]
28,"[[  1.57083145   0.21952265   0.11602071   0.1909613 ]
 [ -5.89331001  22.14717458   0.           0.        ]]",[-2.03715181  0.99467373],-0.140940978337,[ 0.1151685  -0.07430381],-1.13862,"[-0.2219945   2.44838905  1.44704352  0.04439549  1.00198772  1.6605058
  0.43908938  2.30235095 -1.27766751  0.06978618  0.        ]",[-0.62413059  1.68590716]
29,"[[  1.42935247   0.69780274   0.11602071   0.1909613 ]
 [ -8.24668197  25.66905037   0.           0.        ]]",[-2.10170698  0.73114753],-0.160021292298,[ 0.1151685  -0.07430381],-1.09498,"[-0.02606883  2.13490444  1.43225377  1.63341168  1.00198733  1.66050458
  0.36455696  2.72183686 -1.43066009 -0.06568586  0.        ]",[-3.37282294  0.93249429]
30,"[[  1.22635571   1.24313957   0.11602071   0.1909613 ]
 [-12.04044408  28.8538845    0.           0.        ]]",[-1.39154267  0.4363732 ],-0.170702098484,[ 0.1151685  -0.07430381],-1.19109,"[ 0.24723581  1.47066566  1.36006132  2.77161758  1.00198694  1.66050336
  0.24440675  3.10117532 -1.49418734 -0.33573623  0.        ]",[-1.00062956  1.87425342]
31,"[[  0.9482292    1.85421346   0.11602071   0.1909613 ]
 [-15.7599845   32.24205246   0.           0.        ]]",[-0.36965942  0.24807413],-0.17723329214,[ 0.1151685  -0.07430381],-1.25319,"[ 0.58828368  0.57172932  1.1692038   2.82139023  1.00198655  1.66050215
  0.12660717  3.50472951 -1.44157413 -0.74160248  0.        ]",[ 0.03333721 -0.4028505 ]
32,"[[  0.63748505   2.47663605   0.11602071   0.1909613 ]
 [-15.31595983  30.00773042   0.           0.        ]]",[ 0.48112667 -0.24700722],-0.194158637721,[ 0.1151685  -0.07430381],-1.34526,"[ 0.8946228  -0.18648022  0.84754356  1.53797255  1.00198615  1.66050093
  0.14066961  3.23859369 -1.32070969 -1.24277075  0.        ]",[ 2.39926229 -0.79207941]
33,"[[  0.37393043   3.03935927   0.11602071   0.1909613 ]
 [-11.05384398  22.02593648   0.           0.        ]]",[ 1.7450217  -0.09599271],-0.224618609856,[ 0.1151685  -0.07430381],-1.44598,"[ 1.07150671 -0.49710681  0.50708895 -0.38845683  1.00198576  1.66049972
  0.27565277  2.28788666 -1.19296965 -1.7460745   0.        ]",[ 2.13252015  0.90418891]
34,"[[ 0.19476106  3.1913155   0.11602071  0.1909613 ]
 [-6.87673074 -0.62131695  0.          0.        ]]",[ 2.96026516 -1.05041468],-0.23491335095,[ 0.1151685  -0.07430381],-1.50202,"[ 1.14125065 -0.50306313  0.25275423 -0.95616115  1.00198537  1.6604985
  0.40794383 -0.40960488 -1.15841995 -1.88504303  0.        ]",[ 1.04818558  1.48673672]
35,"[[ 0.09831539  3.13708949  0.11602071  0.1909613 ]
 [-2.78142066 -3.43318175  0.          0.        ]]",[ 2.61557531 -1.33072495],-0.22939622876,[ 0.1151685  -0.07430381],-1.47955,"[ 1.16080964 -0.50489505  0.11151465 -0.75338563  1.00198498  1.66049729
  0.53764414 -0.7445231  -1.17082912 -1.81623106  0.        ]",[ 3.29382478 -0.95061378]
36,"[[ 0.08296279  3.03134382  0.11602071  0.1909613 ]
 [ 1.23278579 -7.12906947  0.          0.        ]]",[ 2.11666393 -1.5770036 ],-0.219637744042,[ 0.1151685  -0.07430381],-1.45925,"[ 1.16273995 -0.49583609  0.08887273 -0.35864056  1.00198459  1.66049607
  0.66477581 -1.18473613 -1.17332709 -1.70727567  0.        ]",[ 1.37342898 -1.05204955]
