timestep,human_obs,avg_action_dist,original_rewards,logstd_action_dist,rewards,obs,actions
0,"[[ 0.08931624 -0.0115318   0.1321566   0.1506958 ]
 [-0.00125113  0.00111418  0.          0.        ]]",[ 2.59749222  1.84971285],-0.153935350042,[ 0.00513441 -0.1371053 ],-1.12346,"[ 1.173265    2.56668754  0.11930579 -0.86505893  1.14150409  1.3067612
  0.49114139 -0.37216305  0.38694319 -1.22257171  0.        ]",[ 1.96123552  1.53019247]
1,"[[ 0.12896652  0.02820266  0.1321566   0.1506958 ]
 [ 3.95311891  3.95914554  0.          0.        ]]",[ 2.039644    1.83593512],-0.142386531324,[ 0.00513441 -0.1371053 ],-1.12332,"[ 1.16730316  2.56617654  0.17781562 -0.70466873  1.14150327  1.30676009
  0.63604766  0.14183151  0.37603406 -1.11173071  0.        ]",[ 0.96217612  1.4946675 ]
2,"[[ 0.24541881  0.14631235  0.1321566   0.1506958 ]
 [ 7.67972941  7.83889354  0.          0.        ]]",[ 0.94005013  1.73780942],-0.107466361443,[ 0.00513441 -0.1371053 ],-0.971701,"[ 1.13740556  2.55048729  0.347582   -0.22995582  1.14150244  1.30675899
  0.77260769  0.64566001  0.30745964 -0.79329841  0.        ]",[ 0.11958922  3.03821874]
3,"[[  0.40222333   0.34125917   0.1321566    0.1506958 ]
 [  7.99972736  11.6431019    0.           0.        ]]",[-0.46922234  1.54956889],-0.0551706898592,[ 0.00513441 -0.1371053 ],-0.742849,"[ 1.06860708  2.47885464  0.56804565  0.53255552  1.14150162  1.30675788
  0.78433351  1.1396784   0.11483332 -0.37730397  0.        ]",[-1.03276896  3.81616147]
4,"[[  0.5209304    0.61155075   0.1321566    0.1506958 ]
 [  3.88473756  15.37360929   0.           0.        ]]",[-1.32993543  1.34749031],-0.00183022981049,[ 0.00513441 -0.1371053 ],-0.798241,"[ 0.99567656  2.29044955  0.72574055  1.49925833  1.1415008   1.30675677
  0.63354076  1.62412482 -0.18201323 -0.06276209  0.        ]",[-0.53426682  2.37293267]
5,"[[  0.57664514   0.95570404   0.1321566    0.1506958 ]
 [  1.69413433  19.02951891   0.           0.        ]]",[-1.37841964  1.26485777],-0.0461911192657,[ 0.00513441 -0.1371053 ],-0.83837,"[ 0.95556454  1.92191825  0.79629822  2.47854572  1.14149998  1.30675566
  0.55326657  2.09888193 -0.52228525  0.06973781  0.        ]",[-1.30342078  2.09265902]
6,"[[  0.57049819   1.37225311   0.1321566    0.1506958 ]
 [ -2.29556232  22.6133826    0.           0.        ]]",[-1.23555684  1.1343956 ],-0.0881628187521,[ 0.00513441 -0.1371053 ],-0.901755,"[  9.60168009e-01   1.34289390e+00   7.88632573e-01   3.13911937e+00
   1.14149915e+00   1.30675456e+00   4.07065210e-01   2.56428006e+00
  -8.51392623e-01  -2.21260512e-04   0.00000000e+00]",[-2.10056913  1.75363861]
7,"[[  0.48534628   1.85976319   0.1321566    0.1506958 ]
 [ -6.20671524  26.1258251    0.           0.        ]]",[-0.95762986  0.95935237],-0.123267004358,[ 0.00513441 -0.1371053 ],-1.05717,"[ 1.01935644  0.60773722  0.67946108  3.05103915  1.14149833  1.30675345
  0.26374209  3.02039907 -1.09629404 -0.27449141  0.        ]",[-1.23810751  0.98598093]
8,"[[  0.32273938   2.41626168   0.1321566    0.1506958 ]
 [-10.04138772  29.51264778   0.           0.        ]]",[-0.36492389  0.88799983],-0.157946209959,[ 0.00513441 -0.1371053 ],-1.14627,"[ 1.10749682 -0.0986267   0.45774031  1.85951617  1.14149751  1.30675234
  0.12322158  3.4601994  -1.23059951 -0.71831335  0.        ]",[-2.35131808  0.38736128]
9,"[[  0.08418849   3.01603809   0.1321566    0.1506958 ]
 [-13.80158878  25.24364773   0.           0.        ]]",[ 0.48697531  0.65668875],-0.198126776885,[ 0.00513441 -0.1371053 ],-1.32445,"[ 1.17387178 -0.47039254  0.11171919 -0.31298474  1.14149669  1.30675124
 -0.01456995  2.90581838 -1.25978835 -1.26221979  0.        ]",[-0.97444474  1.65361805]
