timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 0.19761235  1.25606596],[ 1.65449749  1.32860195],-0.411202562273,-0.411202562273,"[[ 0.06479819 -0.05932583 -0.19922515  0.04944929]
 [ 0.00042041  0.00352133  0.          0.        ]]","[ 1.068055    1.6697452   0.12649754 -0.75759038 -1.72990271  0.4084816
  0.02696445 -0.30085621  2.51388546 -0.36103037  0.        ]",[-0.09817053 -0.13242252]
1,[ 0.16162252  1.22256017],[ 1.37080442  1.58860618],-0.40936209609,-0.40936209609,"[[ 0.10448159 -0.01954369 -0.19922515  0.04944929]
 [ 3.95475685  3.96150704  0.          0.        ]]","[ 1.06340501  1.67166905  0.18707579 -0.6615627  -1.72987261  0.40847953
  0.38260026  0.2493594   2.50880611 -0.26388473  0.        ]",[-0.09817053 -0.13242252]
2,[ 0.0879875   1.17657983],[-1.08765583  0.83327114],-0.40120758172,-0.40120758172,"[[ 0.22246735  0.09861221 -0.19922515  0.04944929]
 [ 7.83093318  7.84115513  0.          0.        ]]","[ 1.03685061  1.66583396  0.36533249 -0.37651131 -1.7298425   0.40847745
  0.73120497  0.78868274  2.45980321  0.01975083  0.        ]",[-0.09817053 -0.13242252]
3,[ 0.05956277  1.14079368],[-0.16228862  0.03373936],-0.385791939813,-0.385791939813,"[[  0.33783035   0.28699749  -0.19922515   0.04944929]
 [  3.71908387  10.98687932   0.           0.        ]]","[ 0.99274491  1.62095813  0.53509867  0.06949419 -1.7298124   0.40847537
  0.36139724  1.22597264  2.33403713  0.33173415  0.        ]",[-0.09817053 -0.13242252]
4,[ 0.02935874  1.10770273],[ 0.13567015  0.13592773],-0.366710802036,-0.366710802036,"[[  0.40503575   0.50589555  -0.19922515   0.04944929]
 [  3.00385669  10.90320224   0.           0.        ]]","[ 0.95900333  1.5159687   0.63102464  0.55631576 -1.72978229  0.40847329
  0.29707045  1.21432719  2.1680625   0.5525742   0.        ]",[-0.09817053 -0.13242252]
5,[ 0.00322958  1.05605102],[-1.02687281  1.50418813],-0.342916419083,-0.342916419083,"[[  0.46990532   0.72719197  -0.19922515   0.04944929]
 [  3.48154972  11.22536642   0.           0.        ]]","[ 0.92098895  1.35705683  0.721035    0.99159541 -1.72975219  0.40847122
  0.34003124  1.2590985   1.96239797  0.71634246  0.        ]",[-0.09817053 -0.13242252]
6,[ 0.02605254  0.97400022],[-0.18673317  1.15448768],-0.315179961277,-0.315179961277,"[[  0.49914393   0.98921017  -0.19922515   0.04944929]
 [ -0.54428222  14.96396604   0.           0.        ]]","[ 0.90214441  1.11105323  0.76067037  1.40423971 -1.72972209  0.40846914
 -0.0220427   1.77878461  1.74003226  0.79148208  0.        ]",[-0.09817053 -0.13242252]
7,[ 0.03915932  0.86397779],[ 0.08704957  1.56277288],-0.282015482096,-0.282015482096,"[[  0.48095225   1.32524685  -0.19922515   0.04944929]
 [ -1.27234731  18.62748283   0.           0.        ]]","[ 0.91398043  0.72996538  0.73607332  1.72892036 -1.729692    0.40846706
 -0.0875231   2.28799844  1.50812799  0.75878916  0.        ]",[-0.09817053 -0.13242252]
8,[ 0.04668484  0.72981584],[-0.15314997  1.24219344],-0.240026695915,-0.240026695915,"[[  0.45922218   1.73382341  -0.19922515   0.04944929]
 [ -0.90171212  22.21821211   0.           0.        ]]","[ 0.92758763  0.22552625  0.70638649  1.76932032 -1.7296619   0.40846498
 -0.0541885   2.78704032  1.2514476   0.60921438  0.        ]",[-0.09817053 -0.13242252]
9,[ 0.04952546  0.59777075],[ 0.55729615  0.09807938],-0.198110684057,-0.198110684057,"[[  0.43530156   2.21350264  -0.19922515   0.04944929]
 [ -1.48833916  25.73797077   0.           0.        ]]","[ 0.94188987 -0.31831101  0.67333752  1.31933738 -1.7296318   0.4084629
 -0.1069486   3.27614107  1.03388993  0.30655647  0.        ]",[-0.09817053 -0.13242252]
10,[ 0.05193206  0.54490197],[ 0.56671025  1.14732173],-0.180462077304,-0.180462077304,"[[  0.42798463   2.72704561  -0.19922515   0.04944929]
 [  0.74910228  25.61675665   0.           0.        ]]","[ 0.94611629 -0.71143101  0.66315077  0.35859145 -1.72960171  0.40846083
  0.0942848   3.25912715  0.94640448 -0.10861123  0.        ]",[-0.09817053 -0.13242252]
11,[ 0.08232985  0.63996464],[-0.31099057 -0.56895253],-0.195403454538,-0.195403454538,"[[ 0.46533531  3.19120452 -0.19922515  0.04944929]
 [ 2.97780121  9.71015818  0.          0.        ]]","[ 0.92379338 -0.81528977  0.71475686 -0.73421016 -1.72957162  0.40845875
  0.29473179  1.04818813  1.00462681 -0.42469923  0.        ]",[-0.09817053 -0.13242252]
12,[ 0.12099505  0.74161088],[ 0.10058909  1.18311752],-0.204360812961,-0.204360812961,"[[ 0.51193784  3.21106634 -0.19922515  0.04944929]
 [ 1.68694914 -3.53036133  0.          0.        ]]","[ 0.89352926 -0.81381319  0.77779347 -0.78210017 -1.72954153  0.40845667
  0.17863175 -0.79216462  1.04688447 -0.50759055  0.        ]",[-0.09817053 -0.13242252]
13,[ 0.1110364   0.73716778],[-0.10760673  0.80022767],-0.197570135898,-0.197570135898,"[[ 0.54933719  3.13028155 -0.19922515  0.04944929]
 [ 2.05180436 -3.79952284  0.          0.        ]]","[ 0.86734355 -0.81672938  0.82720745 -0.5870755  -1.72951144  0.40845459
  0.21144601 -0.82957053  1.01424425 -0.44806611  0.        ]",[-0.09817053 -0.13242252]
14,[ 0.10232314  0.72580683],[ 1.48417164 -0.01788527],-0.192822294371,-0.192822294371,"[[ 0.58569171  3.06873452 -0.19922515  0.04944929]
 [ 1.58520394 -2.33433555  0.          0.        ]]","[ 0.8403078  -0.81350191  0.87416842 -0.43854494 -1.72948135  0.40845252
  0.16947885 -0.62591326  0.99087062 -0.40534632  0.        ]",[-0.09817053 -0.13242252]
15,[ 0.07931495  0.7097466 ],[-1.4818564  0.8697636],-0.189249387264,-0.189249387264,"[[ 0.65680582  3.02180268 -0.19922515  0.04944929]
 [ 5.51311408 -2.35877063  0.          0.        ]]","[ 0.78305959 -0.80788009  0.96274331 -0.32570244 -1.72945127  0.40845044
  0.52275664 -0.62930579  0.97161782 -0.37861743  0.        ]",[-0.09817053 -0.13242252]
16,[ 0.08352008  0.70273674],[ 0.1184518 -0.2333073],-0.187340605427,-0.187340605427,"[[ 0.72624924  2.99948338 -0.19922515  0.04944929]
 [ 1.44477707 -0.11478831  0.          0.        ]]","[ 0.72181049 -0.80424796  1.04467505 -0.27224526 -1.72942118  0.40844836
  0.15684394 -0.31740066  0.95985426 -0.37076408  0.        ]",[-0.09817053 -0.13242252]
