timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.41559622  0.52118134],[-0.1116629   0.38348122],-0.180685646538,-0.180685646538,"[[ -2.41236774   1.11051622   0.13358305  -0.19785832]
 [-17.2681032    5.91021225   0.           0.        ]]","[-1.42598774  1.30198303 -0.90241442  1.93006715  1.15832788 -1.72368836
 -1.00331991  0.4717027  -1.60353473  0.16495563  0.        ]",[-0.19352265 -0.14298321]
11,[ 0.4296487   0.54642123],[ 0.58027926  1.473586  ],-0.226067956465,-0.226067956465,"[[ -2.75874591   1.24276972   0.13358305  -0.19785832]
 [-17.3693986    7.31045725   0.           0.        ]]","[-1.68282856  1.13753577 -0.45186116  2.08512719  1.15832395 -1.72367843
 -1.0113674   0.67008042 -1.91145253  0.38677527  0.        ]",[-0.19352265 -0.14298321]
12,[ 0.27738175  0.49869093],[ 1.89432849  0.44369595],-0.255871639382,-0.255871639382,"[[ -3.07966439   1.42723709   0.13358305  -0.19785832]
 [-14.73118307  11.12364195   0.           0.        ]]","[-1.78232781  0.89615988  0.02785047  2.21659847  1.15832001 -1.72366849
 -0.80169334  1.21030788 -2.07543949  0.65982725  0.        ]",[-0.19352265 -0.14298321]
13,[ 0.11223098  0.46317557],[-0.1900506   0.91381875],-0.26497981777,-0.26497981777,"[[ -3.33166721   1.66511177   0.13358305  -0.19785832]
 [-10.48309064  12.65882588   0.           0.        ]]","[-1.75959538  0.57644236  0.41390012  2.23443117  1.15831607 -1.72365856
 -0.46407527  1.42779816 -2.07496195  0.87935155  0.        ]",[-0.19352265 -0.14298321]
14,[ 0.10232254  0.47452426],[-1.3847999  -0.72604862],-0.261239835419,-0.261239835419,"[[ -3.54680352   1.95207366   0.13358305  -0.19785832]
 [-11.0286867   16.02613258   0.           0.        ]]","[-1.67067637  0.20189213  0.72985589  2.02857895  1.15831213 -1.72364862
 -0.50743565  1.90484648 -1.96944439  1.05390012  0.        ]",[-0.19352265 -0.14298321]
15,[ 0.05749741  0.61722648],[ 1.14240388  2.16492001],-0.259099832507,-0.259099832507,"[[ -3.80490604   2.24056543   0.13358305  -0.19785832]
 [-14.76925754  12.83360699   0.           0.        ]]","[-1.4856196  -0.13326378  1.07080294  1.58788919  1.1583082  -1.72363869
 -0.80471635  1.45254254 -1.84704726  1.24644947  0.        ]",[-0.19352265 -0.14298321]
16,[-0.18996316  0.55779558],[ 0.67396772  1.31670401],-0.252599734866,-0.252599734866,"[[ -4.05764481   2.53440953   0.13358305  -0.19785832]
 [-10.51859961  16.5385655    0.           0.        ]]","[-1.2328824  -0.40340254  1.3439547   0.93581492  1.15830426 -1.72362875
 -0.46689345  1.97742333 -1.68029797  1.4020025   0.        ]",[-0.19352265 -0.14298321]
17,[-0.38995326  0.51789927],[-0.72367825 -0.51126745],-0.236599599526,-0.236599599526,"[[ -4.23915557   2.90162211   0.13358305  -0.19785832]
 [ -7.64196206  20.17063929   0.           0.        ]]","[-1.01658898 -0.60566442  1.49308434 -0.08130941  1.15830032 -1.72361882
 -0.23827136  2.49196411 -1.41609601  1.51117536  0.        ]",[-0.19352265 -0.14298321]
18,[-0.6744532   0.67093045],[-1.13701434 -0.93236856],-0.229606510982,-0.229606510982,"[[ -4.41923293   3.11970603   0.13358305  -0.19785832]
 [-10.35673444   1.95563345   0.           0.        ]]","[-0.78109188 -0.64395711  1.59656424 -0.74065402  1.15829639 -1.72360888
 -0.4540283  -0.08859115 -1.25388726  1.58143341  0.        ]",[-0.19352265 -0.14298321]
19,[-0.76189297  0.72603726],[-0.59735348  0.68257544],-0.232944441859,-0.232944441859,"[[ -4.66403826   3.09793729   0.13358305  -0.19785832]
 [-14.11123913  -3.15276569   0.           0.        ]]","[-0.44132371 -0.6429946   1.66042146 -0.67417492  1.15829245 -1.72359895
 -0.75241786 -0.81230711 -1.29828134  1.57988334  0.        ]",[-0.19352265 -0.14298321]
20,[-0.87576008  0.70023823],[ 0.53468754 -0.29261381],-0.24041680867,-0.24041680867,"[[ -4.96718916   3.04958273   0.13358305  -0.19785832]
 [-16.19690211  -1.74932197   0.           0.        ]]","[-0.01720702 -0.63857681  1.61251865 -0.52677994  1.15828851 -1.72358902
 -0.91817468 -0.61347689 -1.35686088  1.60980613  0.        ]",[-0.19352265 -0.14298321]
21,[-1.11242342  0.64086235],[-1.29269177  0.78216729],-0.249301676433,-0.249301676433,"[[ -5.26666987   3.00331887   0.13358305  -0.19785832]
 [-13.75928769  -2.87332046   0.           0.        ]]","[ 0.37005298 -0.63141322  1.4317647  -0.3863677   1.15828458 -1.72357908
 -0.7244422  -0.77271461 -1.39710834  1.67113473  0.        ]",[-0.19352265 -0.14298321]
22,[-1.17296791  0.59072816],[ 0.21218956  1.78882641],-0.255866219549,-0.255866219549,"[[ -5.57884577   2.97749394   0.13358305  -0.19785832]
 [-17.44602624   0.28030084   0.           0.        ]]","[ 0.70285124 -0.6261704   1.1197042  -0.30836081  1.15828064 -1.72356915
 -1.01744517 -0.32593287 -1.40103941  1.73907406  0.        ]",[-0.19352265 -0.14298321]
23,[-1.31804729  0.49970406],[ 0.15201542  0.69828241],-0.256220521916,-0.256220521916,"[[ -5.91587107   3.00966537   0.13358305  -0.19785832]
 [-16.26051445   1.6176459    0.           0.        ]]","[ 0.94464817 -0.63256266  0.67578539 -0.40558182  1.1582767  -1.72355921
 -0.92322336 -0.13646749 -1.36996789  1.76904417  0.        ]",[-0.19352265 -0.14298321]
24,[-1.40857339  0.45161936],[-1.14878956 -1.01344852],-0.254860936828,-0.254860936828,"[[ -6.23181395   3.01969904   0.13358305  -0.19785832]
 [-15.33682472  -0.12346378   0.           0.        ]]","[ 1.03696429 -0.63427283  0.20209928 -0.43599257  1.15827276 -1.72354928
 -0.84981038 -0.38313478 -1.3395348   1.77929718  0.        ]",[-0.19352265 -0.14298321]
25,[-1.36309135  0.48705634],[-2.77817294  0.70354756],-0.25683779069,-0.25683779069,"[[ -6.57523046   2.9775233    0.13358305  -0.19785832]
 [-18.99262134  -4.08094196   0.           0.        ]]","[ 0.97903928 -0.626173   -0.32006759 -0.30844712  1.15826883 -1.72353935
 -1.14035357 -0.94379998 -1.28839444  1.83898015  0.        ]",[-0.19352265 -0.14298321]
26,[-1.17997694  0.48194587],[-0.74276803 -0.40809353],-0.253040956965,-0.253040956965,"[[ -6.99103294   2.9246607    0.13358305  -0.19785832]
 [-22.57569597  -1.21490514   0.           0.        ]]","[ 0.69962728 -0.61268393 -0.87767735 -0.14986369  1.15826489 -1.72352941
 -1.42511455 -0.53775888 -1.19357753  1.86644257  0.        ]",[-0.19352265 -0.14298321]
27,[-0.94173419  0.50834459],[ 0.065308    0.99594859],-0.240928030769,-0.240928030769,"[[ -7.46756873   2.88438486   0.13358305  -0.19785832]
 [-25.06955158  -2.80740691   0.           0.        ]]","[ 0.1590096  -0.59993614 -1.30257733 -0.03024925  1.15826095 -1.72351948
 -1.62330653 -0.7633719  -1.0912411   1.81109026  0.        ]",[-0.19352265 -0.14298321]
28,[-0.61256927  0.50253892],[ 0.22352476  0.44884414],-0.22566178644,-0.22566178644,"[[ -7.9613837    2.86835443   0.13358305  -0.19785832]
 [-24.31450193   1.19103847   0.           0.        ]]","[-0.52445061 -0.59427222 -1.40718799  0.01701926  1.15825702 -1.72350955
 -1.56329087 -0.19689884 -1.04187599  1.69136371  0.        ]",[-0.19352265 -0.14298321]
29,[-0.3283585   0.52885991],[-0.67030044  2.05136625],-0.218756858138,-0.218756858138,"[[ -8.43396519   2.90976432   0.13358305  -0.19785832]
 [-22.94820907   2.94413629   0.           0.        ]]","[-1.14684368 -0.60821366 -1.16436051 -0.10548868  1.15825308 -1.72349962
 -1.4546979   0.05146849 -1.08011018  1.59865817  0.        ]",[-0.19352265 -0.14298321]
30,[-0.06424616  0.58094633],[-1.90750394  1.13614736],-0.223483156951,-0.223483156951,"[[ -8.91499875   3.0077842    0.13358305  -0.19785832]
 [-25.14789119   5.36595548   0.           0.        ]]","[-1.60548775 -0.63221829 -0.627991   -0.39988417  1.15824914 -1.72348968
 -1.62950913  0.39457581 -1.15431506  1.594619    0.        ]",[-0.19352265 -0.14298321]
31,[ 0.02265614  0.72614074],[ 0.66165977  0.55239653],-0.224874876501,-0.224874876501,"[[ -9.45269021   3.04610904   0.13358305  -0.19785832]
 [-28.60963253  -0.06117232   0.           0.        ]]","[-1.78444948 -0.638125    0.16603796 -0.51621123  1.15824521 -1.72347975
 -1.9046178  -0.37430554 -1.19744011  1.57649329  0.        ]",[-0.19352265 -0.14298321]
32,[-0.07886184  0.77982223],[ 0.60637871  0.78399005],-0.22557232306,-0.22557232306,"[[ -9.99291628   3.03401935   0.13358305  -0.19785832]
 [-25.42357321  -0.80448319   0.           0.        ]]","[-1.56318541 -0.63647237  0.95123403 -0.47945999  1.15824127 -1.72346982
 -1.65139817 -0.47961251 -1.25439358  1.53772882  0.        ]",[-0.19352265 -0.14298321]
33,[-0.27872556  0.7906034 ],[-0.63998989  0.1675959 ],-0.230928042724,-0.230928042724,"[[-10.4722494    3.01993326   0.13358305  -0.19785832]
 [-22.51941685  -0.56712359   0.           0.        ]]","[-1.0786961  -0.63430006  1.45621617 -0.436701    1.15823734 -1.72345989
 -1.42058594 -0.44598401 -1.31792523  1.54049932  0.        ]",[-0.19352265 -0.14298321]
34,[-0.50048012  0.78007102],[-0.79858924  1.03301569],-0.23897823839,-0.23897823839,"[[-10.94358813   3.01066841   0.13358305  -0.19785832]
 [-24.60749767  -0.35383309   0.           0.        ]]","[-0.44644054 -0.6327261   1.66012202 -0.40861647  1.1582334  -1.72344996
 -1.58652651 -0.41576552 -1.36927558  1.58255742  0.        ]",[-0.19352265 -0.14298321]
35,[-0.7602151   0.73216295],[-0.86766752  0.95029859],-0.247754942657,-0.247754942657,"[[-11.46257408   3.00630643   0.13358305  -0.19785832]
 [-27.2821868   -0.122749     0.           0.        ]]","[ 0.26258331 -0.63194467  1.49738883 -0.39540536  1.15822946 -1.72344002
 -1.7990839  -0.38302616 -1.39481472  1.65604489  0.        ]",[-0.19352265 -0.14298321]
36,[-0.97309625  0.65619081],[-1.66032046  0.13572516],-0.254413490767,-0.254413490767,"[[-12.0372668    3.00474209   0.13358305  -0.19785832]
 [-30.17743766  -0.04611499   0.           0.        ]]","[ 0.845774   -0.63165741  0.89995368 -0.39066895  1.15822553 -1.72343009
 -2.02916548 -0.37216844 -1.38006379  1.74112913  0.        ]",[-0.19352265 -0.14298321]
37,[-1.01722538  0.58701372],[-1.9702337   0.27998253],-0.256103354896,-0.256103354896,"[[-12.67454642   3.00329035   0.13358305  -0.19785832]
 [-33.53931974  -0.07702926   0.           0.        ]]","[ 1.03058373 -0.63138781 -0.04310857 -0.38627429  1.15822159 -1.72342016
 -2.29632497 -0.37654759 -1.32011038  1.80735903  0.        ]",[-0.19352265 -0.14298321]
38,[-0.76721829  0.57183981],[ 0.1254212   0.12146155],-0.250422477835,-0.250422477835,"[[-13.37839589   3.00214994   0.13358305  -0.19785832]
 [-36.83464566  -0.03990709   0.           0.        ]]","[ 0.59836001 -0.63117379 -0.99385321 -0.3828226   1.15821765 -1.72341023
 -2.55818629 -0.3712877  -1.22927629  1.81573168  0.        ]",[-0.19352265 -0.14298321]
39,[-0.48093629  0.55362028],[ 0.37709242  1.39357307],-0.23879631115,-0.23879631115,"[[ -1.41027902e+01   3.00141595e+00   1.33583048e-01  -1.97858321e-01]
 [ -3.56088698e+01  -3.05675375e-02   0.00000000e+00   0.00000000e+00]]","[-0.32455435 -0.63103466 -1.4151488  -0.38060107  1.15821372 -1.7234003
 -2.46074583 -0.3699639  -1.15411818  1.74994111  0.        ]",[-0.19352265 -0.14298321]
40,[-0.14370969  0.60826683],[ 1.07804017  1.51310942],-0.227398477497,-0.227398477497,"[[-14.79291483   3.00187679   0.13358305  -0.19785832]
 [-33.4109205    0.04727768   0.           0.        ]]","[-1.23399903 -0.63112001 -1.09682725 -0.38199482  1.15820978 -1.72339037
 -2.28605031 -0.35893456 -1.13524737  1.64799161  0.        ]",[-0.19352265 -0.14298321]
41,[ 0.02427012  0.68528599],[ 0.07687276  0.14284332],-0.221581315207,-0.221581315207,"[[-15.41477221   3.00278604   0.13358305  -0.19785832]
 [-28.7902159    0.03895715   0.           0.        ]]","[-1.72473596 -0.63128882 -0.32174714 -0.38474558  1.15820585 -1.72338044
 -1.91882406 -0.36011279 -1.16968515  1.56339304  0.        ]",[-0.19352265 -0.14298321]
42,[ 0.03037082  0.75843817],[-1.17031178  0.56005146],-0.222130566227,-0.222130566227,"[[-15.98180439   3.00248414   0.13358305  -0.19785832]
 [-27.91591337  -0.04053035   0.           0.        ]]","[-1.73236822 -0.63123119  0.53930279 -0.38383135  1.15820191 -1.72337051
 -1.84933055 -0.37137363 -1.23273977  1.51891404  0.        ]",[-0.19352265 -0.14298321]
43,[-0.08436748  0.81627345],[ 0.05023601  0.95956839],-0.228607596432,-0.228607596432,"[[ -1.65743027e+01   3.00212212e+00   1.33583048e-01  -1.97858321e-01]
 [ -3.13225645e+01  -4.55164123e-03   0.00000000e+00   0.00000000e+00]]","[-1.28744305 -0.63116217  1.29583018 -0.38273522  1.15819797 -1.72336058
 -2.12004248 -0.36627571 -1.30972461  1.52227051  0.        ]",[-0.19352265 -0.14298321]
44,[-0.3872261   0.80930144],[-1.21255038 -0.69885471],-0.23898663997,-0.23898663997,"[[-17.19253692   3.00254352   0.13358305  -0.19785832]
 [-30.50358937   0.03141659   0.           0.        ]]","[-0.49464883 -0.63123972  1.65647286 -0.38400976  1.15819404 -1.72335065
 -2.05494274 -0.36117928 -1.37334766  1.5787694   0.        ]",[-0.19352265 -0.14298321]
45,[-0.70470625  0.77914298],[-0.99397789  1.34240858],-0.252350305888,-0.252350305888,"[[-17.83627561   2.97539393   0.13358305  -0.19785832]
 [-33.85907271  -2.73719127   0.           0.        ]]","[ 0.37395257 -0.62567595  1.42911731 -0.30201755  1.1581901  -1.72334072
 -2.32158111 -0.7534236  -1.41430917  1.68882067  0.        ]",[-0.19352265 -0.14298321]
46,[-0.89679551  0.65292615],[-2.47922553  0.22238945],-0.260031895651,-0.260031895651,"[[-18.54621492   2.96091087   0.13358305  -0.19785832]
 [-37.12401401   1.27546945   0.           0.        ]]","[ 0.97438539 -0.62230638  0.58281099 -0.25842681  1.15818617 -1.72333079
 -2.5810153  -0.18492415 -1.36825564  1.81054352  0.        ]",[-0.19352265 -0.14298321]
47,[-0.75812697  0.60516721],[-1.0998019   2.00036219],-0.254416997229,-0.254416997229,"[[-19.32104673   2.99498981   0.13358305  -0.19785832]
 [-40.3484292    2.12958515   0.           0.        ]]","[ 0.88479481 -0.62978692 -0.57603435 -0.36116238  1.15818223 -1.72332086
 -2.83721823 -0.06391589 -1.27020799  1.82713784  0.        ]",[-0.19352265 -0.14298321]
48,[-0.30455533  0.6363312 ],[ 0.10824198  1.57564712],-0.243515251782,-0.243515251782,"[[-20.15972758   3.0181019    0.13358305  -0.19785832]
 [-43.50910491   0.15511174   0.           0.        ]]","[-0.00924012 -0.63397916 -1.36408361 -0.4311389   1.15817829 -1.72331093
 -3.08834333 -0.34365234 -1.18708717  1.77496258  0.        ]",[-0.19352265 -0.14298321]
49,[ 0.0747948   0.67383164],[ 0.58443072  1.54734361],-0.229704005725,-0.229704005725,"[[-21.01696803   3.0154988    0.13358305  -0.19785832]
 [-42.21922889  -0.2581853    0.           0.        ]]","[-1.16634383 -0.63354121 -1.15016069 -0.42324595  1.15817436 -1.723301
 -2.98579786 -0.40220632 -1.14293146  1.66587747  0.        ]",[-0.19352265 -0.14298321]
