timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[-0.00466894 -0.56057084],[ 0.09899974 -0.32585765],-0.0353446010112,-0.0353446010112,"[[ 1.23571449  2.17774247 -0.10833481  0.06735597]
 [-3.97359135  6.40551989  0.          0.        ]]","[-0.00298836 -0.25866865  1.54733012  1.36097511 -0.94407882  0.56955332
  0.0685713   0.61226616 -0.09802417 -0.15356151  0.        ]",[-0.34515437 -0.2422062 ]
11,[ 0.03244082 -0.50949442],[ 0.37532258  0.28489155],-0.0444416235807,-0.0444416235807,"[[ 1.1609641   2.29163416 -0.10833481  0.06735597]
 [-3.50301708  4.98837671  0.          0.        ]]","[ 0.09982895 -0.37197997  1.50573736  1.16390613 -0.94407736  0.5695527
  0.10637149  0.39888605 -0.02926147 -0.22234086  0.        ]",[-0.34515437 -0.2422062 ]
12,[-0.07289158 -0.6507864 ],[-0.17568089 -0.98498746],-0.0533340462314,-0.0533340462314,"[[ 1.10650677  2.40172829 -0.10833481  0.06735597]
 [-1.9478744   6.01761553  0.          0.        ]]","[ 0.17269603 -0.47125321  1.47048806  0.94738259 -0.94407591  0.56955208
  0.23129284  0.5538584   0.02917041 -0.30351912  0.        ]",[-0.34515437 -0.2422062 ]
13,[ 0.05710642 -0.41165534],[-0.35021613 -0.63428748],-0.0604287576996,-0.0604287576996,"[[ 1.06095828  2.48175376 -0.10833481  0.06735597]
 [-2.60480423  1.99832389  0.          0.        ]]","[ 0.23214537 -0.53638258  1.43788672  0.77543959 -0.94407445  0.56955147
  0.17852277 -0.05132843  0.07484223 -0.36032567  0.        ]",[-0.34515437 -0.2422062 ]
14,[ 0.28215086 -0.10387728],[ 0.55707043 -0.15743613],-0.0630753825162,-0.0630753825162,"[[ 0.99546827  2.49612416 -0.10833481  0.06735597]
 [-3.93974532 -0.55278588  0.          0.        ]]","[ 0.31497078 -0.54741208  1.38618044  0.74336199 -0.94407299  0.56955085
  0.07128935 -0.43545028  0.10457112 -0.34172506  0.        ]",[-0.34515437 -0.2422062 ]
15,[ 0.21042551 -0.09021106],[ 0.49011137  0.74118077],-0.0637634264687,-0.0637634264687,"[[ 0.93958362  2.47892341 -0.10833481  0.06735597]
 [-1.65632988 -1.16524357  0.          0.        ]]","[ 0.38293679 -0.5341846   1.33769856  0.78171364 -0.94407153  0.56955023
  0.25471184 -0.52766794  0.12238037 -0.29671237  0.        ]",[-0.34515437 -0.2422062 ]
16,[-0.01625791 -0.39123008],[-0.74857204  0.35016942],-0.0646116828385,-0.0646116828385,"[[ 0.92625387  2.48529546 -0.10833481  0.06735597]
 [ 0.31678039  1.79259254  0.          0.        ]]","[ 0.39875372 -0.53911856  1.32555699  0.76756385 -0.94407007  0.56954962
  0.41320801 -0.082304    0.12962389 -0.29726847  0.        ]",[-0.34515437 -0.2422062 ]
17,[ 0.19487551 -0.33507308],[ 0.57778016  0.72365278],-0.0683395104741,-0.0683395104741,"[[ 0.90279218  2.53470261 -0.10833481  0.06735597]
 [-2.65306225  3.14361402  0.          0.        ]]","[ 0.42620863 -0.57598415  1.30366278  0.65553925 -0.94406861  0.569549
  0.17464533  0.12112051  0.15188858 -0.33922687  0.        ]",[-0.34515437 -0.2422062 ]
18,[-0.0464443  -0.62271047],[-0.84383397 -0.43465114],-0.0753985371455,-0.0753985371455,"[[ 0.87320887  2.62569974 -0.10833481  0.06735597]
 [-0.31303852  5.94676416  0.          0.        ]]","[ 0.46010746 -0.63719033  1.27511645  0.43918881 -0.94406715  0.56954839
  0.36261537  0.54319329  0.1893177  -0.42229109  0.        ]",[-0.34515437 -0.2422062 ]
19,[ 0.19699487 -0.39624283],[-0.24601844  0.08560107],-0.084107391431,-0.084107391431,"[[ 0.83349052  2.72618526 -0.10833481  0.06735597]
 [-3.64771326  4.10790698  0.          0.        ]]","[ 0.50430897 -0.69419075  1.23518323  0.1870297  -0.9440657   0.56954777
  0.094746    0.26631418  0.23560766 -0.51077321  0.        ]",[-0.34515437 -0.2422062 ]
20,[ 0.2892347  -0.33188328],[-0.20713863 -0.52344552],-0.0921878296325,-0.0921878296325,"[[ 0.75148782  2.81092763 -0.10833481  0.06735597]
 [-4.54955491  4.36546986  0.          0.        ]]","[ 0.59053731 -0.7332124   1.14716488 -0.03462156 -0.94406424  0.56954715
  0.02230237  0.30509548  0.28559807 -0.57139014  0.        ]",[-0.34515437 -0.2422062 ]
21,[ 0.43837774 -0.12398538],[ 0.1535839  -0.51067297],-0.0985379520821,-0.0985379520821,"[[ 0.65317089  2.87657396 -0.10833481  0.06735597]
 [-5.27970519  2.20635769  0.          0.        ]]","[ 0.68431177 -0.75755544  1.03244198 -0.21090945 -0.94406278  0.56954654
 -0.03634954 -0.02000504  0.32698694 -0.61360624  0.        ]",[-0.34515437 -0.2422062 ]
22,[ 0.50990891  0.0322538 ],[ 0.94316901 -0.76351252],-0.101115459432,-0.101115459432,"[[ 0.55472555  2.89997491 -0.10833481  0.06735597]
 [-4.56720013  0.14062368  0.          0.        ]]","[ 0.7668563  -0.76496668  0.90857674 -0.27455699 -0.94406132  0.56954592
  0.02088501 -0.33104545  0.35008164 -0.61711229  0.        ]",[-0.34515437 -0.2422062 ]
23,[ 0.35671321  0.08659473],[-0.94998768 -1.14336279],-0.0995312122055,-0.0995312122055,"[[ 0.50175447  2.87242813 -0.10833481  0.06735597]
 [-0.74265087 -2.88521558  0.          0.        ]]","[ 0.80628597 -0.75617051  0.83862019 -0.19967385 -0.94405986  0.5695453
  0.32810587 -0.78664996  0.35246111 -0.57737812  0.        ]",[-0.34515437 -0.2422062 ]
24,[ 0.90675169  0.79930604],[ 1.4780829   2.33317869],-0.0947504598692,-0.0947504598692,"[[ 0.44931048  2.77556767 -0.10833481  0.06735597]
 [-4.48922547 -6.78782397  0.          0.        ]]","[ 0.84174472 -0.71795418  0.76732662  0.05875539 -0.9440584   0.56954469
  0.02714808 -1.37426901  0.35094171 -0.461352    0.        ]",[-0.34515437 -0.2422062 ]
25,[ 0.57271194  0.3288618 ],[ 0.69084714 -0.81166682],-0.0932088962407,-0.0932088962407,"[[ 0.40014347  2.68088832 -0.10833481  0.06735597]
 [-0.44100848 -2.69375675  0.          0.        ]]","[ 0.87166666 -0.66990246  0.69882535  0.30227153 -0.94405695  0.56954407
  0.35233636 -0.75781792  0.36643634 -0.34741359  0.        ]",[-0.34515437 -0.2422062 ]
26,[ 0.50657171  0.56434351],[-0.0398956   0.01901035],-0.0914696140174,-0.0914696140174,"[[ 0.41885297  2.59530305 -0.10833481  0.06735597]
 [ 2.302812   -5.8542426   0.          0.        ]]","[ 0.86066255 -0.61772575  0.72506966  0.51282731 -0.94405549  0.56954346
  0.57274383 -1.23369485  0.3659746  -0.25657795  0.        ]",[-0.34515437 -0.2422062 ]
27,[ 0.55372334  0.662094  ],[ 0.73042578  1.65428926],-0.0899798939676,-0.0899798939676,"[[ 0.46286731  2.48013619 -0.10833481  0.06735597]
 [ 2.09930167 -5.66308083  0.          0.        ]]","[ 0.83292152 -0.53511672  0.78593613  0.77902737 -0.94405403  0.56954284
  0.55639546 -1.20490891  0.36087034 -0.13892332  0.        ]",[-0.34515437 -0.2422062 ]
28,[ 0.12130117  0.15731382],[ 0.72473132  0.93883568],-0.0868114739336,-0.0868114739336,"[[ 0.53344933  2.40772691 -0.10833481  0.06735597]
 [ 4.94937641 -1.59143108  0.          0.        ]]","[ 0.78311665 -0.47633504  0.88073327  0.93489936 -0.94405257  0.56954222
  0.78533806 -0.59183385  0.33293557 -0.07460031  0.        ]",[-0.34515437 -0.2422062 ]
29,[-0.36315984 -0.40517661],[-0.01086094 -0.08035855],-0.0775865012403,-0.0775865012403,"[[ 0.66024013  2.41351099 -0.10833481  0.06735597]
 [ 7.72049606  2.15732884  0.          0.        ]]","[ 0.67792795 -0.48121504  1.04099512  0.92279866 -0.94405111  0.56954161
  1.00793772 -0.02737712  0.25686104 -0.11442859  0.        ]",[-0.34515437 -0.2422062 ]
30,[-0.54220366 -0.60533559],[-1.1240892  -1.99592697],-0.0684487904443,-0.0684487904443,"[[ 0.81268636  2.45303491 -0.10833481  0.06735597]
 [ 7.52477396  1.79626911  0.          0.        ]]","[ 0.52682943 -0.51371081  1.21353627  0.83846754 -0.94404965  0.56954099
  0.99221395 -0.08174243  0.17603351 -0.21290373  0.        ]",[-0.34515437 -0.2422062 ]
31,[-0.18648146 -0.23162863],[ 0.49128581 -0.14047401],-0.0629276340653,-0.0629276340653,"[[ 0.92196661  2.44887472 -0.10833481  0.06735597]
 [ 3.41692208 -2.19895248  0.          0.        ]]","[ 0.40379388 -0.51036072  1.32158065  0.84747635 -0.94404819  0.56954038
  0.66223346 -0.68330942  0.12320682 -0.25628271  0.        ]",[-0.34515437 -0.2422062 ]
32,[-0.42069143 -0.36285403],[ 0.19361265 -0.36400025],-0.0567352811992,-0.0567352811992,"[[ 1.00914037  2.39975114 -0.10833481  0.06735597]
 [ 5.29418928 -2.71170676  0.          0.        ]]","[ 0.29793693 -0.46955173  1.39740084  0.95147478 -0.94404674  0.56953976
  0.81303146 -0.76051482  0.07173405 -0.24719289  0.        ]",[-0.34515437 -0.2422062 ]
33,[-0.53892344 -0.37243721],[-0.52936716 -0.73759591],-0.0483227315268,-0.0483227315268,"[[ 1.12166252  2.33159371 -0.10833481  0.06735597]
 [ 5.95581415 -4.09941819  0.          0.        ]]","[  1.52586848e-01  -4.09229394e-01   1.48066226e+00   1.08813218e+00
  -9.44045278e-01   5.69539143e-01   8.66177939e-01  -9.69463693e-01
   8.83711200e-04  -2.39475556e-01   0.00000000e+00]",[-0.34515437 -0.2422062 ]
34,[-0.25027829  0.06878915],[ 1.89483309  0.74109136],-0.0381289926341,-0.0381289926341,"[[ 1.21856988  2.22111627 -0.10833481  0.06735597]
 [ 3.74233342 -6.93884493  0.          0.        ]]","[ 0.02083496 -0.30298704  1.53843746  1.28930855 -0.94404382  0.56953853
  0.68837021 -1.39699835 -0.07768948 -0.18719016  0.        ]",[-0.34515437 -0.2422062 ]
35,[-0.86845309 -0.5256176 ],[-1.36707479 -0.79082776],-0.027171189341,-0.027171189341,"[[ 1.33238869  2.11315686 -0.10833481  0.06735597]
 [ 7.62654622 -3.86737254  0.          0.        ]]","[-0.13992079 -0.19014234  1.58906296  1.45957481 -0.94404236  0.56953791
  1.000384   -0.93451969 -0.16735929 -0.16004696  0.        ]",[-0.34515437 -0.2422062 ]
36,[-0.40609187  0.0603177 ],[-0.07836342 -0.2992488 ],-0.0162258048018,-0.0162258048018,"[[ 1.44368962  2.00516094 -0.10833481  0.06735597]
 [ 3.5173024  -6.92199849  0.          0.        ]]","[-0.30150081 -0.06965952  1.61997534  1.60186306 -0.9440409   0.56953729
  0.67029123 -1.39445701 -0.25820057 -0.14326331  0.        ]",[-0.34515437 -0.2422062 ]
37,[-0.33490503  0.30842003],[-1.68849052  0.91313787],-0.0106860080628,-0.0106860080628,"[[ 1.51022618  1.85620732 -0.10833481  0.06735597]
 [ 3.13763774 -7.96986784  0.          0.        ]]","[-0.39933064  0.10638137  1.62950269  1.74910456 -0.94403944  0.56953668
  0.63979235 -1.55223219 -0.33372994 -0.04906145  0.        ]",[-0.34515437 -0.2422062 ]
38,[-0.13522585  0.29962146],[-1.05415138  0.39636297],-0.0190187802804,-0.0190187802804,"[[ 1.5326404   1.73467477 -0.10833481  0.06735597]
 [-0.88279361 -4.19594286  0.          0.        ]]","[-0.43239709  0.25603634  1.63118907  1.82511467 -0.94403799  0.56953606
  0.31683402 -0.98398484 -0.36845956  0.05994572  0.        ]",[-0.34515437 -0.2422062 ]
39,[ 0.21652743  0.55203134],[ 0.59595411  1.73000183],-0.0330052089207,-0.0330052089207,"[[ 1.47544857  1.66734139 -0.10833481  0.06735597]
 [-4.82324254 -2.54291286  0.          0.        ]]","[ -3.48118671e-01   3.40403461e-01   1.62535133e+00   1.84966727e+00
  -9.44036528e-01   5.69535446e-01   3.00663578e-04  -7.35084604e-01
  -3.27885695e-01   1.93446793e-01   0.00000000e+00]",[-0.34515437 -0.2422062 ]
40,[-0.06179646  0.10781446],[ 0.39712392 -0.38960841],-0.0430121970807,-0.0430121970807,"[[ 1.40360064  1.65671161 -0.10833481  0.06735597]
 [-2.36975048  1.46658599  0.          0.        ]]","[-0.24292794  0.35378237  1.61096813  1.8523814  -0.94403507  0.56953483
  0.19738786 -0.13136776 -0.26508719  0.27514274  0.        ]",[-0.34515437 -0.2422062 ]
41,[-0.13444002  0.17448676],[ 0.35972421  0.17695511],-0.0455064904683,-0.0455064904683,"[[ 1.37244794  1.6702711  -0.10833481  0.06735597]
 [-0.75090856 -0.10539307  0.          0.        ]]","[-0.19768051  0.33671767  1.60230511  1.84884844 -0.94403361  0.56953421
  0.32742815 -0.36806304 -0.2379398   0.28879791  0.        ]",[-0.34515437 -0.2422062 ]
42,[-0.28444099  0.03389254],[ 0.1713035  -0.87127196],-0.045066585386,-0.045066585386,"[[ 1.37186226  1.67521204 -0.10833481  0.06735597]
 [ 0.68755057  0.59714706  0.          0.        ]]","[-0.19683225  0.33050484  1.6021237   1.84742903 -0.94403215  0.5695336
  0.44297835 -0.26228005 -0.23784583  0.28389735  0.        ]",[-0.34515437 -0.2422062 ]
43,[-0.22463207  0.34267122],[ 1.20108924  0.46063707],-0.0448802243231,-0.0448802243231,"[[ 1.39228432  1.65242158 -0.10833481  0.06735597]
 [ 1.35243962 -2.86465691  0.          0.        ]]","[-0.22646133  0.3591847   1.60797771  1.85336985 -0.94403069  0.56953298
  0.49638805 -0.78352963 -0.25446523  0.29033396  0.        ]",[-0.34515437 -0.2422062 ]
44,[-0.771496   -0.16674027],[-1.07641661  0.54278614],-0.0407745131814,-0.0407745131814,"[[ 1.45877024  1.61399103 -0.10833481  0.06735597]
 [ 5.28303924 -0.98468597  0.          0.        ]]","[-0.32361508  0.40765997  1.62268791  1.86009691 -0.94402924  0.56953237
  0.81213026 -0.50045811 -0.31175861  0.26912766  0.        ]",[-0.34515437 -0.2422062 ]
45,[-0.51748604 -0.20533213],[ 0.12465787 -0.31722528],-0.0328780549174,-0.0328780549174,"[[ 1.52367002  1.61606257 -0.10833481  0.06735597]
 [ 1.2204824   1.18462634  0.          0.        ]]","[-0.41915808  0.40504389  1.63057087  1.85983279 -0.94402778  0.56953175
  0.48578631 -0.17382006 -0.36822182  0.20027748  0.        ]",[-0.34515437 -0.2422062 ]
46,[-0.5617035  -0.18591413],[ 1.03302044  0.39190679],-0.0284368313154,-0.0284368313154,"[[ 1.55278952  1.62691627 -0.10833481  0.06735597]
 [ 1.68989972 -0.09499229  0.          0.        ]]","[-0.46214577  0.39134296  1.63201585  1.85828086 -0.94402632  0.56953113
  0.52349388 -0.36649473 -0.39194632  0.15703901  0.        ]",[-0.34515437 -0.2422062 ]
47,[-1.03444648 -0.63489926],[-1.9386918  -1.00842911],-0.0198187728098,-0.0198187728098,"[[ 1.62595841  1.6405982  -0.10833481  0.06735597]
 [ 5.61393731  1.45799337  0.          0.        ]]","[-0.57018038  0.37408408  1.62993292  1.85585551 -0.94402486  0.56953052
  0.83870936 -0.13265796 -0.44675635  0.0600043   0.        ]",[-0.34515437 -0.2422062 ]
48,[-0.60239011 -0.11931661],[-1.29449645 -0.28143745],-0.0169458803228,-0.0169458803228,"[[ 1.69741994  1.62974616 -0.10833481  0.06735597]
 [ 1.54575572 -2.52988621  0.          0.        ]]","[-0.67527758  0.3877714   1.62001123  1.85781017 -0.9440234   0.5695299
  0.51191306 -0.73312183 -0.49780543 -0.01279135  0.        ]",[-0.34515437 -0.2422062 ]
49,[-0.14338757  0.3575663 ],[-0.70953458  1.15273052],-0.0230892499945,-0.0230892499945,"[[ 1.6883218   1.56847656 -0.10833481  0.06735597]
 [-2.44224321 -3.59352575  0.          0.        ]]","[-0.66193795  0.46516806  1.62170061  1.8626761  -0.94402194  0.56952929
  0.19155799 -0.89327539 -0.49995886  0.0652609   0.        ]",[-0.34515437 -0.2422062 ]
