timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.96376014 -0.03941011],[-0.08012154 -1.31190988],-0.0994211669139,-0.0994211669139,"[[ -2.3245764    0.62352648  -0.18086756  -0.16607416]
 [-18.79142176   6.41970196   0.           0.        ]]","[-1.53669947  1.31982107 -1.01501618  0.50325607 -1.57654552 -1.43758686
 -1.28436172  0.67154545  0.45016525 -0.33132904  0.        ]",[-0.40491077 -0.28579757]
11,[ 1.35697591  0.23876071],[  7.92466061e-01   5.00807339e-04],-0.0511621865127,-0.0511621865127,"[[ -2.69984589   0.7109079   -0.18086756  -0.16607416]
 [-18.73567872   2.33204685   0.           0.        ]]","[-1.86774597  1.25239617 -0.56292877  0.68656845 -1.57654215 -1.43758416
 -1.2795217   0.02887066 -0.02006512  0.09950603  0.        ]",[-0.40491077 -0.28579757]
12,[ 1.3416096   0.09718227],[ 1.20554443  0.73706475],-0.0731891472344,-0.0731891472344,"[[ -3.03938613   0.75708482  -0.18086756  -0.16607416]
 [-15.23000482   2.28585857   0.           0.        ]]","[-2.00458103  1.21381688 -0.07501083  0.7781529  -1.57653879 -1.43758146
 -0.97526276  0.02160876 -0.34566411  0.65345658  0.        ]",[-0.40491077 -0.28579757]
13,[ 1.31501317 -0.0799832 ],[ 2.0554786   0.32345141],-0.113573998731,-0.113573998731,"[[ -3.30127973   0.83161014  -0.18086756  -0.16607416]
 [-10.9735193    5.15716816   0.           0.        ]]","[-1.99326234  1.14751505  0.31629117  0.91763037 -1.57653542 -1.43757876
 -0.60584144  0.47304584 -0.46705689  1.10922312  0.        ]",[-0.40491077 -0.28579757]
14,[ 1.21891046 -0.14554867],[ 1.51237879 -0.69928766],-0.136271259899,-0.136271259899,"[[-3.47888163  0.94656299 -0.18086756 -0.16607416]
 [-6.80051518  6.33424851  0.          0.        ]]","[-1.92749829  1.03623956  0.57400423  1.11102398 -1.57653205 -1.43757606
 -0.2436657   0.65811008 -0.46485571  1.36208376  0.        ]",[-0.40491077 -0.28579757]
15,[ 0.97228658 -0.17097065],[ 0.35836339 -1.58637617],-0.144775827161,-0.144775827161,"[[-3.57383651  1.04419545 -0.18086756 -0.16607416]
 [-2.70856428  3.43868744  0.          0.        ]]","[-1.87378628  0.93411159  0.70588682  1.25289793 -1.57652868 -1.43757336
  0.1114754   0.20285924 -0.43131839  1.45731212  0.        ]",[-0.40491077 -0.28579757]
16,[ 0.73719025 -0.08932593],[ 2.2503832  -0.24036522],-0.149318567911,-0.149318567911,"[[-3.61323232  1.07255401 -0.18086756 -0.16607416]
 [-1.23592079 -0.5894008   0.          0.        ]]","[-1.84784755  0.90328289  0.7590089   1.29003758 -1.57652532 -1.43757065
  0.23928632 -0.4304516  -0.42207377  1.50783588  0.        ]",[-0.40491077 -0.28579757]
17,[ 0.24342966 -0.10708323],[ 1.33898005 -1.25547173],-0.148501769571,-0.148501769571,"[[-3.59800338  1.05132279 -0.18086756 -0.16607416]
 [ 2.74554512 -1.53058683  0.          0.        ]]","[-1.85811683  0.92640809  0.73859373  1.26240457 -1.57652195 -1.43756795
  0.58483841 -0.578428   -0.43154502  1.49878213  0.        ]",[-0.40491077 -0.28579757]
18,[-0.28176874  0.19938008],[ 0.92249939  2.07546478],-0.137720729176,-0.137720729176,"[[-3.50392797  0.98127554 -0.18086756 -0.16607416]
 [ 6.64896206 -5.46106665  0.          0.        ]]","[-1.9145377   1.00067117  0.60927188  1.16389889 -1.57651858 -1.43756525
  0.92361617 -1.19639156 -0.45162532  1.37856722  0.        ]",[-0.40491077 -0.28579757]
19,[-0.73616302 -0.25152853],[-1.32905324 -0.50477055],-0.112931655166,-0.112931655166,"[[ -3.33566107   0.91285412  -0.18086756  -0.16607416]
 [ 10.16600812  -1.39466349   0.           0.        ]]","[-1.9841101   1.06992934  0.36701924  1.05716155 -1.57651521 -1.43756255
  1.22885987 -0.55705554 -0.43195419  1.10282382  0.        ]",[-0.40491077 -0.28579757]
20,[-0.31953847  0.13959205],[-1.15145955 -1.42526881],-0.0882113882048,-0.0882113882048,"[[-3.17405071  0.86519459 -0.18086756 -0.16607416]
 [ 6.00888212 -3.36468365  0.          0.        ]]","[-2.01160817  1.11608088  0.12657478  0.97693601 -1.57651185 -1.43755985
  0.86806072 -0.8667889  -0.36949268  0.82462973  0.        ]",[-0.40491077 -0.28579757]
21,[ 0.09791411  0.68752575],[ 0.39629281  0.74088833],-0.0821828146093,-0.0821828146093,"[[-3.09475013  0.75885368 -0.18086756 -0.16607416]
 [ 1.93480129 -7.25641162  0.          0.        ]]","[-2.01074241  1.21228811  0.00773511  0.78157164 -1.57650848 -1.43755715
  0.51446956 -1.47865883 -0.38849768  0.75897977  0.        ]",[-0.40491077 -0.28579757]
22,[-0.07244949  0.36757836],[ 0.23136349 -0.22206187],-0.0813928519037,-0.0813928519037,"[[-3.04071746  0.64459542 -0.18086756 -0.16607416]
 [ 3.46334601 -4.17967373  0.          0.        ]]","[-2.00472654  1.3042347  -0.0730308   0.54858443 -1.57650511 -1.43755444
  0.64713193 -0.99492111 -0.42661913  0.75172193  0.        ]",[-0.40491077 -0.28579757]
23,[-0.22700222  0.46468508],[ 0.47498213  0.61183416],-0.0748171733043,-0.0748171733043,"[[-2.96295179  0.55300684 -0.18086756 -0.16607416]
 [ 4.31039586 -4.97653158  0.          0.        ]]","[-1.98839441  1.36860104 -0.18843813  0.34655407 -1.57650174 -1.43755174
  0.72064704 -1.1202046  -0.42607243  0.67851603  0.        ]",[-0.40491077 -0.28579757]
24,[-0.50602823  0.2133472 ],[-0.96302201  0.83154234],-0.0624784117829,-0.0624784117829,"[[-2.85875554  0.47876459 -0.18086756 -0.16607416]
 [ 6.10325319 -2.45609902  0.          0.        ]]","[-1.9524835   1.4142695  -0.34042314  0.17407374 -1.57649838 -1.43754904
  0.87624892 -0.72393193 -0.38458156  0.53875258  0.        ]",[-0.40491077 -0.28579757]
25,[-0.11730005  0.03824157],[ 0.15290493  0.30805407],-0.0509825940679,-0.0509825940679,"[[-2.77613883  0.46317982 -0.18086756 -0.16607416]
 [ 2.17152391  0.88648976  0.          0.        ]]","[-1.91282355  1.42308727 -0.45778511  0.13697344 -1.57649501 -1.43754634
  0.53501205 -0.19839712 -0.31363832  0.39409562  0.        ]",[-0.40491077 -0.28579757]
26,[-0.24843417 -0.08513168],[ 0.3421477  -1.58185364],-0.0446937517557,-0.0446937517557,"[[-2.72707441  0.49296968 -0.18086756 -0.16607416]
 [ 2.73305545  2.08848978  0.          0.        ]]","[-1.88470274  1.40599045 -0.5258046   0.20762925 -1.57649164 -1.43754364
  0.58374715 -0.00941393 -0.23744343  0.28122305  0.        ]",[-0.40491077 -0.28579757]
27,[-0.53000474  0.28545669],[-1.32236493  0.64363489],-0.0419230220982,-0.0419230220982,"[[-2.65936032  0.49459184 -0.18086756 -0.16607416]
 [ 4.03400719 -1.9129395   0.          0.        ]]","[-1.8404567   1.40502892 -0.61725876  0.21144494 -1.57648828 -1.43754094
  0.69665676 -0.63853426 -0.15564895  0.16338353  0.        ]",[-0.40491077 -0.28579757]
28,[-0.09710024  0.1600219 ],[ 0.24537502 -0.06911375],-0.0422406079314,-0.0422406079314,"[[-2.61918281  0.48229783 -0.18086756 -0.16607416]
 [-0.00280677  0.67491556  0.          0.        ]]","[-1.81129426  1.41222199 -0.67004203  0.18244307 -1.57648491 -1.43753824
  0.34629933 -0.23166093 -0.11521602  0.10545734  0.        ]",[-0.40491077 -0.28579757]
29,[-0.23209454  0.16117457],[ 1.11576584 -0.42598963],-0.0432180178886,-0.0432180178886,"[[-2.60949778  0.49291279 -0.18086756 -0.16607416]
 [ 0.96807709  0.38753905  0.          0.        ]]","[-1.80394368  1.40601632 -0.6825879   0.207495   -1.57648154 -1.43753553
  0.43056258 -0.27684329 -0.09381404  0.08304852  0.        ]",[-0.40491077 -0.28579757]
30,[-0.77670777  0.22655006],[-1.02200011  0.31610487],-0.0474552636451,-0.0474552636451,"[[-2.55062968  0.48364847 -0.18086756 -0.16607416]
 [ 4.90561533 -1.30832324  0.          0.        ]]","[-1.75669402  1.41143446 -0.75727099  0.18563821 -1.57647817 -1.43753283
  0.77230319 -0.54347358 -0.02315317 -0.002625    0.        ]",[-0.40491077 -0.28579757]
31,[-0.37858826  0.2658793 ],[-0.63587396  0.08015295],-0.0535378702244,-0.0535378702244,"[[-2.49318817  0.47031462 -0.18086756 -0.16607416]
 [ 0.85204005 -0.02932039  0.          0.        ]]","[-1.70640795  1.41906723 -0.82735687  0.1539938  -1.57647481 -1.43753013
  0.42049051 -0.34238296  0.0456306  -0.07936949  0.        ]",[-0.40491077 -0.28579757]
32,[-0.07365485  0.29943943],[-0.69159995  1.45063599],-0.0526045783197,-0.0526045783197,"[[-2.50155698  0.47292762 -0.18086756 -0.16607416]
 [-1.68048845  0.28955375  0.          0.        ]]","[-1.71398026  1.41758386 -0.81732535  0.16021209 -1.57647144 -1.43752743
  0.20069051 -0.29224796  0.03599953 -0.06881694  0.        ]",[-0.40491077 -0.28579757]
33,[ 0.29285097 -0.03499508],[ 0.26167035 -0.28233215],-0.0489350976822,-0.0489350976822,"[[-2.5622991   0.51839875 -0.18086756 -0.16607416]
 [-4.38472261  4.2443683   0.          0.        ]]","[-1.76639666  1.39060859 -0.74268585  0.26705658 -1.57646807 -1.43752473
 -0.03401193  0.32954563 -0.00874325 -0.00499104  0.        ]",[-0.40491077 -0.28579757]
34,[ 0.31275803  0.01305684],[-0.46114983 -1.71609985],-0.0472785087159,-0.0472785087159,"[[-2.63873291  0.59122219 -0.18086756 -0.16607416]
 [-3.26239284  3.04198778  0.          0.        ]]","[-1.82572143  1.3427678  -0.64449889  0.43238079 -1.57646471 -1.43752203
  0.06339591  0.14050174 -0.04728034  0.0699548   0.        ]",[-0.40491077 -0.28579757]
35,[ 0.53752249  0.36169401],[-0.73100994  3.17069889],-0.0452745427014,-0.0452745427014,"[[-2.72162405  0.61173566 -0.18086756 -0.16607416]
 [-5.02086425 -0.97725425  0.          0.        ]]","[-1.88133062  1.32828739 -0.53326771  0.47756243 -1.57646134 -1.43751933
 -0.08922323 -0.491422   -0.13425875  0.18966824  0.        ]",[-0.40491077 -0.28579757]
36,[ 0.9598996   0.02107042],[ 1.36915032  0.33477982],-0.053007409471,-0.053007409471,"[[-2.85007535  0.63212144 -0.18086756 -0.16607416]
 [-7.81497863  3.0025482   0.          0.        ]]","[-1.94871722  1.31347149 -0.35289426  0.52182326 -1.57645797 -1.43751662
 -0.33172668  0.13430145 -0.26296482  0.39755352  0.        ]",[-0.40491077 -0.28579757]
37,[ 0.78047085 -0.20767453],[ 1.3105251   0.71621361],-0.0648544096937,-0.0648544096937,"[[-2.96513502  0.70486075 -0.18086756 -0.16607416]
 [-3.70464894  4.26719911  0.          0.        ]]","[-1.98890308  1.25724866 -0.18520785  0.67428153 -1.57645461 -1.43751392
  0.02501267  0.33313579 -0.31976288  0.55422994  0.        ]",[-0.40491077 -0.28579757]
38,[ 0.43143988 -0.47415575],[ 1.44772859 -0.33744996],-0.06451422279,-0.06451422279,"[[-2.99880678  0.81779709 -0.18086756 -0.16607416]
 [ 0.32412636  7.01729172  0.          0.        ]]","[-1.99696419  1.16011789 -0.13537648  0.89257222 -1.57645124 -1.43751122
  0.3746738   0.76551823 -0.26222283  0.53252443  0.        ]",[-0.40491077 -0.28579757]
39,[-0.15143974 -0.54874575],[-0.03972606 -0.37289374],-0.0597274104305,-0.0597274104305,"[[-2.95268533  0.94333032 -0.18086756 -0.16607416]
 [ 4.27490046  5.54095907  0.          0.        ]]","[-1.98548168  1.03945934 -0.2035596   1.10595554 -1.57644787 -1.43750852
  0.71756491  0.53340142 -0.10869995  0.37676779  0.        ]",[-0.40491077 -0.28579757]
40,[-0.29292017 -0.43933561],[-0.31565363 -1.98453315],-0.0651371630121,-0.0651371630121,"[[-2.86960581  1.03823466 -0.18086756 -0.16607416]
 [ 4.03383015  3.95476136  0.          0.        ]]","[-1.95687893  0.94048086 -0.32477189  1.24484507 -1.5764445  -1.43750582
  0.69664153  0.2840112   0.07340747  0.21218539  0.        ]",[-0.40491077 -0.28579757]
41,[-0.32007456 -0.01702389],[ 0.14403691 -1.06072258],-0.0736832874188,-0.0736832874188,"[[-2.80224884  1.0768197  -0.18086756 -0.16607416]
 [ 2.70624602 -0.08279868  0.          0.        ]]","[-1.92632471  0.89855688 -0.42104404  1.29545357 -1.57644114 -1.43750312
  0.58141858 -0.35079454  0.19403656  0.11396167  0.        ]",[-0.40491077 -0.28579757]
42,[-0.5212577   0.37348276],[-0.79902267 -0.78962117],-0.075955195092,-0.075955195092,"[[-2.74293217  1.03545059 -0.18086756 -0.16607416]
 [ 3.22369276 -4.04092327  0.          0.        ]]","[-1.89407382  0.94346797 -0.50396448  1.24105581 -1.57643777 -1.43750042
  0.62632783 -0.97311045  0.23079472  0.04920537  0.        ]",[-0.40491077 -0.28579757]
43,[-0.19759302  0.79362369],[-0.10007184 -1.56853022],-0.0685460213978,-0.0685460213978,"[[ -2.71080916e+00   9.24074011e-01  -1.80867561e-01  -1.66074158e-01]
 [ -5.90109253e-04  -7.08656981e+00   0.00000000e+00   0.00000000e+00]]","[-1.87455846  1.05876114 -0.54803387  1.07534797 -1.5764344  -1.43749772
  0.34648835 -1.45196019  0.16534907  0.03347634  0.        ]",[-0.40491077 -0.28579757]
44,[ 0.01413512  1.23791468],[ 0.37883689  1.42767673],-0.0524917594014,-0.0524917594014,"[[ -2.71477902   0.74402368  -0.18086756  -0.16607416]
 [ -0.39502923 -10.90573339   0.           0.        ]]","[-1.87704134  1.224869   -0.54262122  0.75261398 -1.57643104 -1.43749501
  0.3122543  -2.05242214 -0.00921365  0.1057087   0.        ]",[-0.40491077 -0.28579757]
45,[-0.15830566  0.83167553],[ 0.13701955  0.53910064],-0.0440019538312,-0.0440019538312,"[[-2.7075753   0.567798   -0.18086756 -0.16607416]
 [ 1.11031396 -6.73075303  0.          0.        ]]","[-1.87250534  1.35874876 -0.55243452  0.3800112  -1.57642767 -1.43749231
  0.44290459 -1.39600906 -0.15419656  0.19473133  0.        ]",[-0.40491077 -0.28579757]
46,[-0.21036087  0.61331773],[ 0.54579892 -0.46662725],-0.0420529034443,-0.0420529034443,"[[-2.6801584   0.45593533 -0.18086756 -0.16607416]
 [ 1.62963294 -4.46307304  0.          0.        ]]","[-1.85460928  1.4270511  -0.58948109  0.11961469 -1.5764243  -1.43748961
  0.48797659 -1.03947236 -0.2118483   0.22652998  0.        ]",[-0.40491077 -0.28579757]
47,[-0.41106206  0.74482095],[-1.05696704  1.08012331],-0.0400077996734,-0.0400077996734,"[[-2.62621874  0.34901432 -0.18086756 -0.16607416]
 [ 3.75723911 -6.22316507  0.          0.        ]]","[-1.81645797  1.47926085 -0.66087622 -0.14306851 -1.57642094 -1.43748691
  0.67263377 -1.31620014 -0.22981933  0.21429529  0.        ]",[-0.40491077 -0.28579757]
48,[-0.03267045  0.51542658],[ 1.66672553 -0.01478602],-0.0393045353747,-0.0393045353747,"[[-2.59152646  0.26553024 -0.18086756 -0.16607416]
 [-0.27457451 -2.13885354  0.          0.        ]]","[-1.78989535  1.5107436  -0.70567224 -0.35558274 -1.57641757 -1.43748421
  0.32270695 -0.67404507 -0.24988029  0.22087809  0.        ]",[-0.40491077 -0.28579757]
49,[-0.49509656  0.42317355],[-0.76523715 -0.74887149],-0.0380434795899,-0.0380434795899,"[[-2.55727235  0.22257539 -0.18086756 -0.16607416]
 [ 3.68678939 -2.15657035  0.          0.        ]]","[-1.76215096  1.52368579 -0.74897739 -0.46692438 -1.5764142  -1.43748151
  0.66651872 -0.67682999 -0.23960941  0.19610084  0.        ]",[-0.40491077 -0.28579757]
