timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.0011947   0.55436766],[ 1.68299072 -1.35464313],-0.0382544497791,-0.0382544497791,"[[  1.27606315   1.7449487   -0.06296901   0.07474384]
 [  9.38116159  21.86455298   0.           0.        ]]","[ 0.08417663  0.11115661  1.48545588  1.63166237 -0.53825925  0.61029962
  0.82668637  2.75216135 -0.40643109  0.23349449  0.        ]",[-0.0635244  -0.11593751]
11,[ 0.00322939  0.54215008],[ 1.10026267  0.8358996 ],-0.0383899733682,-0.0383899733682,"[[  1.50157627   2.1381601   -0.06296901   0.07474384]
 [ 13.15744033  17.47123671   0.           0.        ]]","[-0.22232497 -0.33535686  1.54785271  1.31599897 -0.53825536  0.61029493
  1.17336688  2.14430661 -0.4708326  -0.22467721  0.        ]",[-0.0635244  -0.11593751]
12,[ 0.01399407  0.52221763],[ 0.4881669   1.26275921],-0.0790323538179,-0.0790323538179,"[[  1.80185877   2.51731468  -0.06296901   0.07474384]
 [ 16.85858551  20.43436812   0.           0.        ]]","[-0.63526324 -0.67130856  1.51075837  0.73888769 -0.53825147  0.61029024
  1.51313648  2.55412118 -0.30471563 -0.60671305  0.        ]",[-0.0635244  -0.11593751]
13,[ 0.02523606  0.50996518],[ 0.63328007  0.06915033],-0.105636326851,-0.105636326851,"[[  2.15509841   2.96166512  -0.06296901   0.07474384]
 [ 18.45980495  23.98891551   0.           0.        ]]","[-1.08202624 -0.88279068  1.29717535 -0.16543591 -0.53824758  0.61028555
  1.66010643  3.04566986  0.05337109 -0.70661326  0.        ]",[-0.0635244  -0.11593751]
14,[-0.00562477  0.54307193],[-1.36172907  0.39182651],-0.106112726139,-0.106112726139,"[[  2.54577632   3.17737419  -0.06296901   0.07474384]
 [ 20.60084989   0.63790767   0.           0.        ]]","[-1.46433377 -0.90179221  0.8788397  -0.64425478 -0.53824369  0.61028086
  1.85662347 -0.18447838  0.20804581 -0.58442516  0.        ]",[-0.0635244  -0.11593751]
15,[-0.01032598  0.55234855],[ 0.28775465  1.07192026],-0.106119932052,-0.106119932052,"[[  2.91397405   3.13542926  -0.06296901   0.07474384]
 [ 16.23355016  -3.22038446   0.           0.        ]]","[-1.66720671 -0.90254466  0.36453396 -0.55073599 -0.5382398   0.61027616
  1.45565408 -0.71819345  0.19843766 -0.59462004  0.        ]",[-0.0635244  -0.11593751]
16,[-0.00860461  0.55089456],[-0.63505954  0.24331064],-0.109135665775,-0.109135665775,"[[  3.24685188   3.07697371  -0.06296901   0.07474384]
 [ 17.0515134   -2.41313528   0.           0.        ]]","[-1.69522587 -0.89999956 -0.14240855 -0.42048442 -0.53823591  0.61027147
  1.53071881 -0.60652096  0.20387155 -0.61955978  0.        ]",[-0.0635244  -0.11593751]
17,[-0.00730763  0.5510785 ],[ 0.02427204  1.92859485],-0.111349546494,-0.111349546494,"[[  3.55926784   3.03885059  -0.06296901   0.07474384]
 [ 14.19958679  -1.40996645   0.           0.        ]]","[-1.58380912 -0.89608339 -0.60313253 -0.33577446 -0.53823203  0.61026678
  1.26888014 -0.46774762  0.22222888 -0.6232402   0.        ]",[-0.0635244  -0.11593751]
18,[-0.00488837  0.55097395],[-0.75179551  0.1173597 ],-0.111549473036,-0.111549473036,"[[  3.84140363   3.01927469  -0.06296901   0.07474384]
 [ 14.01460612  -0.64074135   0.           0.        ]]","[-1.37734664 -0.89337887 -0.96860865 -0.29239712 -0.53822814  0.61026209
  1.25188011 -0.36133657  0.23897758 -0.6074761   0.        ]",[-0.0635244  -0.11593751]
19,[-0.0005733   0.55374193],[-1.11522462  0.41228126],-0.110248102921,-0.110248102921,"[[  4.0890472    3.00959168  -0.06296901   0.07474384]
 [ 10.76059508  -0.34555611   0.           0.        ]]","[-1.126382   -0.89186411 -1.22589386 -0.27097761 -0.53822425  0.6102574
  0.95313854 -0.32050071  0.24815226 -0.58329049  0.        ]",[-0.0635244  -0.11593751]
20,[ 0.00686972  0.55775124],[-0.27194787  0.92302587],-0.108695385895,-0.108695385895,"[[ 4.26239701  3.00495266 -0.06296901  0.07474384]
 [ 6.58828952 -0.14606967  0.          0.        ]]","[-0.92031741 -0.89109336 -1.36155686 -0.26072458 -0.53822036  0.61025271
  0.57009959 -0.29290321  0.25060033 -0.56344745  0.        ]",[-0.0635244  -0.11593751]
21,[ 0.01012334  0.56014824],[ 0.92676807  1.45146696],-0.10723291567,-0.10723291567,"[[ 4.38205118  3.00354761 -0.06296901  0.07474384]
 [ 5.38114923 -0.02333342  0.          0.        ]]","[-0.76715308 -0.89084852 -1.43124921 -0.25761937 -0.53821647  0.61024802
  0.45927563 -0.27592289  0.24943772 -0.54862826  0.        ]",[-0.0635244  -0.11593751]
22,[ 0.0069497   0.55946547],[ 0.53445168 -0.85534957],-0.105122151042,-0.105122151042,"[[  4.52542107e+00   3.00349641e+00  -6.29690127e-02   7.47438376e-02]
 [  8.94396600e+00   8.24305938e-03   0.00000000e+00   0.00000000e+00]]","[-0.57537267 -0.89083093 -1.48738449 -0.25750474 -0.53821259  0.61024333
  0.78635235 -0.27155312  0.2448382  -0.53063086  0.        ]",[-0.0635244  -0.11593751]
23,[ 0.00829128  0.57405823],[-0.74941062 -0.05092863],-0.105114753551,-0.105114753551,"[[  4.72375329   2.96967871  -0.06296901   0.07474384]
 [ 10.88278836  -3.37873218   0.           0.        ]]","[-0.30221675 -0.88442021 -1.51397097 -0.18299921 -0.5382087   0.61023863
  0.96433559 -0.74008703  0.25948848 -0.51124653  0.        ]",[-0.0635244  -0.11593751]
24,[ 0.01809832  0.58419722],[-1.13716682  0.66450873],-0.107657353821,-0.107657353821,"[[ 4.90947687  2.9007498  -0.06296901  0.07474384]
 [ 7.70017942 -3.51370223  0.          0.        ]]","[-0.04677917 -0.8670947  -1.48436969 -0.03258099 -0.53820481  0.61023394
  0.67215047 -0.75875159  0.29769904 -0.48719712  0.        ]",[-0.0635244  -0.11593751]
25,[ 0.028195    0.58489704],[-1.40346905  0.52422442],-0.108693815734,-0.108693815734,"[[ 5.02222735  2.85757118 -0.06296901  0.07474384]
 [ 3.5885787  -0.8131502   0.          0.        ]]","[ 0.10429547 -0.8533512  -1.44103099  0.06040245 -0.53820092  0.61022925
  0.29468169 -0.38516394  0.31965008 -0.46570478  0.        ]",[-0.0635244  -0.11593751]
26,[ 0.03462712  0.58199257],[ 0.05055759  1.53143376],-0.107408017535,-0.107408017535,"[[ 5.05356262  2.86229444 -0.06296901  0.07474384]
 [-0.44162152  1.27850835  0.          0.        ]]","[ 0.14540956 -0.85495278 -1.4256479   0.05028435 -0.53819704  0.61022456
 -0.07531376 -0.09580909  0.31295387 -0.45955338  0.        ]",[-0.0635244  -0.11593751]
27,[ 0.02891441  0.56247365],[-0.33610544  0.696112  ],-0.102094946689,-0.102094946689,"[[ 5.04682783  2.92733856 -0.06296901  0.07474384]
 [-0.23254734  5.21279177  0.          0.        ]]","[ 0.13660905 -0.87442463 -1.42904474 -0.09034516 -0.53819315  0.61021987
 -0.0561191   0.44844889  0.26566107 -0.46553753  0.        ]",[-0.0635244  -0.11593751]
28,[ 0.02647395  0.56455767],[-0.5037852   1.33227852],-0.0959706283379,-0.0959706283379,"[[ 5.02887171  3.03574713 -0.06296901  0.07474384]
 [-1.55878544  2.55516538  0.          0.        ]]","[ 0.11304696 -0.89559106 -1.43782014 -0.32889009 -0.53818926  0.61021518
 -0.17787582  0.080796    0.204241   -0.47835982  0.        ]",[-0.0635244  -0.11593751]
29,[ 0.02872177  0.57500619],[-0.0737234   0.73488876],-0.0944017680969,-0.0944017680969,"[[ 4.97799097  3.04605581 -0.06296901  0.07474384]
 [-3.52270158 -0.57782526  0.          0.        ]]","[ 0.04555287 -0.89685269 -1.46017081 -0.35176005 -0.53818537  0.61021049
 -0.3581755  -0.35261786  0.18368311 -0.48673327  0.        ]",[-0.0635244  -0.11593751]
30,[ 0.02922927  0.57626098],[ 0.83585865 -1.89780137],-0.0966909981901,-0.0966909981901,"[[ 4.90530782  3.03038711 -0.06296901  0.07474384]
 [-3.74486384 -0.79092024  0.          0.        ]]","[-0.05245058 -0.89486106 -1.48545617 -0.31700307 -0.53818149  0.6102058
 -0.3785693  -0.38209499  0.20180364 -0.48974554  0.        ]",[-0.0635244  -0.11593751]
31,[ 0.02847395  0.58819246],[ 1.38349447  1.71523024],-0.101979285548,-0.101979285548,"[[ 4.86435708  2.97499943 -0.06296901  0.07474384]
 [-0.36148246 -4.7347044   0.          0.        ]]","[-0.10831802 -0.88544968 -1.49619844 -0.19468953 -0.5381776   0.61020111
 -0.06794663 -0.92767139  0.24617843 -0.49230028  0.        ]",[-0.0635244  -0.11593751]
32,[ 0.02336889  0.57744032],[ 0.74538018  0.14207494],-0.106103527064,-0.106103527064,"[[ 4.89692566  2.92097532 -0.06296901  0.07474384]
 [ 3.60511287 -0.6812204   0.          0.        ]]","[-0.06385173 -0.87269664 -1.48781265 -0.07647689 -0.53817371  0.61019642
  0.29621973 -0.36690659  0.28372141 -0.4886939   0.        ]",[-0.0635244  -0.11593751]
33,[ 0.01846118  0.57434618],[-0.70604035  1.77026162],-0.10443762925,-0.10443762925,"[[ 4.99792196  2.91313151 -0.06296901  0.07474384]
 [ 6.48492026 -0.10508593  0.          0.        ]]","[ 0.07211681 -0.87054643 -1.45175365 -0.05942339 -0.53816983  0.61019173
  0.56060847 -0.28720153  0.28084779 -0.47203355  0.        ]",[-0.0635244  -0.11593751]
34,[ 0.02165512  0.56157494],[-0.004793   -1.08995043],-0.0991147543023,-0.0991147543023,"[[ 5.0982869   2.95077703 -0.06296901  0.07474384]
 [ 3.56132103  3.85643942  0.          0.        ]]","[ 0.20329968 -0.88014403 -1.40107313 -0.14153269 -0.53816594  0.61018704
  0.2921923   0.26084321  0.24329077 -0.46164799  0.        ]",[-0.0635244  -0.11593751]
35,[ 0.0207373   0.57325214],[ 1.33286214 -0.56579159],-0.0951867405016,-0.0951867405016,"[[ 5.16861403  2.98741181 -0.06296901  0.07474384]
 [ 3.47168459 -0.17951011  0.          0.        ]]","[ 0.29217126 -0.88784568 -1.35700352 -0.22201381 -0.53816205  0.61018235
  0.28396106 -0.2975002   0.20970989 -0.46179603  0.        ]",[-0.0635244  -0.11593751]
36,[ 0.01446319  0.57914913],[-0.55361964  0.16773732],-0.0945329180479,-0.0945329180479,"[[ 5.27708192  2.96138109 -0.06296901  0.07474384]
 [ 7.3621356  -2.41611394  0.          0.        ]]","[ 0.42317631 -0.88252484 -1.27579952 -0.16477245 -0.53815816  0.61017766
  0.6411403  -0.60691553  0.21593188 -0.44512008  0.        ]",[-0.0635244  -0.11593751]
37,[ 0.02095822  0.58309305],[ 1.40877687  2.22353344],-0.0938816728975,-0.0938816728975,"[[ 5.40087008  2.92020125 -0.06296901  0.07474384]
 [ 5.02447284 -1.70423845  0.          0.        ]]","[ 0.56195644 -0.87244493 -1.1646015  -0.07478728 -0.53815428  0.61017297
  0.42651475 -0.50842813  0.2277079  -0.41911164  0.        ]",[-0.0635244  -0.11593751]
38,[ 0.01185463  0.56699073],[ 1.23144263 -0.40797381],-0.090164535326,-0.090164535326,"[[ 5.54008771  2.926184   -0.06296901  0.07474384]
 [ 8.88443676  2.2891956   0.          0.        ]]","[ 0.70184721 -0.87402587 -1.01800428 -0.0878122  -0.53815039  0.61016829
  0.78089578  0.04404219  0.20354426 -0.40898048  0.        ]",[-0.0635244  -0.11593751]
39,[ 0.00172815  0.56660765],[-0.18050729  1.18587506],-0.0848637789248,-0.0848637789248,"[[  5.75573608   2.95530593  -0.06296901   0.07474384]
 [ 12.66778915   0.6285228    0.           0.        ]]","[ 0.87872247 -0.88114131 -0.7524736  -0.15144992 -0.53814651  0.6101636
  1.12823645 -0.18570335  0.15531259 -0.41403565  0.        ]",[-0.0635244  -0.11593751]
40,[ 0.00334512  0.55751723],[-0.06313723 -0.4771035 ],-0.0824028937454,-0.0824028937454,"[[  5.9994072    3.00747781  -0.06296901   0.07474384]
 [ 11.70250123   3.4724817    0.           0.        ]]","[ 1.01154403 -0.89133662 -0.41015095 -0.26629741 -0.53814262  0.61015891
  1.03959999  0.2077465   0.10283093 -0.45140707  0.        ]",[-0.0635244  -0.11593751]
41,[ 0.00262794  0.5645808 ],[ 0.8314768   1.07067151],-0.0825810713217,-0.0825810713217,"[[  6.2286229    3.03042801  -0.06296901   0.07474384]
 [ 11.2207075   -0.23252      0.           0.        ]]","[ 1.06486266 -0.89477038 -0.06460567 -0.31709296 -0.53813873  0.61015422
  0.99535481 -0.30482749  0.0749639  -0.48199507  0.        ]",[-0.0635244  -0.11593751]
42,[-0.0033796   0.56225121],[ 1.15545436  1.24096907],-0.0818164017056,-0.0818164017056,"[[  6.48383844   3.0217155   -0.06296901   0.07474384]
 [ 14.29062198  -0.4846132    0.           0.        ]]","[ 1.03912453 -0.8935299   0.32446095 -0.29779015 -0.53813485  0.61014953
  1.27718872 -0.33970188  0.05491941 -0.49310884  0.        ]",[-0.0635244  -0.11593751]
43,[-0.00740365  0.55934912],[ 0.43540528 -0.03205299],-0.0825551123527,-0.0825551123527,"[[  6.80653728   3.01346568  -0.06296901   0.07474384]
 [ 17.96701075  -0.32535713   0.           0.        ]]","[ 0.88152376 -0.89226966  0.78499794 -0.27953104 -0.53813096  0.61014484
  1.6146888  -0.31766711  0.03296854 -0.51837322  0.        ]",[-0.0635244  -0.11593751]
44,[-0.00923053  0.5588479 ],[ 0.72176441 -1.98918318],-0.0856804077547,-0.0856804077547,"[[  7.17960509   3.00574845  -0.06296901   0.07474384]
 [ 19.33521041  -0.44597114   0.           0.        ]]","[ 0.5467206  -0.89101529  1.21614908 -0.26246814 -0.53812707  0.61014015
  1.74026411 -0.33435186  0.01718195 -0.55802675  0.        ]",[-0.0635244  -0.11593751]
45,[-0.01562743  0.56498986],[ 0.24686329 -0.15139868],-0.08773126093,-0.08773126093,"[[  7.59113866   2.95718828  -0.06296901   0.07474384]
 [ 21.80987886  -4.39690599   0.           0.        ]]","[ 0.04178287 -0.88151296  1.49899695 -0.15556313 -0.53812319  0.61013546
  1.96740746 -0.88095403 -0.01206663 -0.59438747  0.        ]",[-0.0635244  -0.11593751]
46,[-0.0189097   0.56614786],[-0.00689808  0.73905346],-0.0924226047146,-0.0924226047146,"[[  8.03280896   2.86410455  -0.06296901   0.07474384]
 [ 22.35531699  -4.90979393   0.           0.        ]]","[-0.56442171 -0.85538591  1.52716668  0.04645065 -0.5381193   0.61013078
  2.01742554 -0.95190188 -0.05944663 -0.65707611  0.        ]",[-0.0635244  -0.11593751]
47,[-0.01596876  0.56033629],[ 0.13690658  0.12126157],-0.105167111115,-0.105167111115,"[[  8.47520008   2.79623834  -0.06296901   0.07474384]
 [ 21.88537935  -1.88691908   0.           0.        ]]","[-1.12414957 -0.82988226  1.26523786  0.19049992 -0.53811542  0.61012609
  1.9742283  -0.53368326 -0.05688537 -0.75703816  0.        ]",[-0.0635244  -0.11593751]
48,[-0.01188868  0.55896145],[ 0.08838418  0.38340292],-0.120032017284,-0.120032017284,"[[  8.91399834   2.76368497  -0.06296901   0.07474384]
 [ 21.99408762  -1.37015254   0.           0.        ]]","[-1.5262329  -0.8157516   0.76816305  0.25840202 -0.53811153  0.6101214
  1.98415336 -0.46218518  0.01285964 -0.84595363  0.        ]",[-0.0635244  -0.11593751]
49,[-0.00373194  0.55465388],[ 1.23473652  0.69416457],-0.131893625011,-0.131893625011,"[[  9.35302247   2.75177796  -0.06296901   0.07474384]
 [ 21.9086279    0.17430157   0.           0.        ]]","[-1.69940462 -0.81027581  0.12878145  0.28302345 -0.53810765  0.61011671
  1.97625362 -0.24850665  0.12492314 -0.88543543  0.        ]",[-0.0635244  -0.11593751]
