timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
28,[ 0.01754362  0.29109898],[ 2.67316718  0.37176357],-0.0798786098722,-0.0798786098722,"[[-2.30846356  2.1244028   0.11369331 -0.06128574]
 [-3.15167283 -4.69945452  0.          0.        ]]","[-1.27086919 -0.63920323 -1.13833766  1.18249012  1.03087142 -0.64222955
 -0.35980872 -0.76072115 -0.75984062 -0.18063358  0.        ]",[-0.018576  -0.0200803]
29,[ 0.01700109  0.29128051],[ 0.20164626  0.8287564 ],-0.0878060847108,-0.0878060847108,"[[-2.3311545   2.04611388  0.11369331 -0.06128574]
 [ 0.86912942 -3.13465628  0.          0.        ]]","[-1.29404769 -0.55451313 -1.11478895  1.25067037  1.03084372 -0.64221773
  0.01063378 -0.55375065 -0.78739093 -0.24434269  0.        ]",[-0.018576  -0.0200803]
30,[ 0.0173587   0.29135039],[-0.99309473 -0.0436163 ],-0.0873529207803,-0.0873529207803,"[[-2.30593855  2.01696748  0.11369331 -0.06128574]
 [ 1.64985858  0.20887109  0.          0.        ]]","[-1.26816681 -0.52205976 -1.140852    1.27358105  1.03081603 -0.64220591
  0.0825634  -0.11152843 -0.77614807 -0.25900304  0.        ]",[-0.018576  -0.0200803]
31,[ 0.01828213  0.29158726],[ 0.74310721  0.14722368],-0.0879028233446,-0.0879028233446,"[[-2.31270981  2.01937368  0.11369331 -0.06128574]
 [-2.31378083  0.03233462  0.          0.        ]]","[-1.27512061 -0.5247472  -1.13388016  1.27169385  1.03078833 -0.6421941
 -0.28261824 -0.13487596 -0.78026458 -0.25901185  0.        ]",[-0.018576  -0.0200803]
32,[ 0.01769981  0.29128027],[-0.25279739  0.89427612],-0.0891752698042,-0.0891752698042,"[[-2.32901375  2.02586043  0.11369331 -0.06128574]
 [ 0.67343726  0.6144046   0.          0.        ]]","[-1.29174577 -0.5319912  -1.11693149  1.26663421  1.03076064 -0.64218228
 -0.00739074 -0.05788764 -0.79008223 -0.25847266  0.        ]",[-0.018576  -0.0200803]
33,[ 0.01784193  0.29122692],[ 0.93855943  0.95245263],-0.0851485928073,-0.0851485928073,"[[-2.32572115  2.07355488  0.11369331 -0.06128574]
 [-0.34078662  4.14327816  0.          0.        ]]","[-1.28835506 -0.58458357 -1.12033858  1.22766726  1.03073294 -0.64217047
 -0.10083617  0.40885914 -0.77851146 -0.22289273  0.        ]",[-0.018576  -0.0200803]
34,[ 0.01712081  0.29061592],[-0.19692195  1.32470551],-0.0747588524289,-0.0747588524289,"[[-2.29519358  2.19343398  0.11369331 -0.06128574]
 [ 3.38124291  7.83234507  0.          0.        ]]","[-1.25680025 -0.71051379 -1.15162076  1.11442375  1.03070525 -0.64215865
  0.24209864  0.89678462 -0.74494295 -0.12502108  0.        ]",[-0.018576  -0.0200803]
35,[ 0.01658626  0.28957352],[ 0.15143881  1.36355364],-0.0666946926342,-0.0666946926342,"[[ -2.23605832   2.38825288   0.11369331  -0.06128574]
 [  2.53514364  11.6368642    0.           0.        ]]","[-1.19329154 -0.89223344 -1.20919965  0.88720759  1.03067757 -0.64214684
  0.1641381   1.39994915 -0.71996524  0.04070587  0.        ]",[-0.018576  -0.0200803]
36,[ 0.01578709  0.28742096],[-0.4150066   1.07238846],-0.0791332188966,-0.0791332188966,"[[ -2.17983735   2.65840626   0.11369331  -0.06128574]
 [  3.0851643   15.36604807   0.           0.        ]]","[-1.13011543 -1.08622593 -1.26005608  0.49844024  1.03064988 -0.64213503
  0.21481391  1.89308397 -0.76263094  0.25166635  0.        ]",[-0.018576  -0.0200803]
37,[ 0.01516667  0.28387883],[ 1.45028586 -1.13959   ],-0.113579482252,-0.113579482252,"[[ -2.13522574   3.00240214   0.11369331  -0.06128574]
 [  1.38145285  15.55468689   0.           0.        ]]","[-1.07817362 -1.21644972 -1.29759943 -0.07876654  1.0306222  -0.64212321
  0.05783174  1.91791695 -0.91050931  0.46342134  0.        ]",[-0.018576  -0.0200803]
38,[ 0.01224383  0.28413782],[-1.41561234 -0.28398445],-0.12730426168,-0.12730426168,"[[-2.06815444  3.11470948  0.11369331 -0.06128574]
 [ 5.31274197 -0.0935572   0.          0.        ]]","[-0.99733577 -1.22798055 -1.34922444 -0.27690875  1.03059452 -0.6421114
  0.42006233 -0.151685   -0.98175859  0.5207507   0.        ]",[-0.018576  -0.0200803]
39,[ 0.01297042  0.28430176],[ 0.36768751  1.12378607],-0.123772542571,-0.123772542571,"[[-2.00268122  3.08258697  0.11369331 -0.06128574]
 [ 1.2481599  -2.37300505  0.          0.        ]]","[-0.91553262 -1.2262267  -1.39381382 -0.22005973  1.03056684 -0.64209959
  0.0455388  -0.45315672 -0.96067371  0.5104604   0.        ]",[-0.018576  -0.0200803]
40,[ 0.01241425  0.28489974],[ 0.73721603 -0.58892668],-0.119965490255,-0.119965490255,"[[-1.96335916  3.04435477  0.11369331 -0.06128574]
 [ 2.67927623 -1.44359936  0.          0.        ]]","[-0.86516878 -1.22247894 -1.41773394 -0.15254408  1.03053917 -0.64208778
  0.17740554 -0.33022786 -0.93764255  0.49983048  0.        ]",[-0.018576  -0.0200803]
41,[ 0.00928736  0.28595784],[ 0.28693094  0.07720904],-0.115278462185,-0.115278462185,"[[-1.88102106  2.99237396  0.11369331 -0.06128574]
 [ 5.5449812  -3.74680951  0.          0.        ]]","[-0.7571514  -1.21449991 -1.46079562 -0.06117213  1.03051149 -0.64207597
  0.44146018 -0.63484458 -0.90667682  0.49080637  0.        ]",[-0.018576  -0.0200803]
42,[ 0.00787044  0.28711486],[-0.8890639  -0.20145994],-0.109365584877,-0.109365584877,"[[-1.7598246   2.92124956  0.11369331 -0.06128574]
 [ 6.57124085 -3.36690144  0.          0.        ]]","[-0.59312392 -1.19822452 -1.50627044  0.0626487   1.03048382 -0.64206416
  0.53601729 -0.58458638 -0.86284279  0.48615157  0.        ]",[-0.018576  -0.0200803]
43,[ 0.00849832  0.288118  ],[ 0.46726393 -0.93298464],-0.103206878955,-0.103206878955,"[[-1.66502314  2.84657503  0.11369331 -0.06128574]
 [ 2.92107899 -4.09810676  0.          0.        ]]","[-0.46200994 -1.17454309 -1.5265619   0.19053206  1.03045615 -0.64205235
  0.19966233 -0.68128601 -0.8151154   0.48286474  0.        ]",[-0.018576  -0.0200803]
44,[ 0.00573117  0.28862283],[ 0.26460716  0.57091541],-0.0926432278736,-0.0926432278736,"[[-1.58862148  2.7283619   0.11369331 -0.06128574]
 [ 4.71311338 -7.71117148  0.          0.        ]]","[-0.35542802 -1.12359393 -1.53300429  0.38683072  1.03042848 -0.64204054
  0.36478999 -1.15913472 -0.7381385   0.46728053  0.        ]",[-0.018576  -0.0200803]
45,[ 0.00477989  0.29080677],[ 0.10037631  0.93736571],-0.0827020193292,-0.0827020193292,"[[-1.48478413  2.59835117  0.11369331 -0.06128574]
 [ 5.66742324 -5.29795187  0.          0.        ]]","[-0.21046186 -1.04925764 -1.5275539   0.5911515   1.03040082 -0.64202874
  0.45272198 -0.83993161 -0.65380361  0.46118272  0.        ]",[-0.018576  -0.0200803]
46,[ 0.00329031  0.2933948 ],[-0.57677419  0.66290296],-0.0813575434437,-0.0813575434437,"[[-1.36857437  2.53068328  0.11369331 -0.06128574]
 [ 5.9526017  -1.48155992  0.          0.        ]]","[-0.04983003 -1.00335874 -1.50210578  0.69158168  1.03037316 -0.64201693
  0.47899361 -0.3351498  -0.61058723  0.48808993  0.        ]",[-0.018576  -0.0200803]
47,[ 0.00280807  0.295028  ],[-1.92603703 -0.69004394],-0.086270853311,-0.086270853311,"[[-1.2736151   2.52768127  0.11369331 -0.06128574]
 [ 3.55133727  1.17252323  0.          0.        ]]","[ 0.07871384 -1.00118797 -1.46634928  0.69591989  1.0303455  -0.64200513
  0.25771042  0.01589766 -0.61224282  0.52895266  0.        ]",[-0.018576  -0.0200803]
48,[ 0.00349533  0.29478046],[ 0.70594164  0.47475201],-0.0876711937825,-0.0876711937825,"[[-1.24301567  2.52348447  0.11369331 -0.06128574]
 [-0.47796879 -1.58301364  0.          0.        ]]","[ 0.11940413 -0.99814845 -1.4519761   0.70197445  1.03031784 -0.64199332
 -0.11359833 -0.34856865 -0.61133677  0.54140849  0.        ]",[-0.018576  -0.0200803]
49,[ 0.00227124  0.29549757],[-0.91629998  0.67878665],-0.0877056561567,-0.0877056561567,"[[-1.22443879  2.51099963  0.11369331 -0.06128574]
 [ 2.32630969  0.3281566   0.          0.        ]]","[ 0.14390344 -0.98905278 -1.44256916  0.71990506  1.03029018 -0.64198152
  0.14482408 -0.09577641 -0.6040937   0.54692147  0.        ]",[-0.018576  -0.0200803]
