timestep,obs,actions,original_rewards,rewards,human_obs,logstd_action_dist,avg_action_dist
10,"[-0.54577233  0.60490808 -1.41368859  1.26845188  0.53657411 -1.0157756
  0.23574835  1.12010027 -0.11600811 -0.47408924  0.        ]",[ 0.63501979 -0.65969946],-0.0412479071586,-0.0412479071586,"[[-1.63106646  1.22807677  0.06279458 -0.1173915 ]
 [-0.74604346  8.78866346  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.21798579 -1.0331881 ]
11,"[-0.53025042  0.42503607 -1.41454168  1.36976653  0.53657378 -1.01577463
  0.48310131  0.66258706 -0.05341728 -0.27171832  0.        ]",[-1.67801519  0.39873763],-0.0400039402206,-0.0400039402206,"[[-1.620618    1.3758899   0.06279458 -0.1173915 ]
 [ 1.78247456  6.00194922  0.          0.        ]]",[-0.56433612 -0.44897819],[-1.1461885  -0.87823027]
12,"[-0.53680309  0.25637572 -1.4141985   1.41399406  0.53657346 -1.01577365
  0.09250868  0.90241525 -0.03324474 -0.09788588  0.        ]",[-0.82421296 -0.98245961],-0.0413677502804,-0.0413677502804,"[[-1.62502846  1.5105858   0.06279458 -0.1173915 ]
 [-2.21027703  7.46274914  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.57828218 -1.18884063]
13,"[-0.6500862   0.11905857 -1.40369265  1.41563096  0.53657313 -1.01577267
 -0.22224556  0.23956924 -0.1023689  -0.04567363  0.        ]",[ 0.44510537 -0.7641994 ],-0.0350353933944,-0.0350353933944,"[[-1.70151548  1.61933256  0.06279458 -0.1173915 ]
 [-5.42778637  3.42535042  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.40188646 -0.4012506 ]
14,"[-0.78158985  0.07183922 -1.38036034  1.40912458  0.5365728  -1.0157717
 -0.03936747 -0.26841062 -0.19239892 -0.0968648   0.        ]",[ 0.19893744  0.62512044],-0.0248581289412,-0.0248581289412,"[[-1.79131478  1.65679521  0.06279458 -0.1173915 ]
 [-3.55835502  0.33124229  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.49789697  0.13370323]
15,"[-0.87172319  0.03238611 -1.3571751   1.40089062  0.53657248 -1.01577072
  0.04450457  0.13685765 -0.2549096  -0.11945083  0.        ]",[ 0.17473655 -1.05326134],-0.0180572848121,-0.0180572848121,"[[-1.85387971  1.68818717  0.06279458 -0.1173915 ]
 [-2.70099158  2.79973223  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.34333265 -0.44400841]
16,"[-0.93773354  0.01269507 -1.33629741  1.39581953  0.53657215 -1.01576974
  0.11744217 -0.52233546 -0.3029235  -0.1432111   0.        ]",[ 1.2796608   0.25872607],-0.012785558674,-0.012785558674,"[[-1.90041888  1.70389651  0.06279458 -0.1173915 ]
 [-1.95540284 -1.21541386  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.48111624  0.31210977]
17,"[-0.93634069  0.02998332 -1.336771    1.40030255  0.53657182 -1.01576877
  0.50838771 -0.35028974 -0.30475354 -0.16063705  0.        ]",[ 0.08960207 -0.0453326 ],-0.0125276592343,-0.0125276592343,"[[-1.89943019  1.69010245  0.06279458 -0.1173915 ]
 [ 2.04095048 -0.16748515  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.62425536 -0.15684688]
18,"[-0.87397514  0.03640529 -1.35651216  1.40184057  0.53657149 -1.01576779
  0.53913    -0.37922557 -0.25718325 -0.12527501  0.        ]",[-1.16291313 -0.38584622],-0.0177425944975,-0.0177425944975,"[[-1.85545811  1.68498439  0.06279458 -0.1173915 ]
 [ 2.35520959 -0.34373439  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.83469772 -0.15882927]
19,"[-0.86407009  0.06421378 -1.35937063  1.40772297  0.53657117 -1.01576682
  0.14742148 -0.6288395  -0.25364651 -0.14788389  0.        ]",[ 0.59596096  0.26479366],-0.0179228026491,-0.0179228026491,"[[-1.84852892  1.66285501  0.06279458 -0.1173915 ]
 [-1.64893648 -1.86413317  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.34284043  0.46054295]
20,"[-0.8769122   0.09745764 -1.35564557  1.41309247  0.53657084 -1.01576584
  0.38133498 -0.45070609 -0.26936876 -0.19178755  0.        ]",[-0.13213996 -0.58966009],-0.0164606767424,-0.0164606767424,"[[-1.85751661  1.63645857  0.06279458 -0.1173915 ]
 [ 0.74218941 -0.77912598  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.26723558  0.132303  ]
21,"[-0.86340273  0.14648761 -1.35955663  1.4177289   0.53657051 -1.01576486
  0.32877584 -0.8314812  -0.2678992  -0.23372182  0.        ]",[ 0.03994161  1.53028323],-0.0174817372274,-0.0174817372274,"[[-1.84806353  1.59760574  0.06279458 -0.1173915 ]
 [ 0.20491843 -3.09842641  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.05919111  0.68960261]
22,"[-0.85532917  0.17380455 -1.36182727  1.41862044  0.53657019 -1.01576389
  0.34377696 -0.17134116 -0.26702392 -0.25658117  0.        ]",[-0.39464888 -0.19558453],-0.0182905962556,-0.0182905962556,"[[-1.84242652  1.57598026  0.06279458 -0.1173915 ]
 [ 0.35826541  0.92247707  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.15547977 -0.05550691]
23,"[-0.86760395  0.16054133 -1.35835046  1.41833547  0.53656986 -1.01576291
  0.19030545 -0.30144056 -0.27433072 -0.25115588  0.        ]",[ 0.28012633  0.14317238],-0.0174076911374,-0.0174076911374,"[[-1.85100166  1.58647907  0.06279458 -0.1173915 ]
 [-1.21055688  0.13004281  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.29780847  0.18511358]
24,"[-0.8859392   0.15010659 -1.35294528  1.41791067  0.53656953 -1.01576193
  0.30109256 -0.20882197 -0.28733575 -0.25269519  0.        ]",[ 0.69562266 -0.4667072 ],-0.0162414696834,-0.0162414696834,"[[-1.86385016  1.59474008  0.06279458 -0.1173915 ]
 [-0.07806291  0.69418029  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.00104401 -0.00773183]
25,"[-0.84865004  0.15616955 -1.3636643   1.41817577  0.53656921 -1.01576096
  0.57058982 -0.51454897 -0.25780619 -0.23369575  0.        ]",[-1.17690915  0.6634993 ],-0.0184799972506,-0.0184799972506,"[[-1.83777091  1.58993989  0.06279458 -0.1173915 ]
 [ 2.67680502 -1.16799806  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.72267401  0.15370896]
26,"[-0.82953985  0.15207942 -1.36875168  1.41800009  0.53656888 -1.01575998
  0.1782061  -0.07931948 -0.24145412 -0.21615164  0.        ]",[ 0.48109901 -0.23755115],-0.0197303901558,-0.0197303901558,"[[-1.82447882  1.59317798  0.06279458 -0.1173915 ]
 [-1.3342313   1.48297412  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.15844652 -0.09417284]
27,"[-0.84006336  0.12692109 -1.36598069  1.41633373  0.53656855 -1.01575901
  0.36706713 -0.23861781 -0.24526459 -0.19721176  0.        ]",[-0.30098012 -0.12656896],-0.0190321830202,-0.0190321830202,"[[-1.83179334  1.61310227  0.06279458 -0.1173915 ]
 [ 0.59635103  0.51269153  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.3245697  -0.07267505]
28,"[-0.84026681  0.12045195 -1.36592431  1.41573784  0.53656823 -1.01575803
  0.24939227 -0.32253162 -0.24426168 -0.19056161  0.        ]",[ 0.78019964 -0.99588461],-0.019056556772,-0.019056556772,"[[ -1.83193535e+00   1.61822790e+00   6.27945805e-02  -1.17391503e-01]
 [ -6.06546394e-01   1.57394108e-03   0.00000000e+00   0.00000000e+00]]",[-0.56433612 -0.44897819],[ 0.00969191  0.09765041]
29,"[-0.81292262  0.17038125 -1.37295106  1.41856055  0.5365679  -1.01575705
  0.55269229 -0.97002034 -0.23157416 -0.22353965  0.        ]",[-0.16290193  0.31714187],-0.0208833347533,-0.0208833347533,"[[-1.81295889  1.57868962  0.06279458 -0.1173915 ]
 [ 2.4938561  -3.94226452  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.58460718  0.70594025]
30,"[-0.75063225  0.25304387 -1.38692174  1.41435971  0.53656757 -1.01575608
  0.48477229 -0.75102298 -0.19746772 -0.26475407  0.        ]",[-0.66512897  0.44184771],-0.0253003811459,-0.0253003811459,"[[-1.77004782  1.51322778  0.06279458 -0.1173915 ]
 [ 1.79956617 -2.60836206  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.46374243  0.60373127]
31,"[-0.73717218  0.295991   -1.38957263  1.40779356  0.53656725 -1.0157551
  0.22375588 -0.45522847 -0.19577473 -0.29942108  0.        ]",[ 0.72058609  0.48360874],-0.0265478599189,-0.0265478599189,"[[-1.7608271   1.47913728  0.06279458 -0.1173915 ]
 [-0.86859752 -0.80668914  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.19240814  0.50232834]
32,"[-0.72048569  0.29192209 -1.39268104  1.40854268  0.53656692 -1.01575413
  0.50436958 -0.13831495 -0.18098206 -0.28292785  0.        ]",[-1.21321695 -1.05763435],-0.0274424080048,-0.0274424080048,"[[-1.74941861  1.48237092  0.06279458 -0.1173915 ]
 [ 1.99989669  1.12361934  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.70734817 -0.0728929 ]
33,"[-0.72062809  0.31389011 -1.39265329  1.40416273  0.53656659 -1.01575315
  0.11343336 -0.79191822 -0.18603817 -0.30574381  0.        ]",[ 1.26007304  1.17352712],-0.0276925996289,-0.0276925996289,"[[-1.74951622  1.46489986  0.06279458 -0.1173915 ]
 [-1.99633214 -2.85745665  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.57736063  0.9911958 ]
34,"[-0.72038198  0.3350533  -1.39269569  1.399192    0.53656626 -1.01575217
  0.50435814 -0.13268472 -0.19097765 -0.32751182  0.        ]",[-0.29738923 -0.49238405],-0.0280423031381,-0.0280423031381,"[[-1.74934848  1.4480382   0.06279458 -0.1173915 ]
 [ 1.99978152  1.15790805  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.62381458 -0.01103881]
35,"[-0.67958921  0.33082783 -1.39947034  1.40024116  0.53656594 -1.0157512
  0.38539504 -0.45649751 -0.15566789 -0.29256098  0.        ]",[-0.47408442  0.93885117],-0.030205925074,-0.030205925074,"[[-1.72155391  1.4514073   0.06279458 -0.1173915 ]
 [ 0.78371972 -0.81442347  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.31073076  0.42579222]
36,"[-0.68445986  0.30423355 -1.39872031  1.40617873  0.53656561 -1.01575022
  0.20027073  0.15653545 -0.15395804 -0.26859099  0.        ]",[-0.74621328 -0.79149243],-0.0297355319854,-0.0297355319854,"[[-1.72486634  1.47258287  0.06279458 -0.1173915 ]
 [-1.10865519  2.91953327  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.05353335 -0.21272713]
37,"[-0.75994877  0.27103707 -1.38499555  1.41196188  0.53656528 -1.01574925
 -0.08641726 -0.36739946 -0.20911944 -0.29014081  0.        ]",[ 0.03232606  1.16634212],-0.0249576269778,-0.0249576269778,"[[-1.77644274  1.4989547   0.06279458 -0.1173915 ]
 [-4.03923354 -0.27173054  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.95962763  0.57080173]
38,"[-0.87352235  0.22771163 -1.35660357  1.41680748  0.53656496 -1.01574827
 -0.06615879  0.2835435  -0.29546973 -0.32410138  0.        ]",[ 0.38908291 -0.06904972],-0.0190161958104,-0.0190161958104,"[[-1.85514961  1.53330083  0.06279458 -0.1173915 ]
 [-3.83214812  3.69313132  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.96289706 -0.2636739 ]
39,"[-0.9590083   0.13881012 -1.32879258  1.4172243   0.53656463 -1.01574729
  0.09189763  0.22659947 -0.34688861 -0.2882497   0.        ]",[ 0.88742871  0.02051096],-0.0132432348986,-0.0132432348986,"[[-1.9155821   1.60368335  0.06279458 -0.1173915 ]
 [-2.21646714  3.34628891  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.62288058 -0.39409959]
40,"[-0.97110123  0.0542775  -1.32438937  1.40572516  0.5365643  -1.01574632
  0.43977606  0.22896389 -0.33758052 -0.20862334  0.        ]",[-1.08173603 -1.17824045],-0.00992408240259,-0.00992408240259,"[[-1.92423257  1.6707535   0.06279458 -0.1173915 ]
 [ 1.33960832  3.3606912   0.          0.        ]]",[-0.56433612 -0.44897819],[-0.43535084 -0.71947318]
41,"[-0.98944855  0.02060674 -1.31748227  1.39788478  0.53656398 -1.01574534
  0.05006376 -0.43194368 -0.34578553 -0.18492767  0.        ]",[ 0.48388947  1.07898344],-0.00847541522677,-0.00847541522677,"[[-1.9374099   1.69757775  0.06279458 -0.1173915 ]
 [-2.6440958  -0.66485984  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.77258283  0.28787166]
42,"[-1.03518585 -0.01261878 -1.29904682  1.38830526  0.53656365 -1.01574436
  0.24247946  0.22024739 -0.37672784 -0.17839276  0.        ]",[-0.33929058  0.07081949],-0.00520044415666,-0.00520044415666,"[[-1.97055735  1.72413744  0.06279458 -0.1173915 ]
 [-0.67718995  3.30759716  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.14376828 -0.6646499 ]
43,"[-1.07181415 -0.09739173 -1.28298869  1.35541868  0.53656332 -1.01574339
  0.112419    0.25556171 -0.39042868 -0.11037089  0.        ]",[ 0.01812053 -1.43535633],-0.00530217965306,-0.00530217965306,"[[-1.9974403   1.7924476   0.06279458 -0.1173915 ]
 [-2.00668802  3.52269522  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.46536255 -0.71355206]
44,"[-1.12416908 -0.13426732 -1.25794976  1.33723241  0.536563   -1.01574241
  0.12336605 -0.40597187 -0.42586419 -0.10152836  0.        ]",[ 0.78083858  0.50057171],-0.00468661238725,-0.00468661238725,"[[-2.03645127  1.82247362  0.06279458 -0.1173915 ]
 [-1.89478494 -0.50666353  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.6360659   0.03063846]
45,"[-1.13281212 -0.14630441 -1.25357001  1.33077296  0.53656267 -1.01574144
  0.42935294 -0.07897444 -0.43067445 -0.09352687  0.        ]",[ 0.14032315 -1.16932646],-0.00537885233472,-0.00537885233472,"[[-2.04296438  1.83232388  0.06279458 -0.1173915 ]
 [ 1.23306095  1.48505521  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.22810642 -0.56330448]
46,"[-1.09277061 -0.13368941 -1.27326132  1.33753236  0.53656234 -1.01574046
  0.48134355 -0.73389192 -0.40094875 -0.08367689  0.        ]",[-0.20631535 -0.84392844],-0.00659017483389,-0.00659017483389,"[[-2.0129708   1.82200146  0.06279458 -0.1173915 ]
 [ 1.76451934 -2.50400373  0.          0.        ]]",[-0.56433612 -0.44897819],[-0.32903278  0.13781521]
47,"[-1.05657352 -0.03101897 -1.28980384  1.38219699  0.53656202 -1.01573948
  0.39808647 -1.27435577 -0.3906171  -0.17188881  0.        ]",[-0.01763104 -0.05388179],-0.00364979848932,-0.00364979848932,"[[-1.98621972  1.73889228  0.06279458 -0.1173915 ]
 [ 0.91345598 -5.79593944  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.18231183  0.98469871]
48,"[-1.03281225  0.11571062 -1.30003468  1.41522063  0.53656169 -1.01573851
  0.38950311 -1.29054089 -0.40590522 -0.30924454  0.        ]",[ 0.19093596  2.3824    ],-0.0123299846657,-0.0123299846657,"[[-1.96883093  1.62198427  0.06279458 -0.1173915 ]
 [ 0.8257178  -5.89453178  0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.4181186   1.21410084]
49,"[-0.99983527  0.21295098 -1.3134339   1.41774203  0.53656136 -1.01573753
  0.46176262 -0.62132343 -0.40508527 -0.38729583  0.        ]",[ 0.20589332 -0.19274703],-0.0186266797981,-0.0186266797981,"[[-1.94490515  1.54499107  0.06279458 -0.1173915 ]
 [ 1.56436686 -1.8183768   0.          0.        ]]",[-0.56433612 -0.44897819],[ 0.0837439   0.48944047]
