timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
13,[ 0.56463927  0.53958964],[ 0.45869173  0.79051982],-0.0745614309859,-0.0745614309859,"[[-2.32534876  1.12710589 -0.06868829 -0.11253755]
 [-4.9076752   2.52252711  0.          0.        ]]","[-1.43030048  0.65747444 -1.0145584   1.08472317 -0.59937927 -0.97438269
 -0.213224    0.11026869 -0.02680057 -0.96297566  0.        ]",[-0.69041622 -0.57642925]
14,[-0.19412173 -0.50692302],[-0.2947633   0.13234178],-0.0668961445655,-0.0668961445655,"[[-2.4043264   1.20845527 -0.06868829 -0.11253755]
 [-2.99642263  5.6021641   0.          0.        ]]","[-1.51170914  0.56170334 -0.93090243  1.16655914 -0.59937893 -0.97438191
 -0.02041093  0.63145828 -0.07903848 -0.88836469  0.        ]",[-0.69041622 -0.57642925]
15,[ 0.06828117 -0.68684655],[ 0.47248656  0.1508329 ],-0.0607508208083,-0.0607508208083,"[[-2.47536403  1.3246456  -0.06868829 -0.11253755]
 [-4.10366737  6.01548051  0.          0.        ]]","[-1.57914733  0.41987129 -0.85032239  1.25581514 -0.5993786  -0.97438114
 -0.13211319  0.7014065  -0.07906311 -0.79264107  0.        ]",[-0.69041622 -0.57642925]
16,[-0.57911724 -1.13521695],[-1.36613542 -1.47965897],-0.0560043286415,-0.0560043286415,"[[-2.53786422  1.44974782 -0.06868829 -0.11253755]
 [-2.15280977  6.49316828  0.          0.        ]]","[-1.63366712  0.26251382 -0.77558281  1.31437693 -0.59937827 -0.97438036
  0.06469548  0.78224869 -0.05453769 -0.68795335  0.        ]",[-0.69041622 -0.57642925]
17,[ 0.73601109 -0.01434058],[ 1.18353283 -0.02724445],-0.0481149172512,-0.0481149172512,"[[-2.62019179  1.53860046 -0.06868829 -0.11253755]
 [-6.06697739  2.40567981  0.          0.        ]]","[-1.69823454  0.14913855 -0.67215582  1.33182043 -0.59937794 -0.97437959
 -0.33017817  0.09049204 -0.09151628 -0.59287184  0.        ]",[-0.69041622 -0.57642925]
18,[-0.2202944  -0.26658952],[-0.26284037 -0.21753403],-0.0393220645142,-0.0393220645142,"[[-2.70061981  1.58514566 -0.06868829 -0.11253755]
 [-1.98937936  2.24939396  0.          0.        ]]","[-1.75297147  0.0895606  -0.56626952  1.33288445 -0.5993776  -0.97437881
  0.08118313  0.06404256 -0.16101223 -0.52208746  0.        ]",[-0.69041622 -0.57642925]
19,[ 0.16319652 -0.04944286],[ 0.33192958  0.09991866],-0.0341619547047,-0.0341619547047,"[[-2.75044806  1.62104599 -0.06868829 -0.11253755]
 [-2.99011844  1.34365233  0.          0.        ]]","[-1.78258758  0.04362856 -0.49856749  1.32990848 -0.59937727 -0.97437804
 -0.01977471 -0.08924304 -0.19445408 -0.4713718   0.        ]",[-0.69041622 -0.57642925]
20,[-0.11372919 -0.23944414],[ 0.22521761 -0.25109468],-0.0293606005468,-0.0293606005468,"[[-2.79647706  1.65161922 -0.06868829 -0.11253755]
 [-1.61734779  1.71244819  0.          0.        ]]","[-1.80694739  0.0045752  -0.43477446  1.32477    -0.59937694 -0.97437726
  0.11871491 -0.02682884 -0.22602154 -0.42472667  0.        ]",[-0.69041622 -0.57642925]
21,[-0.25393265 -0.12834764],[-0.45662373  0.29940314],-0.0273001810972,-0.0273001810972,"[[-2.81955817  1.67555109 -0.06868829 -0.11253755]
 [-0.6938379   0.68416866  0.          0.        ]]","[-1.81806012 -0.02592911 -0.40237622  1.31907931 -0.59937661 -0.97437649
  0.21188161 -0.20085256 -0.23262566 -0.39580485  0.        ]",[-0.69041622 -0.57642925]
22,[ 0.19075559 -0.2566281 ],[ 0.84794945 -0.87156962],-0.0242392062024,-0.0242392062024,"[[-2.85143135  1.70099578 -0.06868829 -0.11253755]
 [-2.48751066  1.85638658  0.          0.        ]]","[-1.83218396 -0.05827722 -0.35722876  1.31142625 -0.59937627 -0.97437571
  0.03092978 -0.00246885 -0.24844934 -0.36000765  0.        ]",[-0.69041622 -0.57642925]
23,[-0.44345057  0.19984519],[-1.06627239  0.01632596],-0.0223199744707,-0.0223199744707,"[[-2.86701063  1.70312422 -0.06868829 -0.11253755]
 [ 0.91823977 -1.63191102  0.          0.        ]]","[-1.83856574 -0.06097852 -0.33500112  1.31071001 -0.59937594 -0.97437493
  0.37451346 -0.59282096 -0.26609944 -0.34823537  0.        ]",[-0.69041622 -0.57642925]
24,[ 0.62349313  0.53313804],[-0.74915037  0.64657675],-0.01859380486,-0.01859380486,"[[-2.88853796  1.67146451 -0.06868829 -0.11253755]
 [-3.05771026 -1.5343885   0.          0.        ]]","[-1.84681947 -0.02072508 -0.30412745  1.32014997 -0.59937561 -0.97437416
 -0.02659423 -0.57631613 -0.32518087 -0.34948254  0.        ]",[-0.69041622 -0.57642925]
25,[ 1.52062786  0.29878953],[ 1.14294511  0.40098076],-0.0101749168894,-0.0101749168894,"[[-2.97883706  1.66677231 -0.06868829 -0.11253755]
 [-5.96253785  1.05651342  0.          0.        ]]","[-1.87422263 -0.01474727 -0.17291399  1.32133028 -0.59937528 -0.97437338
 -0.31964334 -0.13783683 -0.44179127 -0.27542997  0.        ]",[-0.69041622 -0.57642925]
26,[ 0.62649471 -0.32585937],[-0.22692225  0.01267076],-0.00797027022406,-0.00797027022406,"[[-3.05719723  1.70361577 -0.06868829 -0.11253755]
 [-1.88703559  2.62264386  0.          0.        ]]","[-1.88842269 -0.06160227 -0.05742068  1.3105389  -0.59937494 -0.97437261
  0.09150782  0.12721212 -0.49510969 -0.18813128  0.        ]",[-0.69041622 -0.57642925]
27,[ 0.90875059 -0.30058718],[ 0.91298969 -1.27421817],-0.00703706251918,-0.00703706251918,"[[-3.10357461  1.75605207 -0.06868829 -0.11253755]
 [-2.74784191  2.62098646  0.          0.        ]]","[-1.89259151 -0.12787498  0.01134164  1.28923343 -0.59937461 -0.97437183
  0.00466657  0.12693157 -0.49146251 -0.12594376  0.        ]",[-0.69041622 -0.57642925]
28,[ 0.20097524  0.21938021],[ 0.33269386 -0.25002754],-0.00820208384959,-0.00820208384959,"[[-3.12172495  1.76821843 -0.06868829 -0.11253755]
 [ 0.92059249 -1.39097091  0.          0.        ]]","[-1.89336055 -0.14316565  0.03829381  1.28329567 -0.59937428 -0.97437106
  0.37475144 -0.55204488 -0.49831763 -0.10415503  0.        ]",[-0.69041622 -0.57642925]
29,[-0.13672473  0.34838268],[-0.11512751 -0.65313637],-0.00811613991032,-0.00811613991032,"[[-3.09028311  1.73074047 -0.06868829 -0.11253755]
 [ 2.21925958 -2.35362151  0.          0.        ]]","[-1.89171153 -0.09595396 -0.00838421  1.30038389 -0.59937395 -0.97437028
  0.50576549 -0.71496181 -0.50361553 -0.14694776  0.        ]",[-0.69041622 -0.57642925]
30,[ 0.06493428  0.98139018],[ 0.19268124  0.16043079],-0.0123742843462,-0.0123742843462,"[[-3.05090678  1.65818839 -0.06868829 -0.11253755]
 [ 1.72005272 -4.89312021  0.          0.        ]]","[-1.88759962 -0.00380422 -0.06672995  1.32333952 -0.59937361 -0.97436951
  0.45540343 -1.14474131 -0.53615366 -0.20732396  0.        ]",[-0.69041622 -0.57642925]
31,[-0.12907316  0.91338491],[-0.44933642  0.06314117],-0.0189543783519,-0.0189543783519,"[[-3.00919713  1.56767019 -0.06868829 -0.11253755]
 [ 2.44847151 -4.16114411  0.          0.        ]]","[-1.88076769  0.11193248 -0.12830366  1.33311699 -0.59937328 -0.97436873
  0.52888877 -1.02086205 -0.58391549 -0.27203226  0.        ]",[-0.69041622 -0.57642925]
32,[ 0.35540423  1.10706949],[ 0.46817061  1.02958353],-0.0250419675853,-0.0250419675853,"[[-2.97855624  1.48778545 -0.06868829 -0.11253755]
 [ 0.62172161 -3.82843039  0.          0.        ]]","[-1.87413115  0.21407684 -0.17332582  1.32429311 -0.59937295 -0.97436796
  0.34459918 -0.96455337 -0.63257624 -0.31890293  0.        ]",[-0.69041622 -0.57642925]
33,[-0.30473495  0.18412411],[ 0.19687283 -0.06595977],-0.026831271897,-0.026831271897,"[[-2.94766383  1.4517015  -0.06868829 -0.11253755]
 [ 2.46137787  0.20658262  0.          0.        ]]","[-1.86606085  0.26003236 -0.21848825  1.3149524  -0.59937262 -0.97436718
  0.53019044 -0.28167436 -0.63281837 -0.35907221  0.        ]",[-0.69041622 -0.57642925]
34,[-0.63687575  0.15133539],[-0.74924641 -0.01543079],-0.0252654463012,-0.0252654463012,"[[-2.8911074   1.45316991 -0.06868829 -0.11253755]
 [ 3.19183106 -0.05885907  0.          0.        ]]","[-1.84772655  0.25816558 -0.300431    1.31539582 -0.59937228 -0.97436641
  0.60388103 -0.32659714 -0.55790323 -0.42232504  0.        ]",[-0.69041622 -0.57642925]
35,[ 0.04591489  0.41090673],[-0.21564056  1.15206329],-0.0257267961659,-0.0257267961659,"[[-2.8576537   1.45139716 -0.06868829 -0.11253755]
 [ 0.16362581 -0.11821266  0.          0.        ]]","[-1.83473109  0.26041898 -0.34836328  1.31485658 -0.59937195 -0.97436563
  0.29838384 -0.33664189 -0.5151841  -0.45765396  0.        ]",[-0.69041622 -0.57642925]
36,[ 0.02378507 -0.45863318],[ 0.63052152  0.29742621],-0.023613135377,-0.023613135377,"[[-2.86298358  1.48878591 -0.06868829 -0.11253755]
 [-0.69374522  3.84388115  0.          0.        ]]","[-1.83690395  0.21279994 -0.34075628  1.32449878 -0.59937162 -0.97436486
  0.21188881  0.33389686 -0.48246162 -0.44272595  0.        ]",[-0.69041622 -0.57642925]
37,[-0.76734    -1.05597806],[-0.64930159 -0.77539493],-0.0218333649622,-0.0218333649622,"[[-2.85168595  1.57671145 -0.06868829 -0.11253755]
 [ 1.81519553  4.94501041  0.          0.        ]]","[-1.83224037  0.10035729 -0.35686615  1.33307573 -0.59937129 -0.97436408
  0.46500042  0.52025014 -0.37499128 -0.42219334  0.        ]",[-0.69041622 -0.57642925]
38,[-0.16500299 -0.26890767],[-0.06143682  0.16580088],-0.0235404629774,-0.0235404629774,"[[-2.84151884  1.64382887 -0.06868829 -0.11253755]
 [-0.78985999  1.77728268  0.          0.        ]]","[-1.82788935  0.01451809 -0.37131764  1.32627967 -0.59937095 -0.97436331
  0.20219198 -0.01585177 -0.29285511 -0.39852386  0.        ]",[-0.69041622 -0.57642925]
39,[-0.13157146 -0.45025039],[-0.08118539 -0.7503407 ],-0.0225796318989,-0.0225796318989,"[[-2.85959976  1.68560871 -0.06868829 -0.11253755]
 [-1.01747248  2.39863006  0.          0.        ]]","[-1.83551724 -0.03872794 -0.34558655  1.31622563 -0.59937062 -0.97436253
  0.17922944  0.08930422 -0.27417322 -0.36320261  0.        ]",[-0.69041622 -0.57642925]
40,[ 0.09205873  0.16811815],[-0.29617546 -0.18880291],-0.0202878737853,-0.0202878737853,"[[-2.8829667   1.70329582 -0.06868829 -0.11253755]
 [-1.31822303 -0.61986015  0.          0.        ]]","[-1.84469159 -0.0611974  -0.31213396  1.31062699 -0.59937029 -0.97436175
  0.14888844 -0.42154115 -0.28600056 -0.33697932  0.        ]",[-0.69041622 -0.57642925]
41,[ 0.53535444  0.45712608],[ 0.30595614 -0.8798633 ],-0.0150874538269,-0.0150874538269,"[[-2.92082931  1.68352254 -0.06868829 -0.11253755]
 [-2.46421351 -1.35502021  0.          0.        ]]","[-1.85790898 -0.03607449 -0.25749684  1.31683035 -0.59936996 -0.97436098
  0.03327621 -0.54595849 -0.35332787 -0.31834209  0.        ]",[-0.69041622 -0.57642925]
42,[ 0.56017375  1.18619287],[-0.02456366  1.00886735],-0.0133585175391,-0.0133585175391,"[[-2.95746903  1.62173415 -0.06868829 -0.11253755]
 [-1.20393719 -4.81229607  0.          0.        ]]","[-1.86874086  0.04274853 -0.20417965  1.32978533 -0.59936962 -0.9743602
  0.16041803 -1.13106292 -0.46304384 -0.31111681  0.        ]",[-0.69041622 -0.57642925]
43,[ 0.58617365  0.50563836],[ 0.25316886 -0.16350399],-0.017774185809,-0.017774185809,"[[-2.98228995  1.56617203 -0.06868829 -0.11253755]
 [-1.27793791 -0.75742947  0.          0.        ]]","[-1.87497553  0.11384981 -0.167849    1.33308427 -0.59936929 -0.97435943
  0.15295247 -0.44482171 -0.55278128 -0.30156936  0.        ]",[-0.69041622 -0.57642925]
44,[ 0.42539901  0.5966953 ],[ 0.74040694  0.80611794],-0.0205581348096,-0.0205581348096,"[[-2.99754106  1.5446764  -0.06868829 -0.11253755]
 [-0.2505957  -1.39002421  0.          0.        ]]","[-1.87836151  0.14136427 -0.14545234  1.33223501 -0.59936896 -0.97435865
  0.25659497 -0.55188107 -0.5945301  -0.28907297  0.        ]",[-0.69041622 -0.57642925]
45,[-0.48805636 -0.33301723],[-0.80456216 -0.58351486],-0.0189923201575,-0.0189923201575,"[[-2.97310941  1.54917206 -0.06868829 -0.11253755]
 [ 2.68399589  1.82885917  0.          0.        ]]","[-1.87276538  0.1356106  -0.18130462  1.33250883 -0.59936863 -0.97435788
  0.55264877 -0.00712058 -0.55970172 -0.3150395   0.        ]",[-0.69041622 -0.57642925]
46,[ 0.31155622  0.39705583],[ 0.63750004  0.8272198 ],-0.0174632100815,-0.0174632100815,"[[-2.95190518  1.56220971 -0.06868829 -0.11253755]
 [-0.5528049  -0.5172731   0.          0.        ]]","[-1.86720639  0.118922   -0.21230106  1.33301258 -0.59936829 -0.9743571
  0.22610634 -0.40417754 -0.51927281 -0.33423552  0.        ]",[-0.69041622 -0.57642925]
47,[-0.49024123 -0.55487329],[-0.23042018  0.62945692],-0.016069394881,-0.016069394881,"[[-2.93754352  1.58482623 -0.06868829 -0.11253755]
 [ 1.98055392  2.76797707  0.          0.        ]]","[-1.86307113  0.08996941 -0.23322427  1.33285315 -0.59936796 -0.97435633
  0.48168229  0.15181514 -0.47724099 -0.34206175  0.        ]",[-0.69041622 -0.57642925]
48,[-0.4888311  -1.10035777],[-0.11257076 -1.19311776],-0.0163061124346,-0.0163061124346,"[[-2.9074782   1.66464435 -0.06868829 -0.11253755]
 [ 1.02916394  5.205709    0.          0.        ]]","[-1.85345711 -0.0120367  -0.27681981  1.32181372 -0.59936763 -0.97435555
  0.38570174  0.56437453 -0.35604241 -0.33786683  0.        ]",[-0.69041622 -0.57642925]
49,[-0.40827763 -0.35227227],[ 0.14803898 -0.15539578],-0.0202643055904,-0.0202643055904,"[[-2.89156253  1.72799728 -0.06868829 -0.11253755]
 [ 0.56391423  1.14312294  0.          0.        ]]","[-1.84784211 -0.09248849 -0.29977432  1.30146571 -0.5993673  -0.97435478
  0.33876515 -0.12317425 -0.27202766 -0.31716453  0.        ]",[-0.69041622 -0.57642925]
