timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[-3.38156581 -2.12718296],[-3.99888443 -1.64764754],-0.194952846047,-0.194952846047,"[[ 0.07997962  0.03825433  0.14759276 -0.16409326]
 [-0.00420522  0.00319741  0.          0.        ]]","[ 1.07365136  1.31628711  0.17597203 -1.24026795  1.27837141 -1.41493777
  0.2452676  -0.31060439  0.23574821  2.55377661  0.        ]",[-0.90633279 -0.82879001]
1,[-2.46921921 -1.02640045],[-2.77985533 -0.96454798],-0.183282131992,-0.183282131992,"[[  4.02212892e-02  -1.39476418e-03   1.47592763e-01  -1.64093257e-01]
 [ -3.95846627e+00  -3.95492023e+00   0.00000000e+00   0.00000000e+00]]","[ 1.0771106   1.31724878  0.11725134 -1.34196293  1.27837038 -1.41493647
 -0.19728082 -1.02029363  0.24541754  2.36977721  0.        ]",[-0.90633279 -0.82879001]
2,[-0.89114803  0.93827009],[-0.31534188  1.3564527 ],-0.147657270909,-0.147657270909,"[[-0.07783856 -0.11801179  0.14759276 -0.16409326]
 [-7.83463455 -7.69432091  0.          0.        ]]","[ 1.07389448  1.30808381 -0.05731055 -1.64044069  1.27836935 -1.41493517
 -0.63108927 -1.69076559  0.22195786  1.82553179  0.        ]",[-0.90633279 -0.82879001]
3,[-0.34750921  1.4058497 ],[-0.20702783  0.73515212],-0.101053911232,-0.101053911232,"[[-0.24550948 -0.23063726  0.14759276 -0.16409326]
 [-8.92880539 -3.5819258   0.          0.        ]]","[ 1.0348322   1.28235588 -0.3018925  -1.92484967  1.27836832 -1.41493387
 -0.75354514 -0.95341365  0.08764553  1.16401115  0.        ]",[-0.90633279 -0.82879001]
4,[ 0.54393309  1.66499388],[ 0.29261336  1.23775643],-0.0580232133226,-0.0580232133226,"[[-0.43054278 -0.27235489  0.14759276 -0.16409326]
 [-9.57236597 -0.59977266  0.          0.        ]]","[ 0.94604802  1.26867585 -0.55982576 -2.02849881  1.27836729 -1.41493257
 -0.82557004 -0.4187142  -0.12136319  0.61038618  0.        ]",[-0.90633279 -0.82879001]
5,[ 1.09706283  1.07186997],[ 1.67258598  0.82305265],-0.0250137646368,-0.0250137646368,"[[-0.6084913  -0.24450755  0.14759276 -0.16409326]
 [-8.22695301  3.3712675   0.          0.        ]]","[ 0.81820928  1.27805245 -0.78809451 -1.95942819  1.27836625 -1.41493127
 -0.67499523  0.29329237 -0.33493998  0.21565362  0.        ]",[-0.90633279 -0.82879001]
6,[ 0.21542639 -0.12377605],[-0.13243812  0.02191851],-0.0130313328123,-0.0130313328123,"[[-0.7317187  -0.14506917  0.14759276 -0.16409326]
 [-4.10950699  6.56192901  0.          0.        ]]","[ 0.7073868   1.30340333 -0.9309144  -1.70924459  1.27836522 -1.41492997
 -0.21418312  0.86537701 -0.43587342  0.05079988  0.        ]",[-0.90633279 -0.82879001]
7,[ 0.4969039  -0.29992881],[ 0.02815666 -0.02399603],-0.0110406142512,-0.0110406142512,"[[-0.81834962 -0.01426147  0.14759276 -0.16409326]
 [-4.55211213  6.51898217  0.          0.        ]]","[ 0.61957957  1.31710968 -1.02246275 -1.37495928  1.27836419 -1.41492866
 -0.26371807  0.85767619 -0.46089825  0.00732312  0.        ]",[-0.90633279 -0.82879001]
8,[ 0.62084103 -0.51929319],[-0.10372802 -0.00608011],-0.0112283156952,-0.0112283156952,"[[-0.90737008  0.11386912  0.14759276 -0.16409326]
 [-4.3506063   6.2948231   0.          0.        ]]","[ 0.52161988  1.30870893 -1.10808988 -1.04687205  1.27836316 -1.41492736
 -0.24116606  0.81748408 -0.49896505 -0.03378636  0.        ]",[-0.90633279 -0.82879001]
9,[ 0.91027725 -0.7100426 ],[ 0.41955704 -0.19404346],-0.0142607754872,-0.0142607754872,"[[-0.99763539  0.23827476  0.14759276 -0.16409326]
 [-4.67484801  6.14623287  0.          0.        ]]","[ 0.41507889  1.28001153 -1.18548395 -0.73284645  1.27836213 -1.41492606
 -0.27745415  0.79084148 -0.54838975 -0.07083684  0.        ]",[-0.90633279 -0.82879001]
