timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
26,[-0.39546281  0.49273524],[ 0.37951196 -0.20614364],-0.0106128096618,-0.0106128096618,"[[ 2.34505835  1.94977395 -0.12235616 -0.03622131]
 [ 3.18228815 -6.17179128  0.          0.        ]]","[-1.48432602 -0.30738137  1.13771054  1.21228224 -1.06657227 -0.31770731
  0.60645793 -1.3402547  -0.35500127 -0.05958326  0.        ]",[-0.58158827 -0.47718427]
27,[-0.85698181  0.51669818],[-1.57835101  1.26164026],-0.00481461373161,-0.00481461373161,"[[ 2.42314439  1.81937244 -0.12235616 -0.03622131]
 [ 4.6215001  -6.86605988  0.          0.        ]]","[-1.56382492 -0.15029639  1.05324935  1.3161274  -1.06657122 -0.31770715
  0.74532348 -1.45491421 -0.45640371 -0.09939723  0.        ]",[-0.58158827 -0.47718427]
28,[-0.1421973   0.32361919],[-0.6143815   0.01530238],-0.0105959303423,-0.0105959303423,"[[ 2.47493996  1.7231476  -0.12235616 -0.03622131]
 [ 0.57157824 -2.77004816  0.          0.        ]]","[-1.61283366 -0.03083323  0.99389628  1.36557829 -1.06657017 -0.31770698
  0.35455604 -0.77843916 -0.52953113 -0.1202753   0.        ]",[-0.58158827 -0.47718427]
29,[ 0.3634876   0.57948107],[ 0.37709054  0.64414913],-0.0173936967499,-0.0173936967499,"[[ 2.46186113  1.66890829 -0.12235616 -0.03622131]
 [-1.87130475 -2.65426758  0.          0.        ]]","[-1.60074505  0.03736076  1.00912174  1.38306629 -1.06656912 -0.31770682
  0.11884796 -0.75931693 -0.58237599 -0.05959845  0.        ]",[-0.58158827 -0.47718427]
30,[ 0.18508859  0.06969222],[ 1.20743605  0.0777689 ],-0.0223391070127,-0.0223391070127,"[[ 2.43977692  1.64193839 -0.12235616 -0.03622131]
 [-0.3422265  -0.05139511  0.          0.        ]]","[ -1.57988829e+00   7.14179396e-02   1.03446648e+00   1.38895019e+00
  -1.06656807e+00  -3.17706662e-01   2.66385053e-01  -3.29440683e-01
  -6.11459519e-01  -1.70886071e-04   0.00000000e+00]",[-0.58158827 -0.47718427]
31,[-0.79921722 -0.51805365],[-1.52379528  0.04782398],-0.0192060506652,-0.0192060506652,"[[ 2.47270883  1.64400399 -0.12235616 -0.03622131]
 [ 3.62221398  0.25692045  0.          0.        ]]","[-1.61077808  0.06880686  0.99650214  1.38856372 -1.06656702 -0.3177065
  0.64890448 -0.27852082 -0.60123696 -0.05941249  0.        ]",[-0.58158827 -0.47718427]
32,[ 0.07582719 -0.13861987],[-0.56949307  0.30336742],-0.0163212141405,-0.0163212141405,"[[ 2.50472468  1.65099733 -0.12235616 -0.03622131]
 [-0.40721029  0.44180358  0.          0.        ]]","[-1.63959989  0.05996983  0.95863358  1.38717821 -1.06656597 -0.31770634
  0.26011426 -0.2479864  -0.58534976 -0.12016439  0.        ]",[-0.58158827 -0.47718427]
33,[ 0.65432411 -0.12233242],[ 0.07648774  0.62969782],-0.0161179600228,-0.0161179600228,"[[ 2.4740453   1.67180115 -0.12235616 -0.03622131]
 [-2.65325103  1.634596    0.          0.        ]]","[-1.61199994  0.03371246  0.99493829  1.38231643 -1.06656492 -0.31770618
  0.04339872 -0.0509911  -0.57630449 -0.0826351   0.        ]",[-0.58158827 -0.47718427]
34,[ 0.77939832 -0.39159474],[ 1.47062861 -0.54871514],-0.0142585536158,-0.0142585536158,"[[ 2.42454051  1.72918411 -0.12235616 -0.03622131]
 [-2.29839935  4.0955004   0.          0.        ]]","[-1.56516759 -0.03839182  1.05167679  1.36315537 -1.06656387 -0.31770602
  0.07763755  0.35543883 -0.53893022 -0.04097705  0.        ]",[-0.58158827 -0.47718427]
35,[-0.18263556 -0.53253722],[-0.43399876  0.75261504],-0.00847731673798,-0.00847731673798,"[[ 2.41874291  1.78847593 -0.12235616 -0.03622131]
 [ 1.70532106  1.84120627  0.          0.        ]]","[-1.55949946 -0.11220069  1.05816641  1.3345415  -1.06656282 -0.31770586
  0.4639478  -0.01686875 -0.48654989 -0.07265482  0.        ]",[-0.58158827 -0.47718427]
36,[ 0.27625108 -0.82503891],[ 0.1159771  -0.47737077],-0.00143292779252,-0.00143292779252,"[[ 2.4352729   1.85483616 -0.12235616 -0.03622131]
 [-0.04647791  4.78500275  0.          0.        ]]","[-1.57555149 -0.19365571  1.03957279  1.29201531 -1.06656176 -0.3177057
  0.29492022  0.46931345 -0.41867327 -0.13890701  0.        ]",[-0.58158827 -0.47718427]
37,[ 0.07404825 -0.73855042],[ 0.57895419 -0.75398998],-0.00947738472971,-0.00947738472971,"[[ 2.43896121  1.93062033 -0.12235616 -0.03622131]
 [ 0.41376314  2.80003114  0.          0.        ]]","[-1.57908929 -0.28474561  1.03538704  1.23011875 -1.06656071 -0.31770553
  0.33932777  0.14148544 -0.34308752 -0.18296743  0.        ]",[-0.58158827 -0.47718427]
38,[-0.5766471  -0.66914427],[-0.34190639 -0.89154235],-0.0148254387513,-0.0148254387513,"[[ 2.47015002  1.95610818 -0.12235616 -0.03622131]
 [ 2.69750277 -0.24111299  0.          0.        ]]","[-1.60840427 -0.31483095  0.9994816   1.20616337 -1.06655966 -0.31770537
  0.55968089 -0.36077469 -0.30515475 -0.23691952  0.        ]",[-0.58158827 -0.47718427]
39,[-0.34677052  0.13936257],[-0.98987077 -0.71911127],-0.0147225509555,-0.0147225509555,"[[ 2.50998904  1.91591585 -0.12235616 -0.03622131]
 [ 1.29109615 -3.76636556  0.          0.        ]]","[-1.64420495 -0.26725522  0.95231237  1.24322238 -1.06655861 -0.31770521
  0.42397926 -0.94298737 -0.3287022  -0.27619584  0.        ]",[-0.58158827 -0.47718427]
40,[ 0.36266074  1.06569219],[ 0.08912342  1.73826652],-0.00485756101275,-0.00485756101275,"[[ 2.49624767  1.81277205 -0.12235616 -0.03622131]
 [-2.65200821 -6.53876635  0.          0.        ]]","[-1.63206442 -0.1421815   0.96874241  1.32024353 -1.06655756 -0.31770505
  0.04351673 -1.40086167 -0.43697107 -0.20846032  0.        ]",[-0.58158827 -0.47718427]
41,[ 0.41712689  0.4980807 ],[ 0.43155355 -0.23383745],-0.0127377139498,-0.0127377139498,"[[ 2.44727034  1.72302262 -0.12235616 -0.03622131]
 [-2.2471301  -2.44980321  0.          0.        ]]","[-1.58699792 -0.03067584  1.02590803  1.365605   -1.06655651 -0.31770489
  0.08258261 -0.72554823 -0.53817452 -0.07433862  0.        ]",[-0.58158827 -0.47718427]
42,[ 0.17521177  0.65538704],[ 0.11209696 -0.34992199],-0.0217568833435,-0.0217568833435,"[[ 2.41991288  1.6652207  -0.12235616 -0.03622131]
 [-0.4944615  -3.32746389  0.          0.        ]]","[-1.56062768  0.04201389  1.05685263  1.38395913 -1.06655546 -0.31770473
  0.25169425 -0.87049765 -0.59606514  0.01577383  0.        ]",[-0.58158827 -0.47718427]
43,[ 0.2066928  0.9877404],[ 0.43500446  1.39691829],-0.0310858101537,-0.0310858101537,"[[ 2.41457588  1.58543002 -0.12235616 -0.03622131]
 [-0.04074415 -4.64720615  0.          0.        ]]","[-1.55538361  0.14296083  1.06280348  1.39518244 -1.06655441 -0.31770457
  0.29547247 -1.08845873 -0.66314008  0.09300616  0.        ]",[-0.58158827 -0.47718427]
44,[-0.15311493  0.15700668],[-0.75203469 -0.05407819],-0.0351250483199,-0.0351250483199,"[[ 2.43103539  1.53313383 -0.12235616 -0.03622131]
 [ 1.68093076 -0.59591932  0.          0.        ]]","[-1.57144442  0.20922729  1.04435678  1.39362603 -1.06655336 -0.31770441
  0.46159359 -0.41936785 -0.70176641  0.11033261  0.        ]",[-0.58158827 -0.47718427]
45,[ 0.56000966  0.49344307],[ 1.70489988  0.80447186],-0.0362959243393,-0.0362959243393,"[[ 2.43445957  1.51919083 -0.12235616 -0.03622131]
 [-1.32848152 -0.79770795  0.          0.        ]]","[-1.57474555  0.22688036  1.04048516  1.39201787 -1.06655231 -0.31770424
  0.17122052 -0.45269403 -0.71199365  0.11689065  0.        ]",[-0.58158827 -0.47718427]
46,[-0.39126611 -0.45964357],[-0.28839519 -0.35236287],-0.0332105404675,-0.0332105404675,"[[ 2.44785476  1.5353477  -0.12235616 -0.03622131]
 [ 2.65475229  2.40272982  0.          0.        ]]","[-1.58753938  0.20642316  1.02523405  1.39383116 -1.06655126 -0.31770408
  0.5555557   0.07587493 -0.69733157  0.07684811  0.        ]",[-0.58158827 -0.47718427]
47,[-0.25509632 -0.25691822],[-1.01363427  0.1157988 ],-0.0259291241651,-0.0259291241651,"[[ 2.48897443  1.56892829 -0.12235616 -0.03622131]
 [ 1.46117424  0.96013892  0.          0.        ]]","[-1.62553129  0.16387347  0.97736407  1.39544682 -1.06655021 -0.31770392
  0.44038908 -0.16237652 -0.66117677 -0.0283581   0.        ]",[-0.58158827 -0.47718427]
48,[ 0.6989392   0.00383854],[ 0.5510588   0.42592835],-0.0242817002227,-0.0242817002227,"[[ 2.47819929  1.59254757 -0.12235616 -0.03622131]
 [-2.5254216   1.40031314  0.          0.        ]]","[-1.61576229  0.13394121  0.99005811  1.39483868 -1.06654916 -0.31770376
  0.05572888 -0.08967934 -0.64403495 -0.02837639  0.        ]",[-0.58158827 -0.47718427]
49,[ 0.30597204 -0.35508296],[-0.37445699  0.00358639],-0.0218915112533,-0.0218915112533,"[[ 2.45007103  1.63719306 -0.12235616 -0.03622131]
 [-0.29481418  3.05871808  0.          0.        ]]","[-1.58962898  0.07741843  1.02269158  1.3897584  -1.06654811 -0.3177036
  0.27095654  0.18421517 -0.61305076 -0.01444513  0.        ]",[-0.58158827 -0.47718427]
