timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
19,[-0.1699134  0.5016337],[-0.34103459  1.40758582],-0.178259298303,-0.178259298303,"[[-2.16776593  2.94336564  0.18307791 -0.08273342]
 [ 2.53590453  0.72703001  0.          0.        ]]","[-1.11311363 -0.62578227 -1.16374319 -0.169747    1.59114089 -0.73737669
  0.50996691 -0.25654129 -1.41459362  0.61152205  0.        ]",[-0.1501887  -0.12070381]
20,[-0.15928952  0.4647423 ],[-0.09355429  1.75148873],-0.184170699899,-0.184170699899,"[[-2.13109727  2.99748904  0.18307791 -0.08273342]
 [ 1.13563048  4.67216204  0.          0.        ]]","[-1.07016929 -0.63808995 -1.19430822 -0.32853752  1.59112987 -0.73737446
  0.39686596  0.29774041 -1.44516941  0.65154121  0.        ]",[-0.1501887  -0.12070381]
21,[-0.1694034  0.5007534],[-0.64959429  0.24375159],-0.18934541813,-0.18934541813,"[[-2.11232872  3.0418164   0.18307791 -0.08273342]
 [ 0.74254549  0.09648636  0.          0.        ]]","[-1.04779621 -0.64528794 -1.20928046 -0.45954145  1.59111885 -0.73737222
  0.36511564 -0.3451323  -1.47429916  0.68070572  0.        ]",[-0.1501887  -0.12070381]
22,[-0.10098757  0.52080965],[-0.61641604  0.78430355],-0.187966894651,-0.187966894651,"[[-2.12343091  3.03169324  0.18307791 -0.08273342]
 [-1.84412747 -0.7482042   0.          0.        ]]","[-1.06105481 -0.6438715  -1.20046998 -0.42956177  1.59110783 -0.73736999
  0.1561892  -0.46380877 -1.46661228  0.67275624  0.        ]",[-0.1501887  -0.12070381]
23,[-0.01997057  0.53644484],[-0.04019968  0.3775451 ],-0.18604826659,-0.18604826659,"[[-2.18443412  3.01863681  0.18307791 -0.08273342]
 [-4.24818061 -0.52439222  0.          0.        ]]","[-1.13226804 -0.64184433 -1.14926156 -0.39094546  1.59109682 -0.73736776
 -0.03798698 -0.43236252 -1.45803879  0.65673631  0.        ]",[-0.1501887  -0.12070381]
24,[ 0.0118352   0.54509526],[ 0.2926359 -0.5390696],-0.184644379933,-0.184644379933,"[[-2.27015076  3.0102517   0.18307791 -0.08273342]
 [-4.3232327  -0.31462037  0.          0.        ]]","[-1.22721017 -0.64042264 -1.06952233 -0.36617737  1.5910858  -0.73736553
 -0.04404889 -0.40288892 -1.45408482  0.6394043   0.        ]",[-0.1501887  -0.12070381]
25,[ 0.01180319  0.56510949],[ 1.57095273  0.57445211],-0.181607217913,-0.181607217913,"[[-2.34413267  2.98260617  0.18307791 -0.08273342]
 [-3.07910259 -2.44283923  0.          0.        ]]","[-1.30386115 -0.63508068 -0.9937886  -0.28472316  1.59107478 -0.7373633
  0.05644024 -0.70189939 -1.44233566  0.60891839  0.        ]",[-0.1501887  -0.12070381]
26,[-0.06936842  0.53612429],[-0.88811632  1.53159811],-0.179144364022,-0.179144364022,"[[-2.36537733  2.95705805  0.18307791 -0.08273342]
 [ 0.94123428 -0.11971527  0.          0.        ]]","[-1.32489685 -0.62924787 -0.97091625 -0.20976763  1.59106377 -0.73736107
  0.38116537 -0.37550174 -1.43173991  0.58635641  0.        ]",[-0.1501887  -0.12070381]
27,[ 0.01275147  0.51512831],[ 0.08077333  2.26084645],-0.182650900053,-0.182650900053,"[[-2.3820181   2.99441386  0.18307791 -0.08273342]
 [-2.59353332  3.84209175  0.          0.        ]]","[-1.34105802 -0.63748161 -0.95266267 -0.31947153  1.59105275 -0.73735883
  0.09565856  0.18112913 -1.4493872   0.61199815  0.        ]",[-0.1501887  -0.12070381]
28,[ 0.00304312  0.54646683],[ 0.58512511  0.71328765],-0.186297880501,-0.186297880501,"[[-2.43016665  3.03231061  0.18307791 -0.08273342]
 [-2.22254859  0.15573008  0.          0.        ]]","[-1.38623455 -0.64395115 -0.89823559 -0.43138577  1.59104173 -0.7373566
  0.12562316 -0.33680247 -1.46891208  0.63548054  0.        ]",[-0.1501887  -0.12070381]
29,[-0.04673127  0.54395449],[-1.47516249 -0.74850043],-0.185463518163,-0.185463518163,"[[-2.45093257  3.02564041  0.18307791 -0.08273342]
 [ 0.13810277 -0.5395253   0.          0.        ]]","[-1.40496184 -0.64294835 -0.87404048 -0.41164821  1.59103072 -0.73735437
  0.31629533 -0.43448473 -1.46582886  0.62670578  0.        ]",[-0.1501887  -0.12070381]
30,[ 0.06512395  0.58844244],[ 0.04293691  1.29066607],-0.18171678687,-0.18171678687,"[[-2.48792407  2.98521902  0.18307791 -0.08273342]
 [-3.82404203 -3.49277217  0.          0.        ]]","[-1.43717084 -0.63561977 -0.82991235 -0.2924031   1.5910197  -0.73735214
 -0.00373277 -0.84941324 -1.45086363  0.58946046  0.        ]",[-0.1501887  -0.12070381]
31,[ 0.09300128  0.56886917],[-0.9835302   0.97399929],-0.179451921347,-0.179451921347,"[[-2.56193784  2.95578521  0.18307791 -0.08273342]
 [-3.57816066  0.5359647   0.          0.        ]]","[-1.49702009 -0.62892607 -0.73787682 -0.20603744  1.59100869 -0.73734991
  0.01612743 -0.28337454 -1.44635129  0.55418358  0.        ]",[-0.1501887  -0.12070381]
32,[ 0.19027111  0.56572056],[ 2.00541643  1.98723645],-0.183626096395,-0.183626096395,"[[-2.6718593   3.00509112  0.18307791 -0.08273342]
 [-7.40129749  3.32892817  0.          0.        ]]","[-1.57399428 -0.63948847 -0.59291113 -0.35094308  1.59099767 -0.73734768
 -0.29267339  0.10903772 -1.46896126  0.58151771  0.        ]",[-0.1501887  -0.12070381]
33,[ 0.10029347  0.58254814],[ 0.16941288 -0.38458021],-0.1857052714,-0.1857052714,"[[-2.77869227  3.02920032  0.18307791 -0.08273342]
 [-3.29563728 -0.01492286  0.          0.        ]]","[-1.63438458 -0.64348296 -0.44402054 -0.42217785  1.59098666 -0.73734544
  0.03894848 -0.36077478 -1.48151918  0.59159158  0.        ]",[-0.1501887  -0.12070381]
34,[ 0.08795635  0.59499943],[ 0.72035008  0.63869024],-0.184819139513,-0.184819139513,"[[-2.83722117  3.01362657  0.18307791 -0.08273342]
 [-2.55970412 -1.53737836  0.          0.        ]]","[-1.66117884 -0.64098778 -0.35972177 -0.37613618  1.59097564 -0.73734321
  0.09839112 -0.57467966 -1.4825984   0.57001342  0.        ]",[-0.1501887  -0.12070381]
35,[ 0.00544583  0.56753391],[ 0.91453499  1.72339602],-0.184106740762,-0.184106740762,"[[-2.85929029  2.99946002  0.18307791 -0.08273342]
 [ 0.34311065 -0.02838781  0.          0.        ]]","[-1.67009212 -0.63843888 -0.32751332 -0.33433445  1.59096463 -0.73734098
  0.33285715 -0.36266404 -1.48262468  0.55450917  0.        ]",[-0.1501887  -0.12070381]
36,[-0.11013728  0.53898579],[-0.33482001  1.27030951],-0.184473675055,-0.184473675055,"[[-2.81616602  3.00894991  0.18307791 -0.08273342]
 [ 3.95723975  0.23730036  0.          0.        ]]","[-1.65203295 -0.64017276 -0.39024102 -0.36232649  1.59095361 -0.73733875
  0.62477714 -0.32533379 -1.48036072  0.56867586  0.        ]",[-0.1501887  -0.12070381]
37,[-0.06936045  0.54778707],[-0.47533775  0.04116898],-0.184192973846,-0.184192973846,"[[-2.75110809  3.00937634  0.18307791 -0.08273342]
 [ 2.55323653 -0.09035004  0.          0.        ]]","[-1.62014424 -0.64024618 -0.48312137 -0.36358441  1.5909426  -0.73733652
  0.5113711  -0.37136836 -1.47545691  0.57596012  0.        ]",[-0.1501887  -0.12070381]
38,[-0.00978118  0.55982047],[-0.19569402 -0.01943163],-0.183861167154,-0.183861167154,"[[-2.71943328  3.00627137  0.18307791 -0.08273342]
 [ 0.6206876  -0.16892734  0.          0.        ]]","[-1.60262288 -0.6396914  -0.52747666 -0.35442014  1.59093159 -0.73733429
  0.35527339 -0.38240775 -1.47250249  0.57686153  0.        ]",[-0.1501887  -0.12070381]
39,[ 0.01463501  0.5653156 ],[ 0.07128108  1.92109865],-0.183549605624,-0.183549605624,"[[-2.71491676  3.00215406  0.18307791 -0.08273342]
 [-0.16641235 -0.2425584   0.          0.        ]]","[-1.60001024 -0.63893664 -0.53375013 -0.34227421  1.59092057 -0.73733205
  0.29169658 -0.39275218 -1.47122168  0.57370364  0.        ]",[-0.1501887  -0.12070381]
40,[ 0.00650033  0.56152594],[ 0.04663534  0.31152328],-0.183462386229,-0.183462386229,"[[-2.71538016  3.00092403  0.18307791 -0.08273342]
 [ 0.11911667  0.04134839  0.          0.        ]]","[-1.60026718 -0.63870557 -0.53310557 -0.33864649  1.59090956 -0.73732982
  0.31475889 -0.35286185 -1.47096304  0.57253049  0.        ]",[-0.1501887  -0.12070381]
41,[ 0.00056408  0.56040323],[-0.69734731  0.03806918],-0.183477511009,-0.183477511009,"[[-2.71116893  3.00131297  0.18307791 -0.08273342]
 [ 0.30139986  0.00595866  0.          0.        ]]","[-1.59780952 -0.63877653 -0.53894454 -0.33979254  1.59089855 -0.73732759
  0.32948174 -0.35783341 -1.47073953  0.57342493  0.        ]",[-0.1501887  -0.12070381]
42,[ 0.08302432  0.5784111 ],[ 0.92154721  1.61767838],-0.183544232571,-0.183544232571,"[[-2.73290282  3.00104881  0.18307791 -0.08273342]
 [-2.46556743 -0.02126119  0.          0.        ]]","[-1.61018152 -0.6387254  -0.50868283 -0.33901292  1.59088753 -0.73732536
  0.10598492 -0.36165707 -1.47230838  0.57058369  0.        ]",[-0.1501887  -0.12070381]
43,[-0.02625065  0.5557785 ],[ 1.10250316 -0.3955842 ],-0.183633895636,-0.183633895636,"[[-2.74511609  3.0016769   0.18307791 -0.08273342]
 [ 1.23191694  0.05407246  0.          0.        ]]","[-1.6168631  -0.63884087 -0.49155035 -0.34086419  1.59087652 -0.73732313
  0.40464196 -0.35107169 -1.4733561   0.56962683  0.        ]",[-0.1501887  -0.12070381]
44,[-0.14956415  0.53990006],[-0.90138291  0.54441601],-0.182340208189,-0.182340208189,"[[-2.68099831  2.98703357  0.18307791 -0.08273342]
 [ 5.16674637 -1.51318574  0.          0.        ]]","[-1.57959181 -0.63597026 -0.58044674 -0.29772984  1.59086551 -0.7373209
  0.72246942 -0.57127507 -1.46503293  0.56464336  0.        ]",[-0.1501887  -0.12070381]
45,[-0.04003133  0.54362988],[ 0.61865713  2.54857187],-0.18144903108,-0.18144903108,"[[-2.61449596  2.97869722  0.18307791 -0.08273342]
 [ 1.49572373  0.67227018  0.          0.        ]]","[-1.53549776 -0.63420886 -0.66970217 -0.27321678  1.5908545  -0.73731867
  0.42594711 -0.26421046 -1.45745333  0.5661913   0.        ]",[-0.1501887  -0.12070381]
46,[-0.13127667  0.51865911],[ 1.73341241 -0.20752336],-0.183289624642,-0.183289624642,"[[-2.5603014   3.01723608  0.18307791 -0.08273342]
 [ 3.91558189  1.12288698  0.          0.        ]]","[-1.49560128 -0.64157318 -0.73994849 -0.38679129  1.59084349 -0.73731643
  0.62140614 -0.20089673 -1.4613648   0.5940673   0.        ]",[-0.1501887  -0.12070381]
47,[-0.27757657  0.49626493],[ 0.22292139  0.38044612],-0.185009435927,-0.185009435927,"[[-2.44304343  3.02060517  0.18307791 -0.08273342]
 [ 7.7972954  -0.38292958  0.          0.        ]]","[-1.39771356 -0.64212195 -0.88326178 -0.39674774  1.59083247 -0.7373142
  0.93494314 -0.41246896 -1.46322693  0.62376832  0.        ]",[-0.1501887  -0.12070381]
48,[-0.33808345  0.47891688],[-0.97328577  2.81525527],-0.184856686748,-0.184856686748,"[[-2.27979077  3.01273799  0.18307791 -0.08273342]
 [ 8.52554558 -0.35025836  0.          0.        ]]","[-1.23726809 -0.64081115 -1.05997085 -0.37350194  1.59082146 -0.73731197
  0.99376276 -0.40787758 -1.4554027   0.63977067  0.        ]",[-0.1501887  -0.12070381]
49,[-0.2496403   0.49179715],[-0.32362171  0.78441979],-0.185140282104,-0.185140282104,"[[-2.14963681  3.00785348  0.18307791 -0.08273342]
 [ 4.50325488 -0.16065882  0.          0.        ]]","[-1.09177355 -0.63995538 -1.17900547 -0.3590808   1.59081045 -0.73730974
  0.66886539 -0.38123716 -1.45124079  0.65494655  0.        ]",[-0.1501887  -0.12070381]
