timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 1.32494855  2.20676446],[ 1.3487116   1.89475167],-0.391099796144,-0.391099796144,"[[-0.02916336 -0.0033502  -0.18095031  0.0074939 ]
 [-0.00107742  0.00274717  0.          0.        ]]","[ 0.99067749  1.64354246  0.04318675 -1.00351455 -1.57552019  0.05342559
  0.37168909 -0.34601475  2.97025846 -0.29222887  0.        ]",[-0.35865024 -0.2671721 ]
1,[ 1.11682415  1.93149054],[ 0.92396435  2.18689388],-0.390826141932,-0.390826141932,"[[ 0.01049036  0.03641659 -0.18095031  0.0074939 ]
 [ 3.95328988  3.96074605  0.          0.        ]]","[ 0.99123033  1.64271489  0.10320885 -0.8945314  -1.57551628  0.05342555
  0.69867796  0.2619922   2.97001544 -0.15859407  0.        ]",[-0.35865024 -0.2671721 ]
2,[ 0.91438806  1.85078108],[ 0.14768545  3.47633692],-0.38750351536,-0.38750351536,"[[  1.25429440e-01   1.54558559e-01  -1.80950312e-01   7.49390358e-03]
 [  7.52874067e+00   7.84052064e+00   0.00000000e+00   0.00000000e+00]]","[ 0.97954987  1.62861332  0.27670901 -0.57235651 -1.57551236  0.05342551
  0.99433339  0.85798227  2.92717856  0.22779636  0.        ]",[-0.35865024 -0.2671721 ]
3,[ 0.73860645  1.83803785],[ 0.98970364  1.05710136],-0.37567256227,-0.37567256227,"[[  2.80359384e-01   3.49537157e-01  -1.80950312e-01   7.49390358e-03]
 [  7.96288078e+00   1.16446527e+01   0.00000000e+00   0.00000000e+00]]","[ 0.93285591  1.56781393  0.50620478 -0.05560973 -1.57550845  0.05342547
  1.03023126  1.44235053  2.75434662  0.74957933  0.        ]",[-0.35865024 -0.2671721 ]
4,[ 0.24935323  1.63853192],[ 1.29301469  2.5330413 ],-0.347787697637,-0.347787697637,"[[  4.77313893e-01   6.19829459e-01  -1.80950312e-01   7.49390358e-03]
 [  1.17202864e+01   1.53721342e+01   0.00000000e+00   0.00000000e+00]]","[ 0.82397711  1.41058388  0.78277072  0.59795626 -1.57550454  0.05342544
  1.3409314   2.01493958  2.35591348  1.29030492  0.        ]",[-0.35865024 -0.2671721 ]
5,[-0.23604721  1.09350097],[-0.23536043  1.74374004],-0.292667213317,-0.292667213317,"[[  7.49096761e-01   9.63929071e-01  -1.80950312e-01   7.49390358e-03]
 [  1.54460127e+01   1.90256030e+01   0.00000000e+00   0.00000000e+00]]","[ 0.59053091  1.10542878  1.1182066   1.25730156 -1.57550063  0.0534254
  1.64901007  2.5761512   1.65097962  1.63940573  0.        ]",[-0.35865024 -0.2671721 ]
6,[-0.38724324  0.12994045],[-0.2270872   0.09447957],-0.211622854646,-0.211622854646,"[[  1.04563672e+00   1.38038440e+00  -1.80950312e-01   7.49390358e-03]
 [  1.42123701e+01   2.26079706e+01   0.00000000e+00   0.00000000e+00]]","[ 0.24476167  0.62827231  1.39715088  1.69720766 -1.57549672  0.05342536
  1.54699563  3.12642845  0.86663515  1.44678868  0.        ]",[-0.35865024 -0.2671721 ]
7,[-0.55598569 -0.79783463],[ 0.16562045  0.60445327],-0.130479775852,-0.130479775852,"[[  1.31809460e+00   1.83180033e+00  -1.80950312e-01   7.49390358e-03]
 [  1.30372375e+01   2.25338746e+01   0.00000000e+00   0.00000000e+00]]","[-0.13151501  0.06811519  1.55306585  1.65390792 -1.57549281  0.05342532
  1.44982007  3.11502257  0.41513056  0.78584179  0.        ]",[-0.35865024 -0.2671721 ]
8,[-1.08048701 -1.66478145],[-0.20036261 -1.07065667],-0.100392990035,-0.100392990035,"[[  1.58287175e+00   2.30200813e+00  -1.80950312e-01   7.49390358e-03]
 [  1.34390920e+01   2.44804460e+01   0.00000000e+00   0.00000000e+00]]","[-0.52390921 -0.44496585  1.60102975  1.046029   -1.5754889   0.05342528
  1.48304623  3.41400836  0.43938358  0.04515016  0.        ]",[-0.35865024 -0.2671721 ]
9,[-1.07683372 -1.49740517],[-1.28193655 -2.04074782],-0.142069442882,-0.142069442882,"[[  1.84105731e+00   2.74702178e+00  -1.80950312e-01   7.49390358e-03]
 [  1.23824916e+01   2.00357778e+01   0.00000000e+00   0.00000000e+00]]","[-0.9055413  -0.76478143  1.54618654  0.05936723 -1.57548499  0.05342524
  1.39567257  2.73124301  0.80207275 -0.35845437  0.        ]",[-0.35865024 -0.2671721 ]
