timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.68568105  0.29863921],[ 1.05657015  0.85544975],-0.0267447000777,-0.0267447000777,"[[ 0.82546534  2.2601486  -0.03820712  0.0531653 ]
 [-4.0840981   3.7864271   0.          0.        ]]","[ 0.56651473 -0.67926854  1.16272069  0.77096985 -0.33490599  0.45206075
 -0.11455347  0.3154257  -0.46369104  0.19121631  0.        ]",[-0.65115631 -0.54031807]
11,[-0.05623543 -0.84601748],[ 0.12865577 -0.42933765],-0.0162003133211,-0.0162003133211,"[[ 0.78431261  2.36910874 -0.03820712  0.0531653 ]
 [-0.04456662  7.09857052  0.          0.        ]]","[ 0.61028563 -0.78142134  1.12029296  0.58147072 -0.33490583  0.45206052
  0.28508367  0.86986072 -0.43636956  0.05969516  0.        ]",[-0.65115631 -0.54031807]
12,[-0.17699097 -0.94627333],[-0.46184605 -0.32747693],-0.00247564781264,-0.00247564781264,"[[ 0.78854186  2.49261339 -0.03820712  0.0531653 ]
 [ 0.46577778  5.25802996  0.          0.        ]]","[ 0.60586724 -0.88405835  1.12473529  0.34108795 -0.33490567  0.45206029
  0.33557271  0.5617634  -0.42894574 -0.11524194  0.        ]",[-0.65115631 -0.54031807]
13,[ 0.11603148 -0.77065313],[-0.4936915  -0.77733058],-0.00733653653343,-0.00733653653343,"[[ 0.77942002  2.58371948 -0.03820712  0.0531653 ]
 [-1.3718606   3.85724352  0.          0.        ]]","[ 0.61537258 -0.94993418  1.11512699  0.1483803  -0.33490551  0.45206005
  0.15377202  0.32727874 -0.40688978 -0.23669768  0.        ]",[-0.65115631 -0.54031807]
14,[ 0.47620147 -0.18084934],[ 0.14470689 -0.08727208],-0.0115561019757,-0.0115561019757,"[[ 0.73264406  2.62921611 -0.03820712  0.0531653 ]
 [-3.29932098  0.70292688  0.          0.        ]]","[ 0.66272728 -0.97950404  1.0645119   0.04781765 -0.33490535  0.45205982
 -0.03691492 -0.20073788 -0.37591049 -0.27839109  0.        ]",[-0.65115631 -0.54031807]
15,[ 0.45223582 -0.11062291],[ 1.45989728 -0.3515079 ],-0.0124697490313,-0.0124697490313,"[[ 0.67306096  2.6396678  -0.03820712  0.0531653 ]
 [-2.66111436  0.34344186  0.          0.        ]]","[ 0.71955876 -0.98597367  0.99690251  0.02433999 -0.33490519  0.45205958
  0.02622397 -0.26091376 -0.34861445 -0.26873051  0.        ]",[-0.65115631 -0.54031807]
16,[-0.19746248 -0.27202085],[-0.58759536 -0.56838043],-0.0119128246046,-0.0119128246046,"[[ 0.66008981  2.63250447 -0.03820712  0.0531653 ]
 [ 1.35063044 -1.05511288  0.          0.        ]]","[ 0.73139436 -0.98155126  0.98173872  0.0404457  -0.33490503  0.45205935
  0.42311287 -0.49502471 -0.34425202 -0.25383974  0.        ]",[-0.65115631 -0.54031807]
17,[ 0.33279204  0.40218562],[-0.34044937  0.62090863],-0.00853833865839,-0.00853833865839,"[[ 0.66349295  2.58903086 -0.03820712  0.0531653 ]
 [-1.00246249 -3.28481453  0.          0.        ]]","[ 0.72830744 -0.95349965  0.98573102  0.13678162 -0.33490487  0.45205911
  0.19031699 -0.86826529 -0.35191297 -0.1946514   0.        ]",[-0.65115631 -0.54031807]
18,[ 0.58720756  0.34877366],[ 1.59447638  0.19445398],-0.00923095154865,-0.00923095154865,"[[ 0.63011997  2.54865422 -0.03820712  0.0531653 ]
 [-2.33041579 -0.76126078  0.          0.        ]]","[ 0.75798723 -0.92560884  0.94612052  0.22397571 -0.33490471  0.45205888
  0.05894007 -0.44583436 -0.33815839 -0.12537116  0.        ]",[-0.65115631 -0.54031807]
19,[-0.18771081 -0.15889332],[-0.78471786 -0.19075731],-0.00978067443507,-0.00978067443507,"[[ 0.62369662  2.54130573 -0.03820712  0.0531653 ]
 [ 1.67473153  0.02379611  0.          0.        ]]","[ 0.76354793 -0.92034544  0.93838262  0.23959715 -0.33490455  0.45205864
  0.45517671 -0.31441943 -0.33491993 -0.11268527  0.        ]",[-0.65115631 -0.54031807]
20,[ 0.43710828  0.29902053],[ 0.72295552  1.08378641],-0.00987964310137,-0.00987964310137,"[[ 0.62568803  2.5341983  -0.03820712  0.0531653 ]
 [-1.46512498 -0.73202016  0.          0.        ]]","[ 0.76182856 -0.91520064  0.94078444  0.2546316  -0.33490439  0.45205841
  0.14454453 -0.44093929 -0.33618567 -0.1034617   0.        ]",[-0.65115631 -0.54031807]
21,[-0.21701573 -0.63904774],[-0.80741223 -0.38721678],-0.00940447454526,-0.00940447454526,"[[ 0.62539404  2.55943132 -0.03820712  0.0531653 ]
 [ 1.42610273  3.24207943  0.          0.        ]]","[ 0.7620821  -0.9332214   0.94042919  0.20092518 -0.33490423  0.45205818
  0.43057922  0.2243064  -0.33518247 -0.1387277   0.        ]",[-0.65115631 -0.54031807]
22,[ 0.38157186 -0.21349719],[-0.19589094 -1.4270221 ],-0.0109562023906,-0.0109562023906,"[[ 0.62156059  2.60824522 -0.03820712  0.0531653 ]
 [-1.79871759  1.64463065  0.          0.        ]]","[ 0.76538477 -0.9661498   0.93579947  0.09450622 -0.33490407  0.45205794
  0.11154117 -0.04309919 -0.32984456 -0.20575667  0.        ]",[-0.65115631 -0.54031807]
23,[ 0.68600708  0.53657168],[-0.46051443  0.34566451],-0.0123222745305,-0.0123222745305,"[[ 0.57816155  2.60108309 -0.03820712  0.0531653 ]
 [-2.53871216 -2.34753903  0.          0.        ]]","[ 0.80153906 -0.96147941  0.88252233  0.11032127 -0.33490391  0.45205771
  0.03833197 -0.71136993 -0.30936858 -0.18064414  0.        ]",[-0.65115631 -0.54031807]
24,[ 1.02334177  0.69755715],[ 0.57545984  1.18519743],-0.0159397330038,-0.0159397330038,"[[ 0.50959931  2.56833067 -0.03820712  0.0531653 ]
 [-4.31160601 -0.9324236   0.          0.        ]]","[ 0.8538879  -0.93941386  0.79527636  0.18176721 -0.33490375  0.45205747
 -0.1370641  -0.47448569 -0.27338232 -0.1133051   0.        ]",[-0.65115631 -0.54031807]
25,[ 0.59683478 -0.04788926],[-0.53313881 -0.51383398],-0.0190503733899,-0.0190503733899,"[[ 0.44708249  2.58959521 -0.03820712  0.0531653 ]
 [-1.94795254  3.0456265   0.          0.        ]]","[ 0.89635003 -0.95387095  0.71274071  0.13554621 -0.33490359  0.45205724
  0.09677718  0.19142224 -0.24160115 -0.12640439  0.        ]",[-0.65115631 -0.54031807]
26,[ 0.99373287  0.42411447],[ 0.70859693 -0.01812479],-0.0217207141326,-0.0217207141326,"[[ 0.38733223  2.62948877 -0.03820712  0.0531653 ]
 [-4.02017498  0.95070581  0.          0.        ]]","[ 0.93207571 -0.97966503  0.63150488  0.0472057  -0.33490343  0.452057
 -0.10823228 -0.15925831 -0.2155767  -0.16846298  0.        ]",[-0.65115631 -0.54031807]
27,[ 0.58885354  0.17495477],[ 0.63371352  0.12873795],-0.0241650371807,-0.0241650371807,"[[ 0.33587455  2.6475943  -0.03820712  0.0531653 ]
 [-1.13520213  0.86015552  0.          0.        ]]","[ 0.95893851 -0.99079013  0.55992563  0.00644306 -0.33490327  0.45205677
  0.17718445 -0.17441596 -0.1927805  -0.18351605  0.        ]",[-0.65115631 -0.54031807]
28,[ 0.1457213  -0.20126757],[ 0.66627191  0.32546794],-0.0241038038581,-0.0241038038581,"[[ 0.33856909  2.66974154 -0.03820712  0.0531653 ]
 [ 1.39622432  1.35292638  0.          0.        ]]","[ 0.95762197 -1.00389827  0.56370734 -0.04396076 -0.33490311  0.45205653
  0.42762401 -0.09192815 -0.19751733 -0.21477653  0.        ]",[-0.65115631 -0.54031807]
29,[-0.45786506 -0.80829489],[ 0.03209101 -0.03235534],-0.0232215111641,-0.0232215111641,"[[ 0.39268323  2.70946195 -0.03820712  0.0531653 ]
 [ 4.00650211  2.61490637  0.          0.        ]]","[ 0.92907092 -1.02600891  0.63886512 -0.13577712 -0.33490295  0.4520563
  0.68586438  0.11932203 -0.22505075 -0.28148402  0.        ]",[-0.65115631 -0.54031807]
30,[-0.61236864 -1.0364852 ],[-0.63884091 -2.11748407],-0.0249802815516,-0.0249802815516,"[[ 0.4732927   2.75995498 -0.03820712  0.0531653 ]
 [ 4.05428452  2.43499633  0.          0.        ]]","[ 0.87916758 -1.05147624  0.74766657 -0.25492681 -0.33490279  0.45205607
  0.69059117  0.08920578 -0.25434939 -0.37200679  0.        ]",[-0.65115631 -0.54031807]
31,[-0.14717917 -0.34515092],[ 0.34225478  0.37778296],-0.0253589818029,-0.0253589818029,"[[ 0.52819486  2.76844241 -0.03820712  0.0531653 ]
 [ 1.44461975 -1.57289181  0.          0.        ]]","[ 0.84027299 -1.0554619   0.81929095 -0.27520259 -0.33490263  0.45205583
  0.43241067 -0.58169835 -0.27167816 -0.39887765  0.        ]",[-0.65115631 -0.54031807]
32,[-0.47674733 -0.71816289],[-1.15695446 -0.50740014],-0.0236900298861,-0.0236900298861,"[[ 0.57039639  2.75230586 -0.03820712  0.0531653 ]
 [ 2.77111255 -0.04585531  0.          0.        ]]","[ 0.80775814 -1.04780846  0.87282168 -0.23671233 -0.33490247  0.4520556
  0.56364345 -0.32607831 -0.28847702 -0.38898121  0.        ]",[-0.65115631 -0.54031807]
33,[ 0.32977426 -0.00636944],[ 0.87415351  0.54226711],-0.0216006897942,-0.0216006897942,"[[ 0.58554397  2.73123873 -0.03820712  0.0531653 ]
 [-1.24297211 -2.05416074  0.          0.        ]]","[ 0.79554449 -1.03735497  0.89169136 -0.18684505 -0.33490231  0.45205536
  0.16652027 -0.66226043 -0.29767338 -0.36463421  0.        ]",[-0.65115631 -0.54031807]
34,[-0.3729583  -0.62916684],[-1.08873181 -0.48244965],-0.0197215584159,-0.0197215584159,"[[ 0.59565648  2.71210757 -0.03820712  0.0531653 ]
 [ 2.24260233  0.13375075  0.          0.        ]]","[ 0.78723322 -1.02741249  0.90418377 -0.14195392 -0.33490215  0.45205513
  0.51135645 -0.29601232 -0.30479689 -0.34139918  0.        ]",[-0.65115631 -0.54031807]
35,[ 0.41867876  0.07813621],[ 0.79083518  0.31124178],-0.0181440272444,-0.0181440272444,"[[ 0.60033921  2.69558828 -0.03820712  0.0531653 ]
 [-1.76098286 -1.77930261  0.          0.        ]]","[ 0.78334192 -1.01848592  0.90993932 -0.10350599 -0.33490199  0.45205489
  0.11527174 -0.61624986 -0.30940072 -0.3200867   0.        ]",[-0.65115631 -0.54031807]
36,[-0.15886737 -0.35437188],[-0.57568131  0.74914084],-0.0161445975351,-0.0161445975351,"[[ 0.59688422  2.67272135 -0.03820712  0.0531653 ]
 [ 1.40492828 -0.51161604  0.          0.        ]]","[ 0.78621462 -1.00561231  0.90569332 -0.05078562 -0.33490183  0.45205466
  0.42848313 -0.40404365 -0.31146407 -0.28711168  0.        ]",[-0.65115631 -0.54031807]
37,[ 0.15659711 -0.62235796],[ 0.743311   -0.88434308],-0.0178330945774,-0.0178330945774,"[[ 0.60183655  2.69235187 -0.03820712  0.0531653 ]
 [-0.90200798  2.46474852  0.          0.        ]]","[ 0.78209109 -1.01669863  0.91177462 -0.09600847 -0.33490166  0.45205443
  0.20025191  0.0941888  -0.31051156 -0.3160663   0.        ]",[-0.65115631 -0.54031807]
38,[-0.33255512 -0.44923595],[-1.04495471 -0.43787501],-0.019078063803,-0.019078063803,"[[ 0.61350149  2.70602494 -0.03820712  0.0531653 ]
 [ 2.05863574 -1.08560962  0.          0.        ]]","[ 0.77226136 -1.02415903  0.92601788 -0.12776226 -0.3349015   0.45205419
  0.49315586 -0.5001281  -0.31252084 -0.33896365  0.        ]",[-0.65115631 -0.54031807]
39,[ 0.49054414  0.29949391],[ 1.1987612   0.69125097],-0.0154536508295,-0.0154536508295,"[[ 0.61454162  2.66713156 -0.03820712  0.0531653 ]
 [-1.94128039 -2.79801829  0.          0.        ]]","[ 0.77137639 -1.00237223  0.9272816  -0.03798933 -0.33490134  0.45205396
  0.09743355 -0.78677869 -0.31954447 -0.28540202  0.        ]",[-0.65115631 -0.54031807]
40,[-0.30723476 -0.44097623],[-0.44908721  0.64453869],-0.0131454909567,-0.0131454909567,"[[ 0.61582528  2.63918968 -0.03820712  0.0531653 ]
 [ 2.05631298 -0.00547901  0.          0.        ]]","[ 0.77028256 -0.98565926  0.9288401   0.02541721 -0.33490118  0.45205372
  0.49292592 -0.31931729 -0.32386797 -0.24689655  0.        ]",[-0.65115631 -0.54031807]
41,[-0.06202416 -0.7266221 ],[ 0.05755281  0.05428202],-0.0150200149662,-0.0150200149662,"[[ 0.63870463  2.66468692 -0.03820712  0.0531653 ]
 [ 0.23768441  2.54669789  0.          0.        ]]","[ 0.75046411 -1.00094353  0.95639064 -0.03240459 -0.33490102  0.45205349
  0.31300391  0.10790826 -0.32985351 -0.29053877  0.        ]",[-0.65115631 -0.54031807]
42,[-0.17470585 -0.92172682],[-0.71350759 -0.78547846],-0.0202395245213,-0.0202395245213,"[[ 0.64569749  2.71727156 -0.03820712  0.0531653 ]
 [ 0.46085899  2.71121802  0.          0.        ]]","[ 0.74428219 -1.03013089  0.96471869 -0.1540333  -0.33490086  0.45205325
  0.33508303  0.13544832 -0.32176843 -0.36551122  0.        ]",[-0.65115631 -0.54031807]
43,[ 0.3954725  -0.21299377],[ 0.66685707  0.18854116],-0.0224958617003,-0.0224958617003,"[[ 0.62647925  2.73975122 -0.03820712  0.0531653 ]
 [-2.37324345 -0.45271023  0.          0.        ]]","[ 0.76113047 -1.04163233  0.94172409 -0.20694119 -0.3349007   0.45205302
  0.05469734 -0.3941826  -0.30986715 -0.38973345  0.        ]",[-0.65115631 -0.54031807]
44,[-0.05530371 -0.54902196],[ 0.22628228 -0.44957886],-0.022288571943,-0.022288571943,"[[ 0.60597595  2.73827799 -0.03820712  0.0531653 ]
 [ 0.31395801  0.30287018  0.          0.        ]]","[ 0.77861836 -1.04089566  0.91683713 -0.20345787 -0.33490054  0.45205278
  0.32054964 -0.26770077 -0.30330823 -0.38090541  0.        ]",[-0.65115631 -0.54031807]
45,[-0.17355584 -0.36510494],[-0.00585715  0.52612534],-0.0211085020564,-0.0211085020564,"[[ 0.621181    2.72641468 -0.03820712  0.0531653 ]
 [ 1.20358149 -1.48324915  0.          0.        ]]","[ 0.76569704 -1.03487759  0.93532647 -0.1754892  -0.33490038  0.45205255
  0.40856244 -0.56669114 -0.31111541 -0.3696487   0.        ]",[-0.65115631 -0.54031807]
46,[-0.24724542 -0.68419147],[ 0.64018692 -0.44719731],-0.0203049150165,-0.0203049150165,"[[ 0.64478145  2.71794611 -0.03820712  0.0531653 ]
 [ 1.15662115  0.62935163  0.          0.        ]]","[ 0.74509313 -1.03048091  0.96362709 -0.15561288 -0.33490022  0.45205232
  0.40391632 -0.21304829 -0.32128999 -0.36610307  0.        ]",[-0.65115631 -0.54031807]
47,[-0.78127277 -0.74854887],[-0.76123181 -0.2832082 ],-0.0200962176943,-0.0200962176943,"[[ 0.69311413  2.71264254 -0.03820712  0.0531653 ]
 [ 3.66827379 -1.15377031  0.          0.        ]]","[ 0.70086037 -1.02768462  1.02001542 -0.14320349 -0.33490006  0.45205208
  0.65240111 -0.51153716 -0.33941235 -0.37637075  0.        ]",[-0.65115631 -0.54031807]
48,[-0.14937006 -0.25532898],[-0.05353687  0.97354916],-0.0169325806122,-0.0169325806122,"[[ 0.73551196  2.67854415 -0.03820712  0.0531653 ]
 [ 0.58180154 -2.25240067  0.          0.        ]]","[ 0.65987218 -1.00893614  1.06765635 -0.06415288 -0.3348999   0.45205185
  0.34704708 -0.69544413 -0.36413454 -0.34672611  0.        ]",[-0.65115631 -0.54031807]
49,[-0.22337045 -0.8030051 ],[ 0.59470498  0.02438298],-0.0164315806142,-0.0164315806142,"[[ 0.74490665  2.6726205  -0.03820712  0.0531653 ]
 [ 0.35841211  1.64703986  0.          0.        ]]","[ 0.65052067 -1.00554258  1.07797224 -0.05055349 -0.33489974  0.45205161
  0.32494634 -0.04268937 -0.3693047  -0.34253052  0.        ]",[-0.65115631 -0.54031807]
