timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 0.76829213  1.17447317],[ 0.0776088  1.1491473],-0.0202852496685,-0.0202852496685,"[[ 0.95060329  1.68684064 -0.04575838  0.11568876]
 [-2.70797934 -1.23800404  0.          0.        ]]","[ 0.46560437 -0.13459188  1.26579698  1.22442088 -0.40202532  0.99444779
 -0.0463311  -0.53172979 -0.33103334  0.13281375  0.        ]",[-0.88217944 -0.79244798]
11,[ 0.61757785  0.54188496],[-0.13734386  0.35008566],-0.0234567610188,-0.0234567610188,"[[ 0.90005735  1.70205349 -0.04575838  0.11568876]
 [-2.34782028  2.74601315  0.          0.        ]]","[ 0.52421852 -0.15438603  1.22077345  1.21960766 -0.40202517  0.99444716
 -0.00670353  0.175635   -0.26903002  0.13755344  0.        ]",[-0.88217944 -0.79244798]
12,[ 0.77129596  0.23062295],[ 0.78723436 -0.20034596],-0.0218997506579,-0.0218997506579,"[[ 0.84811103  1.77033685 -0.04575838  0.11568876]
 [-2.84515443  4.07788122  0.          0.        ]]","[ 0.58205343 -0.24267831  1.17141644  1.19077754 -0.40202502  0.99444652
 -0.06142419  0.41210897 -0.23716082  0.06786493  0.        ]",[-0.88217944 -0.79244798]
13,[ 0.06762684 -0.19158041],[-0.11964651 -0.16083876],-0.0178443468724,-0.0178443468724,"[[ 0.8230363   1.84312106 -0.04575838  0.11568876]
 [ 0.32714086  3.2034686   0.          0.        ]]","[ 0.60905279 -0.33544671  1.14651037  1.14715081 -0.40202487  0.99444589
  0.28761712  0.25685626 -0.24391866 -0.02188378  0.        ]",[-0.88217944 -0.79244798]
14,[ 0.16190909 -0.26865757],[ 0.48645032 -0.85972579],-0.0132379230108,-0.0132379230108,"[[ 0.82476385  1.90016484 -0.04575838  0.11568876]
 [-0.15279558  2.50324256  0.          0.        ]]","[ 0.60721207 -0.40687193  1.14824746  1.10380144 -0.40202472  0.99444525
  0.23481056  0.13253052 -0.27418141 -0.10343115  0.        ]",[-0.88217944 -0.79244798]
15,[-0.21450688  0.017409  ],[-0.24945393  0.34576085],-0.0104774864803,-0.0104774864803,"[[ 0.84106048  1.91557547 -0.04575838  0.11568876]
 [ 1.77602683 -0.95066957  0.          0.        ]]","[ 0.58970617 -0.42594054  1.16448087  1.09072883 -0.40202457  0.99444462
  0.44703505 -0.48071438 -0.30079937 -0.13362362  0.        ]",[-0.88217944 -0.79244798]
16,[-0.09756331 -0.16702902],[-0.73998253 -0.41117265],-0.00776356205389,-0.00776356205389,"[[ 0.86632024  1.91048818 -0.04575838  0.11568876]
 [ 0.75335862  0.43731637  0.          0.        ]]","[ 0.56206592 -0.41965689  1.18906223  1.09510682 -0.40202442  0.99444398
  0.33451267 -0.23427613 -0.32898443 -0.13937697  0.        ]",[-0.88217944 -0.79244798]
17,[ 0.70876992  0.55731189],[ 0.14670781  0.41817022],-0.00980591571064,-0.00980591571064,"[[ 0.85185219  1.90281555 -0.04575838  0.11568876]
 [-2.19035111 -1.1991286   0.          0.        ]]","[ 0.57797161 -0.41015867  1.1750684   1.10159165 -0.40202427  0.99444335
  0.0106217  -0.5248283  -0.30835968 -0.12055589  0.        ]",[-0.88217944 -0.79244798]
18,[ 0.56437212  0.3167409 ],[ 1.18452457  0.471984  ],-0.0148021825283,-0.0148021825283,"[[ 0.81430476  1.89568337 -0.04575838  0.11568876]
 [-1.56647599  0.48031503  0.          0.        ]]","[ 0.61830852 -0.4013069   1.13767243  1.10749164 -0.40202412  0.99444271
  0.07926553 -0.22664132 -0.25922452 -0.09222767  0.        ]",[-0.88217944 -0.79244798]
19,[-0.42062515 -0.60700577],[-0.49165078 -0.70153367],-0.0122192244495,-0.0122192244495,"[[ 0.82299783  1.92394108 -0.04575838  0.11568876]
 [ 2.42251598  2.33926338  0.          0.        ]]","[ 0.60909221 -0.43624757  1.14646639  1.08338946 -0.40202397  0.99444208
  0.51816704  0.10341689 -0.28272088 -0.13686411  0.        ]",[-0.88217944 -0.79244798]
20,[ 0.0247373  -0.05588821],[-0.08973739  0.3387626 ],-0.00875421518008,-0.00875421518008,"[[ 0.85144474  1.94239301 -0.04575838  0.11568876]
 [ 0.42880096 -0.48465621  0.          0.        ]]","[ 0.57841586 -0.45886966  1.17466835  1.06661253 -0.40202382  0.99444144
  0.29880195 -0.39797303 -0.32408974 -0.17832507  0.        ]",[-0.88217944 -0.79244798]
21,[ 0.06083281 -0.29688001],[ 0.39382865 -0.68662129],-0.00833656971156,-0.00833656971156,"[[ 0.85637052  1.9462548  -0.04575838  0.11568876]
 [ 0.06499057  0.86633249  0.          0.        ]]","[ 0.57302451 -0.46358382  1.17946004  1.06299757 -0.40202367  0.9944408
  0.25877243 -0.15810336 -0.33130311 -0.18666595  0.        ]",[-0.88217944 -0.79244798]
22,[-0.23204465  0.01182061],[-0.38202935  0.37972435],-0.00678938192135,-0.00678938192135,"[[ 0.87330049  1.93612993 -0.04575838  0.11568876]
 [ 1.62281281 -1.86970288  0.          0.        ]]","[ 0.55431981 -0.45120849  1.19572363  1.07239685 -0.40202352  0.99444017
  0.43017683 -0.64388948 -0.34722261 -0.18109939  0.        ]",[-0.88217944 -0.79244798]
23,[ 0.04292125 -0.03453824],[ 0.16115718  0.3446733 ],-0.00512045810848,-0.00512045810848,"[[ 0.89026115  1.91419433 -0.04575838  0.11568876]
 [ 0.07840208 -0.32898949  0.          0.        ]]","[ 0.5353132  -0.42423444  1.21169049  1.09191771 -0.40202337  0.99443953
  0.26024778 -0.37033376 -0.35894755 -0.15831642  0.        ]",[-0.88217944 -0.79244798]
24,[-0.17357196 -0.42965841],[-0.56901118 -1.59938315],-0.00456489033727,-0.00456489033727,"[[ 0.89821241  1.92137238 -0.04575838  0.11568876]
 [ 0.71460663  1.04222474  0.          0.        ]]","[ 0.52631188 -0.43308503  1.21906161  1.0856563  -0.40202322  0.9944389
  0.33024822 -0.12687285 -0.37095631 -0.17367829  0.        ]",[-0.88217944 -0.79244798]
25,[ 0.55849677  0.6894511 ],[ 0.08150524  0.491472  ],-0.00537739736276,-0.00537739736276,"[[ 0.88976908  1.90228421 -0.04575838  0.11568876]
 [-1.55137586 -2.93777829  0.          0.        ]]","[ 0.53586793 -0.4094986   1.21122993  1.10202944 -0.40202307  0.99443826
  0.08092573 -0.83352733 -0.35379898 -0.14046233  0.        ]",[-0.88217944 -0.79244798]
26,[ 0.47447032  0.54235911],[ 0.64391791  0.3199488 ],-0.0112122875651,-0.0112122875651,"[[ 0.86228483  1.86363687 -0.04575838  0.11568876]
 [-1.19823845 -0.93363507  0.          0.        ]]","[ 0.56651991 -0.36127688  1.18517383  1.13246901 -0.40202292  0.99443763
  0.11978086 -0.47768876 -0.30370319 -0.06924269  0.        ]",[-0.88217944 -0.79244798]
27,[-0.19196801  0.00594684],[ 0.25829555 -1.39140032],-0.0114689049932,-0.0114689049932,"[[ 0.8641283   1.85785764 -0.04575838  0.11568876]
 [ 1.37401431  0.35142968  0.          0.        ]]","[ 0.56448578 -0.35401546  1.18694733  1.13670599 -0.40202277  0.99443699
  0.40280177 -0.24952361 -0.30332445 -0.06188528  0.        ]",[-0.88217944 -0.79244798]
28,[-0.29302371  0.61210579],[-0.20075398  0.73179349],-0.0100482189683,-0.0100482189683,"[[ 0.90159768  1.82508735 -0.04575838  0.11568876]
 [ 2.3696035  -3.61524165  0.          0.        ]]","[ 0.5224613  -0.31261392  1.22217431  1.15917732 -0.40202262  0.99443636
  0.51234476 -0.95381135 -0.33554442 -0.03471513  0.        ]",[-0.88217944 -0.79244798]
29,[-0.29631078  0.24863459],[ 0.48307576 -0.43695767],-0.0106569233217,-0.0106569233217,"[[ 0.94054318  1.78257406 -0.04575838  0.11568876]
 [ 1.5277521  -0.64598044  0.          0.        ]]","[ 0.47744208 -0.25838204  1.25706036  1.18435464 -0.40202247  0.99443572
  0.41971693 -0.42661448 -0.36606148  0.00406328  0.        ]",[-0.88217944 -0.79244798]
30,[-0.74800014  0.27711856],[-0.80262251  0.25788054],-0.0106908689259,-0.0106908689259,"[[ 0.98998044  1.75242077 -0.04575838  0.11568876]
 [ 3.40969577 -2.36363207  0.          0.        ]]","[ 0.41843489 -0.21960942  1.29872494  1.19946743 -0.40202232  0.99443509
  0.62678421 -0.73158578 -0.41696721  0.0164191   0.        ]",[-0.88217944 -0.79244798]
31,[-0.10820176  0.50708592],[-0.38818667 -0.16006421],-0.0131904273807,-0.0131904273807,"[[ 1.02562302  1.71586683 -0.04575838  0.11568876]
 [ 0.16538601 -1.29531138  0.          0.        ]]","[ 0.37467655 -0.17232118  1.32689219  1.21471191 -0.40202217  0.99443445
  0.26981729 -0.54190356 -0.44785328  0.04488422  0.        ]",[-0.88217944 -0.79244798]
32,[ 0.32081622  0.94303387],[ 0.48418593  0.23416978],-0.0164681299141,-0.0164681299141,"[[ 1.013484    1.68386108 -0.04575838  0.11568876]
 [-1.3741501  -1.90323725  0.          0.        ]]","[ 0.38968963 -0.13070664  1.31747638  1.22527597 -0.40202202  0.99443382
  0.10042423 -0.64984147 -0.41647962  0.09901307  0.        ]",[-0.88217944 -0.79244798]
33,[-0.12848158  0.65903926],[-0.72895505  0.79440795],-0.0196923944347,-0.0196923944347,"[[ 1.00549938  1.65547451 -0.04575838  0.11568876]
 [ 0.56920359 -0.93863523  0.          0.        ]]","[ 0.39950309 -0.09366966  1.31118156  1.23246139 -0.40202187  0.99443318
  0.31424871 -0.47857463 -0.39092785  0.14406041  0.        ]",[-0.88217944 -0.79244798]
34,[ 0.47147745  0.47899905],[ 0.45064968  0.05965307],-0.0194287094084,-0.0194287094084,"[[ 0.98781933  1.6684528  -0.04575838  0.11568876]
 [-2.32756234  2.22591112  0.          0.        ]]","[ 0.42105553 -0.11061574  1.29696149  1.22942998 -0.40202172  0.99443254
 -0.00447864  0.08329583 -0.37305889  0.13689456  0.        ]",[-0.88217944 -0.79244798]
35,[ 0.0546422   0.15556553],[ 0.14223464 -0.07440229],-0.0164916730977,-0.0164916730977,"[[ 0.95962498  1.71489591 -0.04575838  0.11568876]
 [-0.49795466  2.41776892  0.          0.        ]]","[ 0.45490566 -0.17106131  1.27348789  1.21506677 -0.40202157  0.99443191
  0.19683069  0.11736047 -0.35839612  0.08881058  0.        ]",[-0.88217944 -0.79244798]
36,[-0.09527563 -0.03096145],[-0.20489615 -0.7950204 ],-0.0119334891598,-0.0119334891598,"[[ 0.9554136   1.75981439 -0.04575838  0.11568876]
 [ 0.07491033  2.07522198  0.          0.        ]]","[ 0.45990549 -0.22913763  1.26989753  1.19596745 -0.40202142  0.99443127
  0.25986222  0.05654064 -0.37489834  0.02772047  0.        ]",[-0.88217944 -0.79244798]
37,[ 0.24328879  0.63037366],[ 0.79976691  0.82902789],-0.0114162342437,-0.0114162342437,"[[ 0.94876447  1.76932322 -0.04575838  0.11568876]
 [-0.73712257 -1.11371234  0.          0.        ]]","[ 0.46776928 -0.24137198  1.26418589  1.19127032 -0.40202127  0.99443064
  0.17051517 -0.5096603  -0.37063752  0.018107    0.        ]",[-0.88217944 -0.79244798]
38,[-0.69149762 -0.44523084],[-0.78673962 -0.10165419],-0.00901643749354,-0.00901643749354,"[[ 0.9659238   1.78020153 -0.04575838  0.11568876]
 [ 2.44247773  2.19052991  0.          0.        ]]","[ 0.44739921 -0.25533962  1.27881291  1.18561805 -0.40202112  0.99443
  0.52036264  0.07701409 -0.39789697 -0.00811832  0.        ]",[-0.88217944 -0.79244798]
39,[ 0.02975155 -0.22920829],[ 0.0721693  -0.80755155],-0.00482802987037,-0.00482802987037,"[[ 0.9830467   1.81954232 -0.04575838  0.11568876]
 [-0.71967379  1.74503205  0.          0.        ]]","[ 0.42683009 -0.30557178  1.29305134  1.16270643 -0.40202097  0.99442937
  0.17243468 -0.00208492 -0.43576595 -0.07714881  0.        ]",[-0.88217944 -0.79244798]
40,[ 0.11288951  0.39234582],[-0.20743488  0.35863815],-0.00457231482887,-0.00457231482887,"[[ 0.97166592  1.82201369 -0.04575838  0.11568876]
 [-0.41940472 -1.48712325  0.          0.        ]]","[ 0.44052783 -0.30871136  1.2836259   1.16113749 -0.40202082  0.99442873
  0.20547289 -0.57596028 -0.42254076 -0.0730695   0.        ]",[-0.88217944 -0.79244798]
41,[ 0.29105768  0.3370682 ],[ 0.57069198 -0.31015591],-0.00684892019445,-0.00684892019445,"[[ 0.95512183  1.80681549 -0.04575838  0.11568876]
 [-1.23229756 -0.03752822  0.          0.        ]]","[ 0.46025051 -0.28937224  1.26964266  1.1705391  -0.40202067  0.9944281
  0.11603113 -0.31858163 -0.39555751 -0.0399537   0.        ]",[-0.88217944 -0.79244798]
42,[-0.19210039  0.33929998],[ 0.28219021  0.72392276],-0.00839009399952,-0.00839009399952,"[[ 0.95338524  1.79374775 -0.04575838  0.11568876]
 [ 1.05102939 -1.26515393  0.          0.        ]]","[ 0.46230737 -0.27268724  1.26815467  1.17816221 -0.40202052  0.99442746
  0.36726307 -0.53654891 -0.38769885 -0.01987518  0.        ]",[-0.88217944 -0.79244798]
43,[-0.66599083 -0.45640492],[-0.76024627 -0.54880765],-0.00658842706664,-0.00658842706664,"[[ 0.98539973  1.79745441 -0.04575838  0.11568876]
 [ 2.14677846  1.62618182  0.          0.        ]]","[ 0.42398421 -0.27742496  1.29497564  1.17604211 -0.40202037  0.99442683
  0.48782703 -0.0231861  -0.43007236 -0.0461454   0.        ]",[-0.88217944 -0.79244798]
44,[ 0.14630741  0.25347078],[-0.61560727  0.41697346],-0.00601407954006,-0.00601407954006,"[[ 0.99772118  1.80785573 -0.04575838  0.11568876]
 [-0.90447805 -0.57870175  0.          0.        ]]","[ 0.40901337 -0.29069792  1.30496191  1.1699112  -0.40202022  0.99442619
  0.15210025 -0.41466783 -0.44962693 -0.07010191  0.        ]",[-0.88217944 -0.79244798]
45,[ 0.83471775  0.35030517],[ 0.78200264  0.61860211],-0.00616848278755,-0.00616848278755,"[[ 0.95536233  1.8129649  -0.04575838  0.11568876]
 [-3.32335415  1.08406833  0.          0.        ]]","[ 0.45996478 -0.29720548  1.26984394  1.1668004  -0.40202007  0.99442556
 -0.11404635 -0.11943926 -0.39844943 -0.04908649  0.        ]",[-0.88217944 -0.79244798]
46,[-0.05504085 -0.59663337],[-0.05292539 -0.3960608 ],-0.00446268303101,-0.00446268303101,"[[ 0.92060706  1.85900269 -0.04575838  0.11568876]
 [-0.16267523  3.51163466  0.          0.        ]]","[ 0.50065114 -0.35545423  1.23940666  1.13585553 -0.40201992  0.99442492
  0.23372017  0.31158058 -0.37397362 -0.0949255   0.        ]",[-0.88217944 -0.79244798]
47,[ 0.02221441 -0.48849535],[-0.20467166 -0.32399176],-0.00324384468526,-0.00324384468526,"[[ 0.91528608  1.91280341 -0.04575838  0.11568876]
 [-0.36874673  1.87389525  0.          0.        ]]","[ 0.50678749 -0.42251551  1.23461931  1.09309529 -0.40201977  0.99442429
  0.21104624  0.02079611 -0.38794233 -0.17136601  0.        ]",[-0.88217944 -0.79244798]
48,[ 0.29991943 -0.18799543],[ 0.75191657 -0.95402535],-0.00529490379463,-0.00529490379463,"[[ 0.8998574   1.93703836 -0.04575838  0.11568876]
 [-1.17145215  0.55399645  0.          0.        ]]","[ 0.52443855 -0.45231944  1.22055245  1.07154083 -0.40201962  0.99442365
  0.1227252  -0.213555   -0.37838877 -0.19808898  0.        ]",[-0.88217944 -0.79244798]
49,[-0.26819819  0.26587474],[-0.51359061  0.71459249],-0.00365739004436,-0.00365739004436,"[[ 0.90652609  1.91010401 -0.04575838  0.11568876]
 [ 1.82832425 -3.23480692  0.          0.        ]]","[ 0.5168351  -0.41917914  1.2266652   1.09540691 -0.40201947  0.99442301
  0.45278797 -0.8862658  -0.37664567 -0.16195507  0.        ]",[-0.88217944 -0.79244798]
