timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
12,[-0.42665678 -0.68795431],[-0.89244373 -0.32202239],-0.00767480997341,-0.00767480997341,"[[-0.48990585  1.16465486  0.17522219  0.02925929]
 [ 1.6099362   2.07077398  0.          0.        ]]","[ 0.85216232  0.68873322 -0.62777112  1.22232626  1.51914863  0.24520531
  0.46028373  0.01445604 -0.44241765 -0.24333852  0.        ]",[-0.54258424 -0.40489861]
13,[ 0.59401542  0.00622389],[ 1.71724525 -0.44544112],-0.00652758911726,-0.00652758911726,"[[-0.49345416  1.19287484  0.17522219  0.02925929]
 [-1.95291935  0.75560008  0.          0.        ]]","[ 0.84966841  0.65583619 -0.63243296  1.25028642  1.51914617  0.24520518
  0.12428761 -0.20018115 -0.46029855 -0.22161856  0.        ]",[-0.54258424 -0.40489861]
14,[-0.35839653 -0.06938002],[ 0.23127123 -0.54054185],-0.00650389477792,-0.00650389477792,"[[-0.49241902  1.1901302   0.17522219  0.02925929]
 [ 2.04312252 -1.02412993  0.          0.        ]]","[ 0.85039673  0.65905191 -0.63107332  1.24764926  1.5191437   0.24520505
  0.5011353  -0.49063415 -0.45868384 -0.22232375  0.        ]",[-0.54258424 -0.40489861]
15,[-0.59187752  0.25076213],[-0.05089666 -1.01410816],-0.00136878255217,-0.00136878255217,"[[-0.44277519  1.14837402  0.17522219  0.02925929]
 [ 2.91834042 -3.14442512  0.          0.        ]]","[ 0.88369595  0.70753184 -0.56502817  1.20532535  1.51914124  0.24520492
  0.58367264 -0.83666738 -0.44280645 -0.16044667  0.        ]",[-0.54258424 -0.40489861]
16,[-0.1783288   1.17665994],[ 0.2398014   0.68898969],-0.00433954662003,-0.00433954662003,"[[-0.38699805  1.04638266  0.17522219  0.02925929]
 [ 2.66025703 -7.0417201   0.          0.        ]]","[ 0.91715256  0.82198907 -0.48895448  1.08477715  1.51913878  0.2452048
  0.55933363 -1.47270696 -0.39117477 -0.1463514   0.        ]",[-0.54258424 -0.40489861]
17,[-0.80114621  0.5908795 ],[-1.2794344   0.75582193],-0.00990654439348,-0.00990654439348,"[[-0.32480943  0.93431618  0.17522219  0.02925929]
 [ 3.55559638 -4.17448913  0.          0.        ]]","[ 0.94939657  0.94014023 -0.40208432  0.92547242  1.51913632  0.24520467
  0.64376853 -1.0047717  -0.33985748 -0.12927492  0.        ]",[-0.54258424 -0.40489861]
18,[-0.01012266  0.52200592],[ 0.52643988 -0.10682132],-0.012341449879,-0.012341449879,"[[-0.29410998  0.8816949   0.17522219  0.02925929]
 [-0.47221987 -1.09788265  0.          0.        ]]","[ 0.96330987  0.99245883 -0.35850154  0.84150754  1.51913386  0.24520454
  0.26392341 -0.50266688 -0.31814871 -0.11791453  0.        ]",[-0.54258424 -0.40489861]
19,[-0.55530143  0.376118  ],[-1.5893268   0.43384219],-0.013470003768,-0.013470003768,"[[-0.28256146  0.85570501  0.17522219  0.02925929]
 [ 1.6200986  -1.49976819  0.          0.        ]]","[ 0.96819641  1.01748829 -0.34199883  0.79797717  1.5191314   0.24520441
  0.46124024 -0.56825456 -0.3067934  -0.12064329  0.        ]",[-0.54258424 -0.40489861]
20,[ 0.44032651  0.5332619 ],[ 0.40199951 -0.5975655 ],-0.0141977390319,-0.0141977390319,"[[-0.29018293  0.84325576  0.17522219  0.02925929]
 [-2.36895665  0.24901089  0.          0.        ]]","[ 0.96499136  1.02928006 -0.35289587  0.77665533  1.51912893  0.24520429
  0.08505027 -0.28285214 -0.29767587 -0.15213997  0.        ]",[-0.54258424 -0.40489861]
21,[ 0.38418964  0.90741253],[ 0.56365969  1.33547363],-0.0178072164655,-0.0178072164655,"[[-0.3211264   0.82444122  0.17522219  0.02925929]
 [-0.73084376 -2.12255812  0.          0.        ]]","[ 0.95113267  1.04685415 -0.3968778   0.74386343  1.51912647  0.24520416
  0.23953331 -0.66989397 -0.28038081 -0.24539904  0.        ]",[-0.54258424 -0.40489861]
22,[-0.61036009 -0.18009636],[-0.11695172 -0.44507385],-0.0172396089615,-0.0172396089615,"[[-0.313236    0.82213229  0.17522219  0.02925929]
 [ 1.5124185   1.87833285  0.          0.        ]]","[ 0.95479442  1.04898914 -0.38570351  0.73979204  1.51912401  0.24520403
  0.45108526 -0.0169446  -0.28085451 -0.22981293  0.        ]",[-0.54258424 -0.40489861]
23,[-0.47531497  0.16948181],[ 0.18312098 -0.73332817],-0.0142252090653,-0.0142252090653,"[[-0.28792443  0.84164553  0.17522219  0.02925929]
 [ 1.02036845  0.07898756  0.          0.        ]]","[ 0.9659468   1.03079274 -0.34966853  0.77387384  1.51912155  0.2452039
  0.40468193 -0.31059951 -0.29742486 -0.14879122  0.        ]",[-0.54258424 -0.40489861]
24,[-0.49402469  0.6685971 ],[-0.88878197  0.53310808],-0.0152375065494,-0.0152375065494,"[[-0.26044118  0.81407375  0.17522219  0.02925929]
 [ 1.7256055  -2.82648289  0.          0.        ]]","[ 0.97702063  1.05640629 -0.31023555  0.72550377  1.51911909  0.24520378
  0.47118951 -0.78477498 -0.29033226 -0.11677486  0.        ]",[-0.54258424 -0.40489861]
25,[ 0.36491749  0.71906805],[ 0.76738272  1.37767524],-0.0169736689169,-0.0169736689169,"[[-0.26155937  0.77929626  0.17522219  0.02925929]
 [-1.82559049 -0.65849184  0.          0.        ]]","[ 0.97659025  1.08777274 -0.31184562  0.66245308  1.51911663  0.24520365
  0.13629134 -0.43095605 -0.27151833 -0.15929489  0.        ]",[-0.54258424 -0.40489861]
26,[-0.79088169 -0.47464386],[-0.2562682  -0.88734195],-0.0156680061134,-0.0156680061134,"[[-0.26726014  0.80597498  0.17522219  0.02925929]
 [ 1.24530773  3.31313375  0.          0.        ]]","[ 0.97437198  1.06380368 -0.32004722  0.71102099  1.51911417  0.24520352
  0.4258945   0.21721805 -0.28392775 -0.1418495   0.        ]",[-0.54258424 -0.40489861]
27,[-0.37048835  0.28439701],[ 0.20463528  0.02363232],-0.0148215298544,-0.0148215298544,"[[-0.25276221  0.83633067  0.17522219  0.02925929]
 [ 0.20792149 -0.26563961  0.          0.        ]]","[ 0.97991838  1.03577624 -0.29916419  0.7646611   1.5191117   0.2452034
  0.32806278 -0.36684226 -0.30527748 -0.07404527  0.        ]",[-0.54258424 -0.40489861]
28,[-0.64802557  0.15285572],[-1.10340735  0.60961452],-0.0155784471121,-0.0155784471121,"[[-0.24052213  0.83200692  0.17522219  0.02925929]
 [ 1.01340366 -0.16706281  0.          0.        ]]","[ 0.98436509  1.03981532 -0.28147221  0.75712733  1.51910924  0.24520327
  0.40402423 -0.3507542  -0.30700643 -0.05086734  0.        ]",[-0.54258424 -0.40489861]
29,[ 0.27882349  0.12290299],[ 0.70758881  0.56282391],-0.014206273101,-0.014206273101,"[[-0.26015909  0.85293016  0.17522219  0.02925929]
 [-2.96385973  2.2513162   0.          0.        ]]","[ 0.977124    1.02011726 -0.30982845  0.79324542  1.51910678  0.24520314
  0.02894487  0.04392875 -0.3123608  -0.07250688  0.        ]",[-0.54258424 -0.40489861]
30,[-0.56393862 -0.75752723],[-0.36783926 -1.01252434],-0.0116983655994,-0.0116983655994,"[[-0.290766    0.91985998  0.17522219  0.02925929]
 [-0.10631465  4.43440299  0.          0.        ]]","[ 0.96473358  0.954713   -0.35372682  0.90296386  1.51910432  0.24520301
  0.29842816  0.40021163 -0.34193098 -0.06859455  0.        ]",[-0.54258424 -0.40489861]
31,[ 0.06242067  0.20929137],[-0.56675678  0.07003632],-0.0105725176692,-0.0105725176692,"[[-0.30746111  0.96794371  0.17522219  0.02925929]
 [-1.55838697  0.38745192  0.          0.        ]]","[ 0.95741084  0.90559475 -0.37750581  0.97611151  1.51910186  0.24520289
  0.16148899 -0.26025712 -0.36625764 -0.05439255  0.        ]",[-0.54258424 -0.40489861]
32,[ 0.84962225  0.45509431],[ 0.36506074  2.69175827],-0.00806556588864,-0.00806556588864,"[[-0.36081951  0.97840451  0.17522219  0.02925929]
 [-3.77009053  0.6577175   0.          0.        ]]","[ 0.93136864  0.8946853  -0.45262971  0.99137589  1.5190994   0.24520276
 -0.04708794 -0.21614922 -0.35616873 -0.1615891   0.        ]",[-0.54258424 -0.40489861]
33,[ 0.35621485 -0.58900928],[ 0.81480309 -0.69024365],-0.00942427036459,-0.00942427036459,"[[-0.4209925   1.03115122  0.17522219  0.02925929]
 [-2.25224527  4.60381187  0.          0.        ]]","[ 0.89724965  0.83853032 -0.5355402   1.06472757  1.51909694  0.24520263
  0.09605402  0.42786004 -0.37340425 -0.23728986  0.        ]",[-0.54258424 -0.40489861]
34,[-0.37190455 -0.4554213 ],[-0.51805663 -1.65654243],-0.0043333048475,-0.0043333048475,"[[-0.43323521  1.09488186  0.17522219  0.02925929]
 [ 1.01709588  1.77868001  0.          0.        ]]","[ 0.88970094  0.76829155 -0.55214844  1.14508026  1.51909447  0.2452025
  0.40437264 -0.03320659 -0.41006379 -0.19548306  0.        ]",[-0.54258424 -0.40489861]
35,[ 0.48302269  0.64830726],[ 1.19375175  1.11574211],-0.0048902600163,-0.0048902600163,"[[-0.43365107  1.09037991  0.17522219  0.02925929]
 [-1.05179269 -2.2155651   0.          0.        ]]","[ 0.88944021  0.77333301 -0.55271062  1.13970638  1.51909201  0.24520238
  0.20926362 -0.68507447 -0.40710046 -0.20108015  0.        ]",[-0.54258424 -0.40489861]
36,[-0.94636732 -0.71084595],[-0.06589581 -0.37588063],-0.00267289769175,-0.00267289769175,"[[-0.41478937  1.08622558  0.17522219  0.02925929]
 [ 2.92472392  1.78679177  0.          0.        ]]","[ 0.90099403  0.77797466 -0.5270889   1.13470601  1.51908955  0.24520225
  0.58427337 -0.03188206 -0.40916227 -0.16482883  0.        ]",[-0.54258424 -0.40489861]
37,[-0.99283069 -0.44323292],[-0.7416725 -1.28118  ],-0.0103564323183,-0.0103564323183,"[[-0.35948701  1.10667413  0.17522219  0.02925929]
 [ 2.60656103  0.26314107  0.          0.        ]]","[ 0.93206356  0.75502745 -0.45076925  1.15892743  1.51908709  0.24520212
  0.55426828 -0.28054478 -0.44078749 -0.02583886  0.        ]",[-0.54258424 -0.40489861]
38,[ 0.03537904  0.72849548],[-0.52470067  0.89195869],-0.0114273992546,-0.0114273992546,"[[-0.33730682  1.07216481  0.17522219  0.02925929]
 [-0.37858301 -3.70085682  0.          0.        ]]","[ 0.94333218  0.79360997 -0.41969577  1.11749009  1.51908463  0.24520199
  0.27275038 -0.92747668 -0.42496209 -0.0126407   0.        ]",[-0.54258424 -0.40489861]
39,[ 0.47564387  0.37302732],[ 0.37529095  0.58964607],-0.0054929132629,-0.0054929132629,"[[-0.3656432   1.03432414  0.17522219  0.02925929]
 [-2.44816861 -0.09522957  0.          0.        ]]","[ 0.92881219  0.83508968 -0.45934816  1.06893716  1.51908217  0.24520187
  0.07757539 -0.33903054 -0.38968989 -0.11247373  0.        ]",[-0.54258424 -0.40489861]
40,[ 0.0316892  -0.29290095],[-0.4400069   0.88895718],-0.00415834711801,-0.00415834711801,"[[-0.39922863  1.05585934  0.17522219  0.02925929]
 [-0.9154721   2.2409695   0.          0.        ]]","[ 0.9101585   0.81159184 -0.50578916  1.0969628   1.51907971  0.24520174
  0.22211828  0.0422422  -0.39383392 -0.16302199  0.        ]",[-0.54258424 -0.40489861]
41,[ 0.29964817 -1.00097954],[-0.30722965 -1.0274949 ],-0.000641077958,-0.000641077958,"[[-0.43483395  1.1355546   0.17522219  0.02925929]
 [-2.63931525  5.71696111  0.          0.        ]]","[ 0.88869454  0.72221627 -0.55430848  1.19147921  1.51907724  0.24520161
  0.05954883  0.60953145 -0.43631028 -0.15668725  0.        ]",[-0.54258424 -0.40489861]
42,[ 1.01089466 -0.01746562],[ 0.99681905 -1.38692098],-0.00676107054992,-0.00676107054992,"[[-0.49928339  1.209033    0.17522219  0.02925929]
 [-3.80178459  1.64444272  0.          0.        ]]","[ 0.84551164  0.63680778 -0.640068    1.26540746  1.51907478  0.24520149
 -0.05007949 -0.0551129  -0.46989555 -0.21734017  0.        ]",[-0.54258424 -0.40489861]
43,[ 0.38566726  0.45501032],[-0.4521063  -1.34004268],-0.0125127355417,-0.0125127355417,"[[-0.53497915  1.20185709  0.17522219  0.02925929]
 [ 0.21882308 -2.3487136   0.          0.        ]]","[ 0.81924717  0.645262   -0.68631342  1.25875675  1.51907232  0.24520136
  0.32908969 -0.70680501 -0.45823774 -0.29927912  0.        ]",[-0.54258424 -0.40489861]
44,[ 1.48922181  1.67270041],[ 1.73719629  1.4501971 ],-0.0225051461119,-0.0225051461119,"[[-0.54858457  1.11562609  0.17522219  0.02925929]
 [-1.57334243 -6.26134419  0.          0.        ]]","[ 0.80880483  0.74490304 -0.70368784  1.1692176   1.51906986  0.24520123
  0.16007672 -1.34535395 -0.40475092 -0.42209849  0.        ]",[-0.54258424 -0.40489861]
45,[ 0.11279488  0.4883562 ],[-0.94951569  0.60455985],-0.0297559299438,-0.0297559299438,"[[-0.54004959  1.03135979  0.17522219  0.02925929]
 [ 2.41349251 -2.17890049  0.          0.        ]]","[ 0.81538207  0.83829774 -0.69280427  1.06498988  1.5190674   0.2452011
  0.53606109 -0.67908902 -0.36074201 -0.50061949  0.        ]",[-0.54258424 -0.40489861]
46,[ 0.95427388  0.43925187],[ 0.75333561 -0.22575939],-0.0300216114725,-0.0300216114725,"[[-0.52996041  1.01224327  0.17522219  0.02925929]
 [-1.3918933   0.25912392  0.          0.        ]]","[ 0.82303715  0.8588678  -0.67986699  1.03911778  1.51906494  0.24520098
  0.17718801 -0.28119743 -0.35147732 -0.50065638  0.        ]",[-0.54258424 -0.40489861]
47,[ 0.19294088  0.28741577],[-0.47861438  0.1006239 ],-0.0300268614854,-0.0300268614854,"[[-0.52761305  1.00839666  0.17522219  0.02925929]
 [ 1.61660868 -0.64078376  0.          0.        ]]","[ 0.82479896  0.86297702 -0.67684556  1.03381354  1.51906248  0.24520085
  0.46090946 -0.42806435 -0.34963941 -0.50001699  0.        ]",[-0.54258424 -0.40489861]
48,[ 0.64924872  0.42498946],[ 0.51339109 -0.06436387],-0.0286774685928,-0.0286774685928,"[[-0.51460325  0.99971137  0.17522219  0.02925929]
 [-0.30921263 -0.22911716  0.          0.        ]]","[ 0.83443777  0.87221946 -0.66002761  1.02171913  1.51906001  0.24520072
  0.2792915  -0.36087911 -0.34559624 -0.48116155  0.        ]",[-0.54258424 -0.40489861]
49,[ 0.05443247  0.23799543],[ 0.74231987 -0.48764251],-0.0269585735389,-0.0269585735389,"[[-0.5003446   0.99261156  0.17522219  0.02925929]
 [ 1.72828954 -0.4800272   0.          0.        ]]","[ 0.84474996  0.87973638 -0.64145281  1.01171006  1.51905755  0.24520059
  0.47144136 -0.40182806 -0.34253665 -0.45762139  0.        ]",[-0.54258424 -0.40489861]
