timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
10,[ 2.02977896  0.09006363],[ 2.17861752 -0.45245892],-0.146779514024,-0.146779514024,"[[-2.57875563 -0.47357988 -0.13294942 -0.19657824]
 [-9.03730808  3.18840097  0.          0.        ]]","[-1.72378155  1.31924311 -0.723246   -2.3398976  -1.15727366 -1.7034044
 -0.53802702  0.19480476 -1.01009045  1.46097634  0.        ]",[-0.53737557 -0.40526229]
11,[ 1.99003804  0.13240346],[ 2.08582675  0.96524525],-0.170271677022,-0.170271677022,"[[-2.71800852 -0.4284345  -0.13294942 -0.19657824]
 [-4.90176977  1.3323054   0.          0.        ]]","[-1.8218872   1.34404523 -0.54046705 -2.23438009 -1.15727232 -1.7034011
 -0.14985761 -0.10731908 -1.0763859   1.73398839  0.        ]",[-0.53737557 -0.40526229]
12,[ 1.62359023 -0.36505544],[ 2.34091523 -0.98970387],-0.175272647973,-0.175272647973,"[[-2.7753931  -0.36372077 -0.13294942 -0.19657824]
 [-0.85019393  5.12641694  0.          0.        ]]","[-1.85475654  1.37551142 -0.46148229 -2.07935074 -1.15727097 -1.70339781
  0.23043091  0.51026319 -1.09722727  1.78826959  0.        ]",[-0.53737557 -0.40526229]
13,[ 1.1215682  -0.18433428],[ 1.44090115 -0.38250429],-0.164295213877,-0.164295213877,"[[-2.75252184 -0.30154455 -0.13294942 -0.19657824]
 [ 3.12408201  1.10461307  0.          0.        ]]","[-1.84219343  1.40109913 -0.49318752 -1.92674987 -1.15726963 -1.70339451
  0.60346381 -0.14438195 -1.0852953   1.64963723  0.        ]",[-0.53737557 -0.40526229]
14,[ 0.35847408 -0.16894388],[ 0.58980662  0.58052014],-0.142792924665,-0.142792924665,"[[-2.65096316 -0.29488235 -0.13294942 -0.19657824]
 [ 7.01881872 -0.43325494  0.          0.        ]]","[-1.77781484  1.40356465 -0.63017339 -1.91020742 -1.15726829 -1.70339121
  0.96903059 -0.39470681 -1.02864454  1.3963203   0.        ]",[-0.53737557 -0.40526229]
15,[-0.40389073 -0.52113104],[ 0.67803821 -0.29578327],-0.107551963557,-0.107551963557,"[[-2.48857842 -0.28040618 -0.13294942 -0.19657824]
 [ 9.21234446  1.87319457  0.          0.        ]]","[-1.64708224  1.40873965 -0.83359926 -1.87415355 -1.15726694 -1.70338792
  1.17491788 -0.01927639 -0.89437703  1.00613967  0.        ]",[-0.53737557 -0.40526229]
16,[-1.37015224 -0.50722235],[-1.8891148  -0.22201524],-0.0620743644538,-0.0620743644538,"[[ -2.27924342  -0.2550736   -0.13294942  -0.19657824]
 [ 11.71283195   0.66410358   0.           0.        ]]","[-1.4332187   1.41718574 -1.05997394 -1.81070682 -1.1572656  -1.70338462
  1.40961647 -0.21608516 -0.64444326  0.54811204  0.        ]",[-0.53737557 -0.40526229]
17,[-1.23974156 -0.16805071],[-1.88844607 -0.31895783],-0.0312562643949,-0.0312562643949,"[[-2.08699897 -0.25072641 -0.13294942 -0.19657824]
 [ 7.52555808 -0.22643638  0.          0.        ]]","[-1.19929023  1.41855482 -1.22451071 -1.79977254 -1.15726426 -1.70338132
  1.01658987 -0.361042   -0.3639958   0.21615589  0.        ]",[-0.53737557 -0.40526229]
18,[-0.77646452  0.26444376],[-1.6136094   0.29525795],-0.0310379630783,-0.0310379630783,"[[-1.97766745 -0.2678655  -0.13294942 -0.19657824]
 [ 3.42125725 -1.48329805  0.          0.        ]]","[-1.05357332  1.41301304 -1.29708492 -1.84279007 -1.15726292 -1.70337803
  0.63135187 -0.56562654 -0.19975647  0.07650585  0.        ]",[-0.53737557 -0.40526229]
19,[-0.24479134  0.31941962],[ 0.73279763 -0.00775351],-0.0329178039337,-0.0329178039337,"[[-1.94961696 -0.28549142 -0.13294942 -0.19657824]
 [-0.60281048 -0.28330123  0.          0.        ]]","[-1.01498088  1.40694149 -1.31309739 -1.88681858 -1.15726157 -1.70337473
  0.2536449  -0.3702975  -0.16681976  0.05494087  0.        ]",[-0.53737557 -0.40526229]
20,[-0.69906402  0.17851074],[-1.26370988 -0.44064398],-0.0344951669306,-0.0344951669306,"[[-1.93246782 -0.2914203  -0.13294942 -0.19657824]
 [ 2.30803324 -0.30949428  0.          0.        ]]","[-0.991171    1.40481326 -1.32234994 -1.90157525 -1.15726023 -1.70337143
  0.52686216 -0.37456085 -0.14256286  0.03834621  0.        ]",[-0.53737557 -0.40526229]
21,[-0.01622517  0.62735891],[ 0.2893987  -0.07458963],-0.0341104250927,-0.0341104250927,"[[-1.92644983 -0.31503927 -0.13294942 -0.19657824]
 [-1.6929203  -2.04662052  0.          0.        ]]","[-0.98277791  1.39592063 -1.32549856 -1.96010871 -1.15725889 -1.70336813
  0.15132448 -0.6573204  -0.15160427  0.0501305   0.        ]",[-0.53737557 -0.40526229]
22,[-0.07797737  0.60225278],[ 0.40845962  1.24776557],-0.031340941994,-0.031340941994,"[[-1.9484848  -0.35853287 -0.13294942 -0.19657824]
 [-0.51449847 -2.30188668  0.          0.        ]]","[-1.01341102  1.3778016  -1.31371556 -2.0667012  -1.15725754 -1.70336484
  0.26193345 -0.69887074 -0.2229367   0.11603986  0.        ]",[-0.53737557 -0.40526229]
23,[-0.51270747 -0.00817412],[-0.48037499  0.42352105],-0.0315877274394,-0.0315877274394,"[[-1.9424753  -0.36439162 -0.13294942 -0.19657824]
 [ 1.1100443   1.70266726  0.          0.        ]]","[-1.00508113  1.37518775 -1.31699381 -2.0809275  -1.1572562  -1.70336154
  0.41441623 -0.04703073 -0.21755872  0.11326604  0.        ]",[-0.53737557 -0.40526229]
24,[-0.41354781 -0.15311784],[ 0.59211975  0.44686378],-0.0328497922049,-0.0328497922049,"[[-1.93956784 -0.31384366 -0.13294942 -0.19657824]
 [-0.81289108  3.34664869  0.          0.        ]]","[-1.0010435   1.39638077 -1.31856093 -1.95714077 -1.15725486 -1.70335824
  0.23392525  0.22056785 -0.17285968  0.06569269  0.        ]",[-0.53737557 -0.40526229]
25,[-0.90219545 -0.53882366],[-0.85938828 -0.13738061],-0.0381238627235,-0.0381238627235,"[[-1.93216906 -0.22983152 -0.13294942 -0.19657824]
 [ 1.54490927  5.04889359  0.          0.        ]]","[-0.99074988  1.42480653 -1.32249855 -1.74703435 -1.15725351 -1.70335495
  0.4552333   0.49765018 -0.09009361 -0.00971229  0.        ]",[-0.53737557 -0.40526229]
26,[-0.57547706 -0.36393416],[ 0.40184747 -0.59295552],-0.0450047253875,-0.0450047253875,"[[-1.93568507 -0.13530114 -0.13294942 -0.19657824]
 [-1.88507919  4.40628398  0.          0.        ]]","[-0.99564374  1.4464314  -1.32063419 -1.50571005 -1.15725217 -1.70335165
  0.13328685  0.39304924 -0.01239933 -0.07100362  0.        ]",[-0.53737557 -0.40526229]
27,[-0.64552581 -0.13136375],[-0.96693281 -0.217581  ],-0.0469497954605,-0.0469497954605,"[[-1.95705353 -0.07161388 -0.13294942 -0.19657824]
 [-0.25719058  1.97056059  0.          0.        ]]","[-1.02524752  1.45471904 -1.30894319 -1.34122724 -1.15725083 -1.70334835
  0.28608404 -0.00342556  0.00779632 -0.08743914  0.        ]",[-0.53737557 -0.40526229]
28,[-0.00791711  0.14344355],[-0.18712942 -0.45835062],-0.0420803158498,-0.0420803158498,"[[-2.00052087 -0.04122322 -0.13294942 -0.19657824]
 [-4.07682538  1.07149798  0.          0.        ]]","[-1.08466312  1.456877   -1.28322284 -1.26243098 -1.15724949 -1.70334506
 -0.07243572 -0.14977044 -0.04196522 -0.05883693  0.        ]",[-0.53737557 -0.40526229]
29,[ 0.46850604  0.46110737],[ 0.41988    -0.67413002],-0.0301458776027,-0.0301458776027,"[[-2.08866842 -0.03821278 -0.13294942 -0.19657824]
 [-4.73573837 -0.76433623  0.          0.        ]]","[-1.20143879  1.45702543 -1.22325932 -1.25461756 -1.15724814 -1.70334176
 -0.13428279 -0.44859833 -0.19296785  0.04533182  0.        ]",[-0.53737557 -0.40526229]
30,[ 0.57765895  0.77413553],[ 0.39074751  1.19974878],-0.0290586724075,-0.0290586724075,"[[-2.1657678  -0.08013622 -0.13294942 -0.19657824]
 [-2.98005054 -3.4191576   0.          0.        ]]","[-1.29891431  1.45389791 -1.16254429 -1.36329041 -1.1572468  -1.70333847
  0.0305103  -0.88073661 -0.35559407  0.185836    0.        ]",[-0.53737557 -0.40526229]
31,[ 0.38275558  0.17208454],[-0.10123046  1.85959305],-0.0355667744947,-0.0355667744947,"[[-2.20928415 -0.10811857 -0.13294942 -0.19657824]
 [-1.37691395  0.60750408  0.          0.        ]]","[-1.35177682  1.45058035 -1.12501038 -1.43563307 -1.15724546 -1.70333517
  0.18098455 -0.22529579 -0.44536215  0.27826677  0.        ]",[-0.53737557 -0.40526229]
32,[ 0.38531542 -0.33956265],[-0.36859041  0.02820537],-0.0359981254978,-0.0359981254978,"[[-2.24058242 -0.05635986 -0.13294942 -0.19657824]
 [-1.75166138  4.55521003  0.          0.        ]]","[-1.38876313  1.45593737 -1.09660842 -1.30168565 -1.15724411 -1.70333187
  0.14580974  0.41729294 -0.45305281  0.28299922  0.        ]",[-0.53737557 -0.40526229]
33,[ 0.66157681 -0.33010566],[ 0.27917001 -0.19346642],-0.0361738763297,-0.0361738763297,"[[-2.28989765  0.0349656  -0.13294942 -0.19657824]
 [-3.17512241  4.57725992  0.          0.        ]]","[-1.44519024  1.45716617 -1.049545   -1.06461269 -1.15724277 -1.70332858
  0.01220005  0.42088188 -0.45558376  0.28491957  0.        ]",[-0.53737557 -0.40526229]
34,[ 0.54671925 -0.34028637],[ 1.59516167 -0.54115677],-0.0376477092453,-0.0376477092453,"[[-2.34168626  0.117911   -0.13294942 -0.19657824]
 [-2.00762601  3.72013835  0.          0.        ]]","[-1.50187714  1.44918149 -0.99718637 -0.84989732 -1.15724143 -1.70332528
  0.12178424  0.2813634  -0.46614181  0.30168705  0.        ]",[-0.53737557 -0.40526229]
35,[-0.20479013 -0.29596329],[-0.24281514  0.1265721 ],-0.0341395894574,-0.0341395894574,"[[-2.34174107  0.17006028 -0.13294942 -0.19657824]
 [ 1.98883854  1.50218845  0.          0.        ]]","[-1.50193326  1.43974743 -0.99712843 -0.7158842  -1.15724009 -1.70332198
  0.49690266 -0.07966445 -0.42239468  0.26112919  0.        ]",[-0.53737557 -0.40526229]
36,[-0.16311298 -0.34171343],[-0.6855353  0.6495877],-0.0297254507768,-0.0297254507768,"[[-2.31199827  0.20483794 -0.13294942 -0.19657824]
 [ 0.98877144  1.97400378  0.          0.        ]]","[-1.46970587  1.43157576 -1.02755858 -0.62715439 -1.15723874 -1.70331869
  0.40303345 -0.00286444 -0.34550954  0.19027603  0.        ]",[-0.53737557 -0.40526229]
37,[ 0.222268   -0.60463953],[ 0.17430794  0.39907232],-0.0293570776132,-0.0293570776132,"[[-2.31963827  0.26974313 -0.13294942 -0.19657824]
 [-1.74367166  4.50806465  0.          0.        ]]","[-1.47806719  1.41234361 -1.01983254 -0.4633503  -1.1572374  -1.70331539
  0.14655884  0.40961874 -0.29885723  0.15952728  0.        ]",[-0.53737557 -0.40526229]
38,[-0.00335015 -0.95549488],[ 0.34256087 -0.89227545],-0.0311538355751,-0.0311538355751,"[[-2.34725268  0.37486045 -0.13294942 -0.19657824]
 [-1.02016797  5.9987008   0.          0.        ]]","[-1.50779776  1.37038781 -0.99138147 -0.20454084 -1.15723606 -1.70331209
  0.21446878  0.65225766 -0.24494673  0.13869543  0.        ]",[-0.53737557 -0.40526229]
39,[-0.30161601 -0.62702763],[ 0.30526919 -0.27517608],-0.0347192680426,-0.0347192680426,"[[-2.35384279  0.45818958 -0.13294942 -0.19657824]
 [ 0.35656328  2.34638824  0.          0.        ]]","[-1.51477421  1.32789853 -0.98447023 -0.00669832 -1.15723471 -1.7033088
  0.34369245  0.05774964 -0.17489421  0.10805631  0.        ]",[-0.53737557 -0.40526229]
40,[-0.61724144 -0.59140754],[-1.36300353 -1.26126834],-0.0390073282225,-0.0390073282225,"[[-2.33466113  0.49371469 -0.13294942 -0.19657824]
 [ 1.55760218  1.20991212  0.          0.        ]]","[-1.49433267  1.30737887 -1.00445405  0.07530076 -1.15723337 -1.7033055
  0.45642511 -0.12724116 -0.10765068  0.07055408  0.        ]",[-0.53737557 -0.40526229]
41,[ 0.23721609  0.23575941],[-0.04751941  0.4533018 ],-0.0369018275436,-0.0369018275436,"[[-2.34349623  0.47795926 -0.13294942 -0.19657824]
 [-2.42783791 -2.77218894  0.          0.        ]]","[-1.50379207  1.31665124 -0.99529681  0.03911956 -1.15723203 -1.7033022
  0.08234016 -0.77543075 -0.13811876  0.08705108  0.        ]",[-0.53737557 -0.40526229]
42,[ 0.44243735  0.03999466],[ 0.1775128   0.37545699],-0.0323973219001,-0.0323973219001,"[[-2.3934638   0.44107524 -0.13294942 -0.19657824]
 [-2.56845509 -0.92237777  0.          0.        ]]","[-1.55575299  1.33727001 -0.94196448 -0.04672561 -1.15723069 -1.70329891
  0.06914139 -0.47432567 -0.25614536  0.16857976  0.        ]",[-0.53737557 -0.40526229]
43,[ 0.41334969 -0.19670284],[ 1.61051512 -0.76847259],-0.0336381921683,-0.0336381921683,"[[-2.43728283  0.43772412 -0.13294942 -0.19657824]
 [-1.8159534   0.58225273  0.          0.        ]]","[-1.59908123  1.33906521 -0.89310582 -0.05460162 -1.15722934 -1.70329561
  0.13977337 -0.22940777 -0.32861829  0.23288398  0.        ]",[-0.53737557 -0.40526229]
44,[-0.27028322  0.01359752],[-0.61008343  0.84568384],-0.0336487726256,-0.0336487726256,"[[-2.4335381   0.41870897 -0.13294942 -0.19657824]
 [ 2.17712445 -2.47358021  0.          0.        ]]","[-1.59545939  1.34901694 -0.89735416 -0.09952375 -1.157228   -1.70329232
  0.51457541 -0.7268238  -0.34069629  0.23802972  0.        ]",[-0.53737557 -0.40526229]
45,[ 0.1014147  -0.30498284],[-0.40693713 -0.68303317],-0.032647540463,-0.032647540463,"[[-2.41465574  0.40333502 -0.13294942 -0.19657824]
 [-0.280699    0.92485829  0.          0.        ]]","[-1.57696752  1.35675835 -0.9185707  -0.13612361 -1.15722666 -1.70328902
  0.28387643 -0.17363901 -0.32566895  0.21881778  0.        ]",[-0.53737557 -0.40526229]
46,[ 0.52391344  0.18990216],[ 1.0979184   0.13129582],-0.0344304789971,-0.0344304789971,"[[-2.43635596  0.39451901 -0.13294942 -0.19657824]
 [-1.88398453 -1.7973899   0.          0.        ]]","[-1.59817859  1.36107322 -0.89415635 -0.15722059 -1.15722531 -1.70328572
  0.13338701 -0.61675585 -0.36754459  0.25644205  0.        ]",[-0.53737557 -0.40526229]
47,[-0.20119862 -0.09625787],[-0.00323672 -0.74785658],-0.0352579391901,-0.0352579391901,"[[-2.43397201  0.36412936 -0.13294942 -0.19657824]
 [ 2.10907749 -1.24341764  0.          0.        ]]","[-1.59587119  1.37525635 -0.89686005 -0.23052844 -1.15722397 -1.70328243
  0.50818806 -0.52658198 -0.39185498  0.27165082  0.        ]",[-0.53737557 -0.40526229]
48,[-0.16465448  0.36751297],[-0.12661706  0.17967043],-0.0330828893349,-0.0330828893349,"[[-2.39232649  0.30979741 -0.13294942 -0.19657824]
 [ 2.05565215 -4.17999024  0.          0.        ]]","[-1.5545836   1.3978962  -0.94320214 -0.36367519 -1.15722263 -1.70327913
  0.50317308 -1.00458548 -0.3771747   0.24222985  0.        ]",[-0.53737557 -0.40526229]
49,[-0.07680519  0.35186052],[-0.19840724  0.89125015],-0.032539153364,-0.032539153364,"[[-2.35665     0.23416786 -0.13294942 -0.19657824]
 [ 1.51380177 -3.38561222  0.          0.        ]]","[-1.51770695  1.42349993 -0.98150397 -0.55281738 -1.15722129 -1.70327583
  0.45231299 -0.87527877 -0.38956761  0.23812561  0.        ]",[-0.53737557 -0.40526229]
