timestep,avg_action_dist,actions,original_rewards,rewards,human_obs,obs,logstd_action_dist
0,[ 0.75264299  0.64568955],[ 0.9815251   0.77701399],-0.077504900412,-0.077504900412,"[[-0.09009263  0.07352063  0.18098541  0.06121755]
 [-0.00093747  0.00037018  0.          0.        ]]","[ 0.98361033  1.82481843 -0.02742083 -0.69346907  1.58429554  0.51368088
  0.39650956 -0.35745121 -0.13506672 -0.80722672  0.        ]",[-0.31344566 -0.23601483]
1,[-0.07625361 -0.01901022],[ 0.47416639 -0.31355305],-0.0669613758758,-0.0669613758758,"[[-0.05116588  0.1043819   0.18098541  0.06121755]
 [ 3.8806958   3.07551309  0.          0.        ]]","[ 0.98760524  1.82128385  0.03248687 -0.6048033   1.58429035  0.51368028
  0.70209245  0.09608514 -0.13397697 -0.69595297  0.        ]",[-0.31344566 -0.23601483]
2,[-0.61010146 -0.04048723],[-1.41672595 -0.07871316],-0.0442337343034,-0.0442337343034,"[[ 0.04450309  0.15281736  0.18098541  0.06121755]
 [ 5.68020767  1.77237563  0.          0.        ]]","[ 0.98806696  1.81328524  0.18004027 -0.46625611  1.58428516  0.51367967
  0.84375881 -0.09610775 -0.14978935 -0.4524346   0.        ]",[-0.31344566 -0.23601483]
3,[-0.25817072  0.2292148 ],[-0.31963315  0.93095591],-0.028753075555,-0.028753075555,"[[ 0.11729071  0.18480133  0.18098541  0.06121755]
 [ 1.61209644  1.42716945  0.          0.        ]]","[ 0.97950897  1.80636448  0.29195441 -0.37531195  1.58427996  0.51367906
  0.52349349 -0.14702032 -0.17769275 -0.27499975  0.        ]",[-0.31344566 -0.23601483]
4,[-0.36017305 -0.20102963],[-0.81022454  1.14638959],-0.020889916067,-0.020889916067,"[[ 0.13651222  0.25005109  0.18098541  0.06121755]
 [ 0.3143842   5.08561176  0.          0.        ]]","[ 0.97596769  1.78825066  0.32137267 -0.19156006  1.58427477  0.51367846
  0.42132972  0.39254491 -0.20512613 -0.17244735  0.        ]",[-0.31344566 -0.23601483]
5,[-0.15589704 -0.59890151],[-1.10032586 -0.48260723],-0.0151174406866,-0.0151174406866,"[[ 0.11056438  0.39049319  0.18098541  0.06121755]
 [-2.8984664   8.94572219  0.          0.        ]]","[ 0.98061797  1.73140291  0.28164278  0.19263535  1.58426957  0.51367785
  0.16839544  0.96185232 -0.24642896 -0.08773213  0.        ]",[-0.31344566 -0.23601483]
6,[ 0.56367761 -0.22870848],[-0.25589495 -0.84039625],-0.0121522136919,-0.0121522136919,"[[ 0.01348575  0.54847174  0.18098541  0.06121755]
 [-6.79647148  6.85905722  0.          0.        ]]","[ 0.98936804  1.63953301  0.13220316  0.59860352  1.58426438  0.51367724
 -0.13847813  0.65409923 -0.26912678 -0.12538183  0.        ]",[-0.31344566 -0.23601483]
7,[ 1.14061093  0.18722305],[ 1.38450522 -0.45286107],-0.0239379650903,-0.0239379650903,"[[-0.13124105  0.65090517  0.18098541  0.06121755]
 [-7.67330387  3.39581624  0.          0.        ]]","[ 0.97698599  1.56517804 -0.09051985  0.84241294  1.58425919  0.51367664
 -0.20750735  0.14332202 -0.2565815  -0.3028612   0.        ]",[-0.31344566 -0.23601483]
8,[ 0.95469302  0.10960037],[ 2.52108629  0.6869046 ],-0.0396846934861,-0.0396846934861,"[[-0.24348433  0.70014057  0.18098541  0.06121755]
 [-3.56468704  1.53395828  0.          0.        ]]","[ 0.9465802   1.52556573 -0.260584    0.95323117  1.58425399  0.51367603
  0.11594741 -0.13127476 -0.24714866 -0.46803187  0.        ]",[-0.31344566 -0.23601483]
9,[ 0.33549157 -0.54998314],[ 0.6626982  -1.05409277],-0.0392889321753,-0.0392889321753,"[[-0.274385    0.75779053  0.18098541  0.06121755]
 [ 0.46124652  4.22209502  0.          0.        ]]","[ 0.9350669   1.47616109 -0.30667035  1.07724465  1.5842488   0.51367543
  0.43289277  0.26518631 -0.26438991 -0.47155153  0.        ]",[-0.31344566 -0.23601483]
10,[-0.01199463 -0.29529312],[ 0.19877044  0.89018165],-0.0277724246642,-0.0277724246642,"[[-0.23893179  0.80165729  0.18098541  0.06121755]
 [ 3.07535583  0.17805985  0.          0.        ]]","[ 0.94815917  1.43647815 -0.25376245  1.16721548  1.58424361  0.51367482
  0.63869059 -0.33125063 -0.29248362 -0.36569408  0.        ]",[-0.31344566 -0.23601483]
11,[-0.49435288 -0.84883642],[-0.61101165  0.77394636],-0.0105086451812,-0.0105086451812,"[[-0.1701557   0.84054542  0.18098541  0.06121755]
 [ 3.79987185  3.69901744  0.          0.        ]]","[ 0.96847942  1.39985663 -0.14987729  1.24364529  1.58423841  0.51367421
  0.69572798  0.18804045 -0.33671655 -0.20782112  0.        ]",[-0.31344566 -0.23601483]
12,[-0.52211618 -1.20083952],[-0.32823857 -0.3701222 ],-0.010478441162,-0.010478441162,"[[-0.11917528  0.94454572  0.18098541  0.06121755]
 [ 1.30648518  6.69103727  0.          0.        ]]","[ 0.97916981  1.29570713 -0.07204731  1.43178206  1.58423322  0.51367361
  0.49943257  0.62932048 -0.42482515 -0.03893405  0.        ]",[-0.31344566 -0.23601483]
13,[-0.41587383 -1.07389569],[ 0.00335369 -1.67129425],-0.0255508000307,-0.0255508000307,"[[-0.10632895  1.06233705  0.18098541  0.06121755]
 [-0.01748096  5.09341545  0.          0.        ]]","[ 0.98127102  1.1679702  -0.05235207  1.61426692  1.58422803  0.513673
  0.39520126  0.39369317 -0.514341    0.06035459  0.        ]",[-0.31344566 -0.23601483]
14,[-0.28669262 -0.64126933],[-0.23072572 -1.44110407],-0.0321350598,-0.0321350598,"[[-0.10653031  1.12346573  0.18098541  0.06121755]
 [-0.00273096  1.03298503  0.          0.        ]]","[ 0.9812381   1.09814093 -0.05266094  1.6953434   1.58422284  0.51367239
  0.39636204 -0.20516383 -0.55975651  0.09576535  0.        ]",[-0.31344566 -0.23601483]
15,[ 0.04658759 -0.04917422],[ 0.43654949  0.04095028],-0.0285088290083,-0.0285088290083,"[[-0.11573359  1.10419483  0.18098541  0.06121755]
 [-0.91455238 -2.94681229  0.          0.        ]]","[ 0.97975124  1.12038853 -0.06677343  1.67081109  1.58421764  0.51367179
  0.32457732 -0.79212808 -0.53914452  0.07072868  0.        ]",[-0.31344566 -0.23601483]
16,[-0.1551979 -0.1261892],[ 1.17127611  0.62029035],-0.0221945142262,-0.0221945142262,"[[-0.11651244  1.04746601  0.18098541  0.06121755]
 [ 0.83084139 -2.72680479  0.          0.        ]]","[ 0.97961815  1.18460593 -0.06796699  1.59308888  1.58421245  0.51367118
  0.46198542 -0.75967887 -0.49712347  0.03499855  0.        ]",[-0.31344566 -0.23601483]
17,[-0.92002964 -0.70945537],[-1.29632118 -0.15969272],-0.0289032166421,-0.0289032166421,"[[-0.06036885  1.01810296  0.18098541  0.06121755]
 [ 4.77038735 -0.21787479  0.          0.        ]]","[ 0.98683056  1.21704391  0.01830998  1.5496835   1.58420726  0.51367057
  0.77213091 -0.38964545 -0.51246416  0.10547716  0.        ]",[-0.31344566 -0.23601483]
18,[-0.47751379 -0.37590352],[-0.14084277  0.62803731],-0.0377710368407,-0.0377710368407,"[[-0.00560493  1.00745567  0.18098541  0.06121755]
 [ 0.71949841 -0.84475368  0.          0.        ]]","[ 0.98945636  1.22866192  0.10275156  1.53341644  1.58420206  0.51366997
  0.453218   -0.48210106 -0.54375635  0.18429835  0.        ]",[-0.31344566 -0.23601483]
19,[-0.53591567 -0.66778648],[-0.13668667 -0.47598649],-0.0401858873038,-0.0401858873038,"[[ 0.00304375  1.01568061  0.18098541  0.06121755]
 [ 0.14728032  1.65890265  0.          0.        ]]","[ 0.98947064  1.21968883  0.11609592  1.54599837  1.58419687  0.51366936
  0.40816878 -0.11284519 -0.55649399  0.20210424  0.        ]",[-0.31344566 -0.23601483]
20,[-0.38218194 -0.40573034],[ 0.01020541  1.18014289],-0.0411440440854,-0.0411440440854,"[[  5.39354586e-04   1.02962078e+00   1.80985412e-01   6.12175532e-02]
 [ -3.95915830e-01  -2.58496433e-01   0.00000000e+00   0.00000000e+00]]","[ 0.98947534  1.20437826  0.11223165  1.56694712  1.58419168  0.51366876
  0.36540438 -0.3956357  -0.5652331   0.20599743  0.        ]",[-0.31344566 -0.23601483]
21,[-0.56407171 -0.94616234],[ 0.61604049 -2.13057184],-0.043313908319,-0.043313908319,"[[-0.00690643  1.06422989  0.18098541  0.06121755]
 [-0.34880418  3.70619485  0.          0.        ]]","[ 0.98943902  1.16582073  0.10074311  1.61687789  1.58418648  0.51366815
  0.36911294  0.18910396 -0.58620458  0.21328499  0.        ]",[-0.31344566 -0.23601483]
22,[-0.78268808 -0.66265166],[ 0.22144943 -1.15995429],-0.0498689865969,-0.0498689865969,"[[ 0.01065468  1.09788302  0.18098541  0.06121755]
 [ 2.09675923 -0.32743716  0.          0.        ]]","[ 0.98938931  1.12761103  0.12783867  1.66253251  1.58418129  0.51366754
  0.56164355 -0.40580383 -0.62666148  0.25563703  0.        ]",[-0.31344566 -0.23601483]
23,[-0.81759214 -0.20114341],[-1.72208838 -0.40366318],-0.0543383227222,-0.0543383227222,"[[ 0.06097577  1.05166898  0.18098541  0.06121755]
 [ 2.93256252 -4.28079455  0.          0.        ]]","[ 0.98676605  1.17989757  0.20542397  1.59908934  1.5841761   0.51366694
  0.62744287 -0.98887123 -0.63141653  0.30601575  0.        ]",[-0.31344566 -0.23601483]
24,[-0.18743686  0.38180113],[-0.78970027 -0.31683331],-0.0478862265843,-0.0478862265843,"[[ 0.07935084  0.95087812  0.18098541  0.06121755]
 [-1.08162747 -5.79323721  0.          0.        ]]","[ 0.98488994  1.28905843  0.23370562  1.44238061  1.58417091  0.51366633
  0.31141796 -1.21193422 -0.56784917  0.28189171  0.        ]",[-0.31344566 -0.23601483]
