timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,11.4463,[-3.9558658   0.09341635],[-3.94942689  0.16453961],-0.378040736594,[-0.42676824 -0.99867505],"[[ 0.05528974  0.04135734 -0.11574124 -0.17683843]
 [ 0.00153403 -0.00281199  0.          0.        ]]","[ 1.84127975  1.55923951  1.14035071  0.44891424 -1.00732222 -1.53995829
  0.54281236  0.26688356  2.07823305  1.47790049  0.        ]"
1,11.7094,[-5.38558492  0.30306534],[-3.72757149  0.38831455],-0.374458865417,[-0.42676824 -0.99867505],"[[ 0.01562815  0.04502832 -0.11574124 -0.17683843]
 [-3.95451985  0.36866645  0.          0.        ]]","[ 1.84382603  1.55903068  1.07162355  0.45530032 -1.00732158 -1.53995665
  0.42408889  0.33144165  2.08095588  1.42116136  0.        ]"
2,11.386,[-2.99024701  0.93504757],[-3.56802225  0.69835329],-0.363459975134,[-0.42676824 -0.99867505],"[[-0.10237265  0.06438362 -0.11574124 -0.17683843]
 [-7.83264721  1.56287566  0.          0.        ]]","[ 1.83455357  1.5576461   0.86731776  0.48895229 -1.00732094 -1.539955
  0.30770405  0.53897977  2.07860912  1.25877861  0.        ]"
3,11.75,[-4.4621632   0.60824935],[-3.3838191   0.51955456],-0.345099266792,[-0.42676824 -0.99867505],"[[ -0.2971762    0.13249261  -0.11574124  -0.17683843]
 [-11.63505133   5.23576725   0.           0.        ]]","[ 1.76457932  1.5488994   0.53676484  0.60695234 -1.00732029 -1.53995336
  0.19359173  1.17728076  2.04679415  1.02254726  0.        ]"
4,11.6223,[-2.32967575 -0.20608507],[-3.03597069 -0.21546923],-0.317907113987,[-0.42676824 -0.99867505],"[[ -0.56726878   0.26034552  -0.11574124  -0.17683843]
 [-15.36182376   7.54179928   0.           0.        ]]","[ 1.56009415  1.51631554  0.11277953  0.82515102 -1.00731965 -1.53995172
  0.08174915  1.57803803  1.95663291  0.73801118  0.        ]"
5,11.6628,[-1.24137594 -0.53422263],[-2.52420902 -0.47810513],-0.276595888636,[-0.42676824 -0.99867505],"[[ -0.91114674   0.40150629  -0.11574124  -0.17683843]
 [-19.01385319   6.57742184   0.           0.        ]]","[ 1.14216967  1.45643061 -0.32571458  1.05742203 -1.00731901 -1.53995007
 -0.02785034  1.41044025  1.76407092  0.40994113  0.        ]"
6,11.9719,[-1.79587818 -0.49249472],[-2.25110316 -0.46593449],-0.215151751244,[-0.42676824 -0.99867505],"[[ -1.32733788   0.51053027  -0.11574124  -0.17683843]
 [-22.59336521   4.33236846   0.           0.        ]]","[ 0.46818226  1.39372319 -0.63836455  1.22777929 -1.00731837 -1.53994843
 -0.13527355  1.0202782   1.41447404  0.09023691  0.        ]"
7,12.3973,[-2.85842648 -0.44300024],[-1.99699926 -0.3146252 ],-0.129862281889,[-0.42676824 -0.99867505],"[[ -1.81441032   0.57675135  -0.11574124  -0.17683843]
 [-26.10219105   2.29642729   0.           0.        ]]","[-0.40611342  1.34897122 -0.63829923  1.32644589 -1.00731772 -1.53994678
 -0.24057541  0.66645751  0.88579027 -0.08029466  0.        ]"
8,12.4529,[-1.57543704 -0.04919186],[-1.8853004  0.0555485],-0.0226355521406,[-0.42676824 -0.99867505],"[[ -2.37096288   0.60461849  -0.11574124  -0.17683843]
 [-29.5415864    0.49618915   0.           0.        ]]","[-1.26951065  1.32869055 -0.16337457  1.36674596 -1.00731708 -1.53994514
 -0.34379362  0.35359911  0.25195396  0.0878769   0.        ]"
9,12.4688,[-1.38534765  0.49562388],[-1.97865653  0.56371951],-0.107144175298,[-0.42676824 -0.99867505],"[[ -2.99562505   0.6124779   -0.11574124  -0.17683843]
 [-32.91340039   0.29034124   0.           0.        ]]","[-1.76241565  1.32281831  0.79231247  1.37797331 -1.00731644 -1.53994349
 -0.44498365  0.31782526 -0.26532425  0.71476289  0.        ]"
10,12.6443,[-3.66485341  0.7501203 ],[-2.5115869   0.73453885],-0.232499682589,[-0.42676824 -0.99867505],"[[ -3.68706293   0.63789952  -0.11574124  -0.17683843]
 [-36.21943872   2.24518489   0.           0.        ]]","[-1.51861556  1.30337652  1.94417211  1.41386444 -1.0073158  -1.53994185
 -0.54419968  0.65755189 -0.36335169  1.66150632  0.        ]"
11,12.2849,[-2.88897764  0.31767968],[-3.19873691  0.0340935 ],-0.334486708086,[-0.42676824 -0.99867505],"[[ -4.44397354   0.71213204  -0.11574124  -0.17683843]
 [-39.46094394   5.16814397   0.           0.        ]]","[-0.44960502  1.24277312  2.71645191  1.51475255 -1.00731515 -1.53994021
 -0.64147899  1.16552416  0.10225117  2.49329597  0.        ]"
12,12.2747,[-3.61087972 -0.95368666],[-3.64571095 -0.77266169],-0.39302340949,[-0.42676824 -0.99867505],"[[ -5.26507174   0.82705095  -0.11574124  -0.17683843]
 [-42.63839527   6.31966307   0.           0.        ]]","[ 0.98287943  1.13833847  2.52037467  1.65838696 -1.00731451 -1.53993856
 -0.73683595  1.36564229  0.95123474  2.73265579  0.        ]"
13,12.3078,[-3.66140352 -0.80503771],[-3.32544351 -0.63390005],-0.392793261873,[-0.42676824 -0.99867505],"[[ -6.14907442   0.91424769  -0.11574124  -0.17683843]
 [-45.75139051   2.41278753   0.           0.        ]]","[ 1.82776041  1.05122963  1.27637052  1.75618505 -1.00731387 -1.53993692
 -0.83025847  0.68667691  1.74402789  2.14208797  0.        ]"
14,11.7866,[-1.89999461 -0.55959667],[-2.71693444 -0.30899897],-0.316362741509,[-0.42676824 -0.99867505],"[[ -7.09471288   0.92997504  -0.11574124  -0.17683843]
 [-48.80213086  -0.82943525   0.           0.        ]]","[ 1.27913281  1.03485244 -0.21323675  1.77272735 -1.00731322 -1.53993527
 -0.9218126   0.12321987  1.88942828  0.93486406  0.        ]"
15,12.1216,[-1.7450197  -0.38452852],[-1.72168744  0.08205248],-0.157608699295,[-0.42676824 -0.99867505],"[[ -8.100754     0.89124278  -0.11574124  -0.17683843]
 [-51.79188234  -3.0365644    0.           0.        ]]","[-0.41166635  1.07482623 -0.63697254  1.73136687 -1.00731258 -1.53993363
 -1.0115363  -0.26035107  1.06576813  0.03518615  0.        ]"
16,12.5244,[-1.26520768  1.61182843],[-1.3786422   1.11827195],-0.0638814019685,[-0.42676824 -0.99867505],"[[ -9.16599107   0.81575497  -0.11574124  -0.17683843]
 [-54.72196431  -4.50738148   0.           0.        ]]","[-1.72132541  1.14914167  0.6007672   1.64497977 -1.00731194 -1.53993198
 -1.09946917 -0.51596028 -0.08573914  0.48426823  0.        ]"
17,12.4836,[-2.45613328  1.35754019],[-2.56661797  0.96866167],-0.270154136538,[-0.42676824 -0.99867505],"[[-10.28926682   0.7661439   -0.11574124  -0.17683843]
 [-57.59627644  -0.4672756    0.           0.        ]]","[-1.14542797  1.19522946  2.36369186  1.58423966 -1.0073113  -1.53993034
 -1.1857282   0.18615915 -0.23868274  1.98547914  0.        ]"
