timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,3.97518,[-4.06694562  1.0224472 ],[-4.04168177  0.98166507],-0.404629431824,[-0.20203304 -0.49949011],"[[-0.09143509  0.08394789 -0.16330077 -0.1670706 ]
 [-0.00261498  0.00456102  0.          0.        ]]","[ 1.62902731  1.52559619  0.75898482  0.50533796 -1.40032642 -1.4523398
  0.50566953  0.25170801  2.34785292  1.2630427   0.        ]"
1,4.08763,[-4.44525051  1.21859082],[-3.91889358  0.87648255],-0.402707337588,[-0.20203304 -0.49949011],"[[-0.13119286  0.12378144 -0.16330077 -0.1670706 ]
 [-3.9599826   3.96558633  0.          0.        ]]","[ 1.62122375  1.52024658  0.69393517  0.57453499 -1.40032295 -1.45233602
  0.34951874  0.88749664  2.34513667  1.23474715  0.        ]"
2,4.03721,[-2.95046943 -0.53385204],[-3.64463282  0.13797261],-0.396362469641,[-0.20203304 -0.49949011],"[[-0.2493126   0.24204812 -0.16330077 -0.1670706 ]
 [-7.8390819   7.84812471  0.          0.        ]]","[ 1.58179609  1.49241303  0.50307926  0.77754571 -1.40031948 -1.45233224
  0.19645633  1.51068451  2.33145086  1.15163796  0.        ]"
3,4.28406,[-3.52591392 -0.99770342],[-3.2364285   0.10058571],-0.381601653716,[-0.20203304 -0.49949011],"[[ -0.44422209   0.3762563   -0.16330077  -0.1670706 ]
 [-11.63924767   5.58021573   0.           0.        ]]","[ 1.46499937  1.43959437  0.20175374  1.00068439 -1.40031601 -1.45232846
  0.0465085   1.14665723  2.28939074  0.97236706  0.        ]"
4,4.20618,[-2.21628423  0.05980418],[-2.61148119  0.37629944],-0.352487140496,[-0.20203304 -0.49949011],"[[ -0.71437542   0.44712656  -0.16330077  -0.1670706 ]
 [-15.36368874   1.52029392   0.           0.        ]]","[ 1.20462478  1.40288987 -0.16933472  1.11410446 -1.40031254 -1.45232468
 -0.10045137  0.49499349  2.1767052   0.65564137  0.        ]"
5,4.24225,[-1.42153738  0.32481579],[-2.05343628  0.21205373],-0.305069913506,[-0.20203304 -0.49949011],"[[ -1.0582941    0.47961447  -0.16330077  -0.1670706 ]
 [-19.01602789   1.72775209   0.           0.        ]]","[ 0.73640229  1.38409125 -0.52557968  1.16486267 -1.40030907 -1.4523209
 -0.24456621  0.52829232  1.92849592  0.27691883  0.        ]"
6,4.61849,[-2.02722435 -0.30489941],[-1.89757121 -0.06385474],-0.238095555563,[-0.20203304 -0.49949011],"[[ -1.4745395    0.52673515  -0.16330077  -0.1670706 ]
 [-22.59661784   2.98006933   0.           0.        ]]","[ 0.04018561  1.35467922 -0.72949024  1.23695773 -1.4003056  -1.45231712
 -0.3858499   0.72930267  1.51603228 -0.02145262  0.        ]"
7,5.03091,[-3.43126149 -0.28751267],[-1.72531843  0.11111145],-0.149021562752,[-0.20203304 -0.49949011],"[[ -1.96167823   0.57363142  -0.16330077  -0.1670706 ]
 [-26.10556874   1.71368799   0.           0.        ]]","[-0.80235652  1.32294103 -0.61292635  1.30677389 -1.40030213 -1.45231334
 -0.52430675  0.52603329  0.95308583 -0.1058405   0.        ]"
8,4.98041,[-1.75396146  1.10363699],[-1.65694761  0.41592693],-0.0445781377321,[-0.20203304 -0.49949011],"[[ -2.51829937   0.59613689  -0.16330077  -0.1670706 ]
 [-29.54507618   0.54067536   0.           0.        ]]","[-1.56338822  1.306855   -0.05172166  1.33954601 -1.40029866 -1.45230956
 -0.66002332  0.33775081  0.33472735  0.17395836  0.        ]"
9,4.84474,[-1.2096179  -0.36745951],[-2.03141379  0.09895895],-0.104022896047,[-0.20203304 -0.49949011],"[[ -3.14304737   0.64655935  -0.16330077  -0.1670706 ]
 [-32.91859551   4.48828793   0.           0.        ]]","[-1.8954419   1.26886224  0.91171561  1.41114631 -1.40029519 -1.45230579
 -0.79313589  0.97138744 -0.08696361  0.8606952   0.        ]"
10,4.71999,[-2.40817694 -0.0706798 ],[-2.34044743  0.34813178],-0.229108674544,[-0.20203304 -0.49949011],"[[ -3.83458172   0.72081505  -0.16330077  -0.1670706 ]
 [-36.22382639   2.94227018   0.           0.        ]]","[-1.48811318  1.20816095  1.96111975  1.51167041 -1.40029172 -1.45230201
 -0.92355359  0.72323249 -0.08082634  1.7711415   0.        ]"
11,4.55494,[-3.31986081 -0.2397734 ],[-2.67015672  0.43946671],-0.341272382877,[-0.20203304 -0.49949011],"[[ -4.59156853   0.77623801  -0.16330077  -0.1670706 ]
 [-39.46407735   2.60099083   0.           0.        ]]","[-0.34236365  1.15934181  2.54372672  1.58258636 -1.40028825 -1.45229823
 -1.05140688  0.66845231  0.46357113  2.53987719  0.        ]"
12,4.44249,[-2.61685244  0.08872087],[-2.80595279  0.36750144],-0.413027302155,[-0.20203304 -0.49949011],"[[ -5.41271517   0.81817497  -0.16330077  -0.1670706 ]
 [-42.63998976   1.59587572   0.           0.        ]]","[ 1.00855005  1.12050789  2.16820354  1.63375856 -1.40028478 -1.45229445
 -1.17672097  0.50711884  1.37952717  2.66765652  0.        ]"
13,4.46512,[-2.61435916  0.12637331],[-2.69038677 -0.08645295],-0.41797087775,[-0.20203304 -0.49949011],"[[ -6.29675353   0.85324891  -0.16330077  -0.1670706 ]
 [-45.75350632   1.91028106   0.           0.        ]]","[ 1.63622388  1.08683126  0.88696061  1.67483728 -1.40028131 -1.45229067
 -1.2995724   0.55758406  2.12638899  1.91262729  0.        ]"
14,4.36977,[-1.69389617 -0.694079  ],[-2.26336789 -0.43612283],-0.339630638991,[-0.20203304 -0.49949011],"[[ -7.24244663   0.89603263  -0.16330077  -0.1670706 ]
 [-48.80568036   2.36635859   0.           0.        ]]","[ 0.88432631  1.04433938 -0.43873417  1.72275001 -1.40027784 -1.45228689
 -1.42000263  0.63078928  2.08813683  0.69677669  0.        ]"
15,4.62693,[-0.24945193 -0.75076321],[-1.82971966 -0.20420392],-0.180766586713,[-0.20203304 -0.49949011],"[[ -8.24856628   0.91523968  -0.16330077  -0.1670706 ]
 [-51.79617795  -0.43651248   0.           0.        ]]","[-0.80838943  1.02477634 -0.61060084  1.7434495  -1.40027437 -1.45228311
 -1.53799835  0.1808942   1.16370606 -0.01334139  0.        ]"
16,5.07191,[-2.2513959   0.21164476],[-1.56779563  0.46699077],-0.0598198294472,[-0.20203304 -0.49949011],"[[ -9.2840973    0.87667797  -0.16330077  -0.1670706 ]
 [-51.75687649  -3.40969973   0.           0.        ]]","[-1.87798997  1.06374557  0.67844476  1.7013652  -1.4002709  -1.45227933
 -1.53644326 -0.29633866  0.10331869  0.5619767   0.        ]"
17,4.86239,[-2.94770644  1.26871581],[-2.06617141  1.1223582 ],-0.258621381485,[-0.20203304 -0.49949011],"[[-10.3486502    0.81748745  -0.16330077  -0.1670706 ]
 [-54.68869638  -2.51243022   0.           0.        ]]","[-1.19389838  1.12114763  2.22303706  1.6329104  -1.40026743 -1.45227556
 -1.65212258 -0.15231563  0.02476372  1.99116151  0.        ]"
18,4.57407,[-3.39431495  0.36427217],[-2.78958559  0.59529537],-0.399506805536,[-0.20203304 -0.49949011],"[[-11.47127417   0.80737775  -0.16330077  -0.1670706 ]
 [-57.56435692   1.48797089   0.           0.        ]]","[ 0.67919442  1.13064539  2.3728985   1.62076127 -1.40026396 -1.45227178
 -1.76558485  0.48979847  1.12508976  2.7193241   0.        ]"
19,4.59916,[-3.46169291 -0.42114754],[-2.7534306  -0.21465558],-0.415063993056,[-0.20203304 -0.49949011],"[[-12.65084359   0.85121358  -0.16330077  -0.1670706 ]
 [-60.38329917   2.89067703   0.           0.        ]]","[ 1.63008603  1.08880266  0.77037409  1.67246468 -1.40026049 -1.452268
 -1.8768079   0.71494965  2.15960196  1.82177449  0.        ]"
