timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,13.7898,[-6.2537445   1.24183599],[-5.34055805  1.31964242],-0.35167993116,[-0.40103322 -1.09169388],"[[ 0.0492631  -0.07416216 -0.13415821  0.07526683]
 [ 0.00367886  0.00104825  0.          0.        ]]","[ 1.86858379  1.54167587  1.14065738  0.24600582 -1.15524835  0.64950021
  0.55280054  0.2719791   2.1758754  -0.44125046  0.        ]"
1,13.6759,[-4.42532779  0.28407975],[-5.33460903  1.00529933],-0.352635104498,[-0.40103322 -1.09169388],"[[ 0.00962999 -0.03439813 -0.13415821  0.07526683]
 [-3.95380721  3.96214922  0.          0.        ]]","[ 1.8706893   1.54447325  1.07145984  0.31580163 -1.15524767  0.64949998
  0.43803258  0.97156735  2.17657447 -0.46940382  0.        ]"
2,13.7663,[-4.66269991  0.50885231],[-5.25053358  0.63802421],-0.355502725023,[-0.40103322 -1.09169388],"[[-0.1083561   0.05535883 -0.13415821  0.07526683]
 [-7.83189035  5.01004635  0.          0.        ]]","[ 1.86017723  1.54325193  0.86573068  0.47352876 -1.15524698  0.64949974
  0.32556734  1.15664072  2.17235693 -0.57557931  0.        ]"
3,13.9309,[-5.16440097 -0.41133914],[ -5.17436218e+00  -4.09150124e-03],-0.35905635293,[-0.40103322 -1.09169388],"[[ -0.30313797   0.17479462  -0.13415821   0.07526683]
 [-11.63365162   6.92712204   0.           0.        ]]","[ 1.78840859  1.52546897  0.53318622  0.68197892 -1.1552463   0.64949951
  0.21531546  1.49522324  2.14401134 -0.77031916  0.        ]"
4,13.8792,[-5.05955206  0.3806877 ],[-4.74072742 -0.09082504],-0.361162385876,[-0.40103322 -1.09169388],"[[ -0.57318753   0.2956322   -0.13415821   0.07526683]
 [-15.35892555   5.16247564   0.           0.        ]]","[ 1.58207455  1.48895409  0.10732039  0.88843096 -1.15524561  0.64949927
  0.10728173  1.18356011  2.05563264 -1.05889687  0.        ]"
5,13.9853,[-4.55565824 -0.56148209],[-4.13874435 -0.79798055],-0.357803984241,[-0.40103322 -1.09169388],"[[ -0.91701693   0.41299002  -0.13415821   0.07526683]
 [-19.01189101   6.56855487   0.           0.        ]]","[  1.16303218e+00   1.43615832e+00  -3.31963859e-01   1.08181466e+00
  -1.15524492e+00   6.49499039e-01   1.34495626e-03   1.43189317e+00
   1.85959450e+00  -1.40238135e+00   0.00000000e+00]"
6,14.1046,[-3.42183821 -1.04778775],[-3.20858407 -0.78332281],-0.343676800925,[-0.40103322 -1.09169388],"[[ -1.33316898   0.52075525  -0.13415821   0.07526683]
 [-22.59141684   4.2157187    0.           0.        ]]","[ 0.48964608  1.37325876 -0.64308518  1.25090418 -1.15524424  0.6494988
 -0.10246205  1.01634746  1.51186169 -1.72021483  0.        ]"
7,14.5392,[-2.95082628  0.04468922],[-2.63315511 -0.28292954],-0.31178009946,[-0.40103322 -1.09169388],"[[ -1.82019496   0.56450427  -0.13415821   0.07526683]
 [-26.09945487   0.1725706    0.           0.        ]]","[-0.38139711  1.34395031 -0.63812715  1.31675927 -1.15524355  0.64949857
 -0.20419589  0.30226847  0.97308577 -1.89466797  0.        ]"
8,15.5391,[-3.53131597 -0.17661274],[-2.8131125  -0.27658331],-0.25406250014,[-0.40103322 -1.09169388],"[[ -2.3766983    0.56969174  -0.13415821   0.07526683]
 [-29.53942923   0.34551786   0.           0.        ]]","[-1.23874011  1.34033404 -0.15495872  1.32445016 -1.15524287  0.64949833
 -0.30395586  0.33281339  0.32919344 -1.7141514   0.        ]"
9,15.9154,[-1.70457692  0.38443322],[-3.22253919  0.03951557],-0.168024921175,[-0.40103322 -1.09169388],"[[ -3.00131517   0.56950691  -0.13415821   0.07526683]
 [-32.91101431  -0.36173081   0.           0.        ]]","[-1.7241371   1.34046241  0.81040398  1.32417561 -1.15524218  0.6494981
 -0.40173252  0.20790285 -0.17828301 -1.0681689   0.        ]"
10,16.0943,[-3.80018202  0.81710195],[-3.8927803   0.24599972],-0.0662376092916,[-0.40103322 -1.09169388],"[[ -3.69270264   0.57760146  -0.13415821   0.07526683]
 [-36.21676629   1.16599378   0.           0.        ]]","[-1.47444158  1.33476304  1.96932568  1.33612741 -1.15524149  0.64949786
 -0.49759998  0.47772133 -0.25452426 -0.10398428  0.        ]"
11,15.7796,[-4.29923336 -0.51383761],[-4.69083977 -0.16752008],-0.0927410463535,[-0.40103322 -1.09169388],"[[ -4.44955885   0.63312914  -0.13415821   0.07526683]
 [-39.45816826   4.3759194    0.           0.        ]]","[-0.40486445  1.29377192  2.74145424  1.41638446 -1.15524081  0.64949763
 -0.59160125  1.04464095  0.24526218  0.72266603  0.        ]"
12,15.477,[-3.78255814 -0.23426456],[-4.66221952 -0.13981557],-0.208556191724,[-0.40103322 -1.09169388],"[[ -5.2705852    0.69933184  -0.13415821   0.07526683]
 [-42.63385467   2.25124198   0.           0.        ]]","[ 1.02117637  1.24069849  2.53629273  1.50786056 -1.15524012  0.64949739
 -0.68369672  0.66939137  1.14156399  0.92559563  0.        ]"
13,14.6496,[-4.78759135 -0.08955682],[-4.37102222 -0.2418915 ],-0.305560596824,[-0.40103322 -1.09169388],"[[ -6.15449666   0.73455891  -0.13415821   0.07526683]
 [-45.7469002    1.27454369   0.           0.        ]]","[ 1.85582946  1.21066863  1.27880503  1.55453884 -1.15523944  0.64949716
 -0.77397553  0.49689187  1.94076489  0.23128866  0.        ]"
14,13.6962,[-2.7562971  -1.32613112],[-3.67385745 -0.71050441],-0.348672715241,[-0.40103322 -1.09169388],"[[ -7.10005189   0.75618455  -0.13415821   0.07526683]
 [-48.79845211   0.88913127   0.           0.        ]]","[ 1.30088615  1.191639   -0.21879766  1.58247306 -1.15523875  0.64949693
 -0.86247096  0.42882221  1.98625487 -1.02464493  0.        ]"
15,14.1828,[-1.60661333 -0.53808605],[-2.45027304 -0.06852533],-0.313590565408,[-0.40103322 -1.09169388],"[[ -8.10601623   0.73399869  -0.13415821   0.07526683]
 [-51.78782111  -3.09456174   0.           0.        ]]","[-0.3860086   1.21115414 -0.63698697  1.55380503 -1.15523806  0.64949669
 -0.94916299 -0.27475698  1.07293975 -1.84342605  0.        ]"
16,15.9225,[-2.36966984  1.29014813],[-2.02813911  1.07239723],-0.189346542073,[-0.40103322 -1.09169388],"[[ -9.17117009   0.6512762   -0.13415821   0.07526683]
 [-54.71769419  -5.17077953   0.           0.        ]]","[-1.68410042  1.27966647  0.61636153  1.44192399 -1.15523738  0.64949646
 -1.03412954 -0.64144769 -0.07208805 -1.25315352  0.        ]"
17,16.1674,[-4.72081085  1.06611618],[-4.05690718  0.91741312],-0.0479642235104,[-0.40103322 -1.09169388],"[[-10.29436093   0.58854694  -0.13415821   0.07526683]
 [-57.59202065  -1.11567883   0.           0.        ]]","[-1.10089576  1.32693863  2.38929206  1.35218155 -1.15523669  0.64949622
 -1.11748514  0.07474349 -0.10476398  0.30609854  0.        ]"
18,15.671,[-5.2684593 -0.585751 ],[-5.05706501  0.06911343],-0.206590885934,[-0.40103322 -1.09169388],"[[-11.4744793    0.60611017  -0.13415821   0.07526683]
 [-60.4106182    2.85857913   0.           0.        ]]","[ 0.89681063  1.31412215  2.60491248  1.37770919 -1.15523601  0.64949599
 -1.19922446  0.77665652  1.10937497  0.9550971   0.        ]"
19,14.2365,[-4.40013347 -0.24314817],[-4.44255495 -0.05773253],-0.332006342806,[-0.40103322 -1.09169388],"[[-12.71039367   0.63935773  -0.13415821   0.07526683]
 [-63.171519     0.47389904   0.           0.        ]]","[ 1.8520619   1.28896381  0.80391521  1.42518214 -1.15523532  0.64949575
 -1.27929045  0.35548623  2.09122804 -0.18612668  0.        ]"
20,14.1366,[-3.70970284 -0.4372369 ],[-3.09323907 -0.47239611],-0.338324901474,[-0.40103322 -1.09169388],"[[-14.00097741   0.63898448  -0.13415821   0.07526683]
 [-65.87778879  -0.50810618   0.           0.        ]]","[ 0.30968485  1.28925181 -0.6760006   1.42465441 -1.15523463  0.64949552
 -1.35777198  0.18204933  1.46004305 -1.72451531  0.        ]"
21,15.972,[-2.50959098  0.0628408 ],[-2.46489906  0.35780838],-0.202865179561,[-0.40103322 -1.09169388],"[[-15.34514251   0.61144745  -0.13415821   0.07526683]
 [-68.52978671  -2.23990536   0.           0.        ]]","[-1.62428456  1.31015963  0.43466422  1.38540303 -1.15523395  0.64949528
 -1.43467946 -0.12381242 -0.01525142 -1.35950785  0.        ]"
