timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,14.432,[-2.86153399 -1.42717387],[-3.44878507 -1.67280328],-0.296535787428,[-0.41225997 -1.08992147],"[[-0.08613418 -0.06750118 -0.03786102 -0.19072894]
 [-0.00074819  0.00118423  0.          0.        ]]","[ 1.88697395  1.53049505  0.90697698  0.26483339 -0.31647555 -1.64764568
  0.55688278  0.27491895  1.58952198  1.24504427  0.        ]"
1,14.3342,[-2.49080739 -1.49857034],[-3.22476053 -1.7049191 ],-0.287971085161,[-0.41225997 -1.08992147],"[[-0.12582415 -0.10719014 -0.03786102 -0.19072894]
 [-3.95509243 -3.95689364  0.          0.        ]]","[ 1.87943928  1.52602383  0.83761997  0.19471709 -0.31647547 -1.64764417
  0.4427971  -0.4286994   1.57689658  1.15592402  0.        ]"
2,14.2356,[-2.52364121 -2.20379973],[-3.154953   -1.62229466],-0.260687498601,[-0.41225997 -1.08992147],"[[-0.24381727 -0.22525462 -0.03786102 -0.19072894]
 [-7.83135181 -7.83662356  0.          0.        ]]","[ 1.84055395  1.50081518  0.63390427 -0.01166677 -0.31647538 -1.64764266
  0.33096424 -1.11838967  1.51018981  0.90000696  0.        ]"
3,14.3083,[-3.50997132 -1.81472299],[-3.15333152 -1.60328245],-0.210558966879,[-0.41225997 -1.08992147],"[[ -0.43856998  -0.42014272  -0.03786102  -0.19072894]
 [-11.63138649 -11.63949569   0.           0.        ]]","[ 1.72381164  1.42114221  0.31187785 -0.33894559 -0.31647529 -1.64764115
  0.22133053 -1.79441581  1.31293714  0.53044529  0.        ]"
4,14.2686,[-3.29137761 -0.96661793],[-2.80227494 -1.33217704],-0.133729197862,[-0.41225997 -1.08992147],"[[ -0.7085791   -0.69033134  -0.03786102  -0.19072894]
 [-15.35738775 -15.36689812   0.           0.        ]]","[ 1.46171977  1.23780487 -0.08549662 -0.74490785 -0.31647521 -1.64763965
  0.11383273 -2.45702311  0.90536083  0.19042856  0.        ]"
5,14.2448,[-1.13523401 -0.08089519],[-1.20702374 -0.63086045],-0.0342499496017,[-0.41225997 -1.08992147],"[[ -1.05238887  -1.032998    -0.03786102  -0.19072894]
 [-19.01187058 -18.88795413   0.           0.        ]]","[ 0.98841435  0.90367155 -0.46836077 -1.13871044 -0.31647512 -1.64763814
  0.00839829 -3.0829442   0.30705128  0.12514     0.        ]"
6,14.5666,[ 2.61817466  0.87599741],[ 2.42791915  0.44420534],-0.0855000677808,[-0.41225997 -1.08992147],"[[ -1.46859776  -1.41019339  -0.03786102  -0.19072894]
 [-22.59736387 -18.83167965   0.           0.        ]]","[ 0.28241862  0.44875962 -0.69010141 -1.366239   -0.31647504 -1.64763663
 -0.09504575 -3.07293254 -0.2436758   0.51387871  0.        ]"
7,15.9046,[ 5.08705959  0.99038285],[ 4.31609297  0.78222376],-0.171716096638,[-0.41225997 -1.08992147],"[[ -1.8764041   -1.74827342  -0.03786102  -0.19072894]
 [-18.19745147 -14.98920352   0.           0.        ]]","[-0.44047331  0.0143416  -0.6178389  -1.36120335 -0.31647495 -1.64763512
  0.03189492 -2.38986435 -0.43328896  1.11088053  0.        ]"
8,16.5635,[ 5.98375743  0.96835491],[ 5.24844742  0.76573831],-0.218775857224,[-0.41225997 -1.08992147],"[[ -2.19705919  -2.00572741  -0.03786102  -0.19072894]
 [-13.88203949 -10.77032646   0.           0.        ]]","[-0.95227952 -0.30173133 -0.36575075 -1.22394421 -0.31647487 -1.64763361
  0.15639768 -1.63988794 -0.34156629  1.53317631  0.        ]"
9,16.5371,[ 5.36762768  0.46182453],[ 5.07849836  0.43866432],-0.24009514498,[-0.41225997 -1.08992147],"[[-2.43224251 -2.18052078 -0.03786102 -0.19072894]
 [-9.65015251 -6.72254813  0.          0.        ]]","[-1.26208193 -0.49707291 -0.08652415 -1.06948195 -0.31647478 -1.64763211
  0.27849069 -0.92032852 -0.18824524  1.7420673   0.        ]"
10,16.4217,[ 4.86676966  0.97402006],[ 4.63322449  0.32743025],-0.247932529817,[-0.41225997 -1.08992147],"[[-2.5836165  -2.29528836 -0.03786102 -0.19072894]
 [-5.50097469 -4.76077267  0.          0.        ]]","[-1.42274364 -0.61342218  0.12765555 -0.94361534 -0.31647469 -1.6476306
  0.39819746 -0.57159055 -0.06646803  1.82193835  0.        ]"
11,16.2626,[ 4.05530171  0.29037273],[ 3.69241858 -0.14444044],-0.24985252303,[-0.41225997 -1.08992147],"[[-2.65282633 -2.35086282 -0.03786102 -0.19072894]
 [-1.43350389 -0.80984958  0.          0.        ]]","[-1.48479549 -0.66580561  0.23298472 -0.87627543 -0.31647461 -1.64762909
  0.5155469   0.13075096 -0.00682577  1.84245707  0.        ]"
12,16.3373,[ 4.3083548 -0.0238978],[ 3.04581451 -0.37842739],-0.249084848073,[-0.41225997 -1.08992147],"[[-2.64149203 -2.35536377 -0.03786102 -0.19072894]
 [ 2.55364965  0.35587254  0.          0.        ]]","[-1.47514402 -0.66992727  0.21545101 -0.87064798 -0.31647452 -1.64762758
  0.63057908  0.33797719 -0.00793492  1.83686979  0.        ]"
13,16.2306,[ 2.90362857 -0.43756399],[ 1.84649551 -0.65045124],-0.244367599229,[-0.41225997 -1.08992147],"[[-2.55120635 -2.34926665 -0.03786102 -0.19072894]
 [ 6.46189456  0.25419559  0.          0.        ]]","[-1.39115667 -0.66433897  0.07983265 -0.87826406 -0.31647444 -1.64762608
  0.74333465  0.31990234 -0.04180588  1.79956328  0.        ]"
14,15.9527,[-0.16276355 -0.2402397 ],[ 0.22598469 -0.75248301],-0.234002615105,[-0.41225997 -1.08992147],"[[ -2.38353141  -2.36161555  -0.03786102  -0.19072894]
 [ 10.29285244  -1.48326092   0.           0.        ]]","[-1.20355756 -0.6756214  -0.15009826 -0.86278909 -0.31647435 -1.64762457
  0.85386036  0.01104067 -0.08101824  1.71974587  0.        ]"
15,16.0948,[ 0.12060317 -0.8613926 ],[-0.45303494 -0.43125761],-0.220786145404,[-0.41225997 -1.08992147],"[[-2.18618239 -2.40052718 -0.03786102 -0.19072894]
 [ 9.44487687 -2.40484169  0.          0.        ]]","[-0.93639981 -0.7102497  -0.37687082 -0.81279534 -0.31647427 -1.64762306
  0.82939527 -0.15278558 -0.09608737  1.62203565  0.        ]"
16,15.8848,[-3.08870123  0.60043126],[-1.08634746  0.6031633 ],-0.208541514205,[-0.41225997 -1.08992147],"[[-1.99436837 -2.482365   -0.03786102 -0.19072894]
 [ 9.73556774 -5.76773353  0.          0.        ]]","[-0.63809791 -0.77831312 -0.54396098 -0.7018297  -0.31647418 -1.64762155
  0.83778157 -0.7505953  -0.06759744  1.53881348  0.        ]"
17,16.152,[-1.10906682  0.54513169],[-1.26093388  0.62561387],-0.200627848719,[-0.41225997 -1.08992147],"[[-1.8413107  -2.57271852 -0.03786102 -0.19072894]
 [ 5.58399714 -3.27596025  0.          0.        ]]","[-0.38009863 -0.84550707 -0.63535997 -0.57090339 -0.31647409 -1.64762004
  0.71800528 -0.30764098 -0.02103931  1.48879037  0.        ]"
18,16.3105,[-0.46677492  1.25469906],[-1.0060935   0.44456631],-0.197671281922,[-0.41225997 -1.08992147],"[[-1.77046159 -2.6159302  -0.03786102 -0.19072894]
 [ 1.51445994 -1.05263277  0.          0.        ]]","[-0.25650013 -0.87453643 -0.66435656 -0.50546433 -0.31647401 -1.64761854
  0.60059577  0.0875926   0.00302618  1.47038151  0.        ]"
19,16.1835,[-1.0188676  -0.26609787],[-1.02940238 -0.56188262],-0.196527534448,[-0.41225997 -1.08992147],"[[-1.7590141  -2.59704622 -0.03786102 -0.19072894]
 [-0.36345607  2.92776603  0.          0.        ]]","[-0.23634558 -0.86210313 -0.66823366 -0.53427336 -0.31647392 -1.64761703
  0.54641625  0.79517484 -0.00914055  1.4608607   0.        ]"
20,16.2309,[-0.08055218 -0.7891171 ],[ 0.13521391 -0.38129562],-0.197993986711,[-0.41225997 -1.08992147],"[[-1.80593347 -2.54964435 -0.03786102 -0.19072894]
 [-4.31529691  1.81613668  0.          0.        ]]","[-0.31864402 -0.82916932 -0.65091056 -0.60512309 -0.31647384 -1.64761552
  0.43240241  0.59756389 -0.03708121  1.4677406   0.        ]"
21,16.3596,[ 0.6528279   0.48090308],[ 1.0999043   0.48408926],-0.203231516396,[-0.41225997 -1.08992147],"[[-1.89458216 -2.54503183 -0.03786102 -0.19072894]
 [-4.5488039  -1.34435088  0.          0.        ]]","[-0.47148097 -0.82583459 -0.60795026 -0.61190088 -0.31647375 -1.64761401
  0.42566543  0.03573413 -0.03546603  1.50554784  0.        ]"
22,16.34,[ 0.71149352 -0.31868033],[ 0.65755284 -0.12297823],-0.207108352106,[-0.41225997 -1.08992147],"[[-1.9587231  -2.552546   -0.03786102 -0.19072894]
 [-1.87419555  0.58649215  0.          0.        ]]","[-0.57933699 -0.83125456 -0.56868453 -0.60084796 -0.31647366 -1.6476125
  0.50282986  0.37897389 -0.02551898  1.53465446  0.        ]"
23,16.4594,[ 1.3812822  0.2753731],[ 0.21420288  0.14525326],-0.207629471587,[-0.41225997 -1.08992147],"[[-1.96757288 -2.55359286 -0.03786102 -0.19072894]
 [ 0.97970784 -0.68693473  0.          0.        ]]","[-0.59400888 -0.83200455 -0.56273749 -0.59930349 -0.31647358 -1.647611
  0.58516707  0.15260073 -0.02402166  1.53857421  0.        ]"
