timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,6.58237,[-1.96675605 -2.34227765],[-3.66463757 -2.44981766],-0.175161575505,[-0.31431815 -0.7966693 ],"[[-0.07928055 -0.09884059  0.16367787 -0.19688516]
 [-0.00360673 -0.00386879  0.          0.        ]]","[ 1.80155985  1.53867803  0.88960866  0.21320192  1.44244986 -1.6930952
  0.53566178  0.26356941  0.36297791  1.30627492  0.        ]"
1,6.49008,[-3.8081366  -2.91375672],[-3.54250216 -2.19456744],-0.162503247757,[-0.31431815 -0.7966693 ],"[[-0.11902721 -0.13862963  0.16367787 -0.19688516]
 [-3.9579044  -3.96184851  0.          0.        ]]","[ 1.79444355  1.53253857  0.8216012   0.14409973  1.44244792 -1.69309235
  0.41048906 -0.4127221   0.34915278  1.21674889  0.        ]"
2,6.67072,[-3.6441911  -2.18148214],[-3.45557189 -2.05008745],-0.125008173618,[-0.31431815 -0.7966693 ],"[[-0.23707625 -0.25679223  0.16367787 -0.19688516]
 [-7.83413668 -7.84148009  0.          0.        ]]","[ 1.75666221  1.50232976  0.62193274 -0.05843922  1.44244598 -1.69308949
  0.28778752 -1.07562586  0.27889788  0.96066354  0.        ]"
3,6.792,[-3.39372331 -2.06550136],[-3.04587841 -1.8164494 ],-0.0700609528327,[-0.31431815 -0.7966693 ],"[[ -0.43188467  -0.45177646   0.16367787  -0.19688516]
 [-11.63417916 -11.64425209   0.           0.        ]]","[ 1.64122258  1.41438162  0.30601104 -0.37780679  1.44244405 -1.69308664
  0.16749776 -1.72539475  0.07626011  0.59318545  0.        ]"
4,7.10935,[-1.94656738 -1.39950572],[-2.25547576 -1.428177  ],-0.0750026894648,[-0.31431815 -0.7966693 ],"[[ -0.70195006  -0.72205919   0.16367787  -0.19688516]
 [-15.36023007 -15.37155275   0.           0.        ]]","[ 1.37980507  1.22005737 -0.08454554 -0.77025644  1.44244211 -1.69308379
  0.0495502  -2.36226368 -0.33639269  0.25991576  0.        ]"
5,7.58762,[-0.68960277 -0.15095241],[-0.2764402 -0.4910551],-0.170975854859,[-0.31431815 -0.7966693 ],"[[ -1.04581714  -1.06614414   0.16367787  -0.19688516]
 [-19.0147697  -19.0246888    0.           0.        ]]","[ 0.90542288  0.8724432  -0.46220811 -1.14529173  1.44244018 -1.69308094
 -0.06613368 -2.98645289 -0.93583911  0.2066561   0.        ]"
6,8.90586,[ 2.57074214  0.92694195],[ 2.60826731  0.674034  ],-0.267988073752,[-0.31431815 -0.7966693 ],"[[ -1.44976075  -1.4488341    0.16367787  -0.19688516]
 [-21.37197749 -19.24351031   0.           0.        ]]","[ 0.21758768  0.40125123 -0.68119447 -1.35034077  1.44243824 -1.69307809
 -0.14075072 -3.02382888 -1.46963792  0.60146474  0.        ]"
7,10.1371,[ 4.32421962  1.46520548],[ 3.99004698  1.02511501],-0.324526695692,[-0.31431815 -0.7966693 ],"[[ -1.83330121  -1.79304673   0.16367787  -0.19688516]
 [-16.99614776 -15.19132657   0.           0.        ]]","[ -4.69860509e-01  -4.42123447e-02  -6.34866901e-01  -1.32030998e+00
   1.44243630e+00  -1.69307524e+00  -2.23435355e-03  -2.33144081e+00
  -1.64272298e+00   1.17795265e+00   0.00000000e+00]"
8,10.4458,[ 3.45651768  0.98503828],[ 4.67080832  1.07476187],-0.342030106404,[-0.31431815 -0.7966693 ],"[[ -2.13016633  -2.05412227   0.16367787  -0.19688516]
 [-12.70427219 -10.93049021   0.           0.        ]]","[-0.96008342 -0.36234176 -0.43169356 -1.16297384  1.44243437 -1.69307238
  0.13362445 -1.60340649 -1.55318984  1.57627176  0.        ]"
9,10.7557,[ 4.01351481  1.42840662],[ 4.70248175  0.77208185],-0.341497245187,[-0.31431815 -0.7966693 ],"[[-2.34202611 -2.2314251   0.16367787 -0.19688516]
 [-8.49549782 -6.81355202  0.          0.        ]]","[-1.2608588  -0.55622195 -0.20722828 -0.9953218   1.44243243 -1.69306953
  0.26685269 -0.89996173 -1.41053128  1.76964749  0.        ]"
10,10.7767,[ 4.28324459  0.77645024],[ 4.16434193  0.14799735],-0.33738236661,[-0.31431815 -0.7966693 ],"[[-2.47053505 -2.32661446  0.16367787 -0.19688516]
 [-4.36903644 -2.7190504   0.          0.        ]]","[-1.41660447 -0.65033272 -0.04345723 -0.88705628  1.4424305  -1.69306668
  0.39747529 -0.20035117 -1.31405413  1.84267359  0.        ]"
11,10.5569,[ 3.62804336 -0.28555778],[ 3.39004016 -0.47946918],-0.336156234325,[-0.31431815 -0.7966693 ],"[[-2.51732947 -2.3496092   0.16367787 -0.19688516]
 [-0.32386077  0.40914407  0.          0.        ]]","[-1.46763946 -0.67188467  0.02070866 -0.85913454  1.44242856 -1.69306383
  0.52552476  0.33415047 -1.28500466  1.86284887  0.        ]"
12,10.1983,[ 2.0034889  -0.40750051],[ 2.62130022 -0.47985324],-0.335412153208,[-0.31431815 -0.7966693 ],"[[-2.48402228 -2.35285289  0.16367787 -0.19688516]
 [ 3.64137009 -0.72971004  0.          0.        ]]","[-1.43163363 -0.6748858  -0.02519719 -0.85514196  1.44242663 -1.69306098
  0.65104351  0.13955898 -1.2927861   1.84700809  0.        ]"
13,10.2737,[ 1.75327623 -0.32074732],[ 1.58993244 -0.33586499],-0.330931176482,[-0.31431815 -0.7966693 ],"[[-2.37219743 -2.38349116  0.16367787 -0.19688516]
 [ 7.52818097 -2.32876309  0.          0.        ]]","[-1.29938585 -0.70275594 -0.1705102  -0.81679734  1.44242469 -1.69305812
  0.77407977 -0.13366484 -1.3023657   1.79179414  0.        ]"
