timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,10.0318,[-4.45721727 -1.74655893],[-4.24844313 -1.71810389],-0.224595489469,[-0.3987518 -0.9474026],"[[ -2.44782047e-02  -4.99045676e-02  -1.35772342e-02  -3.52320216e-02]
 [  7.83454802e-04  -9.18119845e-05   0.00000000e+00   0.00000000e+00]]","[ 1.82530202  1.55447577  0.9984955   0.29197323 -0.11103715 -0.30453224
  0.54015855  0.26609256  1.44842888  0.2716611   0.        ]"
1,9.91479,[-3.62668584 -1.57684663],[-4.14047289 -1.73046875],-0.222397551352,[-0.3987518 -0.9474026],"[[-0.06413781 -0.08961879 -0.01357723 -0.03523202]
 [-3.95358665 -3.95814372  0.          0.        ]]","[ 1.82210731  1.55086023  0.93000839  0.22292181 -0.11103711 -0.30453213
  0.4201456  -0.41846738  1.44140414  0.18115799  0.        ]"
2,9.79916,[-4.15291726 -3.00643955],[-4.06120634 -1.7270571 ],-0.215093303675,[-0.3987518 -0.9474026],"[[-0.18210099 -0.20770803 -0.01357723 -0.03523202]
 [-7.82986105 -7.8378494   0.          0.        ]]","[ 1.79579436  1.52803747  0.72774975  0.01947382 -0.11103708 -0.30453202
  0.30250284 -1.08947658  1.39090904 -0.08153099  0.        ]"
3,9.64425,[-3.08721284 -0.93129139],[-3.7349236 -1.7286638],-0.200936796816,[-0.3987518 -0.9474026],"[[ -0.37682388  -0.40262042  -0.01357723  -0.03523202]
 [-11.6298914  -11.64069986   0.           0.        ]]","[ 1.69834044  1.45170559  0.40470848 -0.30406052 -0.11103704 -0.3045319
  0.18717404 -1.74719172  1.21741528 -0.46998433  0.        ]"
4,9.67285,[-3.66646758 -1.1690681 ],[-2.94851351 -1.52377129],-0.178709146984,[-0.3987518 -0.9474026],"[[ -6.46803724e-01  -6.70103285e-01  -1.35772342e-02  -3.52320216e-02]
 [ -1.53559408e+01  -1.50960256e+01   0.00000000e+00   0.00000000e+00]]","[  1.45878842e+00   1.27379254e+00  -9.57793491e-04  -7.03633202e-01
  -1.11036999e-01  -3.04531787e-01   7.40905277e-02  -2.34479791e+00
   8.33981049e-01  -8.47122481e-01   0.00000000e+00]"
5,9.58721,[ 0.45106359 -0.65164736],[-1.15616107 -0.80046463],-0.150181700589,[-0.3987518 -0.9474026],"[[ -9.90583038e-01  -1.00873256e+00  -1.35772342e-02  -3.52320216e-02]
 [ -1.90102700e+01  -1.87546293e+01   0.00000000e+00   0.00000000e+00]]","[ 1.00483012  0.94634408 -0.40495962 -1.09597832 -0.11103696 -0.30453167
 -0.03681632 -2.97755594  0.24306293 -0.96861967  0.        ]"
6,9.92584,[ 0.57156947  0.78736131],[ 0.99614489  0.61201954],-0.123166923423,[-0.3987518 -0.9474026],"[[ -1.34914451e+00  -1.40598085e+00  -1.35772342e-02  -3.52320216e-02]
 [ -1.68532036e+01  -2.09628281e+01   0.00000000e+00   0.00000000e+00]]","[ 0.40813272  0.46479693 -0.64557268 -1.34051389 -0.11103692 -0.30453156
  0.02864946 -3.35945634 -0.29197854 -0.64846124  0.        ]"
7,11.0011,[ 3.29024741  2.07364273],[ 2.60623336  1.25761712],-0.104843342542,[-0.3987518 -0.9474026],"[[ -1.66021784e+00  -1.78978678e+00  -1.35772342e-02  -3.52320216e-02]
 [ -1.42623799e+01  -1.74295633e+01   0.00000000e+00   0.00000000e+00]]","[-0.153643   -0.03300521 -0.68095634 -1.32250441 -0.11103688 -0.30453144
  0.10727953 -2.74836174 -0.49534568 -0.12668965  0.        ]"
8,11.7794,[ 3.36634904  1.21877794],[ 3.15596533  1.4642514 ],-0.0941472439379,[-0.3987518 -0.9474026],"[[ -1.90295208  -2.09518552  -0.01357723  -0.03523202]
 [-10.02473274 -13.12469376   0.           0.        ]]","[-0.5839181  -0.40303315 -0.59337648 -1.12991741 -0.11103684 -0.30453133
  0.23588981 -2.00382259 -0.44078571  0.26596828  0.        ]"
9,12.206,[ 3.66079519  2.05519007],[ 2.9878459   1.29212999],-0.086369605504,[-0.3987518 -0.9474026],"[[-2.06175276 -2.31534378 -0.01357723 -0.03523202]
 [-5.86892458 -8.90521229  0.          0.        ]]","[-0.84811646 -0.63404548 -0.48367612 -0.90290888 -0.11103681 -0.30453122
  0.36201631 -1.27405452 -0.31262924  0.46021745  0.        ]"
