timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,5.60582,[-3.27908016 -1.20112674],[-3.82738876 -2.3494246 ],-0.107136170627,[-0.28125253 -0.67634457],"[[-0.09347293  0.01901508  0.10353674 -0.03486674]
 [ 0.00491949 -0.0009274   0.          0.        ]]","[ 1.74611595  1.57337383  0.84422554  0.4194787   0.90014086 -0.30894105
  0.51512032  0.26025856  0.75041166  0.24504973  0.        ]"
1,5.50212,[-3.51415271 -2.31320461],[-3.6598177 -2.2388649],-0.104390858852,[-0.28125253 -0.67634457],"[[-0.13305057 -0.02071568  0.10353674 -0.03486674]
 [-3.94952264 -3.95896261  0.          0.        ]]","[ 1.73802188  1.57332654  0.77734569  0.35046879  0.90013998 -0.30894087
  0.38056929 -0.39920064  0.74160184  0.15409328  0.        ]"
2,5.59381,[-3.58125496 -1.56220084],[-3.55686307 -2.16909099],-0.100245832981,[-0.28125253 -0.67634457],"[[-0.25093287 -0.13882116  0.10353674 -0.03486674]
 [-7.82582668 -7.83865656  0.          0.        ]]","[ 1.69735551  1.56097123  0.5806453   0.14608486  0.90013911 -0.30894069
  0.24867696 -1.04560654  0.68531049 -0.10965855  0.        ]"
3,5.55096,[-3.17245246 -1.45839341],[-2.91497254 -1.82983589],-0.107403110571,[-0.28125253 -0.67634457],"[[ -0.44557475  -0.33374965   0.10353674  -0.03486674]
 [-11.62580978 -11.64150389   0.           0.        ]]","[ 1.57739682  1.50113574  0.26995624 -0.18258641  0.90013824 -0.3089405
  0.11938148 -1.6792065   0.50094879 -0.49813575  0.        ]"
4,5.61329,[-0.86331333 -0.67974115],[-1.97756672 -1.4437778 ],-0.137273922483,[-0.28125253 -0.67634457],"[[ -0.71547084  -0.60397829   0.10353674  -0.03486674]
 [-15.35164192 -15.36889272   0.           0.        ]]","[ 1.31045584  1.34125544 -0.1127246  -0.60005726  0.90013736 -0.30894032
 -0.00739099 -2.30022917  0.09920945 -0.87185665  0.        ]"
5,5.78889,[ 0.03385403 -0.64718712],[-0.47549948 -0.81637597],-0.181762746971,[-0.28125253 -0.67634457],"[[ -1.05374026  -0.93528975   0.10353674  -0.03486674]
 [-18.46528336 -17.75423012   0.           0.        ]]","[ 0.83933497  1.03985544 -0.47552103 -1.01147631  0.90013649 -0.30894014
 -0.1133335  -2.69764386 -0.50097662 -0.9824335   0.        ]"
6,6.14604,[ 1.50857881  0.5263194 ],[ 1.48349226  0.40232956],-0.217781186686,[-0.28125253 -0.67634457],"[[ -1.41806897  -1.31254777   0.10353674  -0.03486674]
 [-17.96947434 -19.96417233   0.           0.        ]]","[ 0.22038646  0.59570035 -0.67805855 -1.29299434  0.90013561 -0.30893996
 -0.09646339 -3.06582917 -1.05407572 -0.65979814  0.        ]"
7,7.03001,[ 1.24743408  0.2321217 ],[ 2.46923661  0.92857772],-0.228002860844,[-0.28125253 -0.67634457],"[[ -1.73423334  -1.68695289   0.10353674  -0.03486674]
 [-13.66094072 -17.48463642   0.           0.        ]]","[-0.34910204  0.1080944  -0.6751905  -1.33888983  0.90013474 -0.30893978
  0.05013587 -2.65269968 -1.27665309 -0.12183689  0.        ]"
8,7.8714,[ 1.98108782  0.93876321],[ 3.18707919  1.59977126],-0.216210213049,[-0.28125253 -0.67634457],"[[ -1.96505951  -2.02394959   0.10353674  -0.03486674]
 [ -9.43544317 -16.21927657   0.           0.        ]]","[-0.74960016 -0.31466613 -0.56736733 -1.17527497  0.90013386 -0.3089396
  0.1939098  -2.44186832 -1.21070755  0.30026831  0.        ]"
9,8.45809,[ 3.24263215  1.39707214],[ 3.20257473  1.61761045],-0.194562752567,[-0.28125253 -0.67634457],"[[ -2.11219735  -2.30781826   0.10353674  -0.03486674]
 [ -5.29181813 -12.18105545   0.           0.        ]]","[-0.98692943 -0.6223497  -0.45461471 -0.89978195  0.90013299 -0.30893941
  0.33489797 -1.76905617 -1.03944301  0.51341608  0.        ]"
