timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,13.6157,[-3.43689477  1.03767028],[-4.01701164  1.55445242],-0.412788509145,[-0.39565682 -1.06331325],"[[-0.00825485 -0.04261857 -0.16890188 -0.17054752]
 [ 0.00452941  0.00478262  0.          0.        ]]","[ 1.87067466  1.55728154  1.04201927  0.3048666  -1.47339063 -1.48827206
  0.54778268  0.27212795  2.40700241  1.26243789  0.        ]"
1,13.5852,[-2.71853141  0.94887041],[-4.07333851  1.43374741],-0.411139078633,[-0.39565682 -1.06331325],"[[ -4.78711132e-02  -2.78057768e-03  -1.68901879e-01  -1.70547524e-01]
 [ -3.95297295e+00   3.96581017e+00   0.00000000e+00   0.00000000e+00]]","[ 1.86866162  1.55845855  0.97283714  0.37461176 -1.47338938 -1.48827077
  0.43159685  0.96822426  2.40633431  1.23423353  0.        ]"
2,13.9745,[-4.20520473  0.81361977],[-4.03552294  0.53403509],-0.405464898852,[-0.39565682 -1.06331325],"[[-0.165851    0.11345952 -0.16890188 -0.17054752]
 [-7.8321007   7.64592393  0.          0.        ]]","[ 1.84590892  1.55008212  0.76800923  0.57775568 -1.47338812 -1.48826949
  0.31771198  1.61495273  2.39867209  1.14880796  0.        ]"
3,13.9549,[-2.74500826 -0.89998338],[-3.83039212 -0.49186233],-0.393733926914,[-0.39565682 -1.06331325],"[[ -0.36064198   0.29719665  -0.16890188  -0.17054752]
 [-11.63436288  10.71751833   0.           0.        ]]","[ 1.75435677  1.50132362  0.43993365  0.89233023 -1.47338686 -1.4882682
  0.20608377  2.15474025  2.36766346  1.00547341  0.        ]"
4,14.1801,[-3.09906228 -0.74071825],[-3.18873787 -0.30023107],-0.370532805168,[-0.39565682 -1.06331325],"[[ -0.6307001    0.4736751   -0.16890188  -0.17054752]
 [-15.35910564   6.94284376   0.           0.        ]]","[ 1.52270086  1.41495834  0.02615946  1.1783484  -1.47338561 -1.48826691
  0.0967314   1.49139208  2.28344372  0.7623666   0.        ]"
5,14.2708,[-3.29867195 -0.17430926],[-2.87067866 -0.19053143],-0.329865586832,[-0.39565682 -1.06331325],"[[ -0.97451902   0.58173301  -0.16890188  -0.17054752]
 [-19.01064973   3.87309997   0.           0.        ]]","[ 1.0775945   1.34407322 -0.38916306  1.34176538 -1.47338435 -1.48826563
 -0.01047197  0.95192673  2.09232449  0.41338735  0.        ]"
6,14.4301,[-3.23407612  0.00486316],[-2.74266982 -0.42242935],-0.268123269681,[-0.39565682 -1.06331325],"[[ -1.39065317   0.65150316  -0.16890188  -0.17054752]
 [-22.59086128   3.10637985   0.           0.        ]]","[ 0.38583512  1.29149729 -0.66238468  1.4414295  -1.4733831  -1.48826434
 -0.11558114  0.81718594  1.73841388  0.0718364   0.        ]"
7,14.5879,[-2.12282101 -0.82317041],[-2.74379396 -0.74055839],-0.183991702312,[-0.39565682 -1.06331325],"[[ -1.87768458   0.71320362  -0.16890188  -0.17054752]
 [-26.10061632   3.06369989   0.           0.        ]]","[-0.48477867  1.24079176 -0.60902839  1.52527562 -1.47338184 -1.48826306
 -0.21862181  0.80968517  1.21906593 -0.09943765  0.        ]"
8,14.8454,[-1.48767297 -0.14713923],[-2.56702685 -0.16681436],-0.0795680123522,[-0.39565682 -1.06331325],"[[ -2.43420324   0.74115628  -0.16890188  -0.17054752]
 [-29.53972908  -0.25747693   0.           0.        ]]","[-1.31324732  1.216573   -0.07891264  1.56184356 -1.47338058 -1.48826177
 -0.31958853  0.22603426  0.59857072  0.05976993  0.        ]"
9,15.2879,[-3.25221955  0.95215679],[-2.68662548  0.42866853],-0.0826272735779,[-0.39565682 -1.06331325],"[[ -3.05882716   0.73019606  -0.16890188  -0.17054752]
 [-32.91141416  -0.83671414   0.           0.        ]]","[-1.74110624  1.2261586   0.91200751  1.54761186 -1.47337933 -1.48826048
 -0.41857568  0.12424127  0.07981125  0.6763512   0.        ]"
