timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,0.286116,[-2.23133339  0.23904848],[-1.12273741 -0.03854251],-0.229650801779,[ 0.00486606 -0.16276798],"[[ 0.08447332 -0.0139935  -0.01524232  0.06402344]
 [-0.00425508  0.00357344  0.          0.        ]]","[ 1.14703185  1.29290248  0.32981992  0.15585463 -0.0912316   0.58870908
  0.55924005  0.18812473  1.21607714 -0.23932483  0.        ]"
1,0.265498,[-1.88693817 -0.1416027 ],[-1.0600456  -0.10594548],-0.231705333496,[ 0.00486606 -0.16276798],"[[ 0.04469487 -0.00441042 -0.01524232  0.06402344]
 [-3.9604162   0.95157054  0.          0.        ]]","[ 1.15058804  1.29299565  0.26965165  0.17266388 -0.09123119  0.58870558
  0.27947529  0.3217961   1.21883445 -0.28954852  0.        ]"
2,-0.0556106,[-0.67382378 -0.22832818],[-0.98186362 -0.1317459 ],-0.238044096269,[ 0.00486606 -0.16276798],"[[-0.07341574  0.00882154 -0.01524232  0.06402344]
 [-7.83773566  0.37354622  0.          0.        ]]","[ 1.14822034  1.29294453  0.09073947  0.19587458 -0.09123078  0.58870209
  0.00528608  0.24028997  1.21687548 -0.45046551  0.        ]"
3,-0.0698803,[-2.05469508  1.87673064],[-0.8826865  -0.16156892],-0.247639048762,[ 0.00486606 -0.16276798],"[[ -2.55355884e-01   7.15704593e-03  -1.52423249e-02   6.40234425e-02]
 [ -1.03479218e+01  -5.36964451e-01   0.00000000e+00   0.00000000e+00]]","[ 1.10688427  1.29294565 -0.18095618  0.19295389 -0.09123038  0.58869859
 -0.17222468  0.11190129  1.17839945 -0.71148128  0.        ]"
4,-0.0377445,[-0.41173205 -0.76393598],[-0.66829926 -0.44919008],-0.257933188794,[ 0.00486606 -0.16276798],"[[ -0.49996675   0.03626684  -0.01524232   0.06402344]
 [-14.10066659   3.43469816   0.           0.        ]]","[ 0.981821    1.29215355 -0.52475387  0.24400446 -0.09122997  0.5886951
 -0.43760442  0.6719308   1.06992213 -1.02084617  0.        ]"
5,0.191015,[-0.97922513 -0.56275925],[-0.45909292 -0.41015977],-0.267342221919,[ 0.00486606 -0.16276798],"[[ -7.95511715e-01   7.39337763e-02  -1.52423249e-02   6.40234425e-02]
 [ -1.54493420e+01   3.42291903e-01   0.00000000e+00   0.00000000e+00]]","[ 0.73486258  1.28958845 -0.88070406  0.30997588 -0.09122957  0.5886916
 -0.53297573  0.23587649  0.85875156 -1.34460287  0.        ]"
6,-0.31664,[ 1.87644823 -1.54077436],[-0.13445607 -0.39333045],-0.27443093945,[ 0.00486606 -0.16276798],"[[ -1.14028982e+00   5.83674508e-02  -1.52423249e-02   6.40234425e-02]
 [ -1.90165896e+01  -1.89148708e+00   0.00000000e+00   0.00000000e+00]]","[ 0.34209514  1.29083819 -1.17557169  0.28272725 -0.09122916  0.5886881
 -0.78523611 -0.0791046   0.48645112 -1.64737841  0.        ]"
7,-0.00999972,[ 0.23296686  0.26228697],[ 0.10803419 -0.24670671],-0.275240759144,[ 0.00486606 -0.16276798],"[[ -1.47714173  -0.01883187  -0.01524232   0.06402344]
 [-14.68304138  -5.81534343   0.           0.        ]]","[-0.10797021  1.29269838 -1.3072263   0.14735893 -0.09122876  0.58868461
 -0.47877634 -0.63239954  0.00945828 -1.79400739  0.        ]"
8,0.00127262,[ 0.37302804  0.96319898],[ 0.31599474 -0.29934722],-0.269543646436,[ 0.00486606 -0.16276798],"[[ -1.75864702  -0.12356773  -0.01524232   0.06402344]
 [-13.47152911  -4.66207097   0.           0.        ]]","[-0.49750821  1.28352816 -1.2871875  -0.03582645 -0.09122835  0.58868111
 -0.39309907 -0.46977485 -0.43060829 -1.75049431  0.        ]"
9,0.13861,[ 0.89989988 -1.07520582],[ 0.41246122 -0.45862576],-0.260607025742,[ 0.00486606 -0.16276798],"[[ -2.01061415  -0.17762296  -0.01524232   0.06402344]
 [-11.73096065  -0.75646457   0.           0.        ]]","[-0.82972616  1.27354531 -1.16957954 -0.129569   -0.09122794  0.58867762
 -0.27000848  0.08095358 -0.76957619 -1.59337836  0.        ]"
10,0.529197,[-0.92176689 -0.44715491],[ 0.43752313 -0.24194996],-0.250724297861,[ 0.00486606 -0.16276798],"[[-2.20717271 -0.23234359 -0.01524232  0.06402344]
 [-7.93754366 -4.70244849  0.          0.        ]]","[-1.06392964  1.25984016 -1.01711679 -0.22354203 -0.09122754  0.58867412
 -0.00174495 -0.4754687  -1.00327498 -1.39537659  0.        ]"
11,0.529457,[-1.12283038 -0.00319385],[ 0.56306678 -0.10197936],-0.236430454099,[ 0.00486606 -0.16276798],"[[ -2.40092932  -0.34320864  -0.01524232   0.06402344]
 [-11.42654147  -6.37845797   0.           0.        ]]","[-1.26369457  1.22116572 -0.8208466  -0.40993608 -0.09122713  0.58867063
 -0.24848043 -0.71179958 -1.20337818 -1.10982539  0.        ]"
12,0.310348,[ 0.18196719 -0.50584272],[ 0.64437848 -0.00504866],-0.214265428721,[ 0.00486606 -0.16276798],"[[ -2.66688794  -0.46962104  -0.01524232   0.06402344]
 [-15.15694261  -6.26313412   0.           0.        ]]","[-1.47411409  1.15976279 -0.4908459  -0.61349763 -0.09122673  0.58866713
 -0.51228698 -0.69553307 -1.35254908 -0.66990333  0.        ]"
13,0.236012,[ 2.28161345  0.97117879],[ 0.57737458  0.16694579],-0.186524823671,[ 0.00486606 -0.16276798],"[[ -2.95979452  -0.61373467  -0.01524232   0.06402344]
 [-14.1371614   -8.14195429   0.           0.        ]]","[-1.60486728  1.06849359 -0.07205563 -0.82993057 -0.09122632  0.58866363
 -0.44016675 -0.96046024 -1.34818456 -0.1579145   0.        ]"
14,0.25092,[ 0.45145243 -0.43458617],[ 0.45366788  0.11634627],-0.162901722715,[ 0.00486606 -0.16276798],"[[-3.20005745 -0.73638388 -0.01524232  0.06402344]
 [-9.90311431 -4.13633586  0.          0.        ]]","[-1.62537148  0.97432037  0.29057661 -0.99778866 -0.09122592  0.58866014
 -0.14073744 -0.39561965 -1.21367401  0.23098595  0.        ]"
15,0.265561,[ 0.55445399  1.36790585],[ 0.35435486  0.23219135],-0.145769937208,[ 0.00486606 -0.16276798],"[[-3.37823152 -0.83555808 -0.01524232  0.06402344]
 [-7.92090877 -5.77562789  0.          0.        ]]","[ -1.58898771e+00   8.88092993e-01   5.57369481e-01  -1.12068034e+00
  -9.12255107e-02   5.88656643e-01  -5.56726949e-04  -6.26775812e-01
  -1.04346559e+00   4.77130017e-01   0.00000000e+00]"
16,0.181527,[ 0.11823719  0.56888839],[ 0.28472102  0.12461427],-0.13410633652,[ 0.00486606 -0.16276798],"[[-3.51308314 -0.9102012  -0.01524232  0.06402344]
 [-5.57199729 -1.70226889  0.          0.        ]]","[-1.53289222  0.81779961  0.75225412 -1.20479709 -0.09122511  0.58865315
  0.16555725 -0.05238113 -0.88443703  0.62667586  0.        ]"
17,0.0644446,[-1.56522874 -0.3079788 ],[ 0.20590818  0.05351335],-0.129214213254,[ 0.00486606 -0.16276798],"[[-3.61873078 -0.9213085  -0.01524232  0.06402344]
 [-4.99467055  0.58391735  0.          0.        ]]","[-1.47244837  0.80696573  0.89812366 -1.21665415 -0.0912247   0.58864965
  0.20638496  0.26999981 -0.7784863   0.71327424  0.        ]"
18,-0.0286904,[-0.34651138 -0.90071204],[ 0.16423684  0.14861277],-0.125110372471,[ 0.00486606 -0.16276798],"[[-3.75732631 -0.92196833 -0.01524232  0.06402344]
 [-8.85204779 -0.64577495  0.          0.        ]]","[-1.37241335  0.80631373  1.07746721 -1.21734057 -0.09122429  0.58864616
 -0.06641032  0.09659594 -0.63746338  0.80567899  0.        ]"
19,-0.067555,[-0.43913561  0.95184639],[ 0.05683021  0.30706492],-0.120026667253,[ 0.00486606 -0.16276798],"[[ -3.94635648  -0.97053229  -0.01524232   0.06402344]
 [-10.04705651  -4.19876729   0.           0.        ]]","[-1.20135447  0.75788313  1.29438444 -1.26713732 -0.09122389  0.58864266
 -0.15092159 -0.40442468 -0.39661145  0.88898643  0.        ]"
20,-0.193586,[-0.27029082  0.16449774],[-0.06963526  0.18846214],-0.120154403176,[ 0.00486606 -0.16276798],"[[ -4.16275006  -1.01585023  -0.01524232   0.06402344]
 [-11.58711158  -0.34584949   0.           0.        ]]","[-0.96381956  0.71121053  1.49452508 -1.3105268  -0.09122348  0.58863917
 -0.25983475  0.13889317 -0.11855427  0.9148851   0.        ]"
21,-0.29496,[ 0.88729813 -0.97019466],[-0.2283887   0.17409977],-0.127897940911,[ 0.00486606 -0.16276798],"[[ -4.40292451  -1.01615576  -0.01524232   0.06402344]
 [-12.42752432   0.31311224   0.           0.        ]]","[-0.66106516  0.71088656  1.64575402 -1.31079343 -0.09122308  0.58863567
 -0.31926835  0.23181587  0.15674681  0.88298258  0.        ]"
22,-0.421655,[-0.40147538 -0.78075222],[-0.36155385  0.28803465],-0.137467005957,[ 0.00486606 -0.16276798],"[[-4.61377342 -1.04850556 -0.01524232  0.06402344]
 [-8.66993145 -3.53530722  0.          0.        ]]","[-0.3746263   0.67674313  1.7103663  -1.33987839 -0.09122267  0.58863218
 -0.05352489 -0.31087139  0.39991728  0.77679085  0.        ]"
23,-0.571889,[-0.72974877  1.23551183],[-0.40774545  0.34777847],-0.146696647696,[ 0.00486606 -0.16276798],"[[ -4.80138519  -1.14951994  -0.01524232   0.06402344]
 [-10.08661882  -6.55604877   0.           0.        ]]","[-0.11425883  0.56617412  1.71170243 -1.4203613  -0.09122227  0.58862868
 -0.15371513 -0.736841    0.60905631  0.58353655  0.        ]"
24,-0.646586,[-0.26885811 -0.29970254],[-0.41040453  0.15764683],-0.159801220617,[ 0.00486606 -0.16276798],"[[ -5.0301033   -1.23959907  -0.01524232   0.06402344]
 [-12.77616583  -2.46546256   0.           0.        ]]","[ 0.19639716  0.4632164   1.6418116  -1.47838199 -0.09122186  0.58862519
 -0.34392433 -0.15999867  0.78745445  0.31449669  0.        ]"
25,-0.732598,[-2.61781848 -0.0570001 ],[-0.46498677  0.11420643],-0.175454005137,[ 0.00486606 -0.16276798],"[[ -5.2937654   -1.30031613  -0.01524232   0.06402344]
 [-13.58738003  -3.60243934   0.           0.        ]]","[ 0.52548385  0.39193698  1.46862062 -1.50991741 -0.09122145  0.58862169
 -0.40129342 -0.32033069  0.90329842 -0.00658744  0.        ]"
26,-0.959725,[ 0.13846157  1.04677283],[-0.4279156   0.00374313],-0.191379395651,[ 0.00486606 -0.16276798],"[[ -5.60252399e+00  -1.37389620e+00  -1.52423249e-02   6.40234425e-02]
 [ -1.72762370e+01  -3.75498793e+00   0.00000000e+00   0.00000000e+00]]","[ 0.84234198  0.30396033  1.15575055 -1.53977808 -0.09122105  0.5886182
 -0.66217557 -0.34184111  0.92016271 -0.40163671  0.        ]"
27,-0.85807,[-2.41891534  1.35605746],[-0.38909915 -0.26936588],-0.206108148228,[ 0.00486606 -0.16276798],"[[ -5.93913372e+00  -1.40851178e+00  -1.52423249e-02   6.40234425e-02]
 [ -1.63875764e+01   2.79964222e-01   0.00000000e+00   0.00000000e+00]]","[ 1.07060249  0.2620917   0.71313325 -1.55060126 -0.09122064  0.5886147
 -0.59932325  0.22716102  0.8267934  -0.78170275  0.        ]"
28,-0.784455,[-0.99148938  1.20965895],[-0.22561005 -0.53927326],-0.220757765737,[ 0.00486606 -0.16276798],"[[ -6.30334267e+00  -1.36321935e+00  -1.52423249e-02   6.40234425e-02]
 [ -2.00211058e+01   4.23618977e+00   0.00000000e+00   0.00000000e+00]]","[ 1.15176041  0.31681558  0.1713005  -1.53597007 -0.09122024  0.58861121
 -0.8562915   0.78505903  0.65687083 -1.11010514  0.        ]"
29,-0.52223,[-0.40824587 -0.03058707],[-0.04823412 -0.76574612],-0.235624332645,[ 0.00486606 -0.16276798],"[[ -6.73915601e+00  -1.23958228e+00  -1.52423249e-02   6.40234425e-02]
 [ -2.35483540e+01   8.11470062e+00   0.00000000e+00   0.00000000e+00]]","[ 1.01003682  0.46322952 -0.46559872 -1.47826225 -0.09121983  0.58860771
 -1.1057392   1.331988    0.37768086 -1.40726135  0.        ]"
30,-0.297402,[ 0.26519164  1.01488192],[ 0.22761482 -0.7949506 ],-0.245304697047,[ 0.00486606 -0.16276798],"[[ -7.22164291e+00  -1.08008934e+00  -1.52423249e-02   6.40234425e-02]
 [ -2.46965068e+01   7.83553819e+00   0.00000000e+00   0.00000000e+00]]","[ 0.58362119  0.64278109 -1.02084564 -1.36659295 -0.09121943  0.58860422
 -1.18692765  1.2926056  -0.02881494 -1.59099299  0.        ]"
31,-0.0871483,[ 0.08266775 -0.99607369],[ 0.33623585 -0.88527179],-0.248443426536,[ 0.00486606 -0.16276798],"[[ -7.70014089e+00  -8.85189908e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.31584316e+01   1.16416234e+01   0.00000000e+00   0.00000000e+00]]","[-0.02486101  0.84179713 -1.29601136 -1.17718947 -0.09121902  0.58860072
 -1.07813995  1.82929897 -0.46683395 -1.59694233  0.        ]"
32,0.0555405,[ 0.0949576  -0.93550564],[ 0.58868831 -0.75165212],-0.243946785011,[ 0.00486606 -0.16276798],"[[ -8.15540654e+00  -6.94227740e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.23708461e+01   7.46842914e+00   0.00000000e+00   0.00000000e+00]]","[-0.65046178  1.00824853 -1.24555881 -0.94169339 -0.09121862  0.58859723
 -1.0224303   1.24079357 -0.86848022 -1.42202693  0.        ]"
33,0.219924,[-0.01920451 -0.81675662],[ 0.73315328 -0.54484606],-0.22885118076,[ 0.00486606 -0.16276798],"[[ -8.59459477e+00  -5.83498267e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.15507789e+01   3.61730506e+00   0.00000000e+00   0.00000000e+00]]","[-1.17562821  1.08936558 -0.9168387  -0.78583587 -0.09121821  0.58859374
 -0.96442447  0.69771617 -1.19657091 -1.04505036  0.        ]"
34,0.38358,[-0.91214534  0.25115344],[ 0.72866732 -0.27396336],-0.20532447561,[ 0.00486606 -0.16276798],"[[ -9.02208141e+00  -5.44309239e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.11991107e+01   3.12594725e-01   0.00000000e+00   0.00000000e+00]]","[-1.51649699  1.11510294 -0.39214011 -0.72773292 -0.0912178   0.58859024
 -0.93954563  0.23169467 -1.36487668 -0.5140011   0.        ]"
35,0.208332,[ 0.19728354  0.79536739],[ 0.58620489 -0.14329943],-0.176550705791,[ 0.00486606 -0.16276798],"[[ -9.47806501e+00  -5.28119090e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.43886080e+01   1.30316496e+00   0.00000000e+00   0.00000000e+00]]","[-1.62567705  1.12525987  0.28263287 -0.70331388 -0.0912174   0.58858675
 -1.16510457  0.37138066 -1.30751733  0.10256502  0.        ]"
36,-0.0338048,[ 0.64627126 -1.47964504],[ 0.22105789 -0.16808687],-0.152612400025,[ 0.00486606 -0.16276798],"[[ -9.95317525e+00  -4.70708709e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.31265815e+01   4.42741927e+00   0.00000000e+00   0.00000000e+00]]","[-1.43807619  1.1590434   0.96608054 -0.6149131  -0.09121699  0.58858325
 -1.07584008  0.81195128 -1.01869324  0.63490484  0.        ]"
37,-0.0338805,[-0.65415865 -0.13377419],[-0.16047794  0.13121894],-0.140677278614,[ 0.00486606 -0.16276798],"[[ -1.03854479e+01  -4.22769511e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.01107885e+01   3.79935765e-01   0.00000000e+00   0.00000000e+00]]","[-1.03411305  1.18448933  1.44418327 -0.53907501 -0.09121659  0.58857976
 -0.86254779  0.24118066 -0.59033291  0.95978317  0.        ]"
38,-0.121557,[-0.8080926  -0.19098621],[-0.45219785  0.18898419],-0.142992979271,[ 0.00486606 -0.16276798],"[[ -1.08096352e+01  -4.20544965e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.23006585e+01  -1.55671737e-01   0.00000000e+00   0.00000000e+00]]","[-0.49470681  1.18559601  1.69151287 -0.53551145 -0.09121618  0.58857627
 -1.01741282  0.16564911 -0.05643191  1.06480807  0.        ]"
39,-0.231355,[-0.05005708 -0.41050269],[-0.68302584  0.21036533],-0.163135313714,[ 0.00486606 -0.16276798],"[[ -1.12832950e+01  -4.31195083e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.50561566e+01  -9.06797374e-01   0.00000000e+00   0.00000000e+00]]","[ 0.15663028  1.18017486  1.65530402 -0.55252209 -0.09121578  0.58857277
 -1.21227666  0.05972544  0.53326122  0.88138432  0.        ]"
40,-0.299996,[-1.69196804  1.36170236],[-0.79319841  0.22361612],-0.19482569425,[ 0.00486606 -0.16276798],"[[ -1.17814278e+01  -4.65448859e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.47581458e+01  -2.51321667e+00   0.00000000e+00   0.00000000e+00]]","[ 0.74545598  1.16191125  1.27315126 -0.60666637 -0.09121537  0.58856928
 -1.19118779 -0.16681132  1.00105192  0.37489736  0.        ]"
41,-0.750461,[ 0.29423681  1.53999233],[-0.64980555 -0.13282651],-0.228174122438,[ 0.00486606 -0.16276798],"[[ -1.23113854e+01  -4.75460039e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.82259979e+01   1.49878866e+00   0.00000000e+00   0.00000000e+00]]","[ 1.10714127  1.15632066  0.58415143 -0.62231652 -0.09121497  0.58856578
 -1.43642427  0.39896274  1.18302429 -0.34276962  0.        ]"
42,-0.679194,[ 0.57141384  0.31235348],[-0.42919549 -0.5247246 ],-0.254706225487,[ 0.00486606 -0.16276798],"[[ -1.28586363e+01  -4.06045745e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.65047808e+01   5.42947716e+00   0.00000000e+00   0.00000000e+00]]","[ 1.09312989  1.19270549 -0.23489884 -0.51220421 -0.09121456  0.58856229
 -1.31467989  0.95326551  1.03143817 -1.03728919  0.        ]"
43,-0.201598,[-0.59737425 -0.77005022],[-0.19180804 -0.74983895],-0.26984016849,[ 0.00486606 -0.16276798],"[[ -1.33607916e+01  -2.86125781e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.37200492e+01   6.55866870e+00   0.00000000e+00   0.00000000e+00]]","[ 0.73607543  1.24266952 -0.87960491 -0.31442607 -0.09121415  0.5885588
 -1.11772662  1.11249465  0.66561306 -1.51213447  0.        ]"
44,0.00060148,[-0.01503849 -0.89879492],[ 0.17140412 -0.6969893 ],-0.274840293813,[ 0.00486606 -0.16276798],"[[ -1.38541809e+01  -1.86834084e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.56126102e+01   3.38106318e+00   0.00000000e+00   0.00000000e+00]]","[ 0.150283    1.27124001 -1.25363579 -0.14516053 -0.09121375  0.5885553
 -1.25155829  0.66438067  0.14109616 -1.76812557  0.        ]"
45,-0.0236043,[ 1.22763425 -0.86441558],[ 0.49650389 -0.50831544],-0.267959932621,[ 0.00486606 -0.16276798],"[[ -1.43619323e+01  -1.55588567e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.51640462e+01  -2.44445274e-01   0.00000000e+00   0.00000000e+00]]","[-0.54757055  1.2777692  -1.27578233 -0.09115113 -0.09121334  0.58855181
 -1.21982162  0.15310514 -0.49814049 -1.72747263  0.        ]"
46,0.113277,[ 1.36362989 -0.24529117],[ 0.62360018 -0.26801372],-0.249867934262,[ 0.00486606 -0.16276798],"[[ -1.48205158e+01  -1.94783598e-01  -1.52423249e-02   6.40234425e-02]
 [ -2.07091664e+01  -3.66366616e+00   0.00000000e+00   0.00000000e+00]]","[-1.11534567  1.2693572  -0.97355417 -0.15885204 -0.09121294  0.58854832
 -0.90475752 -0.32907917 -1.03078473 -1.36997939  0.        ]"
47,0.320274,[ 0.378181    0.31902468],[ 0.60784638 -0.11560369],-0.226632202527,[ 0.00486606 -0.16276798],"[[ -1.51908966e+01  -2.77087370e-01  -1.52423249e-02   6.40234425e-02]
 [ -1.63434481e+01  -4.56371010e+00   0.00000000e+00   0.00000000e+00]]","[-1.44594837  1.24569939 -0.5474226  -0.29919403 -0.09121253  0.58854482
 -0.59600253 -0.45600338 -1.32006615 -0.87194698  0.        ]"
48,0.32632,[ 0.32210126  0.01385104],[ 0.53113544 -0.06177615],-0.20336381661,[ 0.00486606 -0.16276798],"[[ -1.54995186e+01  -3.54784571e-01  -1.52423249e-02   6.40234425e-02]
 [ -1.45247984e+01  -3.21051585e+00   0.00000000e+00   0.00000000e+00]]","[-1.59753147  1.21601672 -0.11179785 -0.42871545 -0.09121213  0.58854133
 -0.46738148 -0.26517033 -1.40109813 -0.38282114  0.        ]"
49,0.205527,[ 1.50299776 -1.72384017],[ 0.40524399  0.04439422],-0.181997544554,[ 0.00486606 -0.16276798],"[[ -1.57743493e+01  -4.17809615e-01  -1.52423249e-02   6.40234425e-02]
 [ -1.29634647e+01  -3.09238267e+00   0.00000000e+00   0.00000000e+00]]","[-1.62452883  1.18681852  0.30242671 -0.53111189 -0.09121172  0.58853784
 -0.35695869 -0.24850958 -1.3411602   0.04815176  0.        ]"
