timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,12.244,[-4.62485946 -2.1345483 ],[-5.32051706 -2.77388215],-0.0607521265104,[-0.39312446 -1.08561194],"[[ 0.02970323 -0.08743122  0.18566329  0.05238676]
 [-0.00291209  0.00048211  0.          0.        ]]","[ 1.86772351  1.54257615  1.10704094  0.2241377   1.60357761  0.45124749
  0.5511837   0.27174683  0.25655595 -0.31644702  0.        ]"
1,12.2701,[-5.15508515 -2.80072279],[-5.29603815 -2.53377056],-0.0722831423476,[-0.39312446 -1.08561194],"[[-0.01002963 -0.1271341   0.18566329  0.05238676]
 [-3.95721954 -3.95758296  0.          0.        ]]","[ 1.86842786  1.5370549   1.03765708  0.15478724  1.60357612  0.45124735
  0.43609275 -0.42634793  0.25169177 -0.40684869  0.        ]"
2,12.3403,[-4.85427619 -2.5758169 ],[-5.31679392 -2.3567574 ],-0.106467619432,[-0.39312446 -1.08561194],"[[-0.12806502 -0.24521223  0.18566329  0.05238676]
 [-7.83345458 -7.83729898  0.          0.        ]]","[ 1.853712    1.50868982  0.83212513 -0.04896699  1.60357464  0.45124721
  0.32327414 -1.11062369  0.20754336 -0.66988925  0.        ]"
3,12.5339,[-6.1290245  -1.75256947],[-5.17824125 -2.23683763],-0.160528515966,[-0.39312446 -1.08561194],"[[ -0.32285972  -0.44011369   0.18566329   0.05238676]
 [-11.63348703 -11.64015512   0.           0.        ]]","[ 1.77510712  1.42378943  0.50106111 -0.37098126  1.60357315  0.45124706
  0.21267342 -1.78134212  0.04387571 -1.06158867  0.        ]"
4,12.6086,[-5.35713566 -2.29094678],[-4.579422   -1.89909232],-0.22664654867,[-0.39312446 -1.08561194],"[[ -0.59291105  -0.71031532   0.18566329   0.05238676]
 [-15.3595125  -15.36753955   0.           0.        ]]","[ 1.55994669  1.23349756  0.07929877 -0.76810588  1.60357166  0.45124692
  0.1042267  -2.43874656 -0.33024005 -1.44869968  0.        ]"
5,13.1304,[-1.40188845 -1.55519582],[-1.8359102  -0.95075005],-0.289499344907,[-0.39312446 -1.08561194],"[[ -0.93676341  -1.05432082   0.18566329   0.05238676]
 [-19.0140155  -19.02075742   0.           0.        ]]","[  1.13163463e+00   8.90254679e-01  -3.51841350e-01  -1.15022867e+00
   1.60357017e+00   4.51246782e-01  -2.13835355e-03  -3.08306519e+00
  -9.16454207e-01  -1.58457091e+00   0.00000000e+00]"
6,14.9011,[ 3.55044338  0.99801131],[ 2.54640174  1.09381557],-0.325764703453,[-0.39312446 -1.08561194],"[[ -1.35301098  -1.47065997   0.18566329   0.05238676]
 [-22.59938392 -22.60113611   0.           0.        ]]","[ 0.45128871  0.37884157 -0.65001756 -1.37059431  1.60356868  0.45124664
 -0.10649123 -3.71452974 -1.50016305 -1.23496541  0.        ]"
7,16.4511,[ 4.04607665  2.06063985],[ 4.51714468  1.6752038 ],-0.316764793782,[-0.39312446 -1.08561194],"[[ -1.76086843  -1.87853221   0.18566329   0.05238676]
 [-18.20039309 -18.20082868   0.           0.        ]]","[-0.28088187 -0.14428582 -0.65981882 -1.29685636  1.60356719  0.4512465
  0.02154235 -2.93843359 -1.69623531 -0.61840794  0.        ]"
8,17.6009,[ 6.27960433  2.30504382],[ 5.5784893   2.01192093],-0.283360061107,[-0.39312446 -1.08561194],"[[ -2.08158453  -2.19919796   0.18566329   0.05238676]
 [-13.88510848 -13.88021676   0.           0.        ]]","[-0.82311664 -0.5142942  -0.46835383 -1.04376042  1.6035657   0.45124636
  0.14713964 -2.17639909 -1.57232794 -0.20180999  0.        ]"
9,17.5835,[ 5.59718182  1.60689957],[ 5.68176413  1.8997345 ],-0.249779061108,[-0.39312446 -1.08561194],"[[-2.31682692 -2.4343134   0.18566329  0.05238676]
 [-9.65294482 -9.64548261  0.          0.        ]]","[-1.16635982 -0.73799955 -0.22739549 -0.76405321  1.60356421  0.45124622
  0.27031768 -1.42951378 -1.38448751 -0.03187989  0.        ]"
10,17.557,[ 5.81249846  1.3593835 ],[ 5.08800077  1.37675261],-0.227273173476,[-0.39312446 -1.08561194],"[[-2.46825267 -2.58557736  0.18566329  0.05238676]
 [-5.5033202  -5.4947653   0.          0.        ]]","[-1.35259202 -0.85386752 -0.03390963 -0.54977142  1.60356273  0.45124608
  0.39109338 -0.69744767 -1.25080542  0.00246585  0.        ]"
11,17.1463,[ 4.1160973   0.50718063],[ 4.03679371  0.54010302],-0.217499871423,[-0.39312446 -1.08561194],"[[-2.53750391 -2.65465229  0.18566329  0.05238676]
 [-1.43531272 -1.4262934   0.          0.        ]]","[ -1.42721280e+00  -8.98540270e-01   6.31720866e-02  -4.44561707e-01
   1.60356124e+00   4.51245935e-01   5.09493571e-01   2.01125658e-02
  -1.19190443e+00  -1.17803614e-03   0.00000000e+00]"
12,16.9255,[ 2.87099193  0.05015971],[ 2.85303164 -0.07058443],-0.217209602367,[-0.39312446 -1.08561194],"[[-2.52620166 -2.6627448   0.18566329  0.05238676]
 [ 2.5522524   0.61025736  0.          0.        ]]","[-1.4155109  -0.90341922  0.04699036 -0.43196924  1.60355975  0.45124579
  0.62555243  0.37930093 -1.18990536 -0.00663041  0.        ]"
13,16.7974,[ 1.94875712 -0.86717293],[ 1.54148281 -0.35892567],-0.222267745957,[-0.39312446 -1.08561194],"[[-2.43594058 -2.648667    0.18566329  0.05238676]
 [ 6.46082634  0.79691103  0.          0.        ]]","[-1.31542986 -0.89488223 -0.07744835 -0.45384025  1.60355826  0.45124565
  0.73931218  0.41222111 -1.21943403 -0.02377296  0.        ]"
14,16.6982,[ 0.59753408  0.05918328],[ 0.26551986  0.30736914],-0.22658910854,[-0.39312446 -1.08561194],"[[ -2.26828487  -2.66733598   0.18566329   0.05238676]
 [ 10.29199873  -2.65229098   0.           0.        ]]","[-1.10048801 -0.90615308 -0.28340231 -0.42480123  1.60355677  0.45124551
  0.85081907 -0.19611829 -1.24203613 -0.07367436  0.        ]"
15,16.3422,[-1.9016567   0.49178685],[-1.43616176  0.34978974],-0.228112259914,[-0.39312446 -1.08561194],"[[ -2.04075205  -2.71750089   0.18566329   0.05238676]
 [ 12.45408222  -2.36514457   0.           0.        ]]","[-0.75799634 -0.93443451 -0.50193636 -0.34541473  1.60355528  0.45124537
  0.91374664 -0.14547392 -1.24421206 -0.14435753  0.        ]"
16,16.4704,[-1.4957976   0.47279424],[-1.82409763  0.19228557],-0.229828502296,[-0.39312446 -1.08561194],"[[-1.8338664  -2.74479536  0.18566329  0.05238676]
 [ 8.24848048 -0.37097657  0.          0.        ]]","[-0.40944385 -0.94857551 -0.63118702 -0.30144386  1.60355379  0.45124523
  0.79134116  0.20623975 -1.24678655 -0.20339013  0.        ]"
17,16.306,[-1.95885148 -0.35534185],[-1.81709421 -0.06762359],-0.233228484881,[-0.39312446 -1.08561194],"[[-1.71025826 -2.73335848  0.18566329  0.05238676]
 [ 4.12606643  1.50838747  0.          0.        ]]","[-0.1906303  -0.94275752 -0.67431492 -0.31993179  1.6035523   0.45124509
  0.67135695  0.53770526 -1.26143529 -0.24220578  0.        ]"
