timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,12.0767,[-3.6863865  -2.14640748],[-3.68557286 -1.59403253],-0.305860601457,[-0.42433619 -1.01813233],"[[ 0.03017838 -0.04827743 -0.03729221 -0.17905311]
 [-0.00265339  0.00093266  0.          0.        ]]","[ 1.87071615  1.53937731  1.10634311  0.30197869 -0.30440341 -1.54120295
  0.55002293  0.27208535  1.59281304  1.35886126  0.        ]"
1,11.9382,[-2.30000292 -1.3155795 ],[-3.28223801 -1.4607718 ],-0.298183882609,[-0.42433619 -1.01813233],"[[-0.00954928 -0.08797137 -0.03729221 -0.17905311]
 [-3.95695513 -3.95713951  0.          0.        ]]","[ 1.87145234  1.53587238  1.0369198   0.23214837 -0.30440332 -1.54120143
  0.43328853 -0.424239    1.59001733  1.26828415  0.        ]"
2,11.9811,[-3.25744542 -1.53437017],[-3.16392875 -1.40445304],-0.27346184655,[-0.42433619 -1.01813233],"[[-0.12757915 -0.20604072 -0.03729221 -0.17905311]
 [-7.83316155 -7.83686512  0.          0.        ]]","[ 1.85688068  1.51345879  0.83124592  0.02630739 -0.30440322 -1.5411999
  0.31885959 -1.1067798   1.5517221   1.00355103  0.        ]"
3,11.7623,[-2.24936242 -1.42969938],[-2.95385718 -1.41153467],-0.227189570454,[-0.42433619 -1.01813233],"[[ -0.32236736  -0.40093363  -0.03729221  -0.17905311]
 [-11.63312344 -11.63973527   0.           0.        ]]","[ 1.77866592  1.43805426  0.49992275 -0.30114648 -0.30440312 -1.54119838
  0.20668146 -1.77579831  1.39604337  0.60557345  0.        ]"
4,11.7925,[-2.60836188 -1.05040416],[-2.478338   -1.15533173],-0.154620442336,[-0.42433619 -1.01813233],"[[ -0.59241029  -0.67112704  -0.03729221  -0.17905311]
 [-15.35902777 -15.36713792   0.           0.        ]]","[ 1.56433206  1.25966346  0.0777734  -0.70953923 -0.30440302 -1.54119686
  0.09668957 -2.43153701  1.02769029  0.20432894  0.        ]"
5,11.9295,[-2.14006108 -0.41875384],[-1.04171932 -0.50715202],-0.055833983386,[-0.42433619 -1.01813233],"[[ -0.93625142  -1.01512469  -0.03729221  -0.17905311]
 [-19.01337317 -19.0203729    0.           0.        ]]","[ 1.13746136  0.92822558 -0.3538658  -1.11103039 -0.30440293 -1.54119533
 -0.01118983 -3.07422234  0.43781758  0.04738876  0.        ]"
6,12.2365,[ 2.27629169  0.9637674 ],[ 2.22003436  1.01649868],-0.0592270290409,[-0.42433619 -1.01813233],"[[ -1.35248792  -1.40836455  -0.03729221  -0.17905311]
 [-22.59873648 -20.29925708   0.           0.        ]]","[ 0.45920221  0.45391061 -0.65258437 -1.35313091 -0.30440283 -1.54119381
 -0.11703282 -3.29919778 -0.15856595  0.36266385  0.        ]"
7,13.5718,[ 4.99183176  1.02583653],[ 4.03132391  1.39331329],-0.148317010443,[-0.42433619 -1.01813233],"[[ -1.76032649  -1.77201763  -0.03729221  -0.17905311]
 [-18.19924415 -16.08018316   0.           0.        ]]","[-0.27087444 -0.01494408 -0.66276892 -1.34076163 -0.30440273 -1.54119229
  0.01284403 -2.55695627 -0.40031972  0.94951413  0.        ]"
8,14.0496,[ 3.89534669  1.7108872 ],[ 4.98092175  1.49200726],-0.197323534251,[-0.42433619 -1.01813233],"[[ -2.08101883  -2.05069225  -0.03729221  -0.17905311]
 [-13.88393985 -11.80160876   0.           0.        ]]","[-0.81165684 -0.35443827 -0.47147353 -1.17714993 -0.30440263 -1.54119077
  0.14023558 -1.80425181 -0.33175922  1.38515244  0.        ]"
9,14.2519,[ 4.84191542  1.03639777],[ 4.9519105   1.24260974],-0.219438534177,[-0.42433619 -1.01813233],"[[-2.31623992 -2.24464899 -0.03729221 -0.17905311]
 [-9.65200948 -7.60808603  0.          0.        ]]","[-1.15404896 -0.56490573 -0.23055857 -0.99089731 -0.30440254 -1.54118924
  0.26516585 -1.06651201 -0.1824829   1.60329084  0.        ]"
10,14.1981,[ 4.64134237  1.17561544],[ 4.28421688  0.62927949],-0.227784130118,[-0.42433619 -1.01813233],"[[-2.46765014 -2.35557053 -0.03729221 -0.17905311]
 [-5.50270985 -3.49779152  0.          0.        ]]","[-1.33985807 -0.67209353 -0.03706343 -0.86062296 -0.30440244 -1.54118772
  0.38765678 -0.3434146  -0.07114546  1.68650621  0.        ]"
