timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-0.780164,[ 0.61005662 -2.10872488],[-0.45537111 -0.45485288],-0.250194282512,[ 0.03006321 -0.08591691],"[[-0.08767723 -0.07493054  0.06444612  0.17823311]
 [-0.00279077 -0.00119423  0.          0.        ]]","[ 1.10758189  1.29303517 -0.02964538  0.08366223  0.54131588  1.5705301
  0.46313198  0.16706407  0.69239863 -1.34628692  0.        ]"
1,-0.704189,[-2.18540555  1.48303096],[-0.47433159 -0.40379679],-0.249542730182,[ 0.03006321 -0.08591691],"[[-0.06350359 -0.11469143  0.06444612  0.17823311]
 [ 2.41210983 -3.96169163  0.          0.        ]]","[ 1.11008248  1.28836737  0.00701338  0.01426585  0.54131095  1.57049176
  0.66299036 -0.35987758  0.69170499 -1.34138167  0.        ]"
2,-0.757164,[-0.29031313 -1.37190154],[-0.44813398 -0.45683318],-0.251250617843,[ 0.03006321 -0.08591691],"[[-0.05544641 -0.15339491  0.06444612  0.17823311]
 [-1.59305257  0.07787462  0.          0.        ]]","[ 1.1107256   1.28196248  0.01924545 -0.05298129  0.54130602  1.57045342
  0.33150608  0.17758906  0.68788703 -1.35829855  0.        ]"
3,-0.987679,[-0.10439028 -0.30226049],[-0.44235301 -0.4303453 ],-0.260624563484,[ 0.03006321 -0.08591691],"[[-0.09849877 -0.19157637  0.06444612  0.17823311]
 [-2.70848056 -3.88282172  0.          0.        ]]","[ 1.10614217  1.2738546  -0.04603276 -0.11892867  0.54130109  1.57041508
  0.23918687 -0.34938599  0.67178365 -1.44595982  0.        ]"
4,-0.934775,[ 0.01365028 -1.63022033],[-0.42119154 -0.43883938],-0.27516294142,[ 0.03006321 -0.08591691],"[[-0.15627031 -0.28046823  0.06444612  0.17823311]
 [-3.06748721 -5.0026311   0.          0.        ]]","[ 1.09600308  1.24819599 -0.13317195 -0.27041564  0.54129616  1.57037674
  0.20947226 -0.49837519  0.63074811 -1.58677473  0.        ]"
5,-0.972752,[-1.93686131  0.40941401],[-0.39000317 -0.42316419],-0.291642142699,[ 0.03006321 -0.08591691],"[[-0.21645596 -0.41925528  0.06444612  0.17823311]
 [-2.95150239 -8.86320698  0.          0.        ]]","[ 1.08060698  1.18953241 -0.22310815 -0.4988321   0.54129124  1.57033841
  0.21907016 -1.01202326  0.55280785 -1.75398739  0.        ]"
6,-1.15462,[ 0.4479746  -0.89878573],[-0.30696431 -0.49809539],-0.311238808343,[ 0.03006321 -0.08591691],"[[-0.31460199 -0.57847904  0.06444612  0.17823311]
 [-6.85015297 -7.06516122  0.          0.        ]]","[ 1.04508009  1.09563277 -0.36708739 -0.74372085  0.54128631  1.57030008
 -0.10360399 -0.77277863  0.41243125 -1.95604274  0.        ]"
7,-0.993011,[-0.23095206 -2.07099032],[-0.22536831 -0.49859598],-0.329135912911,[ 0.03006321 -0.08591691],"[[ -0.43245614  -0.75409132   0.06444612   0.17823311]
 [ -4.94166764 -10.48466716   0.           0.        ]]","[ 0.98578135  0.961883   -0.53387288 -0.98545715  0.54128138  1.57026176
  0.05435402 -1.22773483  0.209076   -2.14055435  0.        ]"
8,-0.996252,[-1.66747364  0.77759223],[-0.10211926 -0.48541406],-0.340445018148,[ 0.03006321 -0.08591691],"[[ -0.53947303  -1.00142635   0.06444612   0.17823311]
 [ -5.75746422 -14.23633111   0.           0.        ]]","[ 0.91685776  0.72772444 -0.67771809 -1.26179372  0.54127645  1.57022343
 -0.01316688 -1.72685735 -0.06350126 -2.25849318  0.        ]"
9,-0.486673,[ 0.61362299 -1.92150834],[ 0.00516286 -0.51288939],-0.345614759921,[ 0.03006321 -0.08591691],"[[ -0.69320209  -1.25242057   0.06444612   0.17823311]
 [ -9.60266984 -10.87428716   0.           0.        ]]","[ 0.79439593  0.4488038  -0.86831015 -1.45025856  0.54127152  1.57018511
 -0.33142246 -1.27950908 -0.39637038 -2.29186733  0.        ]"
10,-0.112183,[ 0.0016283  -0.72490415],[ 0.08178682 -0.43168807],-0.339931230428,[ 0.03006321 -0.08591691],"[[ -0.85899284  -1.50747674   0.06444612   0.17823311]
 [ -6.98519079 -14.61885235   0.           0.        ]]","[ 0.63437999  0.14068208 -1.0480413  -1.53482405  0.54126659  1.57014679
 -0.11477801 -1.77767425 -0.71316264 -2.19992371  0.        ]"
11,0.35103,[ 0.79762922  0.10945206],[ 0.14925614 -0.32890362],-0.31806936741,[ 0.03006321 -0.08591691],"[[ -0.99726061  -1.82574693   0.06444612   0.17823311]
 [ -6.8421617  -17.19956683   0.           0.        ]]","[ 0.48182558 -0.24852992 -1.17395913 -1.48162857  0.54126166  1.57010848
 -0.10293896 -2.12095292 -0.94768231 -1.96797037  0.        ]"
12,0.71803,[ 1.03205262  1.04756427],[ 0.18586808 -0.26143041],-0.284662884093,[ 0.03006321 -0.08591691],"[[ -1.10108845  -2.1619752    0.06444612   0.17823311]
 [ -3.55136219 -16.42582622   0.           0.        ]]","[ 0.35770793 -0.62499278 -1.25258811 -1.24071222  0.54125673  1.57007017
  0.16943666 -2.01793817 -1.03478498 -1.67936019  0.        ]"
13,0.838268,[-0.26777558  0.60943665],[ 0.18093175 -0.24587436],-0.253219178428,[ 0.03006321 -0.08591691],"[[ -1.13170301  -2.44750221   0.06444612   0.17823311]
 [  0.47675004 -12.14113135   0.           0.        ]]","[ 0.31976319 -0.88566829 -1.27300119 -0.90651926  0.54125181  1.57003186
  0.50283813 -1.44785974 -0.99157004 -1.46301832  0.        ]"
