timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,1.00815,[-3.88272551 -1.32417206],[-2.46623993 -2.10579872],-0.166396782736,[-0.181796   -0.37945193],"[[-0.01195897 -0.04738506  0.14848444 -0.16240792]
 [ 0.00118581 -0.00267404  0.          0.        ]]","[ 1.49810009  1.45588522  0.72623606  0.18574443  1.2926067  -1.40860731
  0.52430761  0.23318658  0.39963521  1.22239127  0.        ]"
1,1.01109,[-2.80781789 -2.02667705],[-2.15499806 -1.85365045],-0.154319293188,[-0.181796   -0.37945193],"[[-0.0516106  -0.08715042  0.14848444 -0.16240792]
 [-3.95319171 -3.96067475  0.          0.        ]]","[ 1.49600003  1.45248659  0.66388286  0.11705904  1.29260233 -1.40860199
  0.33942873 -0.37814681  0.39350967  1.13264001  0.        ]"
2,1.31176,[-2.60483842 -0.67330275],[-1.77036011 -1.66480398],-0.117603397805,[-0.181796   -0.37945193],"[[-0.16956595 -0.20528977  0.14848444 -0.16240792]
 [-7.82947198 -7.8403304   0.          0.        ]]","[ 1.47437332  1.43064286  0.47953255 -0.08517466  1.29259796 -1.40859667
  0.1582012  -0.97737818  0.34470484  0.87168018  0.        ]"
3,1.25772,[-1.28586281 -2.15018336],[-1.29738259 -1.58517468],-0.0575493891708,[-0.181796   -0.37945193],"[[ -0.36428578  -0.38727232   0.14848444  -0.16240792]
 [-11.62994826 -10.34954648   0.           0.        ]]","[ 1.38915107  1.36328172  0.18447745 -0.38609657  1.29259359 -1.40859135
 -0.01948228 -1.36493525  0.17676267  0.49146592  0.        ]"
4,1.63748,[ 0.45306281  0.1414309 ],[-0.37614587 -1.20637429],-0.034983214646,[-0.181796   -0.37945193],"[[ -0.63426379  -0.6319183    0.14848444  -0.16240792]
 [-15.35567526 -14.1025003    0.           0.        ]]","[ 1.17498971  1.21215401 -0.18732016 -0.75491295  1.29258922 -1.40858603
 -0.19367099 -1.94458689 -0.19641859  0.11212133  0.        ]"
5,1.71607,[ 1.39191082 -0.55247579],[-0.06110626 -1.24456573],-0.118078418109,[-0.181796   -0.37945193],"[[ -0.92036523  -0.90554913   0.14848444  -0.16240792]
 [-13.26143634 -13.26336284   0.           0.        ]]","[ 0.84266169  0.97141046 -0.50709409 -1.09436678  1.29258485 -1.40858072
 -0.09575877 -1.8149683  -0.69650363 -0.04277615  0.        ]"
6,1.9943,[-0.06583308 -0.66428582],[ 0.02084142 -0.73732561],-0.183195410925,[-0.181796   -0.37945193],"[[ -1.14327669  -1.19013757   0.14848444  -0.16240792]
 [ -9.04373952 -15.18906707   0.           0.        ]]","[ 0.52539725  0.65947831 -0.68673442 -1.33961077  1.29258048 -1.4085754
  0.10143163 -2.11238691 -1.11340017  0.06712897  0.        ]"
7,3.07879,[ 1.6651584   1.20214637],[ 0.80931658  0.08448456],-0.231618842256,[-0.181796   -0.37945193],"[[ -1.32498729  -1.51728878   0.14848444  -0.16240792]
 [ -9.12718857 -17.51828684   0.           0.        ]]","[ 0.24077224  0.25572918 -0.78104854 -1.4610533   1.29257611 -1.40857008
  0.09753    -2.47212098 -1.39976639  0.3587764   0.        ]"
8,3.29807,[-0.40453476 -0.11783144],[ 0.58362758  0.11954494],-0.25923173864,[-0.181796   -0.37945193],"[[ -1.46603921  -1.82445085   0.14848444  -0.16240792]
 [ -4.99139681 -13.21226629   0.           0.        ]]","[ 0.01015337 -0.13072377 -0.81971666 -1.40812748  1.29257174 -1.40856476
  0.29089129 -1.80703525 -1.50845683  0.68730725  0.        ]"
9,4.06914,[ 1.18685463  1.68466635],[ 1.30540919  0.66832173],-0.271411293511,[-0.181796   -0.37945193],"[[ -1.58095447  -2.09075016   0.14848444  -0.16240792]
 [ -6.49515644 -13.41698721   0.           0.        ]]","[-0.18049574 -0.44287766 -0.82825912 -1.23471775  1.29256738 -1.40855944
  0.22058527 -1.83864464 -1.49353089  0.96228723  0.        ]"
