timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.270304861251,[-0.74532878 -0.64592308],[-0.91447538  1.98710775],-4.63494,"[ 1.03081573  1.17816179 -0.34049996 -1.31821899 -0.25678706 -1.05261584
  0.16153438 -0.29968032  2.26130955  1.09792879  0.        ]","[[-0.00481813  0.03625129 -0.02986148 -0.12175568]
 [ 0.00073194 -0.00227022  0.          0.        ]]",[-1.30174198  2.42561299]
1,-0.268410779421,[-0.74532878 -0.64592308],[-1.51691961  1.567783  ],-4.62302,"[ 1.02933001  1.17523572 -0.40197026 -1.2109636  -0.25678698 -1.05261517
 -0.24622912  0.449899    2.26020413  1.04602357  0.        ]","[[-0.0445096   0.07594961 -0.02986148 -0.12175568]
 [-3.95669784  3.95889446  0.          0.        ]]",[-1.54258237  2.39052234]
2,-0.2622333585,[-0.74532878 -0.64592308],[-1.97458267  1.19153404],-4.59311,"[ 1.01082756  1.15434829 -0.58378453 -0.89436499 -0.25678689 -1.0526145
 -0.64592687  1.18462682  2.24647215  0.89252306  0.        ]","[[-0.16256418  0.19408389 -0.02986148 -0.12175568]
 [-7.83584864  7.84157888  0.          0.        ]]",[-2.6589453   1.29643309]
3,-0.250323033399,[-0.74532878 -0.64592308],[-1.6095618  0.9897604],-4.4969,"[ 0.93493676  1.08078432 -0.8750816  -0.38969744 -0.25678681 -1.05261383
 -1.03772857  1.90477691  2.19016132  0.64661712  0.        ]","[[ -0.35743266   0.38909929  -0.02986148  -0.12175568]
 [-11.6383696   11.64723706   0.           0.        ]]",[-1.71626905  1.16249798]
4,-0.230561369475,[-0.74532878 -0.64592308],[-1.17473793  0.68967563],-4.34954,"[ 0.74169761  0.90344817 -1.24277636  0.24176581 -0.25678673 -1.05261316
 -1.42181334  2.61059306  2.04678651  0.33624093  0.        ]","[[ -0.62759969   0.65946857  -0.02986148  -0.12175568]
 [-15.36600255  15.37716877   0.           0.        ]]",[-1.02586292  1.01134816]
5,-0.200799708529,[-0.74532878 -0.64592308],[-0.27328688 -0.07086858],-4.11129,"[ 0.36928372  0.57078097 -1.61239802  0.86624609 -0.25678665 -1.05261249
 -1.79836907  3.30229068  1.77047809  0.02427992  0.        ]","[[ -0.9715857    1.0036889   -0.02986148  -0.12175568]
 [-19.02057549  19.03252736   0.           0.        ]]",[ 0.64299503 -0.78706796]
6,-0.166701834531,[-0.74532878 -0.64592308],[ 0.17288963 -0.51577616],-3.87828,"[-0.11386298  0.15353927 -1.83487219  1.22374389 -0.25678656 -1.05261183
 -1.4974705   2.6408773   1.41219508 -0.17166096  0.        ]","[[ -1.32269788   1.34926986  -0.02986148  -0.12175568]
 [-16.1003054   15.5372925    0.           0.        ]]",[-0.19437856 -0.81782635]
7,-0.133401521045,[-0.74532878 -0.64592308],[ 0.72325259 -0.96076035],-3.61324,"[-0.60533078 -0.20567832 -1.87754382  1.28598203 -0.25678648 -1.05261116
 -1.54395013  1.96968728  1.04763782 -0.28165506  0.        ]","[[ -1.64922965   1.62442845  -0.02986148  -0.12175568]
 [-16.55141555  11.99036794   0.           0.        ]]",[ 0.50317235 -2.20967037]
8,-0.102204286136,[-0.74532878 -0.64592308],[ 1.09611261 -0.67409992],-3.25675,"[-1.05795916 -0.46205165 -1.76819705  1.20486062 -0.2567864  -1.05261049
 -1.30503433  1.17523925  0.70094675 -0.34719591  0.        ]","[[ -1.95699424   1.82211212  -0.02986148  -0.12175568]
 [-14.2326955    7.79206521   0.           0.        ]]",[ 1.47463275 -1.10927243]
9,-0.0782902147284,[-0.74532878 -0.64592308],[ 0.99192822 -0.32739118],-2.94393,"[-1.37827421 -0.60541392 -1.58642189  1.11075762 -0.25678632 -1.05260982
 -0.86817811  0.39657336  0.43213817 -0.37355724  0.        ]","[[-2.19910997  1.9366663  -0.02986148 -0.12175568]
 [-9.99291362  3.67715994  0.          0.        ]]",[ 0.50237088 -0.62937403]
10,-0.0602386799497,[-0.74532878 -0.64592308],[ 1.04115915  0.01801315],-2.79603,"[-1.58144435 -0.66352184 -1.40546531  1.06160585 -0.25678623 -1.05260915
 -0.64290132 -0.08887352  0.22961822 -0.39794209  0.        ]","[[-2.37703214  1.98446996 -0.02986148 -0.12175568]
 [-7.80655527  1.11178767  0.          0.        ]]",[ 0.97079324  0.72701795]
11,-0.0504754134027,[-0.74532878 -0.64592308],[-0.16562115 -1.12875116],-2.64286,"[-1.69567084 -0.72405508 -1.26881313  1.00305886 -0.25678615 -1.05260848
 -0.2310715   0.45161115  0.11158932 -0.36794072  0.        ]","[[-2.4930613   2.03536274 -0.02986148 -0.12175568]
 [-3.80965734  3.96801016  0.          0.        ]]",[-0.59069627 -1.18869958]
12,-0.0429111928023,[-0.74532878 -0.64592308],[ 0.87778193  0.09723788],-2.57436,"[-1.78024535 -0.76924033 -1.14233138  0.95414707 -0.25678607 -1.05260781
 -0.4642016  -0.31251826  0.01404924 -0.33740585  0.        ]","[[-2.59195561  2.0742077  -0.02986148 -0.12175568]
 [-6.07223705 -0.07007427  0.          0.        ]]",[ 0.47825031 -0.21111071]
13,-0.0318137031453,[-0.74532878 -0.64592308],[ 0.62936723  0.14668113],-2.49539,"[-1.85372569 -0.75795448 -1.0046626   0.96679693 -0.25678599 -1.05260714
 -0.25674917 -0.47047999 -0.11502216 -0.35534103  0.        ]","[[-2.69319962  2.06443068 -0.02986148 -0.12175568]
 [-4.05886761 -0.90483241  0.          0.        ]]",[ 1.45404619 -0.79091384]
14,-0.022981866758,[-0.74532878 -0.64592308],[-0.30309129  0.32820633],-2.49167,"[-1.87932617 -0.70011414 -0.94736646  1.02713903 -0.2567859  -1.05260647
  0.15941777 -1.0597613  -0.20352636 -0.40815032  0.        ]","[[-2.73385248  2.01508928 -0.02986148 -0.12175568]
 [-0.01987898 -4.01892395  0.          0.        ]]",[-0.51854166 -0.21866704]
