timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.166473450419,[-0.698843  -0.5820483],[ 3.24191737  2.20732403],-3.97633,"[ 1.01800044  1.20764293 -0.22057291 -1.38930934  1.06167991  1.34783931
  0.18085888 -0.30357105  0.53147973 -2.29101509  0.        ]","[[ 0.07332577 -0.00420604  0.1214563   0.15622861]
 [-0.00247377 -0.00148775  0.          0.        ]]",[ 3.30859779  1.42336907]
1,-0.155174087834,[-0.698843  -0.5820483],[ 1.88760114  0.68557656],-3.8502,"[ 1.01236225  1.20683714 -0.15941281 -1.28262696  1.06167914  1.34783801
  0.56939184  0.42977885  0.51704584 -2.13247041  0.        ]","[[ 0.11295184  0.03547689  0.1214563   0.15622861]
 [ 3.95192104  3.95659499  0.          0.        ]]",[ 1.48862171  0.31849287]
2,-0.123418828641,[-0.698843  -0.5820483],[ 0.0576     -0.61965239],-3.54717,"[ 0.98151331  1.19729358  0.02062431 -1.03887056  1.06167836  1.34783672
  0.95034853  0.64864015  0.43189304 -1.7072013   0.        ]","[[ 0.23089212  0.12646068  0.1214563   0.15622861]
 [ 7.8292091   5.13784815  0.          0.        ]]",[-0.12863907 -0.6914757 ]
3,-0.0862788679737,[-0.698843  -0.5820483],[-0.35289752 -0.35812482],-3.17582,"[ 0.91251089  1.18160568  0.24206749 -0.84188726  1.06167759  1.34783542
  0.88524509  0.12254667  0.26010244 -1.25159793  0.        ]","[[ 0.38082833  0.20072841  0.1214563   0.15622861]
 [ 7.16660818  2.29838527  0.          0.        ]]",[ 0.75089797 -0.20343631]
4,-0.0483386716258,[-0.698843  -0.5820483],[-2.18554807 -1.15507901],-2.62952,"[ 0.79446312  1.17103955  0.47951337 -0.74369523  1.06167682  1.34783412
  1.16321315 -0.03534476  0.01567576 -0.83569971  0.        ]","[[ 0.55254568  0.23814596  0.1214563   0.15622861]
 [ 9.99570666  1.44620446  0.          0.        ]]",[-2.29937969 -1.56389256]
5,-0.0195237568405,[-0.698843  -0.5820483],[-1.15808845  0.12897977],-2.4773,"[ 0.65165526  1.17435055  0.6773016  -0.77267385  1.06167605  1.34783282
  0.755252   -0.77399751 -0.22195941 -0.54320898  0.        ]","[[ 0.71080047  0.22707011  0.1214563   0.15622861]
 [ 5.84358431 -2.54049587  0.          0.        ]]",[-1.551468   -0.16498291]
6,-0.0132917714411,[-0.698843  -0.5820483],[-0.07110879  0.81646222],-2.42502,"[ 0.57250101  1.18889944  0.76360914 -0.92249249  1.06167527  1.34783152
  0.35523442 -0.88542776 -0.29756238 -0.45774374  0.        ]","[[ 0.78682376  0.17022593  0.1214563   0.15622861]
 [ 1.7723074  -3.1419163   0.          0.        ]]",[-0.5544745  -0.32507182]
7,-0.0170754137011,[-0.698843  -0.5820483],[ 0.75595421  1.62143004],-2.58713,"[ 0.5582268   1.20178525  0.77784484 -1.12265568  1.0616745   1.34783023
  0.13632335 -1.11222511 -0.24793066 -0.49775638  0.        ]","[[ 0.7999155   0.09510595  0.1214563   0.15622861]
 [-0.45571325 -4.36600402  0.          0.        ]]",[ 0.84089203  1.66616311]
8,-0.0172282176161,[-0.698843  -0.5820483],[-0.57443017  0.29016206],-2.42599,"[ 0.53120949  1.20612943  0.80379933 -1.24799116  1.06167373  1.34782893
  0.46389279 -0.36281941 -0.24634199 -0.49641492  0.        ]","[[ 0.8242514   0.04836797  0.1214563   0.15622861]
 [ 2.87820594 -0.32127083  0.          0.        ]]",[-0.98481674 -0.42168714]
9,-0.0164306176883,[-0.698843  -0.5820483],[ 0.73926896  1.24969411],-2.54434,"[ 0.51093041  1.20723137  0.82247233 -1.31005583  1.06167296  1.34782763
  0.07558436 -0.67071915 -0.25618256 -0.48582223  0.        ]","[[ 0.84216293  0.02526907  0.1214563   0.15622861]
 [-1.07389573 -1.98308567  0.          0.        ]]",[ 1.21934958  1.2634832 ]
10,-0.014143345004,[-0.698843  -0.5820483],[-0.83952934 -0.33902887],-2.4048,"[ 0.48974635  1.20721565  0.84127836 -1.30885976  1.06167219  1.34782633
  0.46619864  0.06989954 -0.2888109  -0.45397079  0.        ]","[[ 0.86057304  0.02571359  0.1214563   0.15622861]
 [ 2.90167516  2.01422072  0.          0.        ]]",[-0.16879821 -0.54024069]
11,-0.0130550369465,[-0.698843  -0.5820483],[-0.77614665  0.1095019 ],-2.43072,"[ 0.42960186  1.20638008  0.89105464 -1.25934887  1.06167141  1.34782503
  0.39503392 -0.33377396 -0.39855168 -0.35565499  0.        ]","[[ 0.91133952  0.04413812  0.1214563   0.15622861]
 [ 2.17738124 -0.16450714  0.          0.        ]]",[-1.45099622  0.13278629]
12,-0.0134278519234,[-0.698843  -0.5820483],[ 0.49269646  0.5289036 ],-2.45101,"[ 0.42545777  1.20626     0.89429808 -1.25388571  1.06167064  1.34782374
  0.00210225 -0.23546718 -0.40693151 -0.3486728   0.        ]","[[ 0.91476246  0.04617157  0.1214563   0.15622861]
 [-1.8217712   0.36607861  0.          0.        ]]",[ 0.62280405  0.49112869]
13,-0.0135971783223,[-0.698843  -0.5820483],[-0.39753711 -0.38321325],-2.33026,"[ 0.43917047  1.20419395  0.88347431 -1.18208627  1.06166987  1.34782244
  0.24764057  0.12331766 -0.4123492  -0.34544243  0.        ]","[[ 0.90340044  0.07292215  0.1214563   0.15622861]
 [ 0.67725165  2.30252942  0.          0.        ]]",[-0.69210281 -1.16733431]
14,-0.0126722380821,[-0.698843  -0.5820483],[ 0.75214541  1.01512182],-2.48296,"[ 0.45595061  1.20361525  0.86987897 -1.16633091  1.0616691   1.34782114
 -0.02253029 -0.61856205 -0.3922218  -0.36277845  0.        ]","[[ 0.88935673  0.07879825  0.1214563   0.15622861]
 [-2.07247274 -1.70157921  0.          0.        ]]",[ 1.26553229  0.7323519 ]
15,-0.0124530050746,[-0.698843  -0.5820483],[-0.68018097 -0.24594352],-2.40558,"[ 0.45756426  1.20407166  0.8685502  -1.17870107  1.06166833  1.34781984
  0.37006645 -0.07533092 -0.3850513  -0.36862581  0.        ]","[[ 0.88799769  0.07418383  0.1214563   0.15622861]
 [ 1.92326831  1.23037191  0.          0.        ]]",[-1.45611361 -0.20465711]
16,-0.0128504354674,[-0.698843  -0.5820483],[ 0.65259165  0.49029547],-2.48017,"[ 0.45946603  1.20233784  0.86697955 -1.13516023  1.06166755  1.34781854
 -0.02232042 -0.22970061 -0.39834775 -0.35837684  0.        ]","[[ 0.88639408  0.09043185  0.1214563   0.15622861]
 [-2.0703342   0.39720078  0.          0.        ]]",[-0.25228641  0.77197264]
17,-0.0117659659179,[-0.698843  -0.5820483],[ 1.06264782 -0.1215066 ],-2.49674,"[ 0.51865519  1.19686413  0.81543271 -1.03216721  1.06166678  1.34781725
 -0.11647191  0.33525399 -0.34338566 -0.40996432  0.        ]","[[ 0.83537298  0.12896947  0.1214563   0.15622861]
 [-3.0285814   3.44639756  0.          0.        ]]",[ 1.66648846  0.60504285]
18,-0.0116432696169,[-0.698843  -0.5820483],[-0.41622415 -1.60872459],-2.34767,"[ 0.54145806  1.17602027  0.79409535 -0.78796153  1.06166601  1.34781595
  0.27801024  0.76620404 -0.40013113 -0.3735549   0.        ]","[[ 0.81508413  0.22123429  0.1214563   0.15622861]
 [ 0.98634445  5.77234036  0.          0.        ]]",[-0.96860562 -1.2756276 ]
19,-0.0129017929951,[-0.698843  -0.5820483],[ 0.98654211 -0.21029088],-2.45874,"[ 0.56230946  1.15128911  0.77380274 -0.59411819  1.06166524  1.34781465
 -0.10023759  0.0116688  -0.44405605 -0.35257678  0.        ]","[[ 0.7961861   0.2958214   0.1214563   0.15622861]
 [-2.86335134  1.69993371  0.          0.        ]]",[ 0.91393763 -0.14742197]
20,-0.0117980871381,[-0.698843  -0.5820483],[-0.13441539 -0.63764501],-2.49172,"[ 0.5844116   1.1403011   0.75143015 -0.52295205  1.06166446  1.34781335
  0.26058724 -0.10297767 -0.43603344 -0.36611565  0.        ]","[[ 0.77576501  0.32361163  0.1214563   0.15622861]
 [ 0.80901769  1.08115939  0.          0.        ]]",[ 0.15319254  0.13145417]
21,-0.0169734467597,[-0.698843  -0.5820483],[-0.5020349  -1.02920866],-2.38168,"[ 0.56047358  1.12888122  0.77561908 -0.45537952  1.06166369  1.34781206
  0.31854157 -0.01054586 -0.50629275 -0.3173509   0.        ]","[[ 0.79786341  0.3502402   0.1214563   0.15622861]
 [ 1.3988607   1.58003552  0.          0.        ]]",[-0.18379737 -1.05404817]
22,-0.0198752772451,[-0.698843  -0.5820483],[-0.14486779  0.08902934],-2.54807,"[ 0.53789034  1.13259274  0.7974887  -0.47672337  1.06166292  1.34781076
  0.24452927 -0.74992215 -0.53576389 -0.2928892   0.        ]","[[ 0.81828286  0.34180204  0.1214563   0.15622861]
 [ 0.64558686 -2.41055278  0.          0.        ]]",[-0.44360518  0.38053991]
23,-0.0163880270928,[-0.698843  -0.5820483],[ 0.43530211  0.09030643],-2.36148,"[ 0.54327107  1.14611746  0.79235788 -0.55979217  1.06166215  1.34780946
  0.07079267 -0.46177973 -0.49077763 -0.31861184  0.        ]","[[ 0.81345332  0.30919453  0.1214563   0.15622861]
 [-1.12265079 -0.85538224  0.          0.        ]]",[ 0.18626456 -1.1880985 ]
24,-0.0112801146027,[-0.698843  -0.5820483],[ 0.52538055  1.18291378],-2.55926,"[ 0.55963162  1.16648954  0.77644862 -0.70617457  1.06166138  1.34780816
  0.14552147 -1.19232773 -0.40262715 -0.3775018   0.        ]","[[ 0.79863129  0.25252606  0.1214563   0.15622861]
 [-0.36208377 -4.79832372  0.          0.        ]]",[-0.10052724  0.98095571]
25,-0.0117963197136,[-0.698843  -0.5820483],[ 0.61053324  0.53083885],-2.49682,"[ 0.57181164  1.18267031  0.76429232 -0.85305776  1.0616606   1.34780686
  0.1070033  -0.45503724 -0.32480403 -0.43621225  0.        ]","[[ 0.78745631  0.19648547  0.1214563   0.15622861]
 [-0.75410924 -0.81899726  0.          0.        ]]",[ 0.26430816  0.61864511]
26,-0.0117186881227,[-0.698843  -0.5820483],[ 0.15322196 -0.27644512],-2.43373,"[ 0.57662581  1.18050883  0.75941146 -0.83103998  1.06165983  1.34780557
  0.21110857  0.00175024 -0.32527595 -0.43719378  0.        ]","[[ 0.78300488  0.20484155  0.1214563   0.15622861]
 [ 0.30544202  1.64638987  0.          0.        ]]",[ 0.60973673 -0.20159285]
27,-0.0117483999597,[-0.698843  -0.5820483],[-0.77949059 -0.60194468],-2.40552,"[ 0.54348787  1.17363828  0.79214747 -0.76649438  1.06165906  1.34780427
  0.44754244 -0.15235533 -0.40532267 -0.37065189  0.        ]","[[ 0.81325735  0.22942417  0.1214563   0.15622861]
 [ 2.71179211  0.81464669  0.          0.        ]]",[-0.98312608 -0.47518495]
