timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.289415178502,[-0.04800441 -0.13162242],[ 0.45001072  1.23493099],-1.72936,"[ 1.05415251  1.64980704 -0.1444932  -0.76080887 -0.34557464  1.05000324
  0.07685708 -0.2856644   1.43077764 -1.17418088  0.        ]","[[-0.09027902 -0.08980902 -0.03942827  0.12172255]
 [-0.00217459  0.0035976   0.          0.        ]]",[-2.06070971  2.02632514]
1,-0.291114382002,[-0.04800441 -0.13162242],[ 0.43652302  1.21759951],-1.73838,"[ 1.04806829  1.65322439 -0.20500888 -0.66705542 -0.34557312  1.04999457
 -0.27614681  0.25977091  1.42779194 -1.20375429  0.        ]","[[-0.13002804 -0.04999452 -0.03942827  0.12172255]
 [-3.95954542  3.9646475   0.          0.        ]]",[-0.37568601  1.28395713]
2,-0.293614400229,[-0.04800441 -0.13162242],[ 0.4135232   1.19034576],-1.74323,"[ 1.02525663  1.65186566 -0.34570055 -0.38811499 -0.3455716   1.0499859
 -0.40186261  0.79426958  1.41970803 -1.2524165   0.        ]","[[-0.22335946  0.06824424 -0.03942827  0.12172255]
 [-5.36890052  7.84628859  0.          0.        ]]",[ 1.07807214  0.98568958]
3,-0.289197593674,[-0.04800441 -0.13162242],[ 0.36412141  1.14275074],-1.70939,"[ 1.00173025  1.61224452 -0.44441356  0.06405803 -0.34557008  1.04997724
 -0.03963876  1.31008427  1.4168822  -1.19574388  0.        ]","[[ -0.28999577   0.2627549   -0.03942827   0.12172255]
 [ -1.30821205  11.59230311   0.           0.        ]]",[ 1.94973093  1.87352519]
4,-0.270692393446,[-0.04800441 -0.13162242],[ 0.27938798  1.06674325],-1.62799,"[ 1.00707296  1.48364551 -0.42414961  0.64836431 -0.34556856  1.04996857
  0.31546422  1.82348306  1.39537423 -0.95443797  0.        ]","[[ -0.27622029   0.53201108  -0.03942827   0.12172255]
 [  2.67264969  15.32090688   0.           0.        ]]",[ 1.75458791  2.49560429]
5,-0.233185627007,[-0.04800441 -0.13162242],[ 0.15477264  0.95400149],-1.50837,"[ 1.03640216  1.21027393 -0.28605742  1.26291227 -0.34556705  1.0499599
  0.66366338  2.32669855  1.2618904  -0.56918547  0.        ]","[[ -0.18360571   0.87509974  -0.03942827   0.12172255]
 [  6.57612996  18.97579205   0.           0.        ]]",[ 2.35768731  0.06593913]
6,-0.176204433613,[-0.04800441 -0.13162242],[ 0.03498181  0.84322453],-1.27566,"[ 1.05963529  0.80323271 -0.02730708  1.69360269 -0.34556553  1.04995124
  1.00523878  2.31067834  0.93933197 -0.18809132  0.        ]","[[ -1.36656288e-02   1.25345246e+00  -3.94282734e-02   1.21722548e-01]
 [  1.04053938e+01   1.88598654e+01   0.00000000e+00   0.00000000e+00]]",[-0.37758033  0.44047329]
7,-0.110563040179,[-0.04800441 -0.13162242],[-0.09340659  0.71522486],-1.02487,"[ 1.03793055  0.32601044  0.26397917  1.80505055 -0.34556401  1.04994257
  0.85384017  2.49933812  0.49867223 -0.02641189  0.        ]","[[  0.17741399   1.64440202  -0.03942827   0.12172255]
 [  8.70822941  20.23051705   0.           0.        ]]",[-1.14156538 -0.42581864]
8,-0.0595102893849,[-0.04800441 -0.13162242],[-0.14970666  0.65056914],-0.921649,"[ 0.99339706 -0.12941602  0.46118479  1.56888492 -0.34556249  1.0499339
  0.48564644  2.21202011  0.14241705 -0.13535351  0.        ]","[[  0.31016933   2.0280799   -0.03942827   0.12172255]
 [  4.58068467  18.14420856   0.           0.        ]]",[-0.5331235  -0.78147544]
9,-0.0517442946134,[-0.04800441 -0.13162242],[-0.15351065  0.63841516],-0.937367,"[ 0.96069621 -0.45823638  0.56142489  1.11982007 -0.34556097  1.04992524
  0.28943528  1.73648472 -0.04202422 -0.35468834  0.        ]","[[  0.37971657   2.35631424  -0.03942827   0.12172255]
 [  2.38111433  14.69072401   0.           0.        ]]",[ 0.42603511 -0.45975876]
