timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.232819438298,"[[-0.0057252  -0.09997061 -0.02018779  0.02657122]
 [-0.00392948  0.00263552  0.          0.        ]]",[ 1.7753284   2.34262514],-2.22103,"[ 1.02002181  1.7720558  -0.20801353 -1.13663504 -0.20030831  0.2392354
  0.3794821  -0.36197193  1.58199535 -0.54970199  0.        ]",[-0.27133763 -0.19409968],[ 2.29677631  0.6719864 ]
1,-0.231685078324,"[[ 0.0338772  -0.07323725 -0.02018779  0.02657122]
 [ 3.95100189  2.66184374  0.          0.        ]]",[ 1.22317934  1.97586238],-2.12609,"[ 1.0191958   1.77498169 -0.14756579 -1.06153702 -0.20030807  0.23923511
  0.65597324  0.03884091  1.58577892 -0.45312001  0.        ]",[-0.27133763 -0.19409968],[ 1.64307201  2.33935944]
2,-0.227550887327,"[[ 0.15178834  0.01918365 -0.02018779  0.02657122]
 [ 7.82721292  6.56723313  0.          0.        ]]",[ 0.3877486   1.30891204],-2.06943,"[ 1.00305055  1.77814152  0.03156009 -0.80112362 -0.20030784  0.23923483
  0.92696028  0.62748589  1.56485432 -0.15406162  0.        ]",[-0.27133763 -0.19409968],[-0.49666493  0.85721849]
3,-0.220278659872,"[[ 0.28705417  0.18328736 -0.02018779  0.02657122]
 [ 5.70646084  9.83224943  0.          0.        ]]",[ 0.22180581  0.97024989],-1.99162,"[ 0.95957255  1.75711208  0.23295403 -0.34128419 -0.20030761  0.23923455
  0.77869541  1.11960811  1.4583885   0.22717388  0.        ]",[-0.27133763 -0.19409968],[ 0.75224909  0.68844314]
4,-0.208644771593,"[[  0.42990167   0.40531816  -0.02018779   0.02657122]
 [  8.56885698  12.36239163   0.           0.        ]]",[-0.27783984  0.42192662],-1.85159,"[ 0.88557144  1.67554692  0.43699082  0.25663036 -0.20030738  0.23923427
  0.97880576  1.50096246  1.22396984  0.61474502  0.        ]",[-0.27133763 -0.19409968],[-0.21247016 -0.10693824]
5,-0.19262620401,"[[  0.59115419   0.64586422  -0.02018779   0.02657122]
 [  7.55977491  11.69443149   0.           0.        ]]",[-0.46007732  0.19964647],-1.62331,"[ 0.7692574   1.52276558  0.65153817  0.84193826 -0.20030714  0.23923398
  0.90825814  1.40027859  0.85812344  0.92799582  0.        ]",[-0.27133763 -0.19409968],[-0.58136483  1.00396603]
6,-0.173260753025,"[[  0.71776949   0.91716461  -0.02018779   0.02657122]
 [  5.11000121  15.42317008   0.           0.        ]]",[-0.57942283 -0.38405994],-1.6011,"[ 0.65543424  1.28102262  0.80478856  1.383296   -0.20030691  0.2392337
  0.73699112  1.96228677  0.45107363  1.06458013  0.        ]",[-0.27133763 -0.19409968],[-0.2776757   2.07411214]
7,-0.146913191416,"[[  0.80793754   1.2622948   -0.02018779   0.02657122]
 [  3.91094182  19.07765954   0.           0.        ]]",[-0.69360572 -0.96457982],-1.33268,"[ 0.56339272  0.89470514  0.9042574   1.83136445 -0.20030668  0.23923342
  0.65316278  2.51309199  0.03544616  1.00701225  0.        ]",[-0.27133763 -0.19409968],[-2.09767646 -1.7445325 ]
8,-0.118777473272,"[[  0.84570181   1.60033886  -0.02018779   0.02657122]
 [ -0.12143896  14.74115823   0.           0.        ]]",[-0.42471614 -0.75020933],-1.1523,"[ 0.52233293  0.47193597  0.94329594  1.96324273 -0.20030644  0.23923314
  0.37125483  1.85946409 -0.2414323   0.80475292  0.        ]",[-0.27133763 -0.19409968],[-1.01074388 -0.65400022]
9,-0.0957688280524,"[[  0.80359803   1.86625747  -0.02018779   0.02657122]
 [ -4.07599526  11.86025324   0.           0.        ]]",[-0.07524648 -0.4887161 ],-0.907543,"[ 0.5680171   0.1399293   0.89966555  1.84228093 -0.20030621  0.23923285
  0.09478776  1.42523639 -0.325153    0.603881    0.        ]",[-0.27133763 -0.19409968],[-1.034077   -1.13051845]
