timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.351573269867,[-0.61363488 -0.52958667],[ 3.28303194  3.13618875],-4.78829,"[ 1.01186653  1.2494094  -0.32302939 -1.46132335 -0.89697658  1.33673858
  0.20826947 -0.31021951  2.89337241 -2.37615259  0.        ]","[[ 0.00639397 -0.0516343  -0.10379799  0.15443018]
 [-0.00164977  0.00461195  0.          0.        ]]",[ 3.48244025  2.25169149]
1,-0.345975944833,[-0.61363488 -0.52958667],[ 2.17931962  1.95746958],-4.72233,"[ 1.01025779  1.25101942 -0.26162537 -1.35503489 -0.89697593  1.33673708
  0.57304894  0.40446747  2.89277343 -2.2249854   0.        ]","[[ 0.04603638 -0.01183057 -0.10379799  0.15443018]
 [ 3.95272732  3.9625756   0.          0.        ]]",[ 3.23694186  1.62343212]
2,-0.327066763431,[-0.61363488 -0.52958667],[ 1.21082664  0.89087677],-4.49829,"[ 0.99113696  1.24389866 -0.07997131 -1.0398251  -0.89697528  1.33673558
  0.93061842  1.1050085   2.83803644 -1.78037499  0.        ]","[[ 0.16398198  0.10634649 -0.10379799  0.15443018]
 [ 7.82894815  7.84220154  0.          0.        ]]",[ 1.81433418  1.52702483]
3,-0.289028819055,[-0.61363488 -0.52958667],[ 0.42334449 -0.01009059],-4.17017,"[ 0.91341192  1.19360673  0.21103255 -0.53042311 -0.89697463  1.33673408
  1.28114367  1.79167222  2.58236583 -1.10339014  0.        ]","[[  0.35868518   0.30134524  -0.10379799   0.15443018]
 [ 11.62881332  11.64498616   0.           0.        ]]",[ 0.34580258 -0.08501608]
4,-0.232996562165,[-0.61363488 -0.52958667],[ 0.10170444 -0.41620561],-3.62505,"[ 0.73924968  1.07698122  0.54545558  0.02390691 -0.89697398  1.33673259
  1.38620259  1.68913187  2.03834247 -0.46412549  0.        ]","[[  0.60268774   0.52854771  -0.10379799   0.15443018]
 [ 12.76771696  11.07712808   0.           0.        ]]",[ 0.6947271 -0.2510415]
5,-0.165027588143,[-0.61363488 -0.52958667],[-1.38953042 -1.48397219],-2.88383,"[ 0.44668731  0.9191895   0.86443726  0.47399298 -0.89697332  1.33673109
  1.61657639  1.46979301  1.28357261 -0.09612745  0.        ]","[[  0.88309844   0.73790322  -0.10379799   0.15443018]
 [ 15.26509902   9.86243016   0.           0.        ]]",[-0.5472954  -0.94029089]
6,-0.098026817733,[-0.61363488 -0.52958667],[-1.89159048 -1.96552813],-1.98608,"[ 0.07716648  0.7724267   1.08998155  0.7625342  -0.89697267  1.33672959
  1.38917076  0.7622762   0.54181174 -0.0744927   0.        ]","[[  1.163668     0.89583856  -0.10379799   0.15443018]
 [ 12.79993501   5.94417168   0.           0.        ]]",[-2.99285336 -1.64570626]
7,-0.0505822811666,[-0.61363488 -0.52958667],[-1.71685362 -1.72354591],-1.65737,"[-0.23825324  0.69239312  1.18776543  0.88625575 -0.89697202  1.33672809
  1.0009735   0.02620136  0.05296103 -0.22513292  0.        ]","[[ 1.37744544  0.97382163 -0.10379799  0.15443018]
 [ 8.59170486  1.86775551  0.          0.        ]]",[-0.70304564 -1.24368429]
8,-0.0245660285916,[-0.61363488 -0.52958667],[-1.39881039 -0.80660141],-1.69657,"[-0.45652936  0.69527859  1.21461504  0.8821358  -0.89697137  1.33672659
  0.72879877 -0.69533239 -0.20366466 -0.34169125  0.        ]","[[ 1.51967669  0.97108446 -0.10379799  0.15443018]
 [ 5.64120906 -2.12813214  0.          0.        ]]",[-0.30111106 -1.35177742]
9,-0.0146788850919,[-0.61363488 -0.52958667],[-0.92329443  0.40151435],-1.77885,"[-0.61084648  0.77900183  1.21480524  0.75143646 -0.89697072  1.33672509
  0.60870462 -1.40264783 -0.32179966 -0.3603151   0.        ]","[[ 1.61943864  0.88921965 -0.10379799  0.15443018]
 [ 4.33933659 -6.04528437  0.          0.        ]]",[-0.14365907  0.16952068]
10,-0.0134290300859,[-0.61363488 -0.52958667],[-0.84192634  0.4304623 ],-1.73527,"[-0.73446432  0.88558258  1.20378897  0.54845667 -0.89697007  1.33672359
  0.54832744 -1.25980333 -0.3833437  -0.33458962  0.        ]","[[ 1.69965839  0.77625099 -0.10379799  0.15443018]
 [ 3.68482322 -5.25421241  0.          0.        ]]",[-0.40036917 -0.19037018]
11,-0.0166037083445,[-0.61363488 -0.52958667],[-0.29460758  0.9778372 ],-1.75441,"[-0.82168291  0.97947838  1.18992647  0.32449691 -0.89696941  1.33672209
  0.39550532 -1.37703369 -0.40248377 -0.29031089  0.        ]","[[ 1.75673288  0.66465267 -0.10379799  0.15443018]
 [ 2.02816361 -5.90344842  0.          0.        ]]",[-0.77598235  0.76247804]
12,-0.023622724143,[-0.61363488 -0.52958667],[ 0.42836711  0.75983965],-1.71139,"[-0.83588703  1.0437807   1.18718079  0.13643774 -0.89696876  1.33672059
  0.10851441 -0.81057825 -0.35027604 -0.21900693  0.        ]","[[ 1.76608135  0.57805876 -0.10379799  0.15443018]
 [-1.08294752 -2.76639404  0.          0.        ]]",[ 0.65110832  0.02724952]
13,-0.0282592957871,[-0.61363488 -0.52958667],[-0.12919302  0.44643739],-1.72084,"[-0.84256329  1.07966479  1.18584186  0.01421476 -0.89696811  1.33671909
  0.34810286 -0.78137243 -0.31271876 -0.17606243  0.        ]","[[ 1.77048148  0.52435367 -0.10379799  0.15443018]
 [ 1.51430057 -2.60465367  0.          0.        ]]",[-0.10830729  1.09635709]
14,-0.0255442897715,[-0.61363488 -0.52958667],[-0.42514938 -0.52348924],-1.66007,"[-0.88139514  1.087154    1.17745022 -0.01327687 -0.89696746  1.33671759
  0.30568092 -0.05705269 -0.35131479 -0.19460022  0.        ]","[[ 1.7961534   0.51250745 -0.10379799  0.15443018]
 [ 1.05442935  1.4066625   0.          0.        ]]",[-0.44954272  0.06818986]
15,-0.0222818481903,[-0.61363488 -0.52958667],[-0.08092687 -0.39454123],-1.67064,"[-0.88597068  1.06750892  1.17639126  0.05728142 -0.89696681  1.33671609
  0.13969325 -0.01321067 -0.38300314 -0.22558667  0.        ]","[[ 1.79918831  0.54307681 -0.10379799  0.15443018]
 [-0.74494965  1.64946146  0.          0.        ]]",[ 0.76505314 -0.61120736]
16,-0.0196325029882,[-0.61363488 -0.52958667],[-0.74253356 -0.23289546],-1.63355,"[-0.90947799  1.06195142  1.17072424  0.07637538 -0.89696616  1.33671459
  0.42033293 -0.45630394 -0.41888222 -0.25210712  0.        ]","[[ 1.81481325  0.55144553 -0.10379799  0.15443018]
 [ 2.29730932 -0.80440882  0.          0.        ]]",[-0.34556227 -0.97144843]
17,-0.020550461991,[-0.61363488 -0.52958667],[-0.04676407  0.99872422],-1.74811,"[-0.95701437  1.09676371  1.15806482 -0.04971027 -0.89696551  1.33671309
  0.29015777 -1.14790313 -0.43271346 -0.24083763  0.        ]","[[ 1.84660083  0.49692859 -0.10379799  0.15443018]
 [ 0.88615549 -4.63451879  0.          0.        ]]",[ 0.07981532  0.88262772]
18,-0.022691113909,[-0.61363488 -0.52958667],[-0.37327871  0.11103654],-1.636,"[-0.98774711  1.12943612  1.14900886 -0.18486898 -0.89696485  1.33671159
  0.31754809 -0.50029389 -0.42315012 -0.21545117  0.        ]","[[ 1.86730311  0.4402226  -0.10379799  0.15443018]
 [ 1.18307988 -1.04803381  0.          0.        ]]",[-0.19572501 -0.52143206]
19,-0.0241241143308,[-0.61363488 -0.52958667],[ 0.04421338  0.79101896],-1.69733,"[-1.01087459  1.15098336  1.14173351 -0.28604241 -0.8969642   1.33671009
  0.24403247 -0.86930732 -0.41648515 -0.19868726  0.        ]","[[ 1.88296876  0.39875767 -0.10379799  0.15443018]
 [ 0.38614036 -3.09164801  0.          0.        ]]",[ 0.51422927  0.39428757]
