timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.324063866105,[-0.69305515 -0.59692353],[ 3.34215713  3.25050211],-5.46626,"[ 0.99632054  1.10276518 -0.43248391 -1.38172182 -0.76988792  1.1063663
  0.16570626 -0.29724256  3.17867002 -2.6533383   0.        ]","[[ -2.16462836e-02   5.59870226e-02  -8.83914838e-02   1.28232139e-01]
 [  4.66448098e-03   9.52740607e-05   0.00000000e+00   0.00000000e+00]]",[ 3.88626966  3.17201111]
1,-0.318722724116,[-0.69305515 -0.59692353],[ 1.99864316  1.82923317],-5.35422,"[ 0.99643082  1.09865033 -0.3696633  -1.27067627 -0.76988741  1.10636527
  0.55833062  0.5064766   3.17070502 -2.46347934  0.        ]","[[ 0.01812121  0.09570132 -0.08839148  0.12823214]
 [ 3.95892828  3.95814736  0.          0.        ]]",[ 2.44322674  2.48070631]
2,-0.300805848198,[-0.69305515 -0.59692353],[ 1.04648733  0.93059969],-5.13606,"[ 0.98201078  1.07377995 -0.18380072 -0.94366249 -0.76988689  1.10636424
  0.94320099  1.29428579  3.08534243 -1.91001057  0.        ]","[[ 0.1361902   0.21379062 -0.08839148  0.12823214]
 [ 7.83510211  7.83785275  0.          0.        ]]",[ 1.25330645  0.3801922 ]
3,-0.267062601042,[-0.69305515 -0.59692353],[ 0.25015905  0.25741082],-4.6551,"[ 0.91062078  1.00529762  0.11516673 -0.48784778 -0.76988638  1.10636321
  1.32058449  1.56814305  2.7772386  -1.11193753  0.        ]","[[  0.33102588   0.38407946  -0.08839148   0.12823214]
 [ 11.63588061   9.18652023   0.           0.        ]]",[ 0.56224841  0.98823964]
4,-0.214782955846,[-0.69305515 -0.59692353],[-0.56116807 -0.94682145],-3.98344,"[ 0.73416497  0.8620509   0.47242089  0.05689131 -0.76988587  1.10636218
  1.51853231  2.32556728  2.11588772 -0.32536115  0.        ]","[[  0.58374445   0.60523544  -0.08839148   0.12823214]
 [ 13.62950514  12.91661673   0.           0.        ]]",[-0.73824678 -0.07749847]
5,-0.154019436626,[-0.69305515 -0.59692353],[-0.58986288 -1.59982312],-3.14081,"[ 0.48786149  0.63186942  0.76144172  0.58279815 -0.76988535  1.10636115
  1.20190706  2.21145466  1.26097252  0.05673077  0.        ]","[[  0.82434033   0.85792969  -0.08839148   0.12823214]
 [ 10.44066951  12.35467529   0.           0.        ]]",[-0.31500666 -2.23068916]
6,-0.101876573302,[-0.69305515 -0.59692353],[-1.20450079 -2.09453058],-2.25979,"[ 0.24295261  0.40271182  0.94671217  0.91160777 -0.76988484  1.10636012
  1.05787458  1.35777609  0.55266157  0.03242644  0.        ]","[[ 1.01860086  1.06284217 -0.08839148  0.12823214]
 [ 8.99007515  8.15058188  0.          0.        ]]",[-0.70585096 -2.18849387]
7,-0.0651663715054,[-0.69305515 -0.59692353],[-1.16218472 -1.82331884],-1.9321,"[ 0.03189828  0.25281231  1.05545457  1.05904155 -0.76988433  1.10635909
  0.76305608  0.52109547  0.0914887  -0.13313357  0.        ]","[[ 1.16861264  1.18451244 -0.08839148  0.12823214]
 [ 6.02085519  4.03018999  0.          0.        ]]",[-1.09282856 -1.51330324]
8,-0.0485210830415,[-0.69305515 -0.59692353],[-0.33742121 -0.79517186],-1.96276,"[-0.08596536  0.20164749  1.09998735  1.09929301 -0.76988381  1.10635806
  0.35844188 -0.29894355 -0.10980665 -0.23776183  0.        ]","[[ 1.24814451  1.22459714 -0.08839148  0.12823214]
 [ 1.9458399  -0.00824792  0.          0.        ]]",[-0.13830698 -0.5237345 ]
9,-0.0458098012052,[-0.69305515 -0.59692353],[-0.11891596 -0.18305737],-1.94743,"[-0.13591423  0.22851055  1.11571828  1.07876012 -0.7698833   1.10635703
  0.30032882 -0.71998025 -0.1591021  -0.2385063   0.        ]","[[ 1.28118905  1.2036283  -0.08839148  0.12823214]
 [ 1.3605637  -2.08172428  0.          0.        ]]",[-0.30465335 -0.8969338 ]
