timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.110144366647,[-0.41191912 -0.3305645 ],[ 0.90903521  2.23908114],-1.85672,"[ 0.94355248  1.25191902 -0.26323652 -1.55546144  0.86210538  0.23244803
  0.30588659 -0.33444123  0.69283165 -0.83017626  0.        ]","[[ 0.09405903 -0.08173002  0.1007348   0.02781039]
 [-0.00043205  0.00202538  0.          0.        ]]",[ 1.23457406  2.6753993 ]
1,-0.108000171315,[-0.41191912 -0.3305645 ],[-0.02085719  1.28302515],-1.69801,"[ 0.93578144  1.25498572 -0.20055461 -1.44536192  0.86210405  0.23244781
  0.60268907  0.39173091  0.68277827 -0.67559619  0.        ]","[[ 0.13372558 -0.04197748  0.1007348   0.02781039]
 [ 3.953923    3.96004231  0.          0.        ]]",[-1.02641883  1.34175291]
2,-0.105684077156,[-0.41191912 -0.3305645 ],[ 0.36974409  0.61898214],-1.51433,"[ 0.9256427   1.25246017 -0.13989615 -1.11770918  0.86210273  0.2324476
  0.29978844  1.104093    0.64382206 -0.42162058  0.        ]","[[ 0.17231372  0.07618034  0.1007348   0.02781039]
 [-0.08166302  7.84279401  0.          0.        ]]",[ 0.40027301  0.44289745]
3,-0.104112435349,[-0.41191912 -0.3305645 ],[-0.09069772 -0.12426516],-1.34832,"[ 0.92125297  1.21753233 -0.11757135 -0.64486425  0.8621014   0.23244738
  0.41871689  1.39723771  0.56436814 -0.16802127  0.        ]","[[ 0.18657803  0.24906753  0.1007348   0.02781039]
 [ 1.50284281  9.44060364  0.          0.        ]]",[-0.06264031  1.55720294]
4,-0.103532326435,[-0.41191912 -0.3305645 ],[-0.26782063 -1.09542608],-1.10855,"[ 0.91190754  1.11735863 -0.07507809 -0.05797721  0.86210008  0.23244717
  0.39779866  2.08941576  0.39320796  0.15238153  0.        ]","[[  0.21383808   0.4757332    0.1007348    0.02781039]
 [  1.22415203  13.21338793   0.           0.        ]]",[-0.32684697 -0.32247111]
5,-0.103642338638,[-0.41191912 -0.3305645 ],[-0.31270546 -1.34665251],-0.989997,"[ 0.90767458  0.94224703 -0.05757224  0.51040897  0.86209876  0.23244695
  0.2989975   1.80723643  0.15868986  0.40366394  0.        ]","[[  0.22511421   0.72456986   0.1007348    0.02781039]
 [ -0.09218358  11.67539625   0.           0.        ]]",[ 0.73623547 -0.91193481]
6,-0.105908601651,[-0.41191912 -0.3305645 ],[-1.22098088 -1.45697534],-1.03749,"[ 0.89649483  0.76412529 -0.01520197  0.87808945  0.86209743  0.23244674
  0.51788689  1.10217321 -0.08528148  0.58167752  0.        ]","[[ 0.25253057  0.91951989  0.1007348   0.02781039]
 [ 2.82411077  7.83242759  0.          0.        ]]",[-0.63681629 -1.102206  ]
7,-0.109045658424,[-0.41191912 -0.3305645 ],[-0.97145319 -0.86251712],-1.16679,"[ 0.88250917  0.64471713  0.03181976  1.05706678  0.86209611  0.23244652
  0.32467809  0.34740216 -0.26332     0.68053315  0.        ]","[[ 0.28318658  1.03489226  0.1007348   0.02781039]
 [ 0.24997513  3.7185134   0.          0.        ]]",[-1.15377294 -0.30955087]
8,-0.106051433067,[-0.41191912 -0.3305645 ],[-0.14656411 -0.47313026],-1.19005,"[ 0.89823926  0.57766668 -0.02150404  1.13944598  0.86209479  0.2324463
  0.027348    0.10921714 -0.28476027  0.64806898  0.        ]","[[ 0.24844099  1.09623709  0.1007348   0.02781039]
 [-3.71137929  2.42027602  0.          0.        ]]",[ 0.07618653  0.38701291]
9,-0.0996315047229,[-0.41191912 -0.3305645 ],[-0.07671261 -0.82278943],-1.02025,"[ 0.92393367  0.50623272 -0.13103646  1.21471093  0.86209346  0.23244609
  0.05545306  0.38154712 -0.25961309  0.56174702  0.        ]","[[ 0.17797027  1.15953553  0.1007348   0.02781039]
 [-3.33693276  3.90462337  0.          0.        ]]",[-0.25457095 -1.01176028]
