timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.21224128658,[-0.66929787 -0.58563101],[ 3.58524799  4.08139086],-4.42592,"[ 0.99015183  1.10419629 -0.52089519 -1.75940065  0.50382794  1.08650887
  0.1696034  -0.29856926  1.32076974 -2.99459347  0.        ]","[[-0.07652114 -0.08069704  0.05892922  0.12586268]
 [ 0.00027851 -0.00178919  0.          0.        ]]",[ 3.53221542  3.1452847 ]
1,-0.204388948954,[-0.66929787 -0.58563101],[ 2.08486342  2.53062582],-4.32063,"[ 0.99372578  1.10748233 -0.45828376 -1.6483822   0.50382767  1.08650785
  0.55793356  0.50205502  1.33622746 -2.80705597  0.        ]","[[-0.03684053 -0.04102004  0.05892922  0.12586268]
 [ 3.95461938  3.95630318  0.          0.        ]]",[ 3.0197798   2.41010893]
2,-0.179995814065,[-0.66929787 -0.58563101],[ 0.30071163  0.48186967],-3.98391,"[ 0.98957136  1.10458742 -0.271963   -1.31768159  0.50382739  1.08650683
  0.93858651  1.28683244  1.32011947 -2.24740408  0.        ]","[[ 0.08114243  0.07703285  0.05892922  0.12586268]
 [ 7.83078706  7.83605726  0.          0.        ]]",[ 0.33934777  1.00368683]
3,-0.14117121087,[-0.66929787 -0.58563101],[-0.7038812  -0.75644356],-3.41974,"[ 0.94549634  1.0585738  -0.00956351 -0.78048737  0.50382712  1.08650581
  1.05508232  2.05627126  1.12160113 -1.44391234  0.        ]","[[  0.24965976   0.27192027   0.05892922   0.12586268]
 [  9.01706479  11.63999777   0.           0.        ]]",[-0.58168206 -0.63659282]
4,-0.102878810357,[-0.66929787 -0.58563101],[-0.29579306 -0.52466017],-2.82982,"[ 0.8660589   0.95648974  0.22288621 -0.24603675  0.50382685  1.08650479
  0.81172779  1.49995897  0.74402038 -0.77770964  0.        ]","[[ 0.40513827  0.47712599  0.05892922  0.12586268]
 [ 6.53901001  8.88973221  0.          0.        ]]",[-0.51148605  0.30269525]
5,-0.0744162326583,[-0.66929787 -0.58563101],[-0.41607639 -1.36407709],-2.06325,"[ 0.78905276  0.81819971  0.37745506  0.19683368  0.50382658  1.08650377
  0.60031669  1.70693227  0.33787573 -0.38366651  0.        ]","[[ 0.51431892  0.6651872   0.05892922  0.12586268]
 [ 4.38623083  9.91297386  0.          0.        ]]",[-0.54138023 -1.697097  ]
6,-0.0571543673771,[-0.66929787 -0.58563101],[-0.16947258 -1.31316185],-1.86602,"[ 0.73497747  0.67398626  0.46569803  0.5196036   0.50382631  1.08650275
  0.38162202  0.86645105  0.00565488 -0.20058069  0.        ]","[[ 0.57970081  0.82175683  0.05892922  0.12586268]
 [ 2.15928257  5.75783178  0.          0.        ]]",[ 0.35252387 -1.58600847]
7,-0.0505183469782,[-0.66929787 -0.58563101],[-0.93843663 -1.16416883],-1.90722,"[ 0.68340869  0.59739253  0.53932406  0.65560648  0.50382603  1.08650173
  0.5145328   0.04237741 -0.21198224 -0.10922519  0.        ]","[[ 0.63646605  0.89603739  0.05892922  0.12586268]
 [ 3.51270461  1.6838023   0.          0.        ]]",[-0.34611611 -0.29783705]
8,-0.0498201858135,[-0.66929787 -0.58563101],[-0.6621502  -0.86224705],-1.83994,"[ 0.62867878  0.57431326  0.60877562  0.69277247  0.50382576  1.08650071
  0.37326479 -0.20282761 -0.35998711 -0.0439798   0.        ]","[[ 0.69228717  0.91755065  0.05892922  0.12586268]
 [ 2.07418677  0.4715654   0.          0.        ]]",[ 0.04434097 -1.49704384]
9,-0.0519510339594,[-0.66929787 -0.58563101],[-0.61449081  0.21738125],-1.9773,"[ 0.58407562  0.60680126  0.65996079  0.63997251  0.50382549  1.08649969
  0.38658109 -1.00565223 -0.41168737  0.00320234  0.        ]","[[ 0.73513146  0.88715988  0.05892922  0.12586268]
 [ 2.20978731 -3.49741492  0.          0.        ]]",[-0.85285011  0.48935928]
