timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.223628911768,[-0.35244313 -0.27191296],[ 1.17320895  2.86919856],-2.3341,"[ 0.99408492  1.50333327 -0.28224769 -1.20675275 -0.11308564 -0.06951761
  0.33491832 -0.34441494  1.63299905 -0.32521178  0.        ]","[[-0.00121277 -0.07098048 -0.01391527 -0.00838778]
 [-0.00385313 -0.00097119  0.          0.        ]]",[ 1.47292039  1.73403385]
1,-0.224216163041,[-0.35244313 -0.27191296],[ 0.472965   2.4453547],-2.30419,"[ 0.99293592  1.50581542 -0.22144644 -1.10023111 -0.11308555 -0.06951755
  0.62782722  0.29168177  1.63487185 -0.20397939  0.        ]","[[ 0.03838602 -0.03128729 -0.01391527 -0.00838778]
 [ 3.95056857  3.95710421  0.          0.        ]]",[ 0.71890222  2.12572244]
2,-0.225124673189,[-0.35244313 -0.27191296],[-0.07773685  1.88180256],-2.29294,"[ 0.97769041  1.5017995  -0.05827389 -0.78324269 -0.11308547 -0.0695175
  0.83257903  0.91525767  1.59987275  0.13216981  0.        ]","[[ 0.14513189  0.0867858  -0.01391527 -0.00838778]
 [ 6.71483084  7.83727344  0.          0.        ]]",[-0.23367753  1.93799214]
3,-0.224053419671,[-0.35244313 -0.27191296],[-0.01272994  1.42304683],-2.23579,"[ 0.93808627  1.45810507  0.12749453 -0.26911974 -0.11308538 -0.06951745
  0.75417271  1.5267191   1.45836605  0.55666727  0.        ]","[[  2.68807651e-01   2.81706169e-01  -1.39152667e-02  -8.38778147e-03]
 [  5.65632047e+00   1.16420770e+01   0.00000000e+00   0.00000000e+00]]",[ 0.3232451   1.53099744]
4,-0.218171435158,[-0.35244313 -0.27191296],[-0.24965212  0.62271702],-2.15522,"[ 0.87483182  1.32443022  0.30866265  0.39291685 -0.11308529 -0.06951739
  0.8405488   2.12592803  1.1599086   0.97239783  0.        ]","[[  3.93632775e-01   5.51958016e-01  -1.39152667e-02  -8.38778147e-03]
 [  6.82245346e+00   1.53706759e+01   0.00000000e+00   0.00000000e+00]]",[-1.1118364   0.96965728]
5,-0.204340689523,[-0.35244313 -0.27191296],[-0.09125717 -0.24435598],-1.94754,"[ 0.8113154   1.04764821  0.44108953  1.08021745 -0.1130852  -0.06951734
  0.53751068  2.69424496  0.73116723  1.2357191   0.        ]","[[  4.89033534e-01   8.94853990e-01  -1.39152667e-02  -8.38778147e-03]
 [  2.73130386e+00   1.89071112e+01   0.00000000e+00   0.00000000e+00]]",[ 0.50694716 -0.56848207]
6,-0.18354106694,[-0.35244313 -0.27191296],[-0.51600462 -0.6324504 ],-1.89825,"[ 0.75319829  0.67128236  0.53965354  1.53115143 -0.11308511 -0.06951728
  0.68226235  2.27223814  0.28274025  1.28549085  0.        ]","[[  5.63266559e-01   1.24664992e+00  -1.39152667e-02  -8.38778147e-03]
 [  4.68552857e+00   1.62812457e+01   0.00000000e+00   0.00000000e+00]]",[-0.94637735 -0.32513282]
7,-0.160334978043,[-0.35244313 -0.27191296],[-0.20435961 -0.6996569 ],-1.62415,"[ 0.70523353  0.29895728  0.61007698  1.6708026  -0.11308502 -0.06951723
  0.39811595  2.01365775 -0.06981935  1.1731891   0.        ]","[[  6.18490528e-01   1.55613181e+00  -1.39152667e-02  -8.38778147e-03]
 [  8.49427323e-01   1.46722758e+01   0.00000000e+00   0.00000000e+00]]",[ 1.02604797 -2.1057127 ]
8,-0.138382001403,[-0.35244313 -0.27191296],[-0.81081218 -0.64284533],-1.55443,"[ 0.65210872 -0.00569083  0.67937083  1.59651579 -0.11308494 -0.06951718
  0.69014812  1.33054251 -0.31867705  0.99493574  0.        ]","[[  6.75036133e-01   1.80692862e+00  -1.39152667e-02  -8.38778147e-03]
 [  4.79200287e+00   1.04215930e+01   0.00000000e+00   0.00000000e+00]]",[-0.20068989 -0.29136938]
9,-0.119085890344,[-0.35244313 -0.27191296],[-0.83115929 -0.6647107 ],-1.26045,"[ 0.56291447 -0.2308752   0.77983914  1.42542086 -0.11308485 -0.06951712
  0.62434752  1.11197708 -0.50651026  0.80086947  0.        ]","[[  7.61963996e-01   2.00171498e+00  -1.39152667e-02  -8.38778147e-03]
 [  3.90367482e+00   9.06157571e+00   0.00000000e+00   0.00000000e+00]]",[-0.80289393 -0.91356371]
10,-0.104372037573,[-0.35244313 -0.27191296],[-0.3990275  -0.02111953],-1.18193,"[ 0.51287905 -0.38446695  0.82919193  1.24032459 -0.11308476 -0.06951707
  0.38325294  0.50184758 -0.58692396  0.64133803  0.        ]","[[ 0.80738155  2.14485458 -0.01391527 -0.00838778]
 [ 0.64879751  5.26503083  0.          0.        ]]",[-1.01573454  0.18750603]
11,-0.0934770195621,[-0.35244313 -0.27191296],[ 0.13296826  0.10459951],-1.09744,"[ 0.54275559 -0.49502407  0.8002621   1.0635855  -0.11308467 -0.06951701
  0.08908346  0.60443764 -0.58200791  0.53501906  0.        ]","[[ 0.78051153  2.2565604  -0.01391527 -0.00838778]
 [-3.3226151   5.90340392  0.          0.        ]]",[ 1.46155212  0.36882531]
