timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.324741179115,[-0.04860292 -0.0004071 ],[ 0.03660783  0.15413675],-1.76654,"[ 1.0603957   1.17423064 -0.02660801 -0.04019775 -0.92420384  0.37615458
 -0.09239441 -0.05497904  1.68672591 -0.27497987  0.        ]","[[-0.01525025  0.05932884 -0.11273268  0.04042884]
 [ 0.00289865 -0.00389885  0.          0.        ]]",[-1.09380242  0.22876516]
1,-0.325617653244,[-0.04860292 -0.0004071 ],[ 0.03625765  0.15441757],-1.8099,"[ 1.05841775  1.17345235 -0.08723469 -0.02508525 -0.92417025  0.37614616
 -0.46379772  0.06596938  1.68633655 -0.32451096  0.        ]","[[-0.05488691  0.0683554  -0.11273268  0.04042884]
 [-3.95339178  0.90352525  0.          0.        ]]",[ 0.50933208 -0.37413294]
2,-0.326880439563,[-0.04860292 -0.0004071 ],[ 0.037115    0.15397415],-1.79261,"[ 1.05160227  1.17313285 -0.17577966 -0.02003189 -0.92413665  0.37613774
 -0.26723991 -0.13398058  1.68264153 -0.40460851  0.        ]","[[-0.11294869  0.07137474 -0.11273268  0.04042884]
 [-1.85975813 -0.59658828  0.          0.        ]]",[-0.35203412  0.46022374]
3,-0.327738388063,[-0.04860292 -0.0004071 ],[ 0.03674029  0.15452389],-1.81034,"[ 1.04180959  1.17247173 -0.25279143 -0.00919793 -0.92410306  0.37612932
 -0.39458563  0.11056291  1.6762076  -0.47153859  0.        ]","[[-0.16375435  0.07785045 -0.11273268  0.04042884]
 [-3.21628917  1.23804235  0.          0.        ]]",[-0.17690056  1.37864818]
4,-0.327941572808,[-0.04860292 -0.0004071 ],[ 0.03595436  0.1560131 ],-1.82561,"[ 1.02230353  1.16356006 -0.35888207  0.09791422 -0.92406947  0.3761209
 -0.45444554  0.63511072  1.66695966 -0.52322516  0.        ]","[[-0.23447849  0.14209565 -0.11273268  0.04042884]
 [-3.85399697  5.17335984  0.          0.        ]]",[ 0.92671451 -1.8885424 ]
5,-0.327465336537,[-0.04860292 -0.0004071 ],[ 0.03727449  0.15517564],-1.84699,"[ 1.00843259  1.14991481 -0.41741581  0.20150348 -0.92403589  0.37611249
 -0.1029561   0.09345739  1.66191773 -0.53189207  0.        ]","[[-0.27399592  0.20479282 -0.11273268  0.04042884]
 [-0.11021367  1.10990834  0.          0.        ]]",[ 1.5415413   0.98761378]
6,-0.325594097544,[-0.04860292 -0.0004071 ],[ 0.03648669  0.15656249],-1.77902,"[ 1.0215656   1.13193352 -0.3618759   0.30132558 -0.92400231  0.37610407
  0.26851745  0.61158869  1.66904554 -0.43397254  0.        ]","[[-0.23650223  0.26599101 -0.11273268  0.04042884]
 [ 3.84643081  4.99696028  0.          0.        ]]",[-0.2827164  -2.52587365]
7,-0.322541314648,[-0.04860292 -0.0004071 ],[ 0.03674028  0.15576783],-1.77749,"[ 1.03983676  1.11021074 -0.2645088   0.39635677 -0.92396874  0.37609565
  0.1565116   0.07063475  1.66934257 -0.29892274  0.        ]","[[-0.17154239  0.32521419 -0.11273268  0.04042884]
 [ 2.65350575  0.93888077  0.          0.        ]]",[-0.28525419 -0.79345372]
8,-0.32181792024,[-0.04860292 -0.0004071 ],[ 0.03733325  0.15479214],-1.80431,"[ 1.04842092  1.11525153 -0.20210511  0.37575245 -0.92393516  0.37608724
  0.04574246 -0.3505885   1.66984126 -0.25057718  0.        ]","[[-0.13030905  0.3122875  -0.11273268  0.04042884]
 [ 1.4737514  -2.2210182   0.          0.        ]]",[ 0.72196063  0.59296279]
9,-0.320713821525,[-0.04860292 -0.0004071 ],[ 0.03657593  0.15544206],-1.78753,"[ 1.05652222  1.12283929 -0.11404144  0.34301461 -0.9239016   0.37607882
  0.3110753  -0.03187911  1.66825817 -0.18442931  0.        ]","[[-0.0724801   0.29185461 -0.11273268  0.04042884]
 [ 4.29973586  0.16976089  0.          0.        ]]",[ 0.25551615 -1.32428278]
10,-0.318572445434,[-0.04860292 -0.0004071 ],[ 0.0373555   0.15419713],-1.72707,"[ 1.05976975  1.13513807  0.03174929  0.28425842 -0.92386803  0.37607041
  0.39812957 -0.56021624  1.65964858 -0.07747379  0.        ]","[[ 0.02281805  0.25548447 -0.11273268  0.04042884]
 [ 5.22698261 -3.79356633  0.          0.        ]]",[-1.89873941  1.36916553]
11,-0.317226984126,[-0.04860292 -0.0004071 ],[ 0.03576531  0.15476276],-1.76399,"[ 1.05487145  1.14555538  0.1292505   0.22657215 -0.92383447  0.376062
  0.01683062 -0.02213808  1.65172927 -0.01412819  0.        ]","[[ 0.08661377  0.22010998 -0.11273268  0.04042884]
 [ 1.16612088  0.2426656   0.          0.        ]]",[-0.43275677 -0.03235905]
