timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.283428779439,[-0.34637925 -0.43621284],[ 1.16108668  2.32527256],-3.48893,"[ 1.12597721  1.80470867  0.18183934 -1.2184423  -0.62713596  0.16966225
 -0.4629105  -0.37433763  1.99630094 -0.30497987  0.        ]","[[-0.02533333 -0.08155165 -0.07206238  0.01956212]
 [ 0.00216845  0.00400632  0.          0.        ]]",[ 0.75692509  1.47650846]
1,-0.282935599182,[-0.34637925 -0.43621284],[ 0.95722908  1.85518014],-3.45807,"[ 1.12641895  1.80786424  0.22691978 -1.10353694 -0.62713549  0.16966215
 -0.35688788  0.23365615  2.00130803 -0.2031844   0.        ]","[[ 0.00473694 -0.04175615 -0.07206238  0.01956212]
 [ 2.99489686  3.96235593  0.          0.        ]]",[ 0.70450773  1.69384962]
2,-0.280199867262,[-0.34637925 -0.43621284],[ 0.57514983  1.35579371],-3.38059,"[ 1.12038361  1.80522211  0.35754114 -0.76189395 -0.62713502  0.16966206
 -0.26030692  0.82962787  1.98495837  0.09478466  0.        ]","[[ 0.09198766  0.07642109 -0.07206238  0.01956212]
 [ 5.72111316  7.84243785  0.          0.        ]]",[ 1.51584243  1.83838468]
3,-0.271230582363,[-0.34637925 -0.43621284],[ 0.49151409  1.17418456],-3.35603,"[ 1.08371608  1.7617998   0.58341438 -0.2071299  -0.62713455  0.16966197
 -0.12421599  1.41372766  1.853057    0.58092537  0.        ]","[[  0.2449518    0.27142463  -0.07206238   0.01956212]
 [  9.56258983  11.64523681   0.           0.        ]]",[ 0.45038871  1.62159422]
4,-0.250640037965,[-0.34637925 -0.43621284],[ 0.90739745  1.02481759],-3.11655,"[ 0.98261583  1.62445216  0.8749      0.50895904 -0.62713408  0.16966187
 -0.06781584  1.98637544  1.48585041  1.12808866  0.        ]","[[  0.45217504   0.54173645  -0.07206238   0.01956212]
 [ 11.1546115   15.37349892   0.           0.        ]]",[ 0.97434244  0.06391621]
5,-0.215491728442,[-0.34637925 -0.43621284],[ 0.78259689  0.71414888],-3.00187,"[ 0.77902072  1.37207379  1.19909964  1.18819088 -0.62713361  0.16966178
  0.06099215  1.97823198  0.85776672  1.50430332  0.        ]","[[  0.71174522   0.84867525  -0.07206238   0.01956212]
 [ 14.79050951  15.32051472   0.           0.        ]]",[ 1.51580309  1.45922096]
6,-0.162801673176,[-0.34637925 -0.43621284],[ 0.92131907  0.17593218],-2.55402,"[ 0.41448218  0.99713235  1.51610318  1.70492266 -0.62713314  0.16966168
  0.19087523  2.53949765  0.04546983  1.48228359  0.        ]","[[  1.04433533   1.19175004  -0.07206238   0.01956212]
 [ 18.4567545   18.97471672   0.           0.        ]]",[ 1.29573886  0.49642801]
7,-0.0946467309452,[-0.34637925 -0.43621284],[ 0.98554522  0.33692691],-1.86524,"[-0.13148412  0.49916245  1.70811404  1.90988447 -0.62713268  0.16966159
  0.31829841  2.78331747 -0.63905924  0.88847104  0.        ]","[[  1.44955453e+00   1.58717286e+00  -7.20623780e-02   1.95621226e-02]
 [  2.20535638e+01   2.05622022e+01   0.00000000e+00   0.00000000e+00]]",[ 1.36131211  0.54234281]
8,-0.0396174855901,[-0.34637925 -0.43621284],[ 1.1013993   0.64372736],-1.39321,"[-0.80224589 -0.03453109  1.62551522  1.62844991 -0.62713221  0.1696615
  0.44326687  3.05018279 -0.76020832 -0.0272886   0.        ]","[[  1.92601608e+00   2.01585059e+00  -7.20623780e-02   1.95621226e-02]
 [  2.55810842e+01   2.22997576e+01   0.00000000e+00   0.00000000e+00]]",[ 1.07622228  0.75739468]
9,-0.0673883984295,[-0.34637925 -0.43621284],[ 1.18364918  0.67235327],-1.53358,"[-1.42685092 -0.50243529  1.14998177  0.77751605 -0.62713174  0.1696614
  0.56578513  3.4425766  -0.2453595  -0.59455768  0.        ]","[[  2.47233693e+00   2.48747861e+00  -7.20623780e-02   1.95621226e-02]
 [  2.90394438e+01   2.48546312e+01   0.00000000e+00   0.00000000e+00]]",[ 2.31277415  0.38512813]
10,-0.0877593264746,[-0.34637925 -0.43621284],[ 1.14592123  0.43160063],-1.65666,"[-1.73341205 -0.75460272  0.30143161 -0.55995477 -0.62713127  0.16966131
  0.68580939  3.60096986  0.26531463 -0.32660498  0.        ]","[[  3.08712444e+00   2.99491691e+00  -7.20623780e-02   1.95621226e-02]
 [  3.24274077e+01   2.58860480e+01   0.00000000e+00   0.00000000e+00]]",[ 0.00784656 -0.17705889]
11,-0.0748137952705,[-0.34637925 -0.43621284],[ 0.70449281  0.37300161],-1.52266,"[-1.49524767 -0.76464517 -0.61178133 -1.20461937 -0.6271308   0.16966122
  0.6641309  -0.37449035  0.2186782  -0.0401617   0.        ]","[[  3.72953301e+00   3.21835079e+00  -7.20623780e-02   1.95621226e-02]
 [  3.18154991e+01   3.09929364e-03   0.00000000e+00   0.00000000e+00]]",[ 0.63909737 -0.33826549]
12,-0.0737463595407,[-0.34637925 -0.43621284],[ 0.93415767  0.78390729],-1.48407,"[-0.76483405 -0.76822227 -1.1998203  -1.03583592 -0.62713033  0.16966112
  0.73145528 -1.01886863  0.20647038 -0.07176144  0.        ]","[[  4.38490950e+00   3.15993572e+00  -7.20623780e-02   1.95621226e-02]
 [  3.37158936e+01  -4.19224646e+00   0.00000000e+00   0.00000000e+00]]",[ 1.31252988 -0.09016821]
13,-0.0758116283651,[-0.34637925 -0.43621284],[ 0.96611458  1.01094186],-1.56446,"[ 0.22605584 -0.7654381  -1.17261852 -0.78547288 -0.62712986  0.16966103
  0.84807271 -1.06095564  0.22598496 -0.05590175  0.        ]","[[  5.09225529e+00   3.07334227e+00  -7.20623780e-02   1.95621226e-02]
 [  3.70076963e+01  -4.46626928e+00   0.00000000e+00   0.00000000e+00]]",[ 0.98371451  1.66151061]
14,-0.0692232217423,[-0.34637925 -0.43621284],[ 0.8879903   0.78693449],-1.5161,"[ 1.0026219  -0.75900583 -0.39024434 -0.63339134 -0.62712939  0.16966093
  0.96010054 -0.57320321  0.17196174 -0.01630821  0.        ]","[[  5.86413732e+00   3.02053192e+00  -7.20623780e-02   1.95621226e-02]
 [  4.01699529e+01  -1.29067338e+00   0.00000000e+00   0.00000000e+00]]",[ 0.59500667  0.6685484 ]
15,-0.0587440500014,[-0.34637925 -0.43621284],[ 0.89355129  0.87751114],-1.4467,"[ 1.01346874 -0.7566671   0.80368124 -0.59265967 -0.62712893  0.16966084
  1.01538632 -0.42552741  0.07623408 -0.07154202  0.        ]","[[  6.68319434e+00   3.00633636e+00  -7.20623780e-02   1.95621226e-02]
 [  4.17305451e+01  -3.29206026e-01   0.00000000e+00   0.00000000e+00]]",[ 1.51986174  0.62693093]
16,-0.0596957098287,[-0.34637925 -0.43621284],[ 0.82852215  0.93410969],-1.44424,"[ 0.12481012 -0.75606317  1.65003549 -0.58283337 -0.62712846  0.16966075
  1.12638352 -0.38581947  0.04935222 -0.20665194  0.        ]","[[  7.54924141e+00   3.00290787e+00  -7.20623780e-02   1.95621226e-02]
 [  4.48637207e+01  -7.06822070e-02   0.00000000e+00   0.00000000e+00]]",[ 0.7899918   0.75480911]
17,-0.0739247940796,[-0.34637925 -0.43621284],[ 0.79646438  0.81646919],-1.45646,"[-1.13017437 -0.75597527  1.44439604 -0.58143197 -0.62712799  0.16966065
  1.20572625 -0.37467091  0.13432688 -0.32251549  0.        ]","[[  8.46898712e+00   3.00241891e+00  -7.20623780e-02   1.95621226e-02]
 [  4.71033864e+01   1.90087514e-03   0.00000000e+00   0.00000000e+00]]",[ 1.30682719  0.80817843]
18,-0.0883328293234,[-0.34637925 -0.43621284],[ 0.77152669  0.55792618],-1.54831,"[-1.7353319  -0.75601559  0.19485033 -0.58208838 -0.62712752  0.16966056
  1.31295469 -0.37267721  0.2761577  -0.3127829   0.        ]","[[  9.44142383e+00   3.00264815e+00  -7.20623780e-02   1.95621226e-02]
 [  5.01301972e+01   1.48796734e-02   0.00000000e+00   0.00000000e+00]]",[ 0.84640779  1.44633714]
19,-0.09177865089,[-0.34637925 -0.43621284],[ 0.61637837  0.30632913],-1.56096,"[-1.02533659 -0.75609816 -1.07540958 -0.58342593 -0.62712705  0.16966047
  1.39651643 -0.3711606   0.34863117 -0.16804967  0.        ]","[[  1.04676941e+01   3.00311512e+00  -7.20623780e-02   1.95621226e-02]
 [  5.24889726e+01   2.47523326e-02   0.00000000e+00   0.00000000e+00]]",[ 1.62834475  0.79991977]
20,-0.0803900938625,[-0.34637925 -0.43621284],[ 0.59829199  0.43797243],-1.50429,"[ 0.44487224 -0.75613365 -1.05744766 -0.58400796 -0.62712658  0.16966037
  1.49996698 -0.37472467  0.26787524 -0.02026819  0.        ]","[[  1.15467728e+01   3.00331839e+00  -7.20623780e-02   1.95621226e-02]
 [  5.54091665e+01   1.54644423e-03   0.00000000e+00   0.00000000e+00]]",[ 2.57599428  0.59003795]
21,-0.0616482580511,[-0.34637925 -0.43621284],[ 0.78791881  0.66992801],-1.48455,"[ 1.11660195 -0.75608975  0.39528133 -0.58331023 -0.62712611  0.16966028
  1.60136897 -0.37766481  0.10552329 -0.03485991  0.        ]","[[  1.26836754e+01   3.00307503e+00  -7.20623780e-02   1.95621226e-02]
 [  5.82715496e+01  -1.75973281e-02   0.00000000e+00   0.00000000e+00]]",[-0.65739417  0.91800414]
22,-0.0595105421545,[-0.34637925 -0.43621284],[ 0.85118479  0.89235687],-1.43445,"[ 0.15339438 -0.7560942   1.64026653 -0.58339177 -0.62712564  0.16966019
  1.46829003 -0.37329323  0.04889653 -0.20332633  0.        ]","[[  1.38114174e+01   3.00310363e+00  -7.20623780e-02   1.95621226e-02]
 [  5.45151675e+01   1.08630548e-02   0.00000000e+00   0.00000000e+00]]",[ 0.11969415  0.15086117]
