timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.370955197017,"[[ 0.03011454  0.08110042 -0.16151533  0.00416347]
 [-0.00265172 -0.00278214  0.          0.        ]]",[ 1.38130414  2.05797696],-3.14964,"[ 1.14953672  2.0927065   0.10656943 -0.52362859 -1.38642663  0.03915261
 -0.39887743 -0.3730085   2.49648048  0.03662022  0.        ]",[-0.15735525 -0.2851775 ],[ 3.3372202   2.50489325]
1,-0.370038319379,"[[ 0.06973722  0.12075774 -0.16151533  0.00416347]
 [ 3.95176372  3.95532805  0.          0.        ]]",[ 1.29051912  1.92417765],-3.19695,"[ 1.14679102  2.08726276  0.16560557 -0.39996198 -1.3864215   0.03915256
 -0.21838115  0.18907004  2.48531864  0.14102693  0.        ]",[-0.15735525 -0.2851775 ],[ 0.23832793  1.93414975]
2,-0.365759984709,"[[  1.57433129e-01   2.38802989e-01  -1.61515326e-01   4.16347463e-03]
 [  4.81498146e+00   7.83626141e+00   0.00000000e+00   0.00000000e+00]]",[ 1.13513482  1.75855744],-3.07577,"[ 1.1330065   2.05858178  0.29555589 -0.03612115 -1.38641637  0.03915251
 -0.17898002  0.74018842  2.42967063  0.39300129  0.        ]",[-0.15735525 -0.2851775 ],[ 1.16098917  0.42964927]
3,-0.354357245686,"[[  2.92464774e-01   4.11025459e-01  -1.61515326e-01   4.16347463e-03]
 [  8.67539879e+00   9.38083278e+00   0.00000000e+00   0.00000000e+00]]",[ 0.9377377   1.57488334],-3.01585,"[ 1.09126069  1.98395164  0.49178726  0.47483703 -1.38641124  0.03915246
 -0.00277407  0.95952621  2.27739638  0.74060991  0.        ]",[-0.15735525 -0.2851775 ],[ 0.7815127   0.70294785]
4,-0.329749392007,"[[  4.95267817e-01   6.24692733e-01  -1.61515326e-01   4.16347463e-03]
 [  1.15953245e+01   1.19772209e+01   0.00000000e+00   0.00000000e+00]]",[ 0.84665728  1.37754524],-2.90316,"[ 0.98349963  1.84048418  0.77070723  1.05565806 -1.38640611  0.03915241
  0.13050383  1.32822718  1.95422916  1.12720139  0.        ]",[-0.15735525 -0.2851775 ],[ 1.29772642  1.84251532]
5,-0.28336580966,"[[  7.64569866e-01   9.01568529e-01  -1.61515326e-01   4.16347463e-03]
 [  1.53227858e+01   1.56979115e+01   0.00000000e+00   0.00000000e+00]]",[ 0.9567349   1.18569732],-2.50724,"[ 0.76413639  1.5812512   1.09439146  1.68084116 -1.38640098  0.03915236
  0.3006411   1.85658079  1.40572218  1.39452776  0.        ]",[-0.15735525 -0.2851775 ],[ 2.40804519  1.04680948]
6,-0.207176583401,"[[  1.10770359e+00   1.25211572e+00  -1.61515326e-01   4.16347463e-03]
 [  1.89788890e+01   1.93445823e+01   0.00000000e+00   0.00000000e+00]]",[ 1.01652682  1.02908134],-1.93924,"[ 0.38277595  1.16397717  1.39642442  2.1991142  -1.38639585  0.03915231
  0.46752117  2.37441199  0.70295244  1.29690609  0.        ]",[-0.15735525 -0.2851775 ],[ 2.03124355  0.09234625]
7,-0.10911332584,"[[  1.52326725e+00   1.63880846e+00  -1.61515326e-01   4.16347463e-03]
 [  2.25657688e+01   1.93246891e+01   0.00000000e+00   0.00000000e+00]]",[ 0.95570385  0.98211193],-1.42202,"[-0.17090332  0.64586645  1.55186948  2.34967168 -1.38639072  0.03915226
  0.63124134  2.37156715  0.17203113  0.72108489  0.        ]",[-0.15735525 -0.2851775 ],[ 1.59270702  0.89144181]
8,-0.0528348774863,"[[  2.00986778e+00   2.05685023e+00  -1.61515326e-01   4.16347463e-03]
 [  2.60828959e+01   2.24689920e+01   0.00000000e+00   0.00000000e+00]]",[ 0.93308401  0.95770371],-1.11943,"[-0.82639009  0.10342246  1.41203542  1.99387895 -1.38638559  0.03915221
  0.79177729  2.81804161  0.1463301  -0.06769811  0.        ]",[-0.15735525 -0.2851775 ],[ 0.33186027  1.52387068]
9,-0.128888511458,"[[  2.53958744e+00   2.54147034e+00  -1.61515326e-01   4.16347463e-03]
 [  2.68862361e+01   2.59814642e+01   0.00000000e+00   0.00000000e+00]]",[ 0.89094627  0.86363232],-1.36404,"[-1.37992186 -0.38323255  0.9064958   0.99259957 -1.38638046  0.03915216
  0.82844362  3.31677504  0.63353233 -0.47166218  0.        ]",[-0.15735525 -0.2851775 ],[ 2.94522065  1.9672901 ]
10,-0.171507706153,"[[  3.11173545e+00   3.09565376e+00  -1.61515326e-01   4.16347463e-03]
 [  3.03161813e+01   2.38528781e+01   0.00000000e+00   0.00000000e+00]]",[ 0.65734291  0.58414853],-1.62879,"[-1.62312007 -0.61924241  0.10616503 -0.63363162 -1.38637533  0.03915211
  0.98499951  3.0144734   1.02160992 -0.13419243  0.        ]",[-0.15735525 -0.2851775 ],[ 0.52822184  0.03344344]
11,-0.16258044136,"[[  3.73300598e+00   3.24514866e+00  -1.61515326e-01   4.16347463e-03]
 [  3.18062286e+01  -1.71382868e+00   0.00000000e+00   0.00000000e+00]]",[ 0.51588851  0.6863485 ],-1.43303,"[-1.3881646  -0.61339519 -0.77016962 -1.10158697 -1.3863702   0.03915206
  1.05300925 -0.61600772  0.95457535  0.04019499  0.        ]",[-0.15735525 -0.2851775 ],[-0.3256766  0.3373541]
12,-0.162195418841,"[[  4.34987434e+00   3.16793716e+00  -1.61515326e-01   4.16347463e-03]
 [  2.98870658e+01  -4.46980596e+00   0.00000000e+00   0.00000000e+00]]",[ 0.58725768  0.82010794],-1.32543,"[-0.72863209 -0.62020237 -1.33332554 -0.86013747 -1.38636507  0.03915201
  0.96540756 -1.00735529  0.9538347  -0.00313654  0.        ]",[-0.15735525 -0.2851775 ],[-0.31473384 -0.49911808]
13,-0.168394387975,"[[  4.92917558e+00   3.05959898e+00  -1.61515326e-01   4.16347463e-03]
 [  2.80491601e+01  -6.35778401e+00   0.00000000e+00   0.00000000e+00]]",[ 0.69559366  0.96296412],-1.41028,"[ 0.06153898 -0.61610747 -1.39536282 -0.52085007 -1.38635994  0.03915196
  0.88151517 -1.27544487  0.99941151  0.00441089  0.        ]",[-0.15735525 -0.2851775 ],[ 0.75114701  0.22310861]
14,-0.171843796327,"[[  5.51442554e+00   2.94256642e+00  -1.61515326e-01   4.16347463e-03]
 [  3.04677488e+01  -5.34892324e+00   0.00000000e+00   0.00000000e+00]]",[ 0.76126784  1.00623238],-1.41732,"[ 0.76011795 -0.59384654 -0.97560999 -0.1578357  -1.38635481  0.03915191
  0.99190813 -1.13218298  1.01986869  0.08524127  0.        ]",[-0.15735525 -0.2851775 ],[ 1.60720221  0.33532966]
15,-0.162578248426,"[[  6.15745121e+00   2.84996367e+00  -1.61515326e-01   4.16347463e-03]
 [  3.38236186e+01  -3.91623534e+00   0.00000000e+00   0.00000000e+00]]",[ 0.81221753  1.01397681],-1.47376,"[ 1.1392133  -0.56329373 -0.12545279  0.12363465 -1.38634968  0.03915186
  1.14508203 -0.92873864  0.93974628  0.17638008  0.        ]",[-0.15735525 -0.2851775 ],[ 1.07060706  1.45713184]
16,-0.140436418392,"[[  6.86692887e+00   2.81212962e+00  -1.61515326e-01   4.16347463e-03]
 [  3.71132347e+01   1.19293156e-01   0.00000000e+00   0.00000000e+00]]",[ 0.86558586  0.95410466],-1.41086,"[ 0.92048814 -0.54758311  0.88391103  0.23654557 -1.38634456  0.03915181
  1.29523071 -0.35569165  0.77954319  0.13815833  0.        ]",[-0.15735525 -0.2851775 ],[ 0.10096939  1.26441314]
17,-0.129953876211,"[[  7.60583589e+00   2.85420067e+00  -1.61515326e-01   4.16347463e-03]
 [  3.67786471e+01   4.07467482e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84904999  0.89419961],-1.4227,"[ 0.10385368 -0.56493561  1.50785324  0.11090592 -1.38633943  0.03915176
  1.27995434  0.2059743   0.71633797 -0.07037316  0.        ]",[-0.15735525 -0.2851775 ],[-0.05621076  1.79267278]
18,-0.15052060187,"[[  8.33187684e+00   2.97459773e+00  -1.61515326e-01   4.16347463e-03]
 [  3.58286281e+01   7.95223144e+00   0.00000000e+00   0.00000000e+00]]",[ 0.77280617  0.80766332],-1.57168,"[-0.87466461 -0.60176407  1.38639905 -0.25655834 -1.3863343   0.03915171
  1.23658726  0.75658849  0.8584763  -0.22210156  0.        ]",[-0.15735525 -0.2851775 ],[ 0.42761124  0.7728071 ]
19,-0.167880209424,"[[  9.05831856e+00   3.05169664e+00  -1.61515326e-01   4.16347463e-03]
 [  3.68122252e+01   4.93883144e-01   0.00000000e+00   0.00000000e+00]]",[ 0.77183712  0.78955626],-1.63505,"[-1.53164477 -0.61517996  0.59620001 -0.49617418 -1.38632917  0.03915166
  1.28147873 -0.30250223  0.99075962 -0.19184392  0.        ]",[-0.15735525 -0.2851775 ],[ 0.3969248   0.52652773]
20,-0.174638852201,"[[  9.80301812e+00   3.04216587e+00  -1.61515326e-01   4.16347463e-03]
 [  3.76549394e+01  -9.07921493e-01   0.00000000e+00   0.00000000e+00]]",[ 0.70524162  0.74837023],-1.54002,"[-1.52569404 -0.61395472 -0.48931572 -0.46643308 -1.38632404  0.03915161
  1.31993934 -0.50155899  1.04424304 -0.14429371  0.        ]",[-0.15735525 -0.2851775 ],[ 2.147552    0.26924273]
21,-0.176952430011,"[[  1.05883623e+01   3.02461535e+00  -1.61515326e-01   4.16347463e-03]
 [  4.08687749e+01  -7.54281852e-01   0.00000000e+00   0.00000000e+00]]",[ 0.62454003  0.71729487],-1.46694,"[-0.78608122 -0.61137815 -1.30829018 -0.41174263 -1.38631891  0.03915156
  1.46662698 -0.47974125  1.06376401 -0.06142012  0.        ]",[-0.15735525 -0.2851775 ],[-0.36194924 -0.08896133]
22,-0.172145953368,"[[  1.13832414e+01   3.00613577e+00  -1.61515326e-01   4.16347463e-03]
 [  3.86266006e+01  -1.09255370e+00   0.00000000e+00   0.00000000e+00]]",[ 0.63725275  0.79646999],-1.40511,"[ 0.28752854 -0.60821598 -1.3195718  -0.35427922 -1.38631378  0.03915151
  1.36427956 -0.52777541  1.02619599  0.02598787  0.        ]",[-0.15735525 -0.2851775 ],[ 2.32928447 -0.05981003]
23,-0.160701155135,"[[  1.21878254e+01   2.98211720e+00  -1.61515326e-01   4.16347463e-03]
 [  4.18211487e+01  -1.30863991e+00   0.00000000e+00   0.00000000e+00]]",[ 0.75815046  0.88985312],-1.42638,"[ 1.0519763  -0.60341932 -0.48973033 -0.27981115 -1.38630865  0.03915147
  1.51008605 -0.55845901  0.93830395  0.07142173  0.        ]",[-0.15735525 -0.2851775 ],[ 1.82103626  1.18106404]
24,-0.146326017238,"[[  1.30556682e+01   2.99592067e+00  -1.61515326e-01   4.16347463e-03]
 [  4.49527363e+01   2.67569671e+00   0.00000000e+00   0.00000000e+00]]",[ 0.84001696  0.87035406],-1.33339,"[ 0.9874251  -0.60626909  0.76284577 -0.322575   -1.38630353  0.03915142
  1.65301698  0.00732257  0.8365739  -0.00721243  0.        ]",[-0.15735525 -0.2851775 ],[ 1.77061451  0.03985295]
25,-0.147508039078,"[[  1.39855187e+01   3.02004690e+00  -1.61515326e-01   4.16347463e-03]
 [  4.80220741e+01   6.95833645e-02   0.00000000e+00   0.00000000e+00]]",[ 0.86870915  0.86962515],-1.46819,"[-0.02726169 -0.61063532  1.53642538 -0.39752283 -1.3862984   0.03915137
  1.79310451 -0.36274926  0.84296606 -0.14880688  0.        ]",[-0.15735525 -0.2851775 ],[-0.18209748 -0.39035618]
26,-0.158865433572,"[[  1.49291871e+01   3.00590392e+00  -1.61515326e-01   4.16347463e-03]
 [  4.63503256e+01  -1.47872871e+00   0.00000000e+00   0.00000000e+00]]",[ 0.85609895  0.84907782],-1.66305,"[-1.22397759 -0.60816919  1.1095631  -0.35355733 -1.38629327  0.03915132
  1.71679072 -0.58261135  0.91971864 -0.23019265  0.        ]",[-0.15735525 -0.2851775 ],[ 1.4528169   2.27659775]
27,-0.173867774398,"[[  1.58867130e+01   3.00093411e+00  -1.61515326e-01   4.16347463e-03]
 [  4.93921233e+01   6.85063156e-01   0.00000000e+00   0.00000000e+00]]",[ 0.70960653  0.70027864],-1.58272,"[-1.60162758 -0.60723794 -0.20363354 -0.33812729 -1.38628814  0.03915127
  1.85561961 -0.27534841  1.03461619 -0.19857668  0.        ]",[-0.15735525 -0.2851775 ],[-0.21058544 -0.18625197]
28,-0.178891715929,"[[  1.68563792e+01   3.00475818e+00  -1.61515326e-01   4.16347463e-03]
 [  4.75805388e+01  -2.02285814e-01   0.00000000e+00   0.00000000e+00]]",[ 0.61711085  0.67768717],-1.4858,"[-0.80533153 -0.60795559 -1.29916909 -0.34999828 -1.38628301  0.03915122
  1.77292289 -0.40135321  1.07799847 -0.0729109   0.        ]",[-0.15735525 -0.2851775 ],[ 1.6831715   0.36138055]
29,-0.170101745704,"[[  1.78382642e+01   3.00239671e+00  -1.61515326e-01   4.16347463e-03]
 [  5.05979018e+01  -6.10368332e-02   0.00000000e+00   0.00000000e+00]]",[ 0.6731866  0.7563079],-1.48631,"[ 0.49936968 -0.60751304 -1.20279113 -0.34266607 -1.38627788  0.03915117
  1.91063488 -0.38129499  1.01024289  0.04040121  0.        ]",[-0.15735525 -0.2851775 ],[ 0.70718351  0.97414084]
30,-0.152689070843,"[[  1.88682651e+01   3.00234650e+00  -1.61515326e-01   4.16347463e-03]
 [  5.23961909e+01   2.73481220e-02   0.00000000e+00   0.00000000e+00]]",[ 0.80753523  0.85512507],-1.44915,"[ 1.14992735 -0.60750252  0.08954547 -0.34250973 -1.38627276  0.03915112
  1.9927024  -0.36874359  0.88153126  0.03564231  0.        ]",[-0.15735525 -0.2851775 ],[-0.01290146  1.24447494]
31,-0.143950986589,"[[  1.99052692e+01   3.00298478e+00  -1.61515326e-01   4.16347463e-03]
 [  5.13078540e+01   3.02961084e-02   0.00000000e+00   0.00000000e+00]]",[ 0.84378779  0.85788739],-1.41251,"[ 0.4464408  -0.60762158  1.35997394 -0.3444907  -1.38626763  0.03915107
  1.94301542 -0.36832443  0.81933787 -0.09226078  0.        ]",[-0.15735525 -0.2851775 ],[ 1.59026221  1.96454588]
32,-0.154391031517,"[[  2.09609602e+01   3.00347546e+00  -1.61515326e-01   4.16347463e-03]
 [  5.42514312e+01   1.86063721e-02   0.00000000e+00   0.00000000e+00]]",[ 0.84308052  0.82518697],-1.61265,"[-0.9505837  -0.60771249  1.34078929 -0.34601354 -1.3862625   0.03915102
  2.0773554  -0.36998388  0.88774229 -0.21827769  0.        ]",[-0.15735525 -0.2851775 ],[-0.51345263  1.77677116]
33,-0.17188755711,"[[  2.20148164e+01   3.00375026e+00  -1.61515326e-01   4.16347463e-03]
 [  5.11445385e+01   9.59474292e-03   0.00000000e+00   0.00000000e+00]]",[ 0.7377829   0.72356325],-1.5652,"[-1.62333455 -0.6077628   0.02632057 -0.34686624 -1.38625737  0.03915097
  1.93553618 -0.37126302  1.01847997 -0.21352871  0.        ]",[-0.15735525 -0.2851775 ],[ 1.98869282  0.27413602]
34,-0.179157023403,"[[  2.30672734e+01   3.00311642e+00  -1.61515326e-01   4.16347463e-03]
 [  5.40913433e+01  -4.86424464e-02   0.00000000e+00   0.00000000e+00]]",[ 0.61099756  0.64667994],-1.47933,"[-0.89521586 -0.60764313 -1.25144097 -0.34489788 -1.38625224  0.03915092
  2.07002257 -0.37953232  1.07978742 -0.08424002  0.        ]",[-0.15735525 -0.2851775 ],[ 0.12928558 -0.10931118]
35,-0.170234481801,"[[  2.41434919e+01   2.99779272e+00  -1.61515326e-01   4.16347463e-03]
 [  5.35323698e+01  -4.82286758e-01   0.00000000e+00   0.00000000e+00]]",[ 0.68068069  0.75562519],-1.44543,"[ 0.52510217 -0.6066244  -1.18503093 -0.32837594 -1.38624712  0.03915087
  2.04449619 -0.44111051  1.01101339  0.04364731  0.        ]",[-0.15735525 -0.2851775 ],[ 0.80046504  0.51877589]
36,-0.151446962502,"[[  2.52353056e+01   3.00356631e+00  -1.61515326e-01   4.16347463e-03]
 [  5.56419544e+01   5.27692398e-01   0.00000000e+00   0.00000000e+00]]",[ 0.81153804  0.83933449],-1.41409,"[ 1.14288476 -0.60772528  0.21438259 -0.3462937  -1.38624199  0.03915082
  2.14076748 -0.29768974  0.87252739  0.03226245  0.        ]",[-0.15735525 -0.2851775 ],[ 0.39692707  1.0378135 ]
37,-0.144833239543,"[[  2.63528606e+01   3.00754826e+00  -1.61515326e-01   4.16347463e-03]
 [  5.61119812e+01   8.70588980e-03   0.00000000e+00   0.00000000e+00]]",[ 0.84617615  0.84385085],-1.41443,"[ 0.23968715 -0.60845806  1.46274655 -0.35865955 -1.38623686  0.03915077
  2.16220499 -0.37138708  0.82488486 -0.11824459  0.        ]",[-0.15735525 -0.2851775 ],[ 0.60309629  0.91805089]
38,-0.158789982388,"[[  2.74879129e+01   3.00658357e+00  -1.61515326e-01   4.16347463e-03]
 [  5.73889897e+01  -7.10541653e-02   0.00000000e+00   0.00000000e+00]]",[ 0.82208836  0.79726058],-1.62401,"[-1.21649261 -0.60828118  1.11764761 -0.35566247 -1.38623173  0.03915072
  2.22047347 -0.38271274  0.91920723 -0.2295289   0.        ]",[-0.15735525 -0.2851775 ],[ 0.21055444  1.72171361]
39,-0.175805760289,"[[  2.86326580e+01   3.00537698e+00  -1.61515326e-01   4.16347463e-03]
 [  5.70865345e+01  -4.74961462e-02   0.00000000e+00   0.00000000e+00]]",[ 0.68355638  0.66473496],-1.56569,"[-1.53562721 -0.60805845 -0.46159481 -0.35191457 -1.38622661  0.03915067
  2.2066525  -0.37936686  1.05052077 -0.17981051  0.        ]",[-0.15735525 -0.2851775 ],[ 0.7994633   0.48010222]
40,-0.177065443218,"[[  2.97948084e+01   3.00411167e+00  -1.61515326e-01   4.16347463e-03]
 [  5.91217257e+01  -6.34501181e-02   0.00000000e+00   0.00000000e+00]]",[ 0.60273862  0.64286882],-1.50176,"[-0.30653362 -0.60782282 -1.42839354 -0.34798493 -1.38622148  0.03915062
  2.29952336 -0.38163184  1.06422828 -0.02174601  0.        ]",[-0.15735525 -0.2851775 ],[ 1.92868186  1.3407181 ]
41,-0.159900322573,"[[  3.10052248e+01   3.00361628e+00  -1.61515326e-01   4.16347463e-03]
 [  6.19106159e+01  -2.19457032e-03   0.00000000e+00   0.00000000e+00]]",[ 0.76427442  0.78834534],-1.33508,"[ 1.03484024 -0.60772934 -0.53401841 -0.34644632 -1.38621635  0.03915057
  2.42679062 -0.37293276  0.93361617  0.05512858  0.        ]",[-0.15735525 -0.2851775 ],[ 2.30197662  0.29719249]
42,-0.144180891122,"[[  3.22708650e+01   3.00295582e+00  -1.61515326e-01   4.16347463e-03]
 [  6.46442908e+01  -4.45299450e-02   0.00000000e+00   0.00000000e+00]]",[ 0.84544522  0.83327115],-1.35782,"[ 0.67343335 -0.60760455  1.18732443 -0.34439532 -1.38621122  0.03915052
  2.55153391 -0.37894402  0.82149974 -0.06300946  0.        ]",[-0.15735525 -0.2851775 ],[ 1.17644504  1.45477977]
43,-0.155387468025,"[[  3.35906357e+01   3.00290549e+00  -1.61515326e-01   4.16347463e-03]
 [  6.73238554e+01   1.90051563e-02   0.00000000e+00   0.00000000e+00]]",[ 0.81906211  0.78344381],-1.51663,"[-1.02437538 -0.60759405  1.28964962 -0.3442386  -1.3862061   0.03915047
  2.67380339 -0.36992122  0.89463646 -0.22266975  0.        ]",[-0.15735525 -0.2851775 ],[ 0.44952775  0.09847181]
44,-0.17615514878,"[[  3.49415980e+01   3.00237802e+00  -1.61515326e-01   4.16347463e-03]
 [  6.77708878e+01  -4.60434625e-02   0.00000000e+00   0.00000000e+00]]",[ 0.66731834  0.62973046],-1.52409,"[-1.52266762 -0.60749371 -0.49740036 -0.34260064 -1.38620097  0.03915042
  2.69417791 -0.37915787  1.0531256  -0.17948561  0.        ]",[-0.15735525 -0.2851775 ],[ 1.46633947  0.01676557]
45,-0.175026112344,"[[  3.63232797e+01   3.00142700e+00  -1.61515326e-01   4.16347463e-03]
 [  7.03885504e+01  -4.24668574e-02   0.00000000e+00   0.00000000e+00]]",[ 0.63578129  0.64013267],-1.46814,"[ 0.0319284  -0.60731272 -1.40201634 -0.33964814 -1.38619584  0.03915037
  2.81361608 -0.37864943  1.04827449  0.00762628  0.        ]",[-0.15735525 -0.2851775 ],[ 0.60779599  0.70757917]
46,-0.152339217535,"[[  3.77412144e+01   3.00148695e+00  -1.61515326e-01   4.16347463e-03]
 [  7.14015505e+01   2.55836372e-02   0.00000000e+00   0.00000000e+00]]",[ 0.81374764  0.79497522],-1.36304,"[ 1.14895022 -0.60732304  0.12442587 -0.33983372 -1.38619071  0.03915032
  2.8598157  -0.3689854   0.87896915  0.03459427  0.        ]",[-0.15735525 -0.2851775 ],[ 2.03090486  1.39319273]
47,-0.14610454583,"[[  3.91947882e+01   3.00233986e+00  -1.61515326e-01   4.16347463e-03]
 [  7.39473473e+01   4.60158127e-02   0.00000000e+00   0.00000000e+00]]",[ 0.83289742  0.79459244],-1.44184,"[-0.13268035 -0.60748336  1.54933113 -0.34248075 -1.38618559  0.03915027
  2.97596647 -0.3660834   0.83212428 -0.15427069  0.        ]",[-0.15735525 -0.2851775 ],[ 0.27584489  1.2429179 ]
48,-0.169018762715,"[[  4.06700054e+01   3.00311630e+00  -1.61515326e-01   4.16347463e-03]
 [  7.35756051e+01   3.04161415e-02   0.00000000e+00   0.00000000e+00]]",[ 0.73439509  0.68396169],-1.60656,"[-1.60355635 -0.60762836  0.31505956 -0.34489065 -1.38618046  0.03915022
  2.95896411 -0.3682981   0.99572351 -0.22669306  0.        ]",[-0.15735525 -0.2851775 ],[ 0.28382087  1.18517005]
49,-0.178504819594,"[[  4.21381783e+01   3.00357251e+00  -1.61515326e-01   4.16347463e-03]
 [  7.32427998e+01   1.61664022e-02   0.00000000e+00   0.00000000e+00]]",[ 0.58871609  0.58305609],-1.45398,"[-0.61114632 -0.60771274 -1.37490131 -0.34630658 -1.38617533  0.03915017
  2.94373945 -0.37032111  1.07518186 -0.05211259  0.        ]",[-0.15735525 -0.2851775 ],[ 0.27213809  0.17538313]
