timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.133932489748,[-0.56822693 -0.48356572],[ 2.10422683  2.17527533],-2.60409,"[ 1.09523214  1.62599443  0.1563816  -1.33552668  1.55162028  0.93089197
 -0.47155051 -0.37034725 -0.25847055 -1.32970981  0.        ]","[[-0.06653679 -0.0847223   0.17984294  0.10760186]
 [-0.00189545  0.00050161  0.          0.        ]]",[ 1.94604857  3.44009537]
1,-0.121906420108,[-0.56822693 -0.48356572],[ 0.96836472  1.10823858],-2.72451,"[ 1.09787766  1.62924569  0.21685915 -1.22594839  1.5516183   0.93089132
 -0.33796207  0.27482869 -0.24770751 -1.1971677   0.        ]","[[-0.02689922 -0.04499994  0.17984294  0.10760186]
 [ 3.95248887  3.95854895  0.          0.        ]]",[ 1.39005931  0.59585779]
2,-0.08709252887,[-0.56822693 -0.48356572],[-0.47090822  0.05451202],-2.44552,"[ 1.09247207  1.62846739  0.39682978 -0.94397389  1.55161633  0.93089067
 -0.20699388  0.64639108 -0.25977662 -0.8201768   0.        ]","[[ 0.09104776  0.05704173  0.17984294  0.10760186]
 [ 7.82931091  6.23802348  0.          0.        ]]",[-0.32799433  1.02481194]
3,-0.03983719693,[-0.56822693 -0.48356572],[-1.34452558 -1.20002997],-2.21717,"[ 1.05974329  1.59997927  0.61071766 -0.49747349  1.55161436  0.93089002
 -0.2561045   1.27177321 -0.37327939 -0.33782137  0.        ]","[[  0.23304782   0.22029634   0.17984294   0.10760186]
 [  6.37557178  10.07464384   0.           0.        ]]",[-1.0420317  -0.95307407]
4,-0.00525737744588,[-0.56822693 -0.48356572],[-1.05788577 -1.12538278],-2.1062,"[ 1.02598353  1.53945719  0.73790224 -0.07117032  1.55161239  0.93088938
 -0.39394977  0.6243677  -0.53363179 -0.01086065  0.        ]","[[ 0.31961989  0.38193971  0.17984294  0.10760186]
 [ 2.29517486  6.10292244  0.          0.        ]]",[-1.84997084 -1.0124565 ]
5,-0.00791996324368,[-0.56822693 -0.48356572],[-0.23302677 -0.40558174],-2.09313,"[ 1.02336731  1.4974239   0.74626382  0.13334812  1.55161041  0.93088873
 -0.52907541 -0.04051507 -0.59563121  0.06862033  0.        ]","[[ 0.32539166  0.46307288  0.17984294  0.10760186]
 [-1.7047184   2.02397986  0.          0.        ]]",[-0.98228295 -0.55477897]
6,-0.00903406686418,[-0.56822693 -0.48356572],[ 0.78694844  0.3215704 ],-2.04143,"[ 1.05300004  1.48704821  0.63978705  0.17779288  1.55160844  0.93088808
 -0.65918633 -0.4048926  -0.53772803 -0.05026597  0.        ]","[[ 0.25265455  0.48112419  0.17984294  0.10760186]
 [-5.55617206 -0.21141444  0.          0.        ]]",[ 1.20476498  0.36576329]
7,-0.0213134532433,[-0.56822693 -0.48356572],[ 0.34864387  0.04442778],-2.07432,"[ 1.07469285  1.48094579  0.53490235  0.20303876  1.55160647  0.93088743
 -0.52184557 -0.16838148 -0.48382713 -0.17522942  0.        ]","[[ 0.18232093  0.49145365  0.17984294  0.10760186]
 [-1.49072503  1.23953964  0.          0.        ]]",[ 0.53574206  0.06492977]
8,-0.0203118992416,[-0.56822693 -0.48356572],[ 0.02632761 -0.12863687],-2.08788,"[ 1.07678386  1.46436506  0.52249277  0.2686436   1.5516045   0.93088678
 -0.44925206 -0.13060067 -0.49466363 -0.16684625  0.        ]","[[ 0.17406643  0.5185699   0.17984294  0.10760186]
 [ 0.65812499  1.47131788  0.          0.        ]]",[-0.17821236  0.49697781]
9,-0.0149415739842,[-0.56822693 -0.48356572],[-0.12037685 -0.6356281 ],-2.085,"[ 1.07528445  1.43244772  0.5314412   0.38432781  1.55160252  0.93088613
 -0.47353203  0.18545645 -0.53265205 -0.11309063  0.        ]","[[ 0.18001772  0.56745044  0.17984294  0.10760186]
 [-0.06059771  3.41027219  0.          0.        ]]",[-0.21925219 -0.00053463]
