timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.433276214595,[-0.27654842 -0.3923437 ],[ 3.30468965  2.75239849],-4.09382,"[ 1.1383748   1.96526486  0.07726782 -1.16054105 -1.5201609   1.53046446
 -0.44231059 -0.37637139  2.75291591 -1.80157703  0.        ]","[[-0.06529952 -0.08890535 -0.17570472  0.17690189]
 [ 0.00056599 -0.00479321  0.          0.        ]]",[ 2.88282522  2.39679917]
1,-0.428644302143,[-0.27654842 -0.3923437 ],[ 3.02785683  2.43097234],-4.04028,"[ 1.14093742  1.96888746  0.13617729 -1.04123118 -1.52015718  1.53046067
 -0.29084224  0.20565833  2.7623464  -1.68871932  0.        ]","[[-0.02561319 -0.04928782 -0.17570472  0.17690189]
 [ 3.9549021   3.95335933  0.          0.        ]]",[ 3.1012826   2.40521729]
2,-0.412136801479,[-0.27654842 -0.3923437 ],[ 2.64589739  2.08035564],-3.96418,"[ 1.1353384   1.96736088  0.31131024 -0.68523953 -1.52015346  1.53045689
 -0.14236847  0.77616827  2.75022138 -1.35203031  0.        ]","[[ 0.09237534  0.06870679 -0.17570472  0.17690189]
 [ 7.83106011  7.83317295  0.          0.        ]]",[ 2.47542115  1.85905932]
3,-0.376523677508,[-0.27654842 -0.3923437 ],[ 2.15665245  1.67423868],-3.68346,"[ 1.08318106  1.92467064  0.59505973 -0.1061094  -1.52014974  1.53045311
  0.00317894  1.33537748  2.60167551 -0.82447248  0.        ]","[[  0.28711981   0.26352685  -0.17570472   0.17690189]
 [ 11.63082043  11.63614621   0.           0.        ]]",[ 3.15745771  2.66575656]
4,-0.312508514892,[-0.27654842 -0.3923437 ],[ 1.95181012  1.51658726],-3.27779,"[ 0.92634377  1.78595695  0.9599447   0.64315732 -1.52014602  1.53044933
  0.14588227  1.88348795  2.16840555 -0.24721874  0.        ]","[[  0.55711306   0.53364965  -0.17570472   0.17690189]
 [ 15.35633165  15.36366794   0.           0.        ]]",[ 2.78445347  1.54145996]
5,-0.215312636612,[-0.27654842 -0.3923437 ],[ 1.80015254  1.36122406],-2.60289,"[ 0.60226136  1.4914192   1.33909105  1.42962562 -1.5201423   1.53044555
  0.28583865  2.42068537  1.39556202  0.07092759  0.        ]","[[  0.90089495   0.87757912  -0.17570472   0.17690189]
 [ 19.01012926  19.01702179   0.           0.        ]]",[ 2.71768134  1.66336224]
6,-0.108719536728,[-0.27654842 -0.3923437 ],[ 1.80061519  1.35181618],-1.8109,"[ 0.07621848  1.00624984  1.61265866  2.01135876 -1.52013857  1.53044176
  0.42314792  2.94715243  0.519057   -0.22901628  0.        ]","[[  1.31705769   1.29384448  -0.17570472   0.17690189]
 [ 22.59482112  22.59747551   0.           0.        ]]",[ 1.8360725  0.6698148]
7,-0.136100242535,[-0.27654842 -0.3923437 ],[ 1.79333782  1.41064024],-1.8899,"[-0.60977771  0.3835308   1.61992789  2.06794784 -1.52013485  1.53043798
  0.55787925  3.27085975  0.09092083 -1.13281895  0.        ]","[[  1.80424065   1.76788425  -0.17570472   0.17690189]
 [ 26.11221423  24.79909566   0.           0.        ]]",[ 1.22325958  0.49543228]
8,-0.236865201786,[-0.27654842 -0.3923437 ],[ 1.888798    1.44074464],-2.57759,"[-1.29133256 -0.21942077  1.21983033  1.40124571 -1.52013113  1.5304342
  0.69000557  3.48660984  0.44453006 -1.9439283   0.        ]","[[  2.36109356   2.27858934  -0.17570472   0.17690189]
 [ 29.56160293  26.26658274   0.           0.        ]]",[ 2.22472125  2.34387226]
9,-0.273800496461,[-0.27654842 -0.3923437 ],[ 1.87615871  1.33005381],-2.74983,"[-1.68583415 -0.62316032  0.4041493   0.0088274  -1.52012741  1.53043042
  0.81946486  3.99198734  1.07785291 -1.88915422  0.        ]","[[  2.98624098   2.83840571  -0.17570472   0.17690189]
 [ 32.94136993  29.70388302   0.           0.        ]]",[ 1.97978959  2.02813681]
10,-0.233938028808,[-0.27654842 -0.3923437 ],[ 1.74177659  1.01583242],-2.46785,"[-1.50302448 -0.67025723 -0.58553494 -1.32091426 -1.52012369  1.53042663
  0.94613164  0.44643366  1.06222564 -1.41257381  0.        ]","[[  3.67825862   3.28398441  -0.17570472   0.17690189]
 [ 36.2482415    5.59109504   0.           0.        ]]",[ 1.0498459  0.0442098]
