timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.337125025336,[-0.81147772 -0.80414343],[-2.80645251 -0.06421983],-6.8668,"[ 1.05061274  1.3804502   0.15784301 -1.30333331 -0.94910149 -1.11580896
 -0.43864693 -0.36099842  2.72880662  1.52685432  0.        ]","[[-0.09378828  0.00727259 -0.10928513 -0.12956289]
 [ 0.00075282  0.00316178  0.          0.        ]]",[-3.1773856  -0.21735318]
1,-0.333228365779,[-0.81147772 -0.80414343],[-2.41136408  0.33782306],-6.80445,"[ 1.04416998  1.38048231  0.09599751 -1.32617269 -0.94910115 -1.1158085
 -0.56824893 -0.51993757  2.7177023   1.40886316  0.        ]","[[ -1.33460520e-01  -1.28433089e-03  -1.09285129e-01  -1.29562891e-01]
 [ -3.95480710e+00  -8.55995628e-01   0.00000000e+00   0.00000000e+00]]",[-2.1647618  -0.09310217]
2,-0.320939098441,[-0.81147772 -0.80414343],[-2.12131524  0.72292674],-6.72018,"[ 1.01185945  1.38017465 -0.08563662 -1.38124234 -0.94910082 -1.11580804
 -0.69529392 -0.58472122  2.66038962  1.06939703  0.        ]","[[-0.25146095 -0.02191781 -0.10928513 -0.12956289]
 [-7.83232654 -1.20618896  0.          0.        ]]",[-2.20031281  0.79769673]
3,-0.300395869286,[-0.81147772 -0.80414343],[-2.41732693  0.41883856],-6.47445,"[ 0.91663543  1.38035449 -0.37243002 -1.3603678  -0.94910049 -1.11580757
 -0.81987082  0.00428502  2.51007115  0.58961747  0.        ]","[[ -0.44625606  -0.01409629  -0.10928513  -0.12956289]
 [-11.63451913   1.97772491   0.           0.        ]]",[-2.73589734  0.62358953]
4,-0.271199158433,[-0.81147772 -0.80414343],[-2.08282495  0.43150035],-6.12693,"[ 0.70485683  1.37888801 -0.72554034 -1.18972766 -0.94910015 -1.11580711
 -0.94197426  0.45408669  2.22183808  0.05615879  0.        ]","[[ -0.71633754   0.04985373  -0.10928513  -0.12956289]
 [-15.36122218   4.40915901   0.           0.        ]]",[-2.08783048  1.23878011]
5,-0.2319233249,[-0.81147772 -0.80414343],[-0.99355358  0.22219408],-5.54106,"[ 0.32451675  1.36046889 -1.06421535 -0.85301264 -0.94909982 -1.11580665
 -1.06168364  1.17067404  1.75840018 -0.43827118  0.        ]","[[ -1.06021977   0.17690208  -0.10928513  -0.12956289]
 [-19.01485916   8.28272285   0.           0.        ]]",[-1.66554239  0.23156621]
6,-0.179893231051,[-0.81147772 -0.80414343],[ 0.94928956  0.4669427 ],-4.79861,"[-0.24049455  1.3026866  -1.25735745 -0.40717424 -0.94909949 -1.11580618
 -1.17899474  1.31012036  1.09393696 -0.77914931  0.        ]","[[ -1.47644      0.35012048  -0.10928513  -0.12956289]
 [-22.59530174   9.03651293   0.           0.        ]]",[ 0.90881795 -0.28210871]
7,-0.123998191839,[-0.81147772 -0.80414343],[ 1.87582755  0.55781054],-4.09527,"[-0.82192492  1.21237139 -1.18615805 -0.00150565 -0.94909915 -1.11580572
 -1.04655218  1.06996203  0.38655411 -0.82962726  0.        ]","[[ -1.88778921   0.51782538  -0.10928513  -0.12956289]
 [-18.55306299   7.73832296   0.           0.        ]]",[ 2.0139827   1.08002604]
8,-0.0824687599504,[-0.81147772 -0.80414343],[ 2.14544535 -0.72982097],-3.80949,"[-1.23622659  1.06999917 -0.94938279  0.41867696 -0.94909882 -1.11580526
 -0.90496579  1.77371986 -0.08117165 -0.66155265  0.        ]","[[ -2.21549382   0.71076031  -0.10928513  -0.12956289]
 [-14.23174395  11.54254145   0.           0.        ]]",[ 2.5607209  -0.61354411]
9,-0.0558141807478,[-0.81147772 -0.80414343],[ 1.7140795  -0.82462454],-3.70203,"[-1.48560149  0.88020357 -0.68672143  0.7926504  -0.94909849 -1.11580479
 -0.7660978   1.28168715 -0.31258685 -0.44960998  0.        ]","[[-2.45760467  0.91492469 -0.10928513 -0.12956289]
 [-9.99339043  8.88282725  0.          0.        ]]",[ 1.40611418 -1.17063872]
10,-0.0385794798872,[-0.81147772 -0.80414343],[ 1.19926751 -0.33791798],-3.69112,"[-1.61430882  0.73503689 -0.48277483  0.99401642 -0.94909815 -1.11580433
 -0.62995017  0.51638706 -0.43493775 -0.28362409  0.        ]","[[-2.61578132  1.05107395 -0.10928513 -0.12956289]
 [-5.83806319  4.74594377  0.          0.        ]]",[ 1.49341068 -0.50065389]
