timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.115011464387,"[[-0.05187577  0.0943591   0.11856941  0.06956346]
 [-0.00207561 -0.00153974  0.          0.        ]]",[ 1.75575733 -0.27037412],-2.32669,"[ 1.06173791  1.86711084 -0.1065626   0.00805083  1.03604735  0.59639975
 -0.64051176 -0.30813645  0.3940088  -0.6630637   0.        ]",[-0.58242637 -0.18012741],[ 2.04535311  0.3921457 ]
1,-0.108951838649,"[[-0.01223232  0.1098923   0.11856941  0.06956346]
 [ 3.95325467  1.54969372  0.          0.        ]]",[ 1.19515228 -0.699646  ],-2.31973,"[ 1.06353428  1.86507872 -0.0467199   0.04552443  1.03604666  0.59639949
 -0.51624957 -0.09515714  0.391607   -0.56743323  0.        ]",[-0.58242637 -0.18012741],[ 1.66898192 -1.22798288]
2,-0.0957412717283,"[[ 0.10575437  0.10083527  0.11856941  0.06956346]
 [ 7.83248855 -2.44209097  0.          0.        ]]",[ 0.8913126  -0.50692558],-2.15197,"[ 1.05573657  1.86629675  0.13118886  0.0236817   1.03604597  0.59639923
 -0.39437808 -0.64321599  0.37251344 -0.34182118  0.        ]",[-0.58242637 -0.18012741],[ 1.1217506   0.84380804]
3,-0.0788498324927,"[[  0.30052706   0.08598609   0.11856941   0.06956346]
 [ 11.63213671   0.94588239   0.           0.        ]]",[-0.31699082 -1.48595786],-1.9933,"[ 1.00023921  1.86806908  0.41886873 -0.01217242  1.03604528  0.59639897
 -0.2750069  -0.17805805  0.29426015  0.02063334  0.        ]",[-0.58242637 -0.18012741],[-0.75825269 -1.56691245]
4,-0.0724237409526,"[[ 0.50078135  0.06500017  0.11856941  0.06956346]
 [ 8.40403301 -3.0312182   0.          0.        ]]",[-0.52287352 -1.10989416],-1.98717,"[ 0.88994166  1.87009479  0.69691379 -0.06292046  1.0360446   0.59639871
 -0.37642203 -0.72410103  0.15846808  0.36373697  0.        ]",[-0.58242637 -0.18012741],[-1.33599805 -2.66994752]
5,-0.0737235729104,"[[ 0.62751883 -0.03473392  0.11856941  0.06956346]
 [ 4.28343278 -6.9292018   0.          0.        ]]",[-0.28326836 -0.25041747],-1.9198,"[ 0.79414624  1.87202546  0.85856678 -0.30466243  1.03604391  0.59639845
 -0.50587613 -1.25928089  0.09069491  0.4897157   0.        ]",[-0.58242637 -0.18012741],[-0.3518619   1.85246862]
6,-0.0739858321566,"[[ 0.69835591 -0.13220791  0.11856941  0.06956346]
 [ 2.80520376 -2.83185407  0.          0.        ]]",[-0.3317962  -0.85258543],-1.89858,"[ 0.73249035  1.86161193  0.94287858 -0.54013489  1.03604322  0.5963982
 -0.5523165  -0.69672769  0.06849634  0.51956959  0.        ]",[-0.58242637 -0.18012741],[-0.82291119 -1.5033447 ]
7,-0.0721863474297,"[[ 0.72125642 -0.22799745  0.11856941  0.06956346]
 [-0.50415441 -6.73410265  0.          0.        ]]",[ 0.17089081  0.20799524],-1.9045,"[ 0.71137969  1.83962769  0.96911269 -0.76859368  1.03604253  0.59639794
 -0.65628427 -1.23249316  0.08911552  0.47012831  0.        ]",[-0.58242637 -0.18012741],[ 0.32892264 -0.47864834]
8,-0.0687597491159,"[[ 0.72433479 -0.38036252  0.11856941  0.06956346]
 [ 0.80761505 -8.49652669  0.          0.        ]]",[ 0.25340945  0.87480718],-1.85118,"[ 0.7084989   1.78119795  0.97259906 -1.12079705  1.03604184  0.59639768
 -0.61507293 -1.47446689  0.14131059  0.32911358  0.        ]",[-0.58242637 -0.18012741],[ 0.93308544  0.93419825]
9,-0.0658132300175,"[[ 0.77734817 -0.51150516  0.11856941  0.06956346]
 [ 4.48154197 -4.63060148  0.          0.        ]]",[-0.24900618  0.16378707],-1.78084,"[ 0.65734204  1.70876043  1.03113291 -1.40752894  1.03604115  0.59639742
 -0.49965119 -0.94368723  0.13295562  0.2878062   0.        ]",[-0.58242637 -0.18012741],[-0.83058772  0.0130179 ]
10,-0.0631306866449,"[[ 0.83312079 -0.60266781  0.11856941  0.06956346]
 [ 1.10693331 -4.48616223  0.          0.        ]]",[ 0.06846252  0.39967293],-1.76109,"[ 0.60046745  1.64700998  1.08949728 -1.59511724  1.03604046  0.59639716
 -0.60566899 -0.92385564  0.1081991   0.28873811  0.        ]",[-0.58242637 -0.18012741],[-0.85294281  0.18681641]
11,-0.0614379371266,"[[ 0.82117986 -0.68406627  0.11856941  0.06956346]
 [-2.2897349  -3.65645655  0.          0.        ]]",[ 0.59356558  0.56639612],-1.72843,"[ 0.61289906  1.58444667  1.07728696 -1.75300986  1.03603977  0.5963969
 -0.71237977 -0.80993928  0.13042809  0.18462793  0.        ]",[-0.58242637 -0.18012741],[-0.18244683  1.7824494 ]
