timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.363821329045,"[[-0.06455668  0.05202811 -0.14380258 -0.09352148]
 [-0.00136447 -0.00250645  0.          0.        ]]",[-2.10278368  0.752204  ],-3.31027,"[ 1.1561188   2.58275849 -0.05371586 -0.68201575 -1.24148889 -0.81137074
 -0.45849162 -0.3781889   2.47019793  0.76403341  0.        ]",[-0.24888103 -0.08284387],[-2.6731396   0.91765721]
1,-0.36249657482,"[[-0.1042884   0.08845044 -0.14380258 -0.09352148]
 [-3.95862761  3.63261837  0.          0.        ]]",[-2.09724355  0.70064312],-3.31966,"[ 1.15146632  2.57883114 -0.1125396  -0.52345541 -1.24148591 -0.81136947
 -0.60151759  0.09499404  2.46761102  0.7245356   0.        ]",[-0.24888103 -0.08284387],[-1.19874068  1.43765891]
2,-0.358028880572,"[[-0.22238123  0.20012399 -0.14380258 -0.09352148]
 [-7.83774498  7.52176005  0.          0.        ]]",[-1.8911463   0.89261085],-3.3329,"[ 1.1248251   2.5542708  -0.28557938 -0.04138585 -1.24148294 -0.8113682
 -0.74171892  0.60124205  2.45298511  0.61163252  0.        ]",[-0.24888103 -0.08284387],[-0.64047791 -0.53546228]
3,-0.348536103431,"[[ -0.40299397   0.32780063  -0.14380258  -0.09352148]
 [-10.21563257   5.25344262   0.           0.        ]]",[-1.36171293  1.45818055],-3.25168,"[ 1.0478097   2.5033475  -0.54059407  0.49617662 -1.24147996 -0.81136693
 -0.82766131  0.30597514  2.40888045  0.40161389  0.        ]",[-0.24888103 -0.08284387],[-0.24808409  1.261384  ]
4,-0.334941712445,"[[ -0.61514207   0.47155499  -0.14380258  -0.09352148]
 [-10.99658756   9.10912477   0.           0.        ]]",[-0.83265978  1.6824646 ],-3.10073,"[ 0.90456458  2.41786514 -0.81533977  1.07362766 -1.24147699 -0.81136566
 -0.85588588  0.80786798  2.32463404  0.16421841  0.        ]",[-0.24888103 -0.08284387],[-0.02125848  1.8724037 ]
5,-0.319927586857,"[[ -0.83375141   0.69165275  -0.14380258  -0.09352148]
 [-10.86477739  12.8880427    0.           0.        ]]",[-0.26040131  1.91811454],-2.92963,"[ 0.70387064  2.23332448 -1.05811221  1.87465245 -1.24147401 -0.81136439
 -0.8511205   1.29976654  2.2154856   0.01634874  0.        ]",[-0.24888103 -0.08284387],[-1.78029831  1.1244865 ]
6,-0.299670234983,"[[ -1.08860261   0.98658902  -0.14380258  -0.09352148]
 [-14.60797885  16.59312781   0.           0.        ]]",[ 0.39328355  2.14407587],-2.76512,"[ 0.41463473  1.89895194 -1.27434287  2.73152408 -1.24147104 -0.81136312
 -0.98640885  1.78205025  2.06201094 -0.07664388  0.        ]",[-0.24888103 -0.08284387],[ 0.51928942  2.11839979]
7,-0.275029123279,"[[ -1.35726319   1.35486966  -0.14380258  -0.09352148]
 [-12.26570871  20.22289259   0.           0.        ]]",[ 0.84661329  2.22710967],-2.50642,"[ 0.06511568  1.38317575 -1.41001593  3.35396556 -1.24146807 -0.81136186
 -0.90175085  2.25452264  1.87593762 -0.06015134  0.        ]",[-0.24888103 -0.08284387],[ 1.22231464  3.05851194]
8,-0.25254695017,"[[ -1.56044265   1.79502524  -0.14380258  -0.09352148]
 [ -8.06584094  23.78093848   0.           0.        ]]",[ 0.97533792  2.03199506],-2.42004,"[-0.21465613  0.71552167 -1.44367981  3.34601715 -1.24146509 -0.81136059
 -0.74995428  2.71764907  1.70077779  0.15525154  0.        ]",[-0.24888103 -0.08284387],[ 0.57818786  1.3072076 ]
9,-0.228722208901,"[[ -1.69718832   2.30564368  -0.14380258  -0.09352148]
 [ -5.61663788  27.26934972   0.           0.        ]]",[ 0.94820559  1.39070964],-2.27279,"[-0.40399587  0.03026437 -1.43190242  2.32898857 -1.24146212 -0.81135932
 -0.661432    3.17169689  1.47118979  0.5035304   0.        ]",[-0.24888103 -0.08284387],[ 0.73820948  2.80688483]
