timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0900566885242,"[[-0.05677132  0.08595232  0.18833886 -0.08992872]
 [ 0.00228037  0.00343486  0.          0.        ]]",[-1.64763713  1.2036109 ],-0.807385,"[ 1.17571382  2.61151893 -0.04656268 -0.553966    1.6572486  -0.77278743
 -0.44009709 -0.37774765 -0.05146507  0.76193595  0.        ]",[-0.19181526 -0.04870475],[-1.66010147  0.21938   ]
1,-0.0828775850207,"[[-0.09642012  0.09475123  0.18833886 -0.08992872]
 [-3.95398666  0.87355008  0.          0.        ]]",[-1.57452476  1.1948998 ],-0.844246,"[ 1.17151705  2.610263   -0.10523436 -0.51538435  1.65723931 -0.77278558
 -0.5989605  -0.26464272 -0.05341127  0.69530949  0.        ]",[-0.19181526 -0.04870475],[-1.68255301 -1.34403819]
2,-0.056139454066,"[[-0.21439024  0.07233585  0.18833886 -0.08992872]
 [-7.8301205  -3.10184553  0.          0.        ]]",[-1.31744218  1.34280896],-0.753426,"[ 1.14629344  2.61311947 -0.27811943 -0.61372471  1.65723003 -0.77278374
 -0.75460575 -0.78139514 -0.07565593  0.45000355  0.        ]",[-0.19181526 -0.04870475],[-1.43770379  0.40994908]
3,-0.010669015929,"[[ -0.40913571   0.02721612   0.18833886  -0.08992872]
 [-11.63176815  -1.41575105   0.           0.        ]]",[-0.93549234  1.26851463],-0.73797,"[ 1.06386681  2.61655358 -0.55279929 -0.81210806  1.65722074 -0.77278189
 -0.90725938 -0.56222161 -0.17262534  0.05138455  0.        ]",[-0.19181526 -0.04870475],[ 0.42297292  2.06559258]
4,-0.0328254968225,"[[-0.62269026  0.03890261  0.18833886 -0.08992872]
 [-9.73001527  2.57111488  0.          0.        ]]",[-0.64746612  1.15660012],-0.884151,"[ 0.91854524  2.61592668 -0.82798488 -0.76068266  1.65721146 -0.77278005
 -0.8308919  -0.0439754  -0.33051299 -0.2950287   0.        ]",[-0.19181526 -0.04870475],[-1.14098035 -0.44569243]
5,-0.0773674472099,"[[ -0.85504315   0.07212218   0.18833886  -0.08992872]
 [-13.49274845   0.75687632   0.           0.        ]]",[-0.17169423  1.31061435],-0.836265,"[ 0.70277967  2.61305136 -1.08234606 -0.61465773  1.65720217 -0.7727782
 -0.98198262 -0.27980519 -0.55368096 -0.60433817  0.        ]",[-0.19181526 -0.04870475],[-0.94825103  3.51095143]
6,-0.133157544095,"[[ -1.15987264   0.12684998   0.18833886  -0.08992872]
 [-16.97860064   4.70273164   0.           0.        ]]",[ 0.1566422   1.30931258],-1.24287,"[ 0.34798293  2.6046323  -1.32301515 -0.37492832  1.65719289 -0.77277635
 -1.1219542   0.23311116 -0.91256698 -0.90468636  0.        ]",[-0.19181526 -0.04870475],[-0.75843608  2.08406922]
7,-0.189691723987,"[[ -1.52619435   0.25970632   0.18833886  -0.08992872]
 [-19.6447258    8.56996283   0.           0.        ]]",[ 0.26933911  1.38878632],-1.8144,"[-0.14244076  2.56524535 -1.44509219  0.19868525  1.65718361 -0.77277451
 -1.22900854  0.73580663 -1.35921687 -1.07433905  0.        ]",[-0.19181526 -0.04870475],[ 1.78556753  0.95661244]
8,-0.230677249166,"[[ -1.87551606   0.46738643   0.18833886  -0.08992872]
 [-15.30189285  12.1860089    0.           0.        ]]",[ 0.13213047  1.43672538],-1.83338,"[-0.61869032  2.45144261 -1.37818499  1.05174189  1.65717432 -0.77277266
 -1.05461774  1.20584842 -1.73560587 -1.06611862  0.        ]",[-0.19181526 -0.04870475],[-0.13809439  2.66983968]
9,-0.252113966689,"[[ -2.184017     0.74840929   0.18833886  -0.08992872]
 [-15.54740727  15.90384142   0.           0.        ]]",[ 0.05274069  1.46788335],-1.97443,"[-0.99939546  2.2045108  -1.17612812  2.06399454  1.65716504 -0.77277082
 -1.06447303  1.68911569 -1.9672393  -0.94666943  0.        ]",[-0.19181526 -0.04870475],[-1.16815207  1.59469749]
