timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.14648334  1.75936327 -0.32629049  0.92061645  1.56622964  1.24334104
  0.0300517   0.35763434 -0.1218509  -1.59329421  0.        ]","[[-0.08903562  0.07951289  0.1830664   0.14338596]
 [-0.00280863  0.00073471  0.          0.        ]]",[ 1.14674213  1.16896667],-0.552059,-0.155603998467,[-0.36114627 -0.21527162],[ 1.78589296  1.55181646]
1,"[ 1.15034071  1.75447959 -0.26711462  1.03783917  1.5662256   1.24333867
  0.12780128  0.92537397 -0.12176189 -1.47186171  0.        ]","[[-0.04941605  0.11923986  0.1830664   0.14338596]
 [ 3.95160947  3.95877518  0.          0.        ]]",[ 2.04223929  1.55059283],-0.56828,-0.143139107294,[-0.36114627 -0.21527162],[ 1.32028413  0.65946901]
2,"[ 1.14875425  1.72856395 -0.09065906  1.38232354  1.56622156  1.24333631
  0.2236208   1.48187317 -0.16120206 -1.11499205  0.        ]","[[ 0.06850819  0.2373416   0.1830664   0.14338596]
 [ 7.82794835  7.83846767  0.          0.        ]]",[ 0.86645804 -1.66190457],-0.302843,-0.105654633029,[-0.36114627 -0.21527162],[ 0.56233138 -0.53126854]
3,"[ 1.10547064  1.68701665  0.18875952  1.70977396  1.56621752  1.24333394
  0.30456506  0.89145523 -0.30350674 -0.64891721  0.        ]","[[  0.25792196   0.3528126    0.1830664    0.14338596]
 [ 11.10251655   3.72233797   0.           0.        ]]",[-1.06952776  0.42353924],-0.0965585,-0.0549256947904,[-0.36114627 -0.21527162],[-0.12546135 -0.71420658]
4,"[ 1.01906468  1.64357908  0.44198461  1.95721052  1.56621347  1.24333158
  0.20133659  1.12163983 -0.51302083 -0.27783162  0.        ]","[[ 0.43807278  0.44336039  0.1830664   0.14338596]
 [ 6.9264715   5.32709818  0.          0.        ]]",[-0.9874817  -2.25874559],0.048074,-0.027694129137,[-0.36114627 -0.21527162],[-0.77843517 -1.38527369]
5,"[ 0.95450835  1.60625983  0.57157022  2.13051175  1.56620943  1.24332921
  0.10142179  0.53875233 -0.66731755 -0.09643112  0.        ]","[[ 0.53604818  0.50913054  0.1830664   0.14338596]
 [ 2.88447892  1.26346259  0.          0.        ]]",[-1.31466283 -0.9629661 ],0.0352956,-0.0420012396764,[-0.36114627 -0.21527162],[-0.89005703 -0.97836393]
6,"[ 0.94178002  1.6141389   0.59390005  2.09613581  1.56620539  1.24332684
  0.00225423 -0.01155767 -0.67771907 -0.07991561  0.        ]","[[ 0.55348654  0.49590673  0.1830664   0.14338596]
 [-1.12728455 -2.57305837  0.          0.        ]]",[-0.31569796 -0.08582389],-0.0259824,-0.0434506198827,[-0.36114627 -0.21527162],[-0.53536612 -0.26201826]
7,"[ 0.96684677  1.64452444  0.54903901  1.95233931  1.56620135  1.24332448
 -0.02806349 -0.05293219 -0.59751433 -0.15907712  0.        ]","[[ 0.51863512  0.44155152  0.1830664   0.14338596]
 [-2.35376957 -2.86150351  0.          0.        ]]",[-0.51057255 -0.48507191],0.0216272,-0.0333522505542,[-0.36114627 -0.21527162],[-0.21103238  0.01478589]
8,"[ 1.01075752  1.68141824  0.46049246  1.74531392  1.56619731  1.24332211
 -0.07682257 -0.32020696 -0.4755647  -0.31056877  0.        ]","[[ 0.45176872  0.36562616  0.1830664   0.14338596]
 [-4.32628822 -4.72482557  0.          0.        ]]",[ 1.41092528 -1.36303793],-0.0116033,-0.026432560612,[-0.36114627 -0.21527162],[ 0.40000781  0.68152821]
9,"[ 1.03766557  1.7299756   0.39791193  1.36781731  1.56619326  1.24331975
  0.02311946 -0.87497239 -0.35590979 -0.49159598  0.        ]","[[ 0.40580858  0.23232489  0.1830664   0.14338596]
 [-0.28320227 -8.59240749  0.          0.        ]]",[ 0.70646128  2.5231553 ],-0.190396,-0.0384891984588,[-0.36114627 -0.21527162],[ 0.83123595  1.52677071]
10,"[ 1.0248771   1.75680382  0.42859862  0.98669636  1.56618922  1.24331738
  0.09230194 -0.282762   -0.31093887 -0.56692137  0.        ]","[[ 0.42822517  0.10190054  0.1830664   0.14338596]
 [ 2.51552782 -4.46378654  0.          0.        ]]",[-0.07624948  0.42895456],-0.0457874,-0.0463286572071,[-0.36114627 -0.21527162],[ 0.63955969  1.01733911]
11,"[ 0.99612696  1.76264147  0.49161066  0.77562425  1.56618518  1.24331501
  0.08359866 -0.02643538 -0.31656101 -0.54905754  0.        ]","[[ 0.47500316  0.03055428  0.1830664   0.14338596]
 [ 2.16344566 -2.6767949   0.          0.        ]]",[ 0.08754778  1.7284411 ],-0.119915,-0.0444295768826,[-0.36114627 -0.21527162],[ 0.53314906  0.81160271]
12,"[ 0.96497313  1.76302906  0.55250234  0.73625997  1.56618114  1.24331265
  0.09106338  0.54911362 -0.34862078 -0.47991341  0.        ]","[[ 0.5213019   0.01727675  0.1830664   0.14338596]
 [ 2.46542762  1.33566994  0.          0.        ]]",[ 0.21066824  1.18744725],-0.108164,-0.0372155732341,[-0.36114627 -0.21527162],[ 0.18140291  0.12049019]
