timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.22630927 -0.13198179],"[[-0.01105138  0.01032871  0.01753911  0.12791885]
 [-0.00147315  0.00483234  0.          0.        ]]",[ 2.08686506 -0.9577862 ],"[ 1.16113358  1.96607625 -0.1006961   0.66320303  0.1740951   1.12850876
 -0.10210226  0.34077483  1.11537897 -1.11327682  0.        ]",-0.706098,-0.231746705987,[ 2.16145015 -0.56442124]
1,[-0.22630927 -0.13198179],"[[ 0.02862474 -0.02764183  0.01753911  0.12791885]
 [ 3.95590441 -3.78923594  0.          0.        ]]",[ 2.90991722 -0.13111272],"[ 1.16064651  1.96562294 -0.04131148  0.55516433  0.1740947   1.12850295
  0.03499474 -0.18024181  1.11512481 -1.07872837  0.        ]",-0.627192,-0.229429773472,[ 2.09966993 -0.58692425]
2,[-0.22630927 -0.13198179],"[[ 0.1466501  -0.10789773  0.01753911  0.12791885]
 [ 7.83372374 -4.23485923  0.          0.        ]]",[ 2.96761028 -0.88031632],"[ 1.146398    1.95846583  0.13457921  0.32737523  0.17409429  1.12849714
  0.16933555 -0.24143618  1.10716807 -0.94645546  0.        ]",-0.569873,-0.220202442659,[ 1.94606268 -0.6389879 ]
3,[-0.22630927 -0.13198179],"[[  0.34147426  -0.226741     0.01753911   0.12791885]
 [ 11.63604651  -7.63810031   0.           0.        ]]",[ 0.38666427 -1.83494388],"[ 1.08154937  1.93246718  0.41711937 -0.00588313  0.17409388  1.12849133
  0.30106084 -0.70878285  1.06906718 -0.72015161  0.        ]",-0.529153,-0.203176117182,[ 1.64364815 -0.72458446]
4,[-0.22630927 -0.13198179],"[[  0.5872493   -0.41771679   0.01753911   0.12791885]
 [ 12.93714722 -11.44675377   0.           0.        ]]",[ 2.4255166  -1.73638051],"[ 0.93008197  1.85314263  0.74523169 -0.52056598  0.17409348  1.12848551
  0.34613483 -1.23179863  0.98465376 -0.48818891  0.        ]",-0.226242,-0.182297268974,[ 1.30257571 -0.80010545]
5,[-0.22630927 -0.13198179],"[[  0.8831351   -0.68411512   0.01753911   0.12791885]
 [ 16.63919697 -15.18053448   0.           0.        ]]",[ 0.43941257 -1.18157546],"[ 0.65729805  1.67052902  1.07253747 -1.16455234  0.17409307  1.1284797
  0.47438625 -1.74452296  0.83937408 -0.27981094  0.        ]",-0.0784841,-0.156455972633,[ 0.8635965  -0.86819565]
6,[-0.22630927 -0.13198179],"[[  1.23008021e+00  -1.02443372e+00   1.75391096e-02   1.27918849e-01]
 [  1.80506782e+01  -1.88390429e+01   0.00000000e+00   0.00000000e+00]]",[-0.91587641 -0.28852208],"[ 0.24265419  1.33511184  1.32667709 -1.79748553  0.17409267  1.12847389
  0.52328377 -2.24689342  0.62392553 -0.13263965  0.        ]",0.0844358,-0.124066618133,[ 0.44881076 -0.87960279]
7,[-0.22630927 -0.13198179],"[[  1.55116242e+00  -1.40891335e+00   1.75391096e-02   1.27918849e-01]
 [  1.40706015e+01  -1.96064784e+01   0.00000000e+00   0.00000000e+00]]",[-0.02626235 -2.1865695 ],"[-0.19124767  0.86441823  1.41242715 -2.17451062  0.17409226  1.12846808
  0.38539768 -2.35224501  0.40816235 -0.1420951   0.        ]",0.25622,-0.0941237623499,[ 0.28445327 -0.83186495]
8,[-0.22630927 -0.13198179],"[[  1.82875080e+00  -1.83686705e+00   1.75391096e-02   1.27918849e-01]
 [  1.36893844e+01  -2.31770090e+01   0.00000000e+00   0.00000000e+00]]",[ 0.15825967  0.76174639],"[-0.57025268  0.3074264   1.36318038 -2.11155807  0.17409185  1.12846227
  0.37218987 -2.84249677  0.22010474 -0.30659205  0.        ]",0.190036,-0.0742527674874,[ 0.17058742 -0.7904402 ]
9,[-0.22630927 -0.13198179],"[[  2.10610723e+00  -2.26553359e+00   1.75391096e-02   1.27918849e-01]
 [  1.40451563e+01  -1.97012456e+01   0.00000000e+00   0.00000000e+00]]",[ 1.56900029 -0.84077167],"[-0.92203704 -0.18800069  1.20330028 -1.55214605  0.17409145  1.12845646
  0.38451422 -2.36517243  0.0282842  -0.53327514  0.        ]",0.148967,-0.0716202209974,[ 0.07171022 -0.74666834]
10,[-0.22630927 -0.13198179],"[[  2.42394762e+00  -2.68904080e+00   1.75391096e-02   1.27918849e-01]
 [  1.77266581e+01  -2.26396571e+01   0.00000000e+00   0.00000000e+00]]",[ 0.79159816 -0.69258154],"[-1.25759852 -0.52834011  0.90018016 -0.61039312  0.17409104  1.12845065
  0.51205481 -2.76861418 -0.16267583 -0.7961449   0.        ]",0.0053994,-0.0919413593902,[-0.17040868 -0.75280571]
11,[-0.22630927 -0.13198179],"[[  2.80641161e+00  -3.09860772e+00   1.75391096e-02   1.27918849e-01]
 [  2.05107882e+01  -9.43054832e+00   0.00000000e+00   0.00000000e+00]]",[-0.39429536 -1.01907347],"[-1.52106985 -0.65932887  0.4081933   0.511565    0.17409063  1.12844483
  0.60850657 -0.95479216 -0.29148985 -1.03496994  0.        ]",-0.132771,-0.119785760993,[-0.07512236 -0.70330441]
12,[-0.22630927 -0.13198179],"[[  3.19689675e+00  -3.14263884e+00   1.75391096e-02   1.27918849e-01]
 [  1.85441227e+01   1.71913964e+00   0.00000000e+00   0.00000000e+00]]",[ 1.37443461  0.19265552],"[-1.59571756 -0.66053911 -0.16693613  0.63681684  0.17409023  1.12843902
  0.54037156  0.57623349 -0.31105375 -1.10460649  0.        ]",-0.283558,-0.128283904804,[ 0.14438497 -0.66749585]
13,[-0.22630927 -0.13198179],"[[  3.60382162e+00  -3.09019863e+00   1.75391096e-02   1.27918849e-01]
 [  2.21363672e+01   3.07653558e+00   0.00000000e+00   0.00000000e+00]]",[ 1.24335623 -0.82364162],"[-1.4530503  -0.65880363 -0.75172298  0.48765985  0.17408982  1.12843321
  0.6648198   0.76262284 -0.33758909 -1.02478024  0.        ]",-0.248523,-0.11899855035,[ 0.11059302 -0.71074963]
14,[-0.22630927 -0.13198179],"[[  4.08187601e+00  -3.04460446e+00   1.75391096e-02   1.27918849e-01]
 [  2.56573422e+01   1.59707488e+00   0.00000000e+00   0.00000000e+00]]",[ 0.3279281  -0.60072322],"[-1.0316001  -0.6543635  -1.29326371  0.35828746  0.17408941  1.1284274
  0.7867984   0.55946747 -0.40412284 -0.98738235  0.        ]",-0.220225,-0.115811641847,[ 0.12362073 -0.74692458]
