timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.18540329  1.17744083 -0.21263265  0.95983909 -1.18330215  1.55443688
  0.03945123  0.31782199  2.82695381 -2.2663651   0.        ]","[[ 0.05998963  0.03066148 -0.13734761  0.18007149]
 [ 0.00446494  0.00439219  0.          0.        ]]",[ 7.99004024  2.10595334],-3.38017,-0.383597182485,[-0.76417595 -0.558541  ],[ 7.80812407  2.92116523]
1,"[ 1.18063028  1.17512062 -0.15491202  1.06612608 -1.1833014   1.55443548
  0.14933111  0.97695933  2.81276032 -2.11410155  0.        ]","[[ 0.09975313  0.07046085 -0.13734761  0.18007149]
 [ 3.95872732  3.96235855  0.          0.        ]]",[ 6.79076067  2.56634777],-3.39999,-0.377032078975,[-0.76417595 -0.558541  ],[ 6.80037642  2.1070261 ]
2,"[ 1.15256286  1.15752501  0.01476844  1.37930957 -1.18330065  1.55443408
  0.25704062  1.62304877  2.7226575  -1.67411127  0.        ]","[[ 0.21781798  0.18863355 -0.13734761  0.18007149]
 [ 7.83488493  7.84198163  0.          0.        ]]",[ 5.40524795  1.66461742],-3.25958,-0.355151345027,[-0.76417595 -0.558541  ],[ 5.48257875  0.94495755]
3,"[ 1.06184303  1.0941571   0.2840879   1.87876396 -1.1832999   1.55443267
  0.36263097  2.25633746  2.42870791 -1.02778168  0.        ]","[[  0.41264003   0.3836278   -0.13734761   0.18007149]
 [ 11.63478021  11.6447533    0.           0.        ]]",[ 4.38648848 -2.61648239],-2.9172,-0.311980551484,[-0.76417595 -0.558541  ],[ 3.78361249 -0.94893134]
4,"[ 0.85090892  0.9928702   0.61888927  2.33095969 -1.18329915  1.55443127
  0.46622769  1.55824816  1.87249635 -0.4371667   0.        ]","[[  0.68274121   0.57446498  -0.13734761   0.18007149]
 [ 15.36293086   7.45289493   0.           0.        ]]",[ 0.95443457 -0.11014646],-2.49159,-0.249171322496,[-0.76417595 -0.558541  ],[ 2.01602936 -1.3152194 ]
5,"[ 0.46487895  0.89354558  0.94468844  2.63642081 -1.1832984   1.55442987
  0.56273532  1.46071576  1.10791794 -0.12237866  0.        ]","[[  1.02484531   0.71764745  -0.13734761   0.18007149]
 [ 18.83596687   6.86724216   0.           0.        ]]",[-0.42557542 -2.35968158],-1.79613,-0.171034846998,[-0.76417595 -0.558541  ],[ 0.04091978 -2.08251643]
6,"[-0.03233677  0.81664385  1.13022507  2.82188026 -1.18329765  1.55442846
  0.50564756  0.77861973  0.34183183 -0.1992326   0.        ]","[[  1.38095326   0.81389733  -0.13734761   0.18007149]
 [ 16.7815509    2.77141041   0.           0.        ]]",[-0.17467549 -1.22331527],-1.22978,-0.0922357656383,[-0.76417595 -0.558541  ],[-1.10739994 -1.57538867]
7,"[-0.51947586  0.80385679  1.1430328   2.84945878 -1.1832969   1.55442706
  0.47725646  0.1099892  -0.2288179  -0.50913974  0.        ]","[[  1.70633399   0.82904183  -0.13734761   0.18007149]
 [ 15.75984391  -1.24356541   0.           0.        ]]",[-2.44108286  0.1194458 ],-1.16994,-0.0381230834656,[-0.76417595 -0.558541  ],[-1.95080376 -1.03549659]
8,"[-0.91295444  0.82059744  1.03690008  2.81316448 -1.18329615  1.55442566
  0.35864639  0.19298104 -0.60871878 -0.89311067  0.        ]","[[  1.97870431   0.80916999  -0.13734761   0.18007149]
 [ 11.49141861  -0.74521787   0.           0.        ]]",[-2.40907687 -0.63082962],-1.2535,-0.0504778799662,[-0.76417595 -0.558541  ],[-2.40488291 -1.0794338 ]
9,"[-1.16034443  0.853181    0.90548801  2.73818257 -1.1832954   1.55442426
  0.24240992 -0.22035628 -0.81293768 -1.19035937  0.        ]","[[ 2.16656333  0.76936252 -0.13734761  0.18007149]
 [ 7.30841188 -3.22721465  0.          0.        ]]",[-2.53794658 -0.56283196],-1.41281,-0.079376182479,[-0.76417595 -0.558541  ],[-2.7560041  -0.76743197]
