timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.16357184  1.98779976 -0.13064028  0.83397306 -0.14019488 -0.85716709
 -0.09594009  0.34538969  1.37738177  0.84107772  0.        ]","[[-0.02340521  0.06057484 -0.015744   -0.09765935]
 [ 0.00495645 -0.00448567  0.          0.        ]]",[-0.94780613 -2.16060423],-0.837474,-0.246567235959,[-0.25115207 -0.12608618],[-0.95800549 -1.56811261]
1,"[ 1.16138421  1.9899153  -0.1867096   0.7177071  -0.14019459 -0.85716407
 -0.2195337  -0.1964541   1.37615605  0.73651713  0.        ]","[[-0.06091054  0.0207728  -0.015744   -0.09765935]
 [-3.74301379 -3.96253227  0.          0.        ]]",[-1.010671   -0.50760649],-0.773625,-0.241731742578,[-0.25115207 -0.12608618],[-0.76154023 -1.51320684]
2,"[ 1.1429226   1.98618403 -0.3557282   0.42962468 -0.1401943  -0.85716104
 -0.34751766 -0.46065792  1.342307    0.4430141   0.        ]","[[-0.17471102 -0.07784167 -0.015744   -0.09765935]
 [-7.62412277 -5.89248458  0.          0.        ]]",[-1.0421541 -1.5668384],-0.713559,-0.226959085039,[-0.25115207 -0.12608618],[-0.39441997 -1.39333308]
3,"[ 1.07281251  1.95412557 -0.63025553 -0.02159784 -0.14019401 -0.85715801
 -0.47295104 -0.98653141  1.19388632 -0.00902612  0.        ]","[[ -0.3653572   -0.23423348  -0.015744    -0.09765935]
 [-11.42789106  -9.73388399   0.           0.        ]]",[ 1.02790242 -0.55641617],-0.409436,-0.199958552241,[-0.25115207 -0.12608618],[ 0.14436927 -1.17532992]
4,"[ 0.95892177  1.85929088 -0.8802531  -0.61233976 -0.14019371 -0.85715499
 -0.33503212 -1.26195068  0.91005149 -0.41265335  0.        ]","[[ -0.55195223  -0.44909748  -0.015744    -0.09765935]
 [ -7.2455676  -11.74579942   0.           0.        ]]",[ 1.77150316 -0.85440706],-0.10807,-0.167093167354,[-0.25115207 -0.12608618],[ 0.5164597  -0.96690416]
5,"[ 0.87760619  1.66639971 -1.00802113 -1.26123285 -0.14019342 -0.85715196
 -0.19983298 -1.6934288   0.59976053 -0.61533489  0.        ]","[[ -0.65572826  -0.71563803  -0.015744    -0.09765935]
 [ -3.14571774 -14.89773703   0.           0.        ]]",[ 0.48195792 -0.9549626 ],0.0703595,-0.136752919451,[-0.25115207 -0.12608618],[ 0.64754456 -0.8406558 ]
6,"[ 0.84026655  1.32874674 -1.05833864 -1.87698777 -0.14019313 -0.85714894
 -0.13490141 -2.1707495   0.28665452 -0.64804298  0.        ]","[[ -6.98886018e-01  -1.04857821e+00  -1.57440046e-02  -9.76593529e-02]
 [ -1.17670495e+00  -1.83846434e+01   0.00000000e+00   0.00000000e+00]]",[ 0.30796192 -1.58384701],0.263001,-0.104614186393,[-0.25115207 -0.12608618],[ 0.51420873 -0.82350546]
7,"[ 0.83035644  0.8264622  -1.07096936 -2.2461556  -0.14019284 -0.85714591
 -0.09397704 -2.66296951 -0.01856311 -0.51026745  0.        ]","[[ -7.09967472e-01  -1.45235015e+00  -1.57440046e-02  -9.76593529e-02]
 [  6.43002677e-02  -2.19805491e+01   0.00000000e+00   0.00000000e+00]]",[-0.01965908 -1.21059285],0.348124,-0.0661514210911,[-0.25115207 -0.12608618],[ 0.13543053 -0.86974072]
8,"[ 0.83078118  0.20996102 -1.07042516 -2.08276437 -0.14019255 -0.85714289
 -0.09664672 -3.14536965 -0.26796926 -0.18448112  0.        ]","[[ -7.09492151e-01  -1.92732264e+00  -1.57440046e-02  -9.76593529e-02]
 [ -1.66625153e-02  -2.55049551e+01   0.00000000e+00   0.00000000e+00]]",[ 0.2834168 -0.59788  ],0.29432,-0.0212043120159,[-0.25115207 -0.12608618],[-0.32271367 -0.95082992]
9,"[ 0.84052142 -0.35098666 -1.05798479 -1.19378318 -0.14019226 -0.85713986
 -0.05971229 -3.4002382  -0.36087633  0.28923637  0.        ]","[[ -6.98589313e-01  -2.45610864e+00  -1.57440046e-02  -9.76593529e-02]
 [  1.10334750e+00  -2.73674192e+01   0.00000000e+00   0.00000000e+00]]",[-1.17845689 -0.24316974],0.205111,-0.0390177550737,[-0.25115207 -0.12608618],[-0.6621421  -0.97876728]
