timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.03690759 -0.05060448],"[[ 0.09955253  0.09590115 -0.07384471 -0.01257443]
 [-0.00479604  0.00115999  0.          0.        ]]",[ 0.06816917 -2.30019737],"[ 1.0747679   1.46991008  0.10770647  0.60538265 -0.61602915 -0.14124957
 -0.43854629  0.23086015  1.58418221  0.34448036  0.        ]",-0.761401,-0.284656993938,[ 0.17355606 -0.84362578]
1,[-0.03690759 -0.05060448],"[[ 0.10217865  0.05619522 -0.07384471 -0.01257443]
 [ 0.2665009  -3.95855533  0.          0.        ]]",[ 0.22637173 -2.2937645 ],"[ 1.07438505  1.47355904  0.11167764  0.52503233 -0.61602362 -0.14124863
 -0.41670122 -0.30659231  1.58871174  0.31657096  0.        ]",-0.733887,-0.284787031378,[ 0.18432939 -0.84348261]
2,[-0.03690759 -0.05060448],"[[ 0.11645574 -0.06192088 -0.07384471 -0.01257443]
 [ 1.15823151 -7.84011713  0.          0.        ]]",[-0.46650525 -1.70788469],"[ 1.07220367  1.47311644  0.13325098  0.28544997 -0.61601809 -0.14124769
 -0.34490586 -0.83343304  1.5956621   0.24268192  0.        ]",-0.703177,-0.284609604881,[ 0.1999926 -0.8413378]
3,[-0.03690759 -0.05060448],"[[  0.12088896  -0.25688644  -0.07384471  -0.01257443]
 [ -0.70873238 -11.64376742   0.           0.        ]]",[ 0.27926884  0.9215077 ],"[ 1.0714587   1.43540047  0.13994204 -0.104606   -0.61601257 -0.14124675
 -0.49521118 -1.34968416  1.58965092  0.09044935  0.        ]",-0.663986,-0.282267002815,[ 0.24335033 -0.83387649]
4,[-0.03690759 -0.05060448],"[[ 0.11792331 -0.4508436  -0.07384471 -0.01257443]
 [ 0.40847913 -7.76487186  0.          0.        ]]",[ 0.08305342 -0.9349181 ],"[ 1.07193506  1.3535241   0.13546482 -0.47328104 -0.61600704 -0.14124582
 -0.40526093 -0.82318892  1.55665017 -0.06824155  0.        ]",-0.672988,-0.277352815696,[ 0.27473125 -0.82430124]
5,[-0.03690759 -0.05060448],"[[  0.12931976  -0.64174207  -0.07384471  -0.01257443]
 [  0.73004932 -11.31314723   0.           0.        ]]",[ 0.37018284 -0.32034767],"[ 1.06996565  1.23271943  0.15265666 -0.80382203 -0.61600151 -0.14124488
 -0.37936821 -1.30477785  1.50226148 -0.19356131  0.        ]",-0.607023,-0.270383998232,[ 0.30314285 -0.80548888]
6,[-0.03690759 -0.05060448],"[[  0.15847062  -0.87848932  -0.07384471  -0.01257443]
 [  2.18021063 -12.35808353   0.           0.        ]]",[-0.42016727 -0.43004176],"[ 1.06413713  1.03420817  0.19651188 -1.15123452 -0.61599598 -0.14124394
 -0.26261198 -1.44657861  1.41243102 -0.31047832  0.        ]",-0.541947,-0.259083489835,[ 0.32155472 -0.77997148]
7,[-0.03690759 -0.05060448],"[[  1.84962198e-01  -1.14027567e+00  -7.38447063e-02  -1.25744255e-02]
 [  4.74524204e-01  -1.38157109e+01   0.00000000e+00   0.00000000e+00]]",[ 0.81569479  0.0138461 ],"[ 1.05782683  0.7646769   0.23619043 -1.4332617  -0.61599045 -0.14124301
 -0.39993686 -1.64438227  1.28265705 -0.4195789   0.        ]",-0.447003,-0.242885632102,[ 0.34551048 -0.7504245 ]
8,[-0.03690759 -0.05060448],"[[  2.26736484e-01  -1.41330322e+00  -7.38447063e-02  -1.25744255e-02]
 [  3.69231044e+00  -1.34880933e+01   0.00000000e+00   0.00000000e+00]]",[ 1.08908151  0.20745059],"[ 1.04593768  0.44693293  0.29835047 -1.59330625 -0.61598493 -0.14124207
 -0.14086471 -1.59987829  1.12982017 -0.47967305  0.        ]",-0.348191,-0.222806470393,[ 0.34294754 -0.71508563]
9,[-0.03690759 -0.05060448],"[[  0.33955236  -1.67215042  -0.07384471  -0.01257443]
 [  7.57650681 -12.4001819    0.           0.        ]]",[-0.40217826  0.02955955],"[ 1.00211156  0.13221204  0.46293989 -1.60797171 -0.6159794  -0.14124113
  0.17186152 -1.45219021  1.00805777 -0.43569508  0.        ]",-0.283301,-0.203452884051,[ 0.30892539 -0.68707025]
10,[-0.03690759 -0.05060448],"[[  0.47360771  -1.91651215  -0.07384471  -0.01257443]
 [  5.83477617 -12.03723509   0.           0.        ]]",[-0.45929056 -0.85811567],"[ 0.92842073 -0.15770682  0.64997991 -1.49827535 -0.61597387 -0.14124019
  0.03162888 -1.40290187  0.89428065 -0.36057562  0.        ]",-0.18281,-0.184050679319,[ 0.27982444 -0.66540831]
11,[-0.03690759 -0.05060448],"[[  5.70905042e-01  -2.18895422e+00  -7.38447063e-02  -1.25744255e-02]
 [  3.90127208e+00  -1.51964744e+01   0.00000000e+00   0.00000000e+00]]",[ 2.46560586  0.8458018 ],"[ 0.86093288 -0.45125392  0.77812174 -1.24276992 -0.61596834 -0.14123926
 -0.12404405 -1.8316376   0.73521803 -0.30364354  0.        ]",-0.109086,-0.158798779928,[ 0.25626349 -0.63355267]
12,[-0.03690759 -0.05060448],"[[  0.68787184  -2.45626349  -0.07384471  -0.01257443]
 [  7.78264369 -11.54656926   0.           0.        ]]",[ 0.80254856 -1.32296443],"[ 0.76521709 -0.68870428  0.92177795 -0.8733529  -0.61596282 -0.14123832
  0.18846064 -1.33623776  0.58138747 -0.21834979  0.        ]",0.000491299,-0.133354056783,[ 0.21172918 -0.60932839]
