timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.66719621 -0.52826995],"[[ 0.08667891 -0.0049647   0.0498485  -0.05417233]
 [-0.00340532  0.00146505  0.          0.        ]]",[-1.35950658 -2.95020321],"[ 1.15979899  1.29404317 -0.1865327   0.82286771  0.44124575 -0.46064367
  0.05181775  0.33000771  0.96736989  0.51959516  0.        ]",-1.24734,-0.174835973242,[-0.43039685 -2.05054379]
1,[-0.66719621 -0.52826995],"[[ 0.04693642 -0.04464808  0.0498485  -0.05417233]
 [-3.95768479 -3.95661717  0.          0.        ]]",[ 0.94989701 -1.19595974],"[ 1.16372081  1.29290374 -0.24546207  0.71692704  0.44124558 -0.46064349
 -0.05269204 -0.30472634  0.97332301  0.37346521  0.        ]",-1.14927,-0.170611963192,[ 0.0580062  -0.92517304]
2,[-0.66719621 -0.52826995],"[[  6.28500170e-03  -1.62737255e-01   4.98485024e-02  -5.41723264e-02]
 [ -1.20243652e-01  -7.83935398e+00   0.00000000e+00   0.00000000e+00]]",[ 0.15766416 -0.57687193],"[ 1.16531913  1.27877452 -0.30585236  0.40342985  0.44124541 -0.46064331
  0.0487298  -0.92737742  0.96168779  0.12626203  0.        ]",-1.07413,-0.163210296622,[-0.04281338 -0.13537371]
3,[-0.66719621 -0.52826995],"[[ 0.01016933 -0.34088742  0.0498485  -0.05417233]
 [ 0.50657131 -9.96856443  0.          0.        ]]",[ 0.60523793  0.68671608],"[ 1.16527099  1.2275055  -0.30007957 -0.05673071  0.44124524 -0.46064313
  0.06529622 -1.26882531  0.91815805 -0.08325063  0.        ]",-0.993321,-0.155410049797,[ 0.07431889  0.44372955]
4,[-0.66719621 -0.52826995],"[[ 0.04421144 -0.51100567  0.0498485  -0.05417233]
 [ 2.88974597 -7.05296512  0.          0.        ]]",[ 0.47698474 -0.10484775],"[ 1.16390169  1.14631012 -0.24950739 -0.46996128  0.44124506 -0.46064295
  0.12828246 -0.80126745  0.8625628  -0.2028591   0.        ]",-0.956493,-0.148562551101,[-0.15788382 -0.14188901]
5,[-0.66719621 -0.52826995],"[[ 0.12036682 -0.65483559  0.0498485  -0.05417233]
 [ 4.71971886 -7.32909303  0.          0.        ]]",[-0.39726116 -0.39747689],"[ 1.15464734  1.05482198 -0.1367357  -0.79036848  0.44124489 -0.46064276
  0.17664781 -0.84554798  0.82301842 -0.19064575  0.        ]",-0.960747,-0.144443824629,[-0.31395537 -0.20351963]
6,[-0.66719621 -0.52826995],"[[ 0.19806025 -0.81574639  0.0498485  -0.05417233]
 [ 3.05512727 -8.7572401   0.          0.        ]]",[-0.17102237  0.5115868 ],"[ 1.13643793  0.93012078 -0.02275702 -1.10873044  0.44124472 -0.46064258
  0.1326533  -1.07457078  0.76446126 -0.19066825  0.        ]",-0.911453,-0.138244172488,[-0.09069256  0.19184104]
7,[-0.66719621 -0.52826995],"[[ 0.25175988 -0.96882485  0.0498485  -0.05417233]
 [ 2.3173027  -6.55794174  0.          0.        ]]",[ 0.02867423  0.30349644],"[ 1.11873124  0.79242782  0.05503183 -1.36506644  0.44124455 -0.4606424
  0.11315286 -0.72188189  0.68945289 -0.22926269  0.        ]",-0.885174,-0.130087207887,[-0.09333706 -0.04338798]
8,[-0.66719621 -0.52826995],"[[ 0.29878013 -1.08662376  0.0498485  -0.05417233]
 [ 2.3845114  -5.22638584  0.          0.        ]]",[ 0.21874406  0.52277758],"[ 1.09983479  0.67585809  0.1222761  -1.52754524  0.44124438 -0.46064222
  0.11492912 -0.50834786  0.62729549 -0.24260243  0.        ]",-0.859103,-0.123440689604,[-0.15261072 -0.20719627]
9,[-0.66719621 -0.52826995],"[[ 0.35467552 -1.1693464   0.0498485  -0.05417233]
 [ 3.20232496 -3.05311508  0.          0.        ]]",[-0.08950528 -0.24981113],"[ 1.07331195  0.58943861  0.20094276 -1.62217732  0.44124421 -0.46064204
  0.13654357 -0.15983303  0.59042539 -0.20529297  0.        ]",-0.875355,-0.119727770993,[-0.29107168 -0.60840738]
