timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.74703211 -0.55403519],"[[-0.02032887  0.03522681 -0.00788975 -0.0257202 ]
 [ 0.00354162  0.00316534  0.          0.        ]]",[ 0.38106876 -1.66198615],"[ 1.17275187  1.22339927 -0.33775081  0.95139606 -0.06096224 -0.21268557
  0.04144857  0.32313022  1.54620918 -0.00937345  0.        ]",-1.82783,-0.219324045508,[ 0.28197131 -1.39789712]
1,[-0.74703211 -0.55403519],"[[-0.00511848 -0.00444424 -0.00788975 -0.0257202 ]
 [ 1.51246757 -3.95706983  0.          0.        ]]",[ 0.1685752  -1.72239138],"[ 1.17304042  1.22410276 -0.31538498  0.84582451 -0.06096222 -0.21268551
  0.08255555 -0.32700332  1.54646423 -0.02322862  0.        ]",-1.81207,-0.219218486483,[ 0.06729762 -0.95561779]
2,[-0.74703211 -0.55403519],"[[ 0.03153666 -0.12252993 -0.00788975 -0.0257202 ]
 [ 2.15091305 -7.83856172  0.          0.        ]]",[-0.50999289 -1.23845554],"[ 1.17231577  1.21546345 -0.26148907  0.53233655 -0.0609622  -0.21268545
  0.09994842 -0.96420967  1.54164509 -0.08577207  0.        ]",-1.8327,-0.218203352184,[ 0.00775875 -0.518305  ]
3,[-0.74703211 -0.55403519],"[[  5.39002405e-02  -3.17463975e-01  -7.88975460e-03  -2.57201953e-02]
 [  9.22549648e-02  -1.16421729e+01   0.00000000e+00   0.00000000e+00]]",[ 0.755436    0.58752338],"[ 1.17088709  1.16646169 -0.22863272  0.02679607 -0.06096218 -0.21268538
  0.04386526 -1.58862964  1.50840138 -0.28041753  0.        ]",-1.7802,-0.213960695733,[ 0.48196876 -0.07759929]
4,[-0.74703211 -0.55403519],"[[  8.57006121e-02  -5.24664936e-01  -7.88975460e-03  -2.57201953e-02]
 [  3.07789159e+00  -9.08642457e+00   0.00000000e+00   0.00000000e+00]]",[ 0.69740244 -0.03946638],"[ 1.16757044  1.06892829 -0.18198415 -0.4756304  -0.06096216 -0.21268532
  0.12520167 -1.16906342  1.44214033 -0.4573114   0.        ]",-1.75302,-0.207468269433,[ 0.31755972 -0.43618536]
5,[-0.74703211 -0.55403519],"[[  1.74329536e-01  -7.06165574e-01  -7.88975460e-03  -2.57201953e-02]
 [  5.77605739e+00  -9.06368928e+00   0.00000000e+00   0.00000000e+00]]",[ 0.34679989 -1.46233476],"[ 1.15039538  0.94820794 -0.0527923  -0.86954979 -0.06096215 -0.21268526
  0.19870663 -1.16533029  1.38497588 -0.46022655  0.        ]",-1.71401,-0.201581866332,[ 0.19249505 -0.76817226]
6,[-0.74703211 -0.55403519],"[[  3.02483669e-01  -9.25369753e-01  -7.88975460e-03  -2.57201953e-02]
 [  7.03515027e+00  -1.28441077e+01   0.00000000e+00   0.00000000e+00]]",[ 0.22849374 -1.86062237],"[ 1.10517703  0.76440249  0.13021034 -1.26858991 -0.06096213 -0.21268519
  0.23300752 -1.78594185  1.30291707 -0.41213984  0.        ]",-1.62506,-0.192886941507,[ 0.49053454 -0.88040507]
7,[-0.74703211 -0.55403519],"[[  4.50871995e-01  -1.21942863e+00  -7.88975460e-03  -2.57201953e-02]
 [  7.80108778e+00  -1.65494103e+01   0.00000000e+00   0.00000000e+00]]",[ 0.98152335 -1.01903781],"[ 1.0236444   0.46748673  0.3329396  -1.64137854 -0.06096211 -0.21268513
  0.25387358 -2.39421915  1.15099613 -0.39439694  0.        ]",-1.46284,-0.177123173865,[ 0.99454856 -1.2977978 ]
8,[-0.74703211 -0.55403519],"[[  6.44323624e-01  -1.58686213e+00  -7.88975460e-03  -2.57201953e-02]
 [  1.15317503e+01  -2.01817269e+01   0.00000000e+00   0.00000000e+00]]",[ 1.31331538 -2.15303463],"[ 0.87329281  0.05186526  0.57544562 -1.80365228 -0.06096209 -0.21268506
  0.35550645 -2.99050995  0.9142722  -0.34754335  0.        ]",-1.16099,-0.152526073422,[ 1.13205719 -2.27084088]
9,[-0.74703211 -0.55403519],"[[  9.12388159e-01  -2.02621380e+00  -7.88975460e-03  -2.57201953e-02]
 [  1.52623980e+01  -2.37414602e+01   0.00000000e+00   0.00000000e+00]]",[ 0.93091752 -3.3476112 ],"[ 0.59273675 -0.43704543  0.8553069  -1.53271204 -0.06096208 -0.212685
  0.45713891 -3.57487815  0.57706145 -0.23717356  0.        ]",-0.831601,-0.11777049473,[ 0.80525476 -3.59852767]
