timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.56241506 -0.36135679],"[[ 0.05482967  0.01225299 -0.17512935  0.06531633]
 [-0.00416066  0.00421833  0.          0.        ]]",[ 2.80519558  1.36382198],"[ 1.15562212  1.52212999 -0.18633708  0.81417735 -1.49727994  0.5698572
  0.06676452  0.34997505  2.87351885 -0.77268997  0.        ]",-2.45178,-0.388292115089,[ 3.39603662 -0.17047983]
1,[-0.56241506 -0.36135679],"[[ 0.09442236  0.05204892 -0.17512935  0.06531633]
 [ 3.95026942  3.96218795  0.          0.        ]]",[ 2.72345366 -0.02746471],"[ 1.15137054  1.520612   -0.12729494  0.92514404 -1.49727767  0.56985685
  0.16421991  0.94886643  2.86296655 -0.64053104  0.        ]",-2.46826,-0.385570441309,[ 2.62456107 -0.61382318]
2,[-0.56241506 -0.36135679],"[[ 0.21233528  0.1293993  -0.17512935  0.06531633]
 [ 7.82811831  3.77348007  0.          0.        ]]",[ 3.08586848 -1.18151108],"[ 1.12544429  1.51230834  0.04687248  1.14001234 -1.4972754   0.5698565
  0.25978797  0.92031168  2.80286833 -0.30072671  0.        ]",-2.34131,-0.37659597905,[ 1.92578065 -1.05926824]
3,[-0.56241506 -0.36135679],"[[  0.40705077   0.1643762   -0.17512935   0.06531633]
 [ 11.63075654  -0.26234413   0.           0.        ]]",[ 1.67224359 -2.40459534],"[ 1.04012742  1.50624079  0.32377802  1.23654202 -1.49727313  0.56985614
  0.35350248  0.30963881  2.65623561  0.13004159  0.        ]",-2.22216,-0.361065625331,[ 1.46062529 -1.41790867]
4,[-0.56241506 -0.36135679],"[[  0.67706351   0.11943802  -0.17512935   0.06531633]
 [ 15.35809173  -4.21829027   0.           0.        ]]",[ 0.68450425 -2.04503895],"[ 0.84015082  1.51376839  0.66864589  1.11243235 -1.49727086  0.56985579
  0.44536114 -0.28894742  2.40240931  0.57194531  0.        ]",-1.99265,-0.33861810908,[ 1.00559986 -1.71550322]
5,[-0.56241506 -0.36135679],"[[  1.00836042e+00  -3.82801232e-03  -1.75129346e-01   6.53163282e-02]
 [  1.77635949e+01  -8.09536842e+00   0.00000000e+00   0.00000000e+00]]",[ 0.12053278 -0.79895319],"[ 0.48568083  1.52219856  0.99683483  0.76930656 -1.49726859  0.56985544
  0.50464368 -0.87559956  2.03656203  0.95026034  0.        ]",-1.66988,-0.308554977208,[ 0.826433   -1.71892142]
6,[-0.56241506 -0.36135679],"[[  1.36490347  -0.19586763  -0.17512935   0.06531633]
 [ 17.89032091 -11.09853977   0.           0.        ]]",[ 1.8314159  -0.75693511],"[ 0.01221333  1.49954954  1.19561549  0.23699591 -1.49726632  0.56985508
  0.5077665  -1.33001718  1.6159637   1.17748019  0.        ]",-1.43176,-0.273549891967,[ 0.82185888 -1.41210532]
7,[-0.56241506 -0.36135679],"[[  1.758865    -0.4457146   -0.17512935   0.06531633]
 [ 21.49393018 -13.87678331   0.           0.        ]]",[ 0.58064001 -0.20742165],"[-0.55138949  1.40644594  1.20083089 -0.42280684 -1.49726405  0.56985473
  0.59657595 -1.7503985   1.15026129  1.23481419  0.        ]",-1.09983,-0.231145872271,[ 0.37079453 -1.02371728]
8,[-0.56241506 -0.36135679],"[[  2.20753659  -0.72872998  -0.17512935   0.06531633]
 [ 23.36710779 -14.42280182   0.           0.        ]]",[ 0.21731662 -0.70293127],"[-1.13833683  1.22127287  0.93413934 -1.07796305 -1.49726178  0.56985438
  0.64273941 -1.83301444  0.64529755  1.0812608   0.        ]",-0.702534,-0.177061549566,[-0.28359079 -0.43271995]
9,[-0.56241506 -0.36135679],"[[  2.67889091  -1.04223062  -0.17512935   0.06531633]
 [ 23.76707532 -16.91884953   0.           0.        ]]",[-0.56936354 -1.45566635],"[-1.57071285  0.93486248  0.39924284 -1.62929624 -1.49725952  0.56985403
  0.65259606 -2.2106923   0.23767121  0.70917355  0.        ]",-0.313038,-0.118670685461,[-0.19509341 -0.36500216]
